seed,calibration_severity,test_severity,fault_type,threshold,method,mean_forward_passes,n,correction_opportunities,corrections_retained,recovery_retention,harm_opportunities,harms_realized,negative_transfer_prevention,recovery_selection_rate,selected_accuracy,net_correct_change_per_10000,utility_ratio,utility_per_10000,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
108,2.0,1.0,gaussian,0.625,Conditional Lite-CF,2.0,1436,28,2,0.07142857142857142,23,3,0.8695652173913043,0.014623955431754874,0.5431754874651811,-6.963788300835654,1.0,-6.963788300835654,0.5431754874651811,0.829022531160544,0.5727841814773157,2.3254770792360637,0.7202090991699428,0.29501874102228776,0.29501874102228776,0.11133259088775505
108,2.0,1.0,gaussian,0.625,All-row multinomial,2.0,1436,28,2,0.07142857142857142,23,0,1.0,0.004178272980501393,0.5452646239554317,13.927576601671309,1.0,13.927576601671309,0.5452646239554317,0.8291624524639927,0.5729298591422552,2.324836644940672,0.7187529165540163,0.2930405330513687,0.2930405330513688,0.11102101848105671
108,2.0,1.0,offset,0.625,Conditional Lite-CF,2.0,1436,18,2,0.1111111111111111,17,4,0.7647058823529411,0.016713091922005572,0.5062674094707521,-13.927576601671309,1.0,-13.927576601671309,0.5062674094707521,0.8268602300315328,0.5852901167667383,2.55235864845741,0.7798965245499134,0.34144292601697945,0.34144292601697945,0.12895787151575655
108,2.0,1.0,offset,0.625,All-row multinomial,2.0,1436,18,3,0.16666666666666666,17,1,0.9411764705882353,0.006963788300835654,0.5090529247910863,13.927576601671309,1.0,13.927576601671309,0.5090529247910863,0.8269169315045581,0.5858120860463897,2.552579703303698,0.7787261030674814,0.338866594070434,0.33886659407043407,0.12895103544909023
108,2.0,1.0,stuck_at,0.625,Conditional Lite-CF,2.0,1436,28,2,0.07142857142857142,20,3,0.85,0.009052924791086351,0.4958217270194986,-6.963788300835654,1.0,-6.963788300835654,0.4958217270194986,0.8172695197749819,0.5733494452733743,2.379275395154887,0.788031206639627,0.3313052817387232,0.33130528173872315,0.13220866722811073
108,2.0,1.0,stuck_at,0.625,All-row multinomial,2.0,1436,28,1,0.03571428571428571,20,0,1.0,0.002785515320334262,0.4972144846796657,6.963788300835654,1.0,6.963788300835654,0.4972144846796657,0.817161180509426,0.5733017187763739,2.3796379031469614,0.7882923478274568,0.32968258226894487,0.32968258226894487,0.13196224280510294
108,2.0,2.0,drift,0.625,Conditional Lite-CF,2.0,1436,18,3,0.16666666666666666,16,2,0.875,0.017409470752089137,0.504874651810585,6.963788300835654,1.0,6.963788300835654,0.504874651810585,0.8236414629857077,0.5800034369211864,2.611579284041349,0.7893406370349476,0.34860492662012643,0.34572694056206593,0.1309619651152393
108,2.0,2.0,drift,0.625,All-row multinomial,2.0,1436,18,2,0.1111111111111111,16,1,0.9375,0.009052924791086351,0.504874651810585,6.963788300835654,1.0,6.963788300835654,0.504874651810585,0.8235233348429677,0.5800747895188499,2.61430928245111,0.7888353967792051,0.3486910332425806,0.3462012060640592,0.13105311970767786
108,2.0,2.0,gaussian,0.625,Conditional Lite-CF,2.0,1436,31,3,0.0967741935483871,28,0,1.0,0.027855153203342618,0.5327298050139275,20.891364902506965,1.0,20.891364902506965,0.5327298050139275,0.812265160953964,0.5385664523432491,2.568424614464439,0.7544951948001679,0.3041736397171023,0.3036639792041004,0.11541529356345732
108,2.0,2.0,gaussian,0.625,All-row multinomial,2.0,1436,31,3,0.0967741935483871,28,0,1.0,0.009749303621169917,0.5327298050139275,20.891364902506965,1.0,20.891364902506965,0.5327298050139275,0.8118592307974642,0.5378857267105492,2.581737328443124,0.7569563271113342,0.30665568523845976,0.3061460247254579,0.1159866838966524
108,2.0,2.0,offset,0.625,Conditional Lite-CF,2.0,1436,18,4,0.2222222222222222,9,1,0.8888888888888888,0.0201949860724234,0.48467966573816157,20.891364902506965,1.0,20.891364902506965,0.48467966573816157,0.8169365231141589,0.5669872911629572,2.78313550126596,0.82817882790829,0.36870976131029193,0.3687097613102921,0.13868328808712724
108,2.0,2.0,offset,0.625,All-row multinomial,2.0,1436,18,2,0.1111111111111111,9,0,1.0,0.00766016713091922,0.483983286908078,13.927576601671309,1.0,13.927576601671309,0.483983286908078,0.8168383576275495,0.566891644360849,2.7856873448325046,0.8283864292086931,0.36970971352740806,0.3697097135274082,0.13863067394538656
108,2.0,2.0,stuck_at,0.625,Conditional Lite-CF,2.0,1436,19,2,0.10526315789473684,15,2,0.8666666666666667,0.019498607242339833,0.479108635097493,0.0,1.0,0.0,0.479108635097493,0.809989577359902,0.5596705025634497,2.6187665855534457,0.8246476427036636,0.3601579750538618,0.3601579750538618,0.1384780249400913
108,2.0,2.0,stuck_at,0.625,All-row multinomial,2.0,1436,19,1,0.05263157894736842,15,1,0.9333333333333333,0.011838440111420613,0.479108635097493,0.0,1.0,0.0,0.479108635097493,0.8099738423521257,0.5595472866910054,2.619748262777617,0.8246954711612896,0.36031559549485964,0.3603155954948596,0.1383537976693966
108,2.0,3.0,drift,0.625,Conditional Lite-CF,2.0,1436,17,4,0.23529411764705882,11,1,0.9090909090909091,0.02437325905292479,0.4937325905292479,20.891364902506965,1.0,20.891364902506965,0.4937325905292479,0.8157940660092895,0.5646231885256664,2.7773403558986205,0.8145333407700232,0.3582412060232335,0.3578096017628958,0.13569805262832432
108,2.0,3.0,drift,0.625,All-row multinomial,2.0,1436,17,2,0.11764705882352941,11,0,1.0,0.00766016713091922,0.49303621169916434,13.927576601671309,1.0,13.927576601671309,0.49303621169916434,0.8158822358360848,0.5650768380032708,2.7778430929826032,0.814546121874445,0.3607042220689796,0.3592724250054379,0.13557506305565667
108,2.0,3.0,gaussian,0.625,Conditional Lite-CF,2.0,1436,39,2,0.05128205128205128,24,4,0.8333333333333334,0.04944289693593315,0.49303621169916434,-13.927576601671309,1.0,-13.927576601671309,0.49303621169916434,0.7943575496807426,0.5020984281410336,2.914738736150627,0.808030025118994,0.345480105528463,0.34541954471136155,0.1234817804595294
108,2.0,3.0,gaussian,0.625,All-row multinomial,2.0,1436,39,0,0.0,24,2,0.9166666666666666,0.013231197771587743,0.49303621169916434,-13.927576601671309,1.0,-13.927576601671309,0.49303621169916434,0.7934511868101284,0.5015702523215343,2.943233207830911,0.8134571387774887,0.3513668480785485,0.351306287261447,0.12455660126915762
108,2.0,3.0,offset,0.625,Conditional Lite-CF,2.0,1436,21,3,0.14285714285714285,14,2,0.8571428571428572,0.034122562674094706,0.4742339832869081,6.963788300835654,1.0,6.963788300835654,0.4742339832869081,0.8081804818035292,0.5490065906943301,3.0376276595705103,0.8672437268681291,0.3782325840452981,0.37823258404529797,0.14732181028156308
108,2.0,3.0,offset,0.625,All-row multinomial,2.0,1436,21,3,0.14285714285714285,14,1,0.9285714285714286,0.011142061281337047,0.47493036211699163,13.927576601671309,1.0,13.927576601671309,0.47493036211699163,0.8085442403074249,0.5496279540211335,3.038835846146245,0.866023864854149,0.3782769957400773,0.3782769957400772,0.14685830055610113
108,2.0,3.0,stuck_at,0.625,Conditional Lite-CF,2.0,1436,25,3,0.12,17,3,0.8235294117647058,0.019498607242339833,0.4637883008356546,0.0,1.0,0.0,0.4637883008356546,0.8004315083483111,0.5390643036883442,2.8975588100456826,0.8726521867292805,0.38062790826421355,0.38062790826421367,0.14912030000412138
108,2.0,3.0,stuck_at,0.625,All-row multinomial,2.0,1436,25,1,0.04,17,0,1.0,0.009749303621169917,0.46448467966573814,6.963788300835654,1.0,6.963788300835654,0.46448467966573814,0.8006135665413695,0.5393412972694609,2.8972844619995675,0.871880330554554,0.3801434066676469,0.38014340666764684,0.14885396570023787
108,3.0,1.0,drift,0.9,Conditional Lite-CF,2.0,1436,12,0,0.0,29,0,1.0,0.0,0.5424791086350975,0.0,1.0,0.0,0.5424791086350975,0.8344591627383315,0.5960449651135227,2.430598932938504,0.7383680825378555,0.3113606788333949,0.3073888227149958,0.12001788404572507
108,3.0,1.0,drift,0.8,All-row multinomial,2.0,1436,12,0,0.0,29,0,1.0,0.0,0.5424791086350975,0.0,1.0,0.0,0.5424791086350975,0.8344591627383315,0.5960449651135227,2.430598932938504,0.7383680825378555,0.3113606788333949,0.3073888227149958,0.12001788404572507
108,3.0,1.0,gaussian,0.9,Conditional Lite-CF,2.0,1436,28,0,0.0,23,0,1.0,0.0,0.5438718662952646,0.0,1.0,0.0,0.5438718662952646,0.8290744633399294,0.5728244457421395,2.325138264139675,0.7190777098810898,0.2940089538945627,0.29400895389456283,0.11095693180133516
108,3.0,1.0,gaussian,0.8,All-row multinomial,2.0,1436,28,0,0.0,23,0,1.0,0.0,0.5438718662952646,0.0,1.0,0.0,0.5438718662952646,0.8290744633399294,0.5728244457421395,2.325138264139675,0.7190777098810898,0.2940089538945627,0.29400895389456283,0.11095693180133516
108,3.0,1.0,offset,0.9,Conditional Lite-CF,2.0,1436,18,0,0.0,17,0,1.0,0.0006963788300835655,0.5076601671309192,0.0,1.0,0.0,0.5076601671309192,0.8267503669900186,0.585433252320524,2.55358556117565,0.7793957356484656,0.33936652058669137,0.33936652058669137,0.12900069036122616
108,3.0,1.0,offset,0.8,All-row multinomial,2.0,1436,18,0,0.0,17,0,1.0,0.0,0.5076601671309192,0.0,1.0,0.0,0.5076601671309192,0.8267988326360541,0.585624638401188,2.5532108062876984,0.779149884769442,0.3396423982775938,0.33964239827759385,0.12898952882697517
108,3.0,1.0,stuck_at,0.9,Conditional Lite-CF,2.0,1436,28,0,0.0,20,0,1.0,0.0,0.49651810584958217,0.0,1.0,0.0,0.49651810584958217,0.8171601213790688,0.5731384233945463,2.380315881007437,0.7881129343410981,0.3297960823670059,0.3297960823670059,0.13181682969049238
108,3.0,1.0,stuck_at,0.8,All-row multinomial,2.0,1436,28,0,0.0,20,0,1.0,0.0,0.49651810584958217,0.0,1.0,0.0,0.49651810584958217,0.8171601213790688,0.5731384233945463,2.380315881007437,0.7881129343410981,0.3297960823670059,0.3297960823670059,0.13181682969049238
108,3.0,2.0,drift,0.9,Conditional Lite-CF,2.0,1436,18,0,0.0,16,0,1.0,0.001392757660167131,0.5041782729805014,0.0,1.0,0.0,0.5041782729805014,0.8234233232095954,0.5800311217322193,2.614201098834899,0.7889451524263181,0.3475416805645925,0.34561109561787556,0.13120194209325864
108,3.0,2.0,drift,0.8,All-row multinomial,2.0,1436,18,0,0.0,16,0,1.0,0.0,0.5041782729805014,0.0,1.0,0.0,0.5041782729805014,0.8235079261454983,0.5802098718406193,2.61383706682698,0.788816689243025,0.3478541952291159,0.3459236102823991,0.13117914070758388
108,3.0,2.0,gaussian,0.9,Conditional Lite-CF,2.0,1436,31,0,0.0,28,0,1.0,0.0006963788300835655,0.5306406685236769,0.0,1.0,0.0,0.5306406685236769,0.8114751948168699,0.5373442013520755,2.587005638247389,0.7582281536674897,0.30799185237550974,0.3074821918625078,0.11625565039352431
108,3.0,2.0,gaussian,0.8,All-row multinomial,2.0,1436,31,1,0.03225806451612903,28,0,1.0,0.002785515320334262,0.5313370473537604,6.963788300835654,1.0,6.963788300835654,0.5313370473537604,0.8117495907648706,0.5376646894789231,2.583420270672621,0.757539659050404,0.30735550670847234,0.30684584619547045,0.1157823935063486
108,3.0,2.0,offset,0.9,Conditional Lite-CF,2.0,1436,18,0,0.0,9,0,1.0,0.0020891364902506965,0.48259052924791085,0.0,1.0,0.0,0.48259052924791085,0.8168154674062656,0.566773196585543,2.7843726802483184,0.8287066952937764,0.37001966885881155,0.3700196688588116,0.13868744599812163
108,3.0,2.0,offset,0.8,All-row multinomial,2.0,1436,18,0,0.0,9,0,1.0,0.0,0.48259052924791085,0.0,1.0,0.0,0.48259052924791085,0.8167639225538929,0.5667844298176541,2.7858399519180916,0.8287469430692551,0.37055114448252174,0.37055114448252185,0.1386912810930471
108,3.0,2.0,stuck_at,0.9,Conditional Lite-CF,2.0,1436,19,0,0.0,15,0,1.0,0.0006963788300835655,0.479108635097493,0.0,1.0,0.0,0.479108635097493,0.810077987615463,0.5597094493873328,2.618916586042426,0.824289395704509,0.35823873470270406,0.35823873470270395,0.13865347768390376
108,3.0,2.0,stuck_at,0.8,All-row multinomial,2.0,1436,19,0,0.0,15,0,1.0,0.0,0.479108635097493,0.0,1.0,0.0,0.479108635097493,0.810125785963224,0.5598032924053076,2.6186730222213916,0.8241690919386291,0.35843686814868914,0.3584368681486891,0.13858405188837128
108,3.0,3.0,drift,0.9,Conditional Lite-CF,2.0,1436,17,0,0.0,11,0,1.0,0.001392757660167131,0.49164345403899723,0.0,1.0,0.0,0.49164345403899723,0.8159102486182942,0.5648985521057593,2.7763764342517767,0.8147445817734656,0.3603732812871931,0.35950547973957314,0.135731881046464
108,3.0,3.0,drift,0.8,All-row multinomial,2.0,1436,17,0,0.0,11,0,1.0,0.0,0.49164345403899723,0.0,1.0,0.0,0.49164345403899723,0.815851567988508,0.5650025852784604,2.7776237714914993,0.8148118643298143,0.3609970739039087,0.3601292723562889,0.13556102955066435
108,3.0,3.0,gaussian,0.9,Conditional Lite-CF,2.0,1436,39,0,0.0,24,0,1.0,0.002785515320334262,0.49442896935933145,0.0,1.0,0.0,0.49442896935933145,0.793577593793262,0.5017224840802528,2.941019749155876,0.8120950082233556,0.3487660255300584,0.3482600676589544,0.12387869137311074
108,3.0,3.0,gaussian,0.8,All-row multinomial,2.0,1436,39,0,0.0,24,1,0.9583333333333334,0.002785515320334262,0.4937325905292479,-6.963788300835654,1.0,-6.963788300835654,0.4937325905292479,0.7936305901040007,0.5017266230623844,2.9421423064705428,0.8127323331733833,0.3498172154166619,0.34975665459956035,0.12409228067655485
108,3.0,3.0,offset,0.9,Conditional Lite-CF,2.0,1436,21,0,0.0,14,1,0.9285714285714286,0.0006963788300835655,0.47284122562674097,-6.963788300835654,1.0,-6.963788300835654,0.47284122562674097,0.808389780670926,0.5494617204089588,3.041601857944337,0.8668531080482106,0.3793570686243093,0.3793570686243092,0.14719483012921905
108,3.0,3.0,offset,0.8,All-row multinomial,2.0,1436,21,0,0.0,14,0,1.0,0.0,0.4735376044568245,0.0,1.0,0.0,0.4735376044568245,0.8084436994570071,0.5496351666575671,3.041045973322732,0.8664589158541764,0.378972308585102,0.37897230858510195,0.1470858295712475
108,3.0,3.0,stuck_at,0.9,Conditional Lite-CF,2.0,1436,25,0,0.0,17,0,1.0,0.0,0.4637883008356546,0.0,1.0,0.0,0.4637883008356546,0.8004901546339188,0.5390795352107753,2.899499059757239,0.87311977060391,0.37958301318242516,0.3795830131824251,0.1490025227934363
108,3.0,3.0,stuck_at,0.8,All-row multinomial,2.0,1436,25,0,0.0,17,0,1.0,0.0,0.4637883008356546,0.0,1.0,0.0,0.4637883008356546,0.8004901546339188,0.5390795352107753,2.899499059757239,0.87311977060391,0.37958301318242516,0.3795830131824251,0.1490025227934363
109,1.0,1.0,drift,0.8,Conditional Lite-CF,2.0,1436,22,0,0.0,17,0,1.0,0.4449860724233983,0.5759052924791086,0.0,1.0,0.0,0.5759052924791086,0.8558028592734394,0.6293675852672583,2.2939587899530594,0.6902477009336859,0.28257360598976705,0.28257360598976683,0.11216035108838406
109,1.0,1.0,drift,0.6500000000000001,All-row multinomial,2.0,1436,22,0,0.0,17,0,1.0,0.003481894150417827,0.5759052924791086,0.0,1.0,0.0,0.5759052924791086,0.8541077045072898,0.6281632385008126,2.3472109700418127,0.6919266525898057,0.28385470071476293,0.283854700714763,0.11249114939524818
109,1.0,1.0,gaussian,0.8,Conditional Lite-CF,2.0,1436,45,0,0.0,21,0,1.0,0.37047353760445684,0.5557103064066853,0.0,1.0,0.0,0.5557103064066853,0.8373761406256132,0.5879416459942215,2.259348523608502,0.6969553845031237,0.27049533491054056,0.2702369194293584,0.10648922533632656
109,1.0,1.0,gaussian,0.6500000000000001,All-row multinomial,2.0,1436,45,5,0.1111111111111111,21,0,1.0,0.009749303621169917,0.5591922005571031,34.81894150417827,1.0,34.81894150417827,0.5591922005571031,0.8358153347714322,0.5871810210664572,2.3165581964088036,0.6966598801200409,0.2679662393385305,0.2677078238573482,0.10652080810363834
109,1.0,1.0,offset,0.8,Conditional Lite-CF,2.0,1436,35,0,0.0,18,0,1.0,0.3955431754874652,0.5389972144846796,0.0,1.0,0.0,0.5389972144846796,0.8491383059948241,0.6226062112172533,2.4045970407759274,0.7362138795895581,0.31262974096493956,0.31262974096493956,0.1227807324408563
