replicate,negative_transfer_prevention,recovery_retention,full_selection_rate,safe_minus_pdrf_auroc,safe_minus_full_auroc
240,0.8651162790697674,0.1855583543240974,0.5679491643454039,0.0034279807352668445,-0.0006509224699048355
241,0.8612652608213096,0.2127659574468085,0.5262186629526462,0.005211831487143215,-0.004027661187806841
242,0.8692607003891051,0.2237093690248566,0.5896935933147632,0.00873772740424783,-0.007021888245003938
243,0.7930402930402931,0.20764617691154422,0.591800139275766,0.005695635588515713,-0.003915113280140936
244,0.857630979498861,0.24280973451327434,0.3400591922005571,0.005159683110880331,-0.007895612798850649
245,0.8977657413676371,0.14066776135741654,0.4370473537604457,0.00490841571826528,-0.0024303491431763025
246,0.9592123769338959,0.04905335628227195,0.29926880222841223,0.0019300724681947656,-8.49372955702421e-06
247,0.9258883248730965,0.16629464285714285,0.5297353760445682,0.005548559618037574,-0.004437916818967325
248,0.8434108527131783,0.12232415902140673,0.5376218662952646,0.004374625091450923,0.0003349357143934695
249,0.8766730401529637,0.1092436974789916,0.5717444289693593,0.003712222083176009,0.0011561764691010445
250,0.8572448251249107,0.18373317729666472,0.4440633704735376,0.00436351706611815,-0.0033075346684044993
251,0.9077598828696926,0.17128560431100848,0.5240772980501393,0.00901058524229692,-0.007771680417179461
252,0.8937540244687702,0.16977225672877846,0.4352541782729805,0.004962677062152032,-0.0027160881777397172
253,0.9267241379310345,0.07377706495589414,0.4866991643454039,0.0040791167328892985,0.00021605365095656026
254,0.8690476190476191,0.1821561338289963,0.37839484679665736,0.003192548735308165,-0.003557385083690634
255,0.8893387314439946,0.14089595375722544,0.5174442896935934,0.0057606146081744525,-0.0002250499558119623
256,0.9220308250226654,0.16285516285516285,0.23626392757660167,0.0020483347114487183,-0.004991852352482673
257,0.8651428571428571,0.20184481823114486,0.6121518105849583,0.007238148477644368,-0.003661273990424374
258,0.9093078758949881,0.17330316742081447,0.39852019498607244,0.004729251689802649,-0.0042090297292478596
259,0.8207885304659498,0.29905956112852666,0.49858983286908076,0.003912905942141887,-0.0029542478298556496
260,0.8976868327402135,0.17768595041322313,0.42303272980501394,0.006088109928898189,-0.0060341290196949116
261,0.8431137724550898,0.18196811434854315,0.5253655988857938,0.005844554699767079,-0.005169749329410389
262,0.9192949907235621,0.07603092783505154,0.4389275766016713,0.003427189168462963,-0.0027744448812589972
263,0.8224431818181819,0.19700967458223395,0.39329735376044567,0.0030934426875206533,-0.000552371766534554
264,0.9245562130177515,0.1248945147679325,0.45440459610027856,0.006200585310260576,-0.004026357416925586
265,0.9213917525773196,0.12468703054581873,0.44399373259052927,0.007120767957447427,-0.005584095673236256
266,0.915625,0.12267867191896455,0.41384052924791087,0.005431834373401445,-0.0022223853365077595
267,0.89993626513703,0.1870026525198939,0.6148850974930362,0.007746341522507194,0.000541388939789611
268,0.9393346379647749,0.06268364348677767,0.48262534818941505,0.0023686896146170033,-0.002309212618703871
269,0.9335038363171355,0.08446455505279035,0.41401462395543176,0.0038893110357564042,-0.003466549809484798
270,0.8646616541353384,0.24315443592552027,0.38116295264623956,0.004146393780422031,-0.006912254724352418
271,0.9166173861620343,0.11339092872570194,0.35539693593314764,0.004572364305396981,-0.0010678590937156507
272,0.9278752436647173,0.08034433285509325,0.3483809192200557,0.002917747083282074,0.0009613829502488347
273,0.8539130434782609,0.10604453870625663,0.4764101671309192,0.0016237673198049585,0.0005093236963035208
274,0.9382239382239382,0.07832422586520947,0.4331128133704735,0.004032969918001061,-0.0035839080878983243
275,0.9021806853582555,0.09182813816343724,0.5456128133704735,0.005138171154031035,0.0038094945349280707
