analysis_set,seed,fault_type,prevalence,stream,method,mean_forward_passes,n,correction_opportunities,corrections_retained,recovery_retention,harm_opportunities,harms_realized,negative_transfer_prevention,recovery_selection_rate,selected_accuracy,net_correct_change_per_10000,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
complete_stream,106,offset,0.4,full_mixed_stream,Safe-CF-12,6.0,4364,38,3,0.07894736842105263,43,5,0.8837209302325582,0.03024747937671861,0.5634738771769019,-4.582951420714941,0.5634738771769019,0.853549781118477,0.6210810823481144,2.2758925036929916,0.6898604977021102,0.2899080909846078,0.28990809098460774,0.10579928472587381
complete_stream,106,offset,0.4,full_mixed_stream,Shrink-6,2.0,4364,38,2,0.05263157894736842,43,7,0.8372093023255813,0.8226397800183318,0.5627864344637947,-11.45737855178735,0.5627864344637947,0.8539344210669796,0.6228393350325664,2.084265425699353,0.6738654706755949,0.27518189837645735,0.2751818983764574,0.10335161564244988
complete_stream,106,offset,0.4,full_mixed_stream,Tree-6,2.0,4364,38,12,0.3157894736842105,43,13,0.6976744186046512,0.7797891842346472,0.5637030247479377,-2.2914757103574703,0.5637030247479377,0.8542333486363448,0.6228138910079342,2.092217979026103,0.6795812431525182,0.28133141382147975,0.2813314138214797,0.10476264486111107
complete_stream,106,offset,0.4,full_mixed_stream,Three-outcome-6,2.0,4364,38,2,0.05263157894736842,43,6,0.8604651162790697,0.03505957836846929,0.5630155820348305,-9.165902841429881,0.5630155820348305,0.8539662318072603,0.6212469587352322,2.2685722947904803,0.6876988045650531,0.2881794283621136,0.2881794283621136,0.10592321320588405
complete_stream,106,offset,0.4,full_mixed_stream,Cascade-25,2.7946837763519707,4364,38,3,0.07894736842105263,43,5,0.8837209302325582,0.7055453712190651,0.5634738771769019,-4.582951420714941,0.5634738771769019,0.8540046795814743,0.622613280970928,2.109499654938115,0.6770520625385105,0.279154215776262,0.279154215776262,0.10374594348031398
complete_stream,106,offset,0.4,full_mixed_stream,Always PDRF,1.0,4364,38,0,0.0,43,0,1.0,0.0,0.5639321723189734,0.0,0.5639321723189734,0.8535118818029964,0.6209166889372735,2.2895675388943753,0.6895888371885152,0.289843150898207,0.28984315089820706,0.105982396703298
complete_stream,106,offset,0.4,full_mixed_stream,Always RO-PDRF-Full,1.0,4364,38,38,1.0,43,43,0.0,1.0,0.5627864344637947,-11.45737855178735,0.5627864344637947,0.8532425408563723,0.6229757630961027,2.067666241327927,0.6735906929683723,0.27335897701724776,0.2733589770172478,0.10278562293915472
complete_stream,106,stuck_at,0.4,full_mixed_stream,Safe-CF-12,6.0,4364,40,2,0.05,46,3,0.9347826086956522,0.02910174152153987,0.5627864344637947,-2.2914757103574703,0.5627864344637947,0.8533171903228869,0.6238732608355967,2.195224148318956,0.6783222227482998,0.2773978615693422,0.27739786156934226,0.10300057269341423
complete_stream,106,stuck_at,0.4,full_mixed_stream,Shrink-6,2.0,4364,40,1,0.025,46,6,0.8695652173913043,0.7997250229147571,0.5618698441796517,-11.45737855178735,0.5618698441796517,0.8528872084925311,0.6252851059953922,2.0359422335972295,0.6674456789715368,0.2669077747706432,0.2669077747706432,0.10119050709193923
complete_stream,106,stuck_at,0.4,full_mixed_stream,Tree-6,2.0,4364,40,11,0.275,46,13,0.7173913043478262,0.7669569202566453,0.562557286892759,-4.582951420714941,0.562557286892759,0.8533197799063639,0.625267839685575,2.038846904115079,0.671525770416404,0.270366564547318,0.27036656454731806,0.10199655116100748
complete_stream,106,stuck_at,0.4,full_mixed_stream,Three-outcome-6,2.0,4364,40,2,0.05,46,5,0.8913043478260869,0.028643446379468376,0.5623281393217232,-6.8744271310724105,0.5623281393217232,0.8534499702420794,0.6236661017106832,2.1910881592837352,0.6773310339452746,0.27672543797700777,0.27672543797700777,0.10310544059314959
complete_stream,106,stuck_at,0.4,full_mixed_stream,Cascade-25,2.835930339138405,4364,40,2,0.05,46,3,0.9347826086956522,0.6780476626947755,0.5627864344637947,-2.2914757103574703,0.5627864344637947,0.8531401307935167,0.625396251998689,2.056089817620019,0.6693954589539425,0.2692753234090357,0.2692753234090357,0.1013479050000048
complete_stream,106,stuck_at,0.4,full_mixed_stream,Always PDRF,1.0,4364,40,0,0.0,46,0,1.0,0.0,0.5630155820348305,0.0,0.5630155820348305,0.8531992430510034,0.6235704981768401,2.206683856320518,0.6781519975249986,0.27724116141779753,0.27724116141779753,0.10308561384741093
complete_stream,106,stuck_at,0.4,full_mixed_stream,Always RO-PDRF-Full,1.0,4364,40,40,1.0,46,46,0.0,1.0,0.5616406966086159,-13.748854262144821,0.5616406966086159,0.8523906328739591,0.6253454477844632,2.019736922452967,0.6668475991176979,0.2642222234084991,0.2642222234084991,0.10093044669180078
complete_stream,107,drift,0.4,full_mixed_stream,Safe-CF-12,6.0,4364,246,16,0.06504065040650407,184,2,0.9891304347826086,0.22043996333638863,0.5680568285976169,32.080659945004584,0.5680568285976169,0.8499767664538135,0.6196309391391022,1.7125377651227716,0.6326554084901967,0.21580575236082308,0.2156957966700321,0.08711415538165895
complete_stream,107,drift,0.4,full_mixed_stream,Shrink-6,2.0,4364,246,13,0.052845528455284556,184,1,0.9945652173913043,0.015811182401466544,0.5675985334555453,27.497708524289642,0.5675985334555453,0.8504730812152209,0.6177192455759115,1.7317584321121473,0.6326863005317237,0.21970623073156131,0.21970623073156134,0.08769599103661622
complete_stream,107,drift,0.4,full_mixed_stream,Tree-6,2.0,4364,246,0,0.0,184,0,1.0,0.0,0.5648487626031164,0.0,0.5648487626031164,0.8478628118035263,0.6126363835632253,1.7321486485984183,0.6354510923058291,0.21553080666804697,0.21542085097725597,0.08697887175110058
complete_stream,107,drift,0.4,full_mixed_stream,Three-outcome-6,2.0,4364,246,5,0.02032520325203252,184,1,0.9945652173913043,0.00458295142071494,0.5657653528872594,9.165902841429881,0.5657653528872594,0.8481444679176592,0.6132527146592838,1.7324909055551974,0.6353017304174399,0.21556830458151344,0.2155683045815135,0.08706079874585182
complete_stream,107,drift,0.4,full_mixed_stream,Cascade-25,3.360219981668194,4364,246,11,0.044715447154471545,184,2,0.9891304347826086,0.019477543538038496,0.5669110907424382,20.623281393217233,0.5669110907424382,0.84809102071976,0.6120724433102048,1.736354241257627,0.6348458964305076,0.2165082814726949,0.2163983257819039,0.08709351620546685
complete_stream,107,drift,0.4,full_mixed_stream,Always PDRF,1.0,4364,246,0,0.0,184,0,1.0,0.0,0.5648487626031164,0.0,0.5648487626031164,0.8478628118035263,0.6126363835632253,1.7321486485984183,0.6354510923058291,0.21553080666804697,0.21542085097725597,0.08697887175110058
complete_stream,107,drift,0.4,full_mixed_stream,Always RO-PDRF-Full,1.0,4364,246,246,1.0,184,184,0.0,1.0,0.5790559120073328,142.07149404216315,0.5790559120073328,0.8613897075612851,0.6514567157672637,1.7605879364182193,0.6161317949587616,0.22557399437196013,0.22557399437196013,0.08666623868465852
complete_stream,107,gaussian,0.4,full_mixed_stream,Safe-CF-12,6.0,4364,294,29,0.09863945578231292,161,6,0.9627329192546584,0.25939505041246563,0.553391384051329,52.70394133822182,0.553391384051329,0.8357894151122389,0.5861046458213581,1.9232950312304806,0.6597170548737364,0.2307287275397849,0.23039386971817133,0.09002575855523243
complete_stream,107,gaussian,0.4,full_mixed_stream,Shrink-6,2.0,4364,294,21,0.07142857142857142,161,6,0.9627329192546584,0.022685609532538956,0.5515582034830431,34.37213565536205,0.5515582034830431,0.8353242638771569,0.5873165992536202,1.9909789416319126,0.6598950653103749,0.23845780056379362,0.23845780056379356,0.09118696789254595
complete_stream,107,gaussian,0.4,full_mixed_stream,Tree-6,2.0,4364,294,0,0.0,161,0,1.0,0.0,0.5481209899175069,0.0,0.5481209899175069,0.8327055692291264,0.5816421785203904,1.9910961436350134,0.6632983972927018,0.23212800792544802,0.2317931501038344,0.09005145637245911
complete_stream,107,gaussian,0.4,full_mixed_stream,Three-outcome-6,2.0,4364,294,9,0.030612244897959183,161,3,0.9813664596273292,0.0068744271310724105,0.5494958753437214,13.748854262144821,0.5494958753437214,0.8335117382305843,0.5829931536058851,1.98990417275846,0.6625786351975801,0.23276197048900676,0.2327619704890067,0.09025492443097799
complete_stream,107,gaussian,0.4,full_mixed_stream,Cascade-25,3.3354720439963335,4364,294,21,0.07142857142857142,161,5,0.968944099378882,0.030934922089825848,0.5517873510540788,36.663611365719525,0.5517873510540788,0.8331059244380783,0.5795935803723876,1.993843648703052,0.6628635147572671,0.23325823022049819,0.23292337239888453,0.09039033031350324
complete_stream,107,gaussian,0.4,full_mixed_stream,Always PDRF,1.0,4364,294,0,0.0,161,0,1.0,0.0,0.5481209899175069,0.0,0.5481209899175069,0.8327055692291264,0.5816421785203904,1.9910961436350134,0.6632983972927018,0.23212800792544802,0.2317931501038344,0.09005145637245911
complete_stream,107,gaussian,0.4,full_mixed_stream,Always RO-PDRF-Full,1.0,4364,294,294,1.0,161,161,0.0,1.0,0.5785976168652612,304.7662694775435,0.5785976168652612,0.8477637415038034,0.6113298224055611,1.8915768479047523,0.640685651701097,0.23234390561991433,0.2323439056199144,0.08980678754727628
complete_stream,107,none,0.0,clean_no_imposed_fault,Safe-CF-12,6.0,4364,243,10,0.0411522633744856,152,5,0.9671052631578947,0.2206691109074244,0.5889092575618698,11.45737855178735,0.5889092575618698,0.8635234440381279,0.6463397194269428,1.5382904313204722,0.5815512138214797,0.17668071223225965,0.17634465038220412,0.07960262892681325
complete_stream,107,none,0.0,clean_no_imposed_fault,Shrink-6,2.0,4364,243,17,0.06995884773662552,152,2,0.9868421052631579,0.02360219981668194,0.5912007332722273,34.37213565536205,0.5912007332722273,0.8663104180187924,0.651387640508798,1.5477434453801462,0.5767412122801897,0.18178321459940766,0.1817832145994077,0.08025541130824808
complete_stream,107,none,0.0,clean_no_imposed_fault,Tree-6,2.0,4364,243,0,0.0,152,0,1.0,0.0,0.5877635197066912,0.0,0.5877635197066912,0.8632121663170409,0.6420555558934135,1.5516987915714604,0.5817467899576606,0.1749755808830116,0.17463951903295594,0.07911478192602714
complete_stream,107,none,0.0,clean_no_imposed_fault,Three-outcome-6,2.0,4364,243,7,0.02880658436213992,152,2,0.9868421052631579,0.005499541704857928,0.5889092575618698,11.45737855178735,0.5889092575618698,0.8635189719892908,0.6425944234922346,1.5523052451936266,0.5817432749065689,0.17503421649096498,0.17503421649096496,0.07928690077968818
complete_stream,107,none,0.0,clean_no_imposed_fault,Cascade-25,3.4381301558203483,4364,243,8,0.03292181069958848,152,3,0.9802631578947368,0.016727772685609533,0.5889092575618698,11.45737855178735,0.5889092575618698,0.862799538983753,0.6405484775813234,1.559593060236309,0.5822331231510401,0.17634815534519607,0.17601209349514044,0.07954640622589221
complete_stream,107,none,0.0,clean_no_imposed_fault,Always PDRF,1.0,4364,243,0,0.0,152,0,1.0,0.0,0.5877635197066912,0.0,0.5877635197066912,0.8632121663170409,0.6420555558934135,1.5516987915714604,0.5817467899576606,0.1749755808830116,0.17463951903295594,0.07911478192602714
complete_stream,107,none,0.0,clean_no_imposed_fault,Always RO-PDRF-Full,1.0,4364,243,243,1.0,152,152,0.0,1.0,0.608615948670944,208.5242896425298,0.608615948670944,0.8716397473347822,0.6718847007312555,1.6022471038624992,0.5745213656469896,0.19784184293597323,0.19784184293597323,0.08199657135344163
complete_stream,107,offset,0.4,full_mixed_stream,Safe-CF-12,6.0,4364,298,14,0.04697986577181208,200,6,0.97,0.2192942254812099,0.5524747937671861,18.331805682859763,0.5524747937671861,0.8431217646890367,0.5989094803534337,1.802794329494465,0.6600323722471766,0.2335699140960888,0.23345995840529785,0.09246111101211697
complete_stream,107,offset,0.4,full_mixed_stream,Shrink-6,2.0,4364,298,15,0.050335570469798654,200,1,0.995,0.017873510540788267,0.5538496791934006,32.080659945004584,0.5538496791934006,0.8438644481135116,0.5990555660997573,1.8273725853753504,0.6587671924445756,0.23680446848146144,0.23680446848146153,0.09299283021926873
complete_stream,107,offset,0.4,full_mixed_stream,Tree-6,2.0,4364,298,0,0.0,200,0,1.0,0.0,0.5506416131989,0.0,0.5506416131989,0.8409499381204754,0.5938616142371295,1.8271999780127666,0.6618481489365667,0.23228434052653393,0.23217438483574301,0.09220413274710487
complete_stream,107,offset,0.4,full_mixed_stream,Three-outcome-6,2.0,4364,298,7,0.02348993288590604,200,1,0.995,0.0057286892758936754,0.5520164986251146,13.748854262144821,0.5520164986251146,0.841365959127571,0.5946143505591703,1.827289189955053,0.6615508312185662,0.23196650732227558,0.2319665073222756,0.09229272271586832
complete_stream,107,offset,0.4,full_mixed_stream,Cascade-25,3.332722273143905,4364,298,11,0.03691275167785235,200,3,0.985,0.021081576535288724,0.5524747937671861,18.331805682859763,0.5524747937671861,0.841325087881228,0.5931959784548242,1.8312572144638624,0.6607813805645086,0.2334202931897199,0.23331033749892896,0.0922331843122678
complete_stream,107,offset,0.4,full_mixed_stream,Always PDRF,1.0,4364,298,0,0.0,200,0,1.0,0.0,0.5506416131989,0.0,0.5506416131989,0.8409499381204754,0.5938616142371295,1.8271999780127666,0.6618481489365667,0.23228434052653393,0.23217438483574301,0.09220413274710487
complete_stream,107,offset,0.4,full_mixed_stream,Always RO-PDRF-Full,1.0,4364,298,298,1.0,200,200,0.0,1.0,0.5730980751604033,224.5646196150321,0.5730980751604033,0.856109573640922,0.6369071894275217,1.8359653104204539,0.6362039650828349,0.23018788955851832,0.23018788955851846,0.0916980854875913
complete_stream,107,stuck_at,0.4,full_mixed_stream,Safe-CF-12,6.0,4364,277,17,0.061371841155234655,173,5,0.9710982658959537,0.22387717690192485,0.5439963336388635,27.497708524289642,0.5439963336388635,0.8417362497901889,0.5983361996854233,1.7550069739141598,0.6518386364732655,0.22136156206489738,0.22090586365970613,0.08945753091035352
complete_stream,107,stuck_at,0.4,full_mixed_stream,Shrink-6,2.0,4364,277,14,0.05054151624548736,173,2,0.9884393063583815,0.022685609532538956,0.5439963336388635,27.497708524289642,0.5439963336388635,0.8432875435264447,0.6031355154041388,1.7615429255340913,0.6522878795234708,0.22486829523996524,0.2248682952399653,0.09035702633747711
complete_stream,107,stuck_at,0.4,full_mixed_stream,Tree-6,2.0,4364,277,0,0.0,173,0,1.0,0.0,0.5412465627864345,0.0,0.5412465627864345,0.8416471374930272,0.5982689317718177,1.749106336690435,0.649718601197725,0.21794584476505535,0.2174901463598642,0.0886190143588192
complete_stream,107,stuck_at,0.4,full_mixed_stream,Three-outcome-6,2.0,4364,277,10,0.036101083032490974,173,8,0.953757225433526,0.009853345554537122,0.541704857928506,4.582951420714941,0.541704857928506,0.8420121771070151,0.5986690536918217,1.7529034916061619,0.6508958752358717,0.21927548077316528,0.21927548077316528,0.08899384733679068
complete_stream,107,stuck_at,0.4,full_mixed_stream,Cascade-25,3.5893675527039415,4364,277,15,0.05415162454873646,173,5,0.9710982658959537,0.03528872593950504,0.5435380384967919,22.9147571035747,0.5435380384967919,0.8405680998297109,0.5941360493466507,1.7740623835750087,0.6525305099591145,0.22140463769207502,0.2209489392868838,0.08946041745005218
complete_stream,107,stuck_at,0.4,full_mixed_stream,Always PDRF,1.0,4364,277,0,0.0,173,0,1.0,0.0,0.5412465627864345,0.0,0.5412465627864345,0.8416471374930272,0.5982689317718177,1.749106336690435,0.649718601197725,0.21794584476505535,0.2174901463598642,0.0886190143588192
complete_stream,107,stuck_at,0.4,full_mixed_stream,Always RO-PDRF-Full,1.0,4364,277,277,1.0,173,173,0.0,1.0,0.5650779101741522,238.3134738771769,0.5650779101741522,0.8488928332985717,0.6208084673181894,1.8861145101450252,0.6548205117879616,0.24025052480349016,0.24025052480349007,0.09476781160966026
complete_stream,108,drift,0.4,full_mixed_stream,Safe-CF-12,6.0,4364,49,3,0.061224489795918366,57,5,0.9122807017543859,0.671173235563703,0.5749312557286893,-4.582951420714941,0.5749312557286893,0.8502177907822052,0.6093059728631065,2.1103719457457366,0.6818485664537841,0.2848095700893918,0.28480957008939173,0.10488695681809446
complete_stream,108,drift,0.4,full_mixed_stream,Shrink-6,2.0,4364,49,1,0.02040816326530612,57,6,0.8947368421052632,0.692942254812099,0.574243813015582,-11.45737855178735,0.574243813015582,0.8509986986703691,0.6099673571525998,2.092197067593843,0.6794843530650939,0.28211614207160574,0.28211614207160574,0.10426444146683263
complete_stream,108,drift,0.4,full_mixed_stream,Tree-6,2.0,4364,49,0,0.0,57,0,1.0,0.0,0.5753895508707608,0.0,0.5753895508707608,0.8442014387021591,0.6060968935399257,2.2449628321077553,0.6791071095181023,0.27830704190196653,0.27830704190196653,0.10564790724715012
complete_stream,108,drift,0.4,full_mixed_stream,Three-outcome-6,2.0,4364,49,0,0.0,57,1,0.9824561403508771,0.0057286892758936754,0.5751604032997251,-2.2914757103574703,0.5751604032997251,0.8442991006763484,0.605815604964705,2.246037024203927,0.679634083730873,0.27927234946934093,0.27927234946934093,0.10568931415771925
complete_stream,108,drift,0.4,full_mixed_stream,Cascade-25,2.9495875343721356,4364,49,1,0.02040816326530612,57,4,0.9298245614035088,0.6743813015582035,0.5747021081576535,-6.8744271310724105,0.5747021081576535,0.8503869033295497,0.6095347383175883,2.1090990054288468,0.6821187504779093,0.2849854411479823,0.28498544114798247,0.104853065822314
complete_stream,108,drift,0.4,full_mixed_stream,Always PDRF,1.0,4364,49,0,0.0,57,0,1.0,0.0,0.5753895508707608,0.0,0.5753895508707608,0.8442014387021591,0.6060968935399257,2.2449628321077553,0.6791071095181023,0.27830704190196653,0.27830704190196653,0.10564790724715012
complete_stream,108,drift,0.4,full_mixed_stream,Always RO-PDRF-Full,1.0,4364,49,49,1.0,57,57,0.0,1.0,0.5735563703024747,-18.331805682859763,0.5735563703024747,0.8527284555540193,0.6116912899526956,2.0363205800796202,0.6733120790353103,0.2735963186389128,0.27359631863891287,0.10183156592230198
complete_stream,108,gaussian,0.4,full_mixed_stream,Safe-CF-12,6.0,4364,71,12,0.16901408450704225,62,6,0.9032258064516129,0.6679651695692026,0.5776810265811182,13.748854262144821,0.5776810265811182,0.8443810630901866,0.5869544867036186,2.1604363124288555,0.6827499255541812,0.2836827160520057,0.28360161379278115,0.10335361288922112
complete_stream,108,gaussian,0.4,full_mixed_stream,Shrink-6,2.0,4364,71,3,0.04225352112676056,62,8,0.8709677419354839,0.6922548120989918,0.5751604032997251,-11.45737855178735,0.5751604032997251,0.8451458529106345,0.5889506299728229,2.1349079083358005,0.6803827724704656,0.2818795568147576,0.2817984545555329,0.10251542891735073
complete_stream,108,gaussian,0.4,full_mixed_stream,Tree-6,2.0,4364,71,0,0.0,62,0,1.0,0.0,0.5763061411549038,0.0,0.5763061411549038,0.8382906267859663,0.5822880281904834,2.2994154973258727,0.6784269071075634,0.27481156518380917,0.2747304629245846,0.1021533740162333
complete_stream,108,gaussian,0.4,full_mixed_stream,Three-outcome-6,2.0,4364,71,3,0.04225352112676056,62,3,0.9516129032258065,0.012603116406966087,0.5763061411549038,0.0,0.5763061411549038,0.8385052545404639,0.5810422167701806,2.3025690636588187,0.6802376576242961,0.2775157284741723,0.2774346262149477,0.10283831621608512
complete_stream,108,gaussian,0.4,full_mixed_stream,Cascade-25,2.9596700274977086,4364,71,6,0.08450704225352113,62,5,0.9193548387096774,0.6697983501374886,0.5765352887259395,2.2914757103574703,0.5765352887259395,0.8446372870456641,0.5876092741316058,2.156620378381959,0.6829602156955312,0.284588226497049,0.2845071242378243,0.1032935153179058
complete_stream,108,gaussian,0.4,full_mixed_stream,Always PDRF,1.0,4364,71,0,0.0,62,0,1.0,0.0,0.5763061411549038,0.0,0.5763061411549038,0.8382906267859663,0.5822880281904834,2.2994154973258727,0.6784269071075634,0.27481156518380917,0.2747304629245846,0.1021533740162333
complete_stream,108,gaussian,0.4,full_mixed_stream,Always RO-PDRF-Full,1.0,4364,71,71,1.0,62,62,0.0,1.0,0.5783684692942255,20.623281393217233,0.5783684692942255,0.8474523041394634,0.5927175032070148,2.074402969998107,0.6687832707707126,0.2674703064176436,0.2671334777604888,0.09979093127915033
complete_stream,108,none,0.0,clean_no_imposed_fault,Safe-CF-12,6.0,4364,21,3,0.14285714285714285,67,8,0.8805970149253731,0.6780476626947755,0.6090742438130156,-11.45737855178735,0.6090742438130156,0.8650911789079956,0.6339459578536709,1.8770875060264811,0.6230990741673101,0.24860662728456812,0.2485003292200605,0.09608788166822091
complete_stream,108,none,0.0,clean_no_imposed_fault,Shrink-6,2.0,4364,21,2,0.09523809523809523,67,6,0.9104477611940298,0.6924839596700275,0.6093033913840513,-9.165902841429881,0.6093033913840513,0.8652659205604848,0.633885404059908,1.8684406500365778,0.6213660106373141,0.24521126292552164,0.245104964861014,0.0960216574612357
complete_stream,108,none,0.0,clean_no_imposed_fault,Tree-6,2.0,4364,21,0,0.0,67,0,1.0,0.0,0.6102199816681944,0.0,0.6102199816681944,0.8616409893829177,0.6340106635835631,1.9736950006991276,0.6199139717431363,0.24136855831802453,0.24126226025351685,0.09686634710428343
complete_stream,108,none,0.0,clean_no_imposed_fault,Three-outcome-6,2.0,4364,21,1,0.047619047619047616,67,2,0.9701492537313433,0.005499541704857928,0.6099908340971586,-2.2914757103574703,0.6099908340971586,0.8617233137918472,0.6338520611039162,1.975767017943696,0.6201854970247779,0.2423309855355632,0.2422246874710556,0.09650574249058504
complete_stream,108,none,0.0,clean_no_imposed_fault,Cascade-25,2.898258478460128,4364,21,2,0.09523809523809523,67,6,0.9104477611940298,0.6787351054078826,0.6093033913840513,-9.165902841429881,0.6093033913840513,0.8651910198274099,0.6340297573406865,1.8768632177541187,0.6232610740520538,0.24842294155939473,0.24831664349488708,0.09610210306907864
complete_stream,108,none,0.0,clean_no_imposed_fault,Always PDRF,1.0,4364,21,0,0.0,67,0,1.0,0.0,0.6102199816681944,0.0,0.6102199816681944,0.8616409893829177,0.6340106635835631,1.9736950006991276,0.6199139717431363,0.24136855831802453,0.24126226025351685,0.09686634710428343
complete_stream,108,none,0.0,clean_no_imposed_fault,Always RO-PDRF-Full,1.0,4364,21,21,1.0,67,67,0.0,1.0,0.59967919340055,-105.40788267644363,0.59967919340055,0.8647491253403897,0.63325590622045,1.8575372273187891,0.6255414880349742,0.24573717808519707,0.24573717808519707,0.09467726312082085
complete_stream,108,offset,0.4,full_mixed_stream,Safe-CF-12,6.0,4364,53,3,0.05660377358490566,74,7,0.9054054054054054,0.6652153987167736,0.5685151237396884,-9.165902841429881,0.5685151237396884,0.8468712130269607,0.6017127362329948,2.1840935412721043,0.6978769325317746,0.29264247510916164,0.2926424751091617,0.10962722262276713
complete_stream,108,offset,0.4,full_mixed_stream,Shrink-6,2.0,4364,53,3,0.05660377358490566,74,8,0.8918918918918919,0.6975252062328139,0.5682859761686526,-11.45737855178735,0.5682859761686526,0.8476818197950836,0.6025521712160697,2.1601721205957514,0.6953878441969753,0.28957697921972364,0.28957697921972364,0.10892417802199572
complete_stream,108,offset,0.4,full_mixed_stream,Tree-6,2.0,4364,53,0,0.0,74,0,1.0,0.0,0.5694317140238313,0.0,0.5694317140238313,0.8403359128017648,0.5979027132716627,2.3316434655468536,0.6961018771624125,0.2845074544464208,0.2845074544464208,0.10987719816434334
complete_stream,108,offset,0.4,full_mixed_stream,Three-outcome-6,2.0,4364,53,1,0.018867924528301886,74,2,0.972972972972973,0.006416131989000917,0.5692025664527957,-2.2914757103574703,0.5692025664527957,0.8404850057226604,0.5975943982784926,2.3311972106938734,0.6967359384138934,0.28579067671170616,0.28579067671170605,0.10978654874305138
complete_stream,108,offset,0.4,full_mixed_stream,Cascade-25,2.9780018331805684,4364,53,2,0.03773584905660377,74,5,0.9324324324324325,0.6716315307057745,0.5687442713107241,-6.8744271310724105,0.5687442713107241,0.847049644316438,0.6020339689878907,2.1810682057957482,0.6979938301083793,0.29231080098825735,0.29231080098825746,0.10958637576094434
complete_stream,108,offset,0.4,full_mixed_stream,Always PDRF,1.0,4364,53,0,0.0,74,0,1.0,0.0,0.5694317140238313,0.0,0.5694317140238313,0.8403359128017648,0.5979027132716627,2.3316434655468536,0.6961018771624125,0.2845074544464208,0.2845074544464208,0.10987719816434334
complete_stream,108,offset,0.4,full_mixed_stream,Always RO-PDRF-Full,1.0,4364,53,53,1.0,74,74,0.0,1.0,0.5646196150320807,-48.120989917506876,0.5646196150320807,0.8497712123241586,0.6051405108161644,2.08823327048992,0.6862163627259247,0.2826819867905118,0.2826819867905117,0.10524090718397772
complete_stream,108,stuck_at,0.4,full_mixed_stream,Safe-CF-12,6.0,4364,52,5,0.09615384615384616,53,5,0.9056603773584906,0.6702566452795601,0.5662236480293309,0.0,0.5662236480293309,0.8466492272576888,0.5982618577482304,2.1447540962857503,0.7005690558279809,0.29195756510691284,0.2919575651069128,0.10964291200422542
complete_stream,108,stuck_at,0.4,full_mixed_stream,Shrink-6,2.0,4364,52,2,0.038461538461538464,53,5,0.9056603773584906,0.6908799266727773,0.5655362053162236,-6.8744271310724105,0.5655362053162236,0.8469765358725555,0.5990080492233886,2.133245776424024,0.6975640013933139,0.2891740370940742,0.2891740370940741,0.10907250549621016
complete_stream,108,stuck_at,0.4,full_mixed_stream,Tree-6,2.0,4364,52,0,0.0,53,0,1.0,0.0,0.5662236480293309,0.0,0.5662236480293309,0.8398926194020633,0.5943695311558413,2.2850666169454836,0.6982936708237283,0.2847084103453281,0.2847084103453282,0.11031265246160472
complete_stream,108,stuck_at,0.4,full_mixed_stream,Three-outcome-6,2.0,4364,52,1,0.019230769230769232,53,2,0.9622641509433962,0.0057286892758936754,0.5659945004582951,-2.2914757103574703,0.5659945004582951,0.8399623026968954,0.5940009030567259,2.287240884953414,0.6990390367284678,0.28570935921473517,0.28570935921473517,0.11026534077824963
complete_stream,108,stuck_at,0.4,full_mixed_stream,Cascade-25,3.005499541704858,4364,52,3,0.057692307692307696,53,4,0.9245283018867925,0.6736938588450962,0.5659945004582951,-2.2914757103574703,0.5659945004582951,0.8466905840812574,0.5983534629289291,2.1452892720405816,0.7008084315493865,0.2920817506332788,0.2920817506332788,0.10962375257543878
complete_stream,108,stuck_at,0.4,full_mixed_stream,Always PDRF,1.0,4364,52,0,0.0,53,0,1.0,0.0,0.5662236480293309,0.0,0.5662236480293309,0.8398926194020633,0.5943695311558413,2.2850666169454836,0.6982936708237283,0.2847084103453281,0.2847084103453282,0.11031265246160472
complete_stream,108,stuck_at,0.4,full_mixed_stream,Always RO-PDRF-Full,1.0,4364,52,52,1.0,53,53,0.0,1.0,0.5659945004582951,-2.2914757103574703,0.5659945004582951,0.8497436380676074,0.6028033177003315,2.060286286932505,0.6848068510173497,0.2783778320543778,0.27837783205437777,0.10502321867788178
complete_stream,109,drift,0.4,full_mixed_stream,Safe-CF-12,6.0,4364,62,3,0.04838709677419355,55,4,0.9272727272727272,0.008020164986251146,0.5907424381301558,-2.2914757103574703,0.5907424381301558,0.8529332641191288,0.6263006565852337,2.20598668898246,0.6587621499228323,0.2646054992894622,0.26449559427143654,0.10200610385812432
complete_stream,109,drift,0.4,full_mixed_stream,Shrink-6,2.0,4364,62,0,0.0,55,0,1.0,0.0,0.5909715857011916,0.0,0.5909715857011916,0.8527747942569542,0.6262067934564944,2.2079442224828334,0.6588779511924034,0.2644308962589733,0.2643209912409479,0.10216837983686168
complete_stream,109,drift,0.4,full_mixed_stream,Tree-6,2.0,4364,62,0,0.0,55,0,1.0,0.0,0.5909715857011916,0.0,0.5909715857011916,0.8527747942569542,0.6262067934564944,2.2079442224828334,0.6588779511924034,0.2644308962589733,0.2643209912409479,0.10216837983686168
complete_stream,109,drift,0.4,full_mixed_stream,Three-outcome-6,2.0,4364,62,1,0.016129032258064516,55,0,1.0,0.02841429880843263,0.5912007332722273,2.2914757103574703,0.5912007332722273,0.8528192486750553,0.6265072080502571,2.207571429973969,0.6581517002864148,0.26510194605432297,0.2649920410362975,0.1020851200586469
