analysis_set,seed,fault_type,prevalence,stream,method,class,n,auroc,auprc,recall
complete_stream,106,offset,0.4,full_mixed_stream,Shrink-6,6,719,0.823113186848828,0.4137874187838644,0.7260083449235049
complete_stream,106,offset,0.4,full_mixed_stream,Tree-6,1,691,0.794660295353546,0.6056990796726004,0.5643994211287988
complete_stream,106,offset,0.4,full_mixed_stream,Tree-6,2,685,0.9084182666267215,0.7767415905587843,0.7197080291970803
complete_stream,106,offset,0.4,full_mixed_stream,Tree-6,3,740,0.9255753684147723,0.8380170779715198,0.6648648648648648
complete_stream,106,offset,0.4,full_mixed_stream,Tree-6,4,708,0.818358723064941,0.35608110339399074,0.09887005649717515
complete_stream,106,offset,0.4,full_mixed_stream,Tree-6,5,821,0.8542849068843783,0.7460052957847281,0.6029232643118149
complete_stream,106,offset,0.4,full_mixed_stream,Tree-6,6,719,0.824104885805808,0.4144613105787407,0.7232267037552156
complete_stream,106,offset,0.4,full_mixed_stream,Three-outcome-6,1,691,0.8065623789667866,0.6156120022331604,0.5658465991316932
complete_stream,106,offset,0.4,full_mixed_stream,Three-outcome-6,2,685,0.9066020796669995,0.7691921782638877,0.7182481751824817
complete_stream,106,offset,0.4,full_mixed_stream,Three-outcome-6,3,740,0.9235893592267764,0.8379966409558135,0.6635135135135135
complete_stream,106,offset,0.4,full_mixed_stream,Three-outcome-6,4,708,0.8117308132131686,0.350362646631956,0.09887005649717515
complete_stream,106,offset,0.4,full_mixed_stream,Three-outcome-6,5,821,0.8496900615132754,0.7399527843559557,0.5968331303288672
complete_stream,106,offset,0.4,full_mixed_stream,Three-outcome-6,6,719,0.8257502132019209,0.4144987183337606,0.7273991655076495
complete_stream,106,offset,0.4,full_mixed_stream,Cascade-25,1,691,0.7975948398037386,0.6079864989778629,0.5687409551374819
complete_stream,106,offset,0.4,full_mixed_stream,Cascade-25,2,685,0.9086619063018951,0.7767295822465222,0.7182481751824817
complete_stream,106,offset,0.4,full_mixed_stream,Cascade-25,3,740,0.9260261917546686,0.838548786122277,0.6662162162162162
complete_stream,106,offset,0.4,full_mixed_stream,Cascade-25,4,708,0.8138707055347452,0.35189923727622296,0.09887005649717515
complete_stream,106,offset,0.4,full_mixed_stream,Cascade-25,5,821,0.85331096674474,0.7450505678916317,0.5956151035322778
complete_stream,106,offset,0.4,full_mixed_stream,Cascade-25,6,719,0.8245658216811569,0.4155871252238109,0.7260083449235049
complete_stream,106,offset,0.4,full_mixed_stream,Always PDRF,1,691,0.8072239122820222,0.6162628781229935,0.5687409551374819
complete_stream,106,offset,0.4,full_mixed_stream,Always PDRF,2,685,0.9064251036163034,0.7683839807573154,0.7182481751824817
complete_stream,106,offset,0.4,full_mixed_stream,Always PDRF,3,740,0.9238533649543583,0.8386760669718839,0.6662162162162162
complete_stream,106,offset,0.4,full_mixed_stream,Always PDRF,4,708,0.8100742220821125,0.3485970811355881,0.09887005649717515
complete_stream,106,offset,0.4,full_mixed_stream,Always PDRF,5,821,0.8482001015538007,0.7397346712922473,0.5956151035322778
complete_stream,106,offset,0.4,full_mixed_stream,Always PDRF,6,719,0.8254224450587714,0.41397873792580225,0.7287899860917941
complete_stream,106,offset,0.4,full_mixed_stream,Always RO-PDRF-Full,1,691,0.7909085858671425,0.6022143669028724,0.557163531114327
complete_stream,106,offset,0.4,full_mixed_stream,Always RO-PDRF-Full,2,685,0.9097638401422158,0.7809614271938944,0.7299270072992701
complete_stream,106,offset,0.4,full_mixed_stream,Always RO-PDRF-Full,3,740,0.9250018644472286,0.8390806498240508,0.6621621621621622
complete_stream,106,offset,0.4,full_mixed_stream,Always RO-PDRF-Full,4,708,0.8199287758533299,0.3615609148462657,0.1059322033898305
complete_stream,106,offset,0.4,full_mixed_stream,Always RO-PDRF-Full,5,821,0.8531184476913699,0.7432505958554898,0.6041412911084044
complete_stream,106,offset,0.4,full_mixed_stream,Always RO-PDRF-Full,6,719,0.8207341014326024,0.4109084696150058,0.7093184979137691
complete_stream,106,stuck_at,0.4,full_mixed_stream,Safe-CF-12,1,691,0.8095912874604567,0.6362104623162813,0.6034732272069464
complete_stream,106,stuck_at,0.4,full_mixed_stream,Safe-CF-12,2,685,0.9084543760899801,0.7775109736679569,0.7299270072992701
complete_stream,106,stuck_at,0.4,full_mixed_stream,Safe-CF-12,3,740,0.9313469512558916,0.8471112432787837,0.6783783783783783
complete_stream,106,stuck_at,0.4,full_mixed_stream,Safe-CF-12,4,708,0.8093498497941624,0.3444004932453899,0.10310734463276836
complete_stream,106,stuck_at,0.4,full_mixed_stream,Safe-CF-12,5,821,0.8474661226628273,0.7418921471517637,0.5931790499390986
complete_stream,106,stuck_at,0.4,full_mixed_stream,Safe-CF-12,6,719,0.8137677882900157,0.39623805317931665,0.6634214186369958
complete_stream,106,stuck_at,0.4,full_mixed_stream,Shrink-6,1,691,0.800046137910193,0.6309869276048257,0.6020260492040521
complete_stream,106,stuck_at,0.4,full_mixed_stream,Shrink-6,2,685,0.9105183692014056,0.7848752394256729,0.7299270072992701
complete_stream,106,stuck_at,0.4,full_mixed_stream,Shrink-6,3,740,0.9320927301473659,0.8468979804750532,0.6756756756756757
complete_stream,106,stuck_at,0.4,full_mixed_stream,Shrink-6,4,708,0.8137323987192326,0.3499652971373808,0.10310734463276836
complete_stream,106,stuck_at,0.4,full_mixed_stream,Shrink-6,5,821,0.8511303446813002,0.7444508626366361,0.5919610231425091
complete_stream,106,stuck_at,0.4,full_mixed_stream,Shrink-6,6,719,0.8098042358022783,0.39465631671294155,0.6634214186369958
complete_stream,106,stuck_at,0.4,full_mixed_stream,Tree-6,1,691,0.8001166646900781,0.6312943323397374,0.5991316931982634
complete_stream,106,stuck_at,0.4,full_mixed_stream,Tree-6,2,685,0.9100124399084962,0.7833758525080745,0.7313868613138687
complete_stream,106,stuck_at,0.4,full_mixed_stream,Tree-6,3,740,0.9319842193186563,0.8463906295755019,0.6756756756756757
complete_stream,106,stuck_at,0.4,full_mixed_stream,Tree-6,4,708,0.8161060218323877,0.35107743372666467,0.10310734463276836
complete_stream,106,stuck_at,0.4,full_mixed_stream,Tree-6,5,821,0.8513637740335114,0.7455232592263354,0.5980511571254568
complete_stream,106,stuck_at,0.4,full_mixed_stream,Tree-6,6,719,0.8103365251616423,0.394067518757293,0.6620305980528511
complete_stream,106,stuck_at,0.4,full_mixed_stream,Three-outcome-6,1,691,0.809349762789677,0.6345619542136817,0.6005788712011577
complete_stream,106,stuck_at,0.4,full_mixed_stream,Three-outcome-6,2,685,0.9084738196471194,0.7771830777942859,0.7299270072992701
complete_stream,106,stuck_at,0.4,full_mixed_stream,Three-outcome-6,3,740,0.9311355229401588,0.8471534461751602,0.6783783783783783
complete_stream,106,stuck_at,0.4,full_mixed_stream,Three-outcome-6,4,708,0.8107305999579671,0.34504974167990116,0.10310734463276836
complete_stream,106,stuck_at,0.4,full_mixed_stream,Three-outcome-6,5,821,0.8474441204852992,0.7415985174395104,0.5931790499390986
complete_stream,106,stuck_at,0.4,full_mixed_stream,Three-outcome-6,6,719,0.8136411072381815,0.39657395293414827,0.6634214186369958
complete_stream,106,stuck_at,0.4,full_mixed_stream,Cascade-25,1,691,0.8034030550309825,0.6342858106546234,0.6034732272069464
complete_stream,106,stuck_at,0.4,full_mixed_stream,Cascade-25,2,685,0.9102255254224509,0.7831104627723441,0.7299270072992701
complete_stream,106,stuck_at,0.4,full_mixed_stream,Cascade-25,3,740,0.932288497106378,0.8466734885669972,0.6783783783783783
complete_stream,106,stuck_at,0.4,full_mixed_stream,Cascade-25,4,708,0.8105652499103709,0.3465911943334469,0.10310734463276836
complete_stream,106,stuck_at,0.4,full_mixed_stream,Cascade-25,5,821,0.8508346904207675,0.7449522021608377,0.5931790499390986
complete_stream,106,stuck_at,0.4,full_mixed_stream,Cascade-25,6,719,0.8115247323767388,0.3968863415240414,0.6634214186369958
complete_stream,106,stuck_at,0.4,full_mixed_stream,Always PDRF,1,691,0.8097867136214792,0.6349810657953537,0.6034732272069464
complete_stream,106,stuck_at,0.4,full_mixed_stream,Always PDRF,2,685,0.9084980248917213,0.7767827163023159,0.7299270072992701
complete_stream,106,stuck_at,0.4,full_mixed_stream,Always PDRF,3,740,0.9313335272358452,0.8475785996771344,0.6797297297297298
complete_stream,106,stuck_at,0.4,full_mixed_stream,Always PDRF,4,708,0.809463045037026,0.3441733656851393,0.10310734463276836
complete_stream,106,stuck_at,0.4,full_mixed_stream,Always PDRF,5,821,0.8463099769905353,0.7412629938628247,0.5919610231425091
complete_stream,106,stuck_at,0.4,full_mixed_stream,Always PDRF,6,719,0.8138799697033869,0.3967684434939107,0.6648122392211405
complete_stream,106,stuck_at,0.4,full_mixed_stream,Always RO-PDRF-Full,1,691,0.7959922270820472,0.6271717354607194,0.5861070911722142
complete_stream,106,stuck_at,0.4,full_mixed_stream,Always RO-PDRF-Full,2,685,0.9111373885715532,0.7866894653509952,0.7401459854014598
complete_stream,106,stuck_at,0.4,full_mixed_stream,Always RO-PDRF-Full,3,740,0.9316064823101249,0.8473999518215078,0.6716216216216216
complete_stream,106,stuck_at,0.4,full_mixed_stream,Always RO-PDRF-Full,4,708,0.8174322992001385,0.3555818010849579,0.10875706214689265
complete_stream,106,stuck_at,0.4,full_mixed_stream,Always RO-PDRF-Full,5,821,0.8497232366715795,0.7429139240822313,0.6053593179049939
complete_stream,106,stuck_at,0.4,full_mixed_stream,Always RO-PDRF-Full,6,719,0.8084523353003238,0.39243769074460716,0.650904033379694
complete_stream,107,drift,0.4,full_mixed_stream,Safe-CF-12,1,691,0.8355871039221953,0.6178042062811064,0.6454413892908828
complete_stream,107,drift,0.4,full_mixed_stream,Safe-CF-12,2,685,0.9072288367792739,0.8187205665420756,0.6861313868613139
complete_stream,107,drift,0.4,full_mixed_stream,Safe-CF-12,3,740,0.9102887655867788,0.827543463893036,0.668918918918919
complete_stream,107,drift,0.4,full_mixed_stream,Safe-CF-12,4,708,0.7771139308187764,0.30563776640694096,0.09180790960451977
complete_stream,107,drift,0.4,full_mixed_stream,Safe-CF-12,5,821,0.8533762857092762,0.7239147336073894,0.6577344701583435
complete_stream,107,drift,0.4,full_mixed_stream,Safe-CF-12,6,719,0.8162651602305443,0.42329228341471387,0.6439499304589708
complete_stream,107,drift,0.4,full_mixed_stream,Shrink-6,1,691,0.8344764056400935,0.6066454388649012,0.6425470332850941
complete_stream,107,drift,0.4,full_mixed_stream,Shrink-6,2,685,0.9043888870150767,0.8126385669904805,0.6832116788321168
complete_stream,107,drift,0.4,full_mixed_stream,Shrink-6,3,740,0.9092961338822265,0.834558803563379,0.6621621621621622
complete_stream,107,drift,0.4,full_mixed_stream,Shrink-6,4,708,0.774833413690366,0.3072053467217547,0.0903954802259887
complete_stream,107,drift,0.4,full_mixed_stream,Shrink-6,5,821,0.8554659768984011,0.7134788840641335,0.6552984165651644
complete_stream,107,drift,0.4,full_mixed_stream,Shrink-6,6,719,0.8243773263811383,0.43103179307923245,0.6578581363004172
complete_stream,107,drift,0.4,full_mixed_stream,Tree-6,1,691,0.8332683882818376,0.6057874981883644,0.6439942112879884
complete_stream,107,drift,0.4,full_mixed_stream,Tree-6,2,685,0.9040936623923908,0.8123221316505621,0.6832116788321168
complete_stream,107,drift,0.4,full_mixed_stream,Tree-6,3,740,0.9091320625261021,0.8367503987831132,0.6608108108108108
complete_stream,107,drift,0.4,full_mixed_stream,Tree-6,4,708,0.7700622148870674,0.30048568675004916,0.0903954802259887
complete_stream,107,drift,0.4,full_mixed_stream,Tree-6,5,821,0.855502418004932,0.713247986066769,0.6552984165651644
complete_stream,107,drift,0.4,full_mixed_stream,Tree-6,6,719,0.815117780944804,0.40646795976890526,0.6411682892906815
complete_stream,107,drift,0.4,full_mixed_stream,Three-outcome-6,1,691,0.8325457842912827,0.6054496541569683,0.6425470332850941
complete_stream,107,drift,0.4,full_mixed_stream,Three-outcome-6,2,685,0.9042603214535844,0.8126235370420863,0.6832116788321168
complete_stream,107,drift,0.4,full_mixed_stream,Three-outcome-6,3,740,0.9093371517212576,0.8371646653082735,0.6621621621621622
complete_stream,107,drift,0.4,full_mixed_stream,Three-outcome-6,4,708,0.7715403206863729,0.30227676391090796,0.0903954802259887
complete_stream,107,drift,0.4,full_mixed_stream,Three-outcome-6,5,821,0.8557014689547556,0.7136689874096264,0.658952496954933
complete_stream,107,drift,0.4,full_mixed_stream,Three-outcome-6,6,719,0.8154814166146778,0.4075760399562521,0.6425591098748261
complete_stream,107,drift,0.4,full_mixed_stream,Cascade-25,1,691,0.8343763285334409,0.6051000425779374,0.6454413892908828
complete_stream,107,drift,0.4,full_mixed_stream,Cascade-25,2,685,0.9047777581578619,0.8143789222795624,0.6846715328467153
complete_stream,107,drift,0.4,full_mixed_stream,Cascade-25,3,740,0.9083833005190621,0.8253691765237656,0.6675675675675675
complete_stream,107,drift,0.4,full_mixed_stream,Cascade-25,4,708,0.7729152758718739,0.3033826607109537,0.09180790960451977
complete_stream,107,drift,0.4,full_mixed_stream,Cascade-25,5,821,0.8532210672224967,0.7127708016944556,0.656516443361754
complete_stream,107,drift,0.4,full_mixed_stream,Cascade-25,6,719,0.8148720502298004,0.4106766712362397,0.6411682892906815
complete_stream,107,drift,0.4,full_mixed_stream,Always PDRF,1,691,0.8332683882818376,0.6057874981883644,0.6439942112879884
complete_stream,107,drift,0.4,full_mixed_stream,Always PDRF,2,685,0.9040936623923908,0.8123221316505621,0.6832116788321168
complete_stream,107,drift,0.4,full_mixed_stream,Always PDRF,3,740,0.9091320625261021,0.8367503987831132,0.6608108108108108
complete_stream,107,drift,0.4,full_mixed_stream,Always PDRF,4,708,0.7700622148870674,0.30048568675004916,0.0903954802259887
complete_stream,107,drift,0.4,full_mixed_stream,Always PDRF,5,821,0.855502418004932,0.713247986066769,0.6552984165651644
complete_stream,107,drift,0.4,full_mixed_stream,Always PDRF,6,719,0.815117780944804,0.40646795976890526,0.6411682892906815
complete_stream,107,drift,0.4,full_mixed_stream,Always RO-PDRF-Full,1,691,0.8380839095318715,0.6418329686276598,0.6020260492040521
complete_stream,107,drift,0.4,full_mixed_stream,Always RO-PDRF-Full,2,685,0.9164438924414163,0.836957070365614,0.7255474452554744
complete_stream,107,drift,0.4,full_mixed_stream,Always RO-PDRF-Full,3,740,0.9172681373426409,0.8174983411298713,0.6756756756756757
complete_stream,107,drift,0.4,full_mixed_stream,Always RO-PDRF-Full,4,708,0.7809108006032959,0.3248745030003566,0.046610169491525424
complete_stream,107,drift,0.4,full_mixed_stream,Always RO-PDRF-Full,5,821,0.8596594544216297,0.744965462412464,0.6869671132764921
complete_stream,107,drift,0.4,full_mixed_stream,Always RO-PDRF-Full,6,719,0.8559716570224993,0.5425911112416814,0.7190542420027817
complete_stream,107,gaussian,0.4,full_mixed_stream,Safe-CF-12,1,691,0.8200586042080453,0.5385754635232515,0.6874095513748191
complete_stream,107,gaussian,0.4,full_mixed_stream,Safe-CF-12,2,685,0.8917573205984648,0.7821125750028652,0.7094890510948905
complete_stream,107,gaussian,0.4,full_mixed_stream,Safe-CF-12,3,740,0.9091242318477417,0.8093558204363002,0.7040540540540541
complete_stream,107,gaussian,0.4,full_mixed_stream,Safe-CF-12,4,708,0.7581431035122205,0.29690300922164364,0.11864406779661017
complete_stream,107,gaussian,0.4,full_mixed_stream,Safe-CF-12,5,821,0.8495987868549367,0.7126890635816782,0.6711327649208283
complete_stream,107,gaussian,0.4,full_mixed_stream,Safe-CF-12,6,719,0.7860238747994376,0.3762380391728518,0.4144645340751043
complete_stream,107,gaussian,0.4,full_mixed_stream,Shrink-6,1,691,0.8207910583075226,0.5347551441922825,0.683068017366136
complete_stream,107,gaussian,0.4,full_mixed_stream,Shrink-6,2,685,0.8856452979328324,0.7714607974797362,0.7051094890510949
complete_stream,107,gaussian,0.4,full_mixed_stream,Shrink-6,3,740,0.908499642026132,0.8148652484661243,0.6972972972972973
complete_stream,107,gaussian,0.4,full_mixed_stream,Shrink-6,4,708,0.7593179387803037,0.2985872757630235,0.1115819209039548
complete_stream,107,gaussian,0.4,full_mixed_stream,Shrink-6,5,821,0.8514645027525068,0.7026466809846813,0.6662606577344702
complete_stream,107,gaussian,0.4,full_mixed_stream,Shrink-6,6,719,0.7861944363360941,0.4011490599488734,0.43115438108484005
complete_stream,107,gaussian,0.4,full_mixed_stream,Tree-6,1,691,0.8187761200263353,0.5350912184846756,0.6845151953690304
complete_stream,107,gaussian,0.4,full_mixed_stream,Tree-6,2,685,0.8851556377387539,0.771153300707627,0.7051094890510949
complete_stream,107,gaussian,0.4,full_mixed_stream,Tree-6,3,740,0.9090694170992184,0.8210781373392199,0.6945945945945946
complete_stream,107,gaussian,0.4,full_mixed_stream,Tree-6,4,708,0.7507834810666468,0.2890245260070515,0.11440677966101695
complete_stream,107,gaussian,0.4,full_mixed_stream,Tree-6,5,821,0.8517745959420422,0.7020207464237365,0.6674786845310596
complete_stream,107,gaussian,0.4,full_mixed_stream,Tree-6,6,719,0.7806410748047796,0.37104970014888394,0.40751043115438107
complete_stream,107,gaussian,0.4,full_mixed_stream,Three-outcome-6,1,691,0.8186677688281876,0.535014868928091,0.683068017366136
complete_stream,107,gaussian,0.4,full_mixed_stream,Three-outcome-6,2,685,0.8854584016999223,0.7719529051629609,0.7051094890510949
complete_stream,107,gaussian,0.4,full_mixed_stream,Three-outcome-6,3,740,0.9090310094863074,0.8208284164581909,0.6972972972972973
complete_stream,107,gaussian,0.4,full_mixed_stream,Three-outcome-6,4,708,0.7543222811507126,0.2926832010412177,0.11440677966101695
complete_stream,107,gaussian,0.4,full_mixed_stream,Three-outcome-6,5,821,0.8521097853653203,0.7028347103000163,0.6699147381242387
complete_stream,107,gaussian,0.4,full_mixed_stream,Three-outcome-6,6,719,0.7814480941560733,0.3742093777336861,0.41168289290681503
complete_stream,107,gaussian,0.4,full_mixed_stream,Cascade-25,1,691,0.8197142444001145,0.5280545256696394,0.6888567293777135
complete_stream,107,gaussian,0.4,full_mixed_stream,Cascade-25,2,685,0.8853818178932311,0.7718445569486729,0.708029197080292
complete_stream,107,gaussian,0.4,full_mixed_stream,Cascade-25,3,740,0.907731116878468,0.8072041170148518,0.7040540540540541
complete_stream,107,gaussian,0.4,full_mixed_stream,Cascade-25,4,708,0.7553178584232714,0.2943296518140844,0.1172316384180791
complete_stream,107,gaussian,0.4,full_mixed_stream,Cascade-25,5,821,0.8487754241177555,0.7019990568512975,0.6686967113276492
complete_stream,107,gaussian,0.4,full_mixed_stream,Cascade-25,6,719,0.7816823777880803,0.37369418554543626,0.4089012517385257
complete_stream,107,gaussian,0.4,full_mixed_stream,Always PDRF,1,691,0.8187761200263353,0.5350912184846756,0.6845151953690304
complete_stream,107,gaussian,0.4,full_mixed_stream,Always PDRF,2,685,0.8851556377387539,0.771153300707627,0.7051094890510949
complete_stream,107,gaussian,0.4,full_mixed_stream,Always PDRF,3,740,0.9090694170992184,0.8210781373392199,0.6945945945945946
complete_stream,107,gaussian,0.4,full_mixed_stream,Always PDRF,4,708,0.7507834810666468,0.2890245260070515,0.11440677966101695
complete_stream,107,gaussian,0.4,full_mixed_stream,Always PDRF,5,821,0.8517745959420422,0.7020207464237365,0.6674786845310596
complete_stream,107,gaussian,0.4,full_mixed_stream,Always PDRF,6,719,0.7806410748047796,0.37104970014888394,0.40751043115438107
complete_stream,107,gaussian,0.4,full_mixed_stream,Always RO-PDRF-Full,1,691,0.8261499115657222,0.5571403570034752,0.6121562952243126
complete_stream,107,gaussian,0.4,full_mixed_stream,Always RO-PDRF-Full,2,685,0.9011430033946863,0.7918678939044049,0.7138686131386861
complete_stream,107,gaussian,0.4,full_mixed_stream,Always RO-PDRF-Full,3,740,0.912240282501044,0.790225569357761,0.722972972972973
complete_stream,107,gaussian,0.4,full_mixed_stream,Always RO-PDRF-Full,4,708,0.7719057906513865,0.3193647030772736,0.07344632768361582
complete_stream,107,gaussian,0.4,full_mixed_stream,Always RO-PDRF-Full,5,821,0.8503241711453131,0.7306387519102485,0.6906211936662606
complete_stream,107,gaussian,0.4,full_mixed_stream,Always RO-PDRF-Full,6,719,0.8247981974659975,0.47862820425140484,0.6383866481223922
complete_stream,107,none,0.0,clean_no_imposed_fault,Safe-CF-12,1,691,0.8319228634030235,0.6640174094313498,0.6888567293777135
complete_stream,107,none,0.0,clean_no_imposed_fault,Safe-CF-12,2,685,0.9214813609696382,0.8643123225629429,0.8160583941605839
complete_stream,107,none,0.0,clean_no_imposed_fault,Safe-CF-12,3,740,0.9287561153869102,0.8447270776986243,0.722972972972973
complete_stream,107,none,0.0,clean_no_imposed_fault,Safe-CF-12,4,708,0.7959816075115281,0.3173425674171406,0.10875706214689265
complete_stream,107,none,0.0,clean_no_imposed_fault,Safe-CF-12,5,821,0.8599729854514039,0.7318954337159789,0.7149817295980512
complete_stream,107,none,0.0,clean_no_imposed_fault,Safe-CF-12,6,719,0.8430253877222404,0.454895971889234,0.4673157162726008
complete_stream,107,none,0.0,clean_no_imposed_fault,Shrink-6,1,691,0.8306825376875017,0.6435267479139076,0.6859623733719248
complete_stream,107,none,0.0,clean_no_imposed_fault,Shrink-6,2,685,0.9197631854101896,0.8610500170409829,0.8145985401459854
complete_stream,107,none,0.0,clean_no_imposed_fault,Shrink-6,3,740,0.9294623679971361,0.8578251935068117,0.7243243243243244
complete_stream,107,none,0.0,clean_no_imposed_fault,Shrink-6,4,708,0.803771217347229,0.3269383952103861,0.10734463276836158
complete_stream,107,none,0.0,clean_no_imposed_fault,Shrink-6,5,821,0.8633578829504782,0.7222430329650651,0.7137637028014616
complete_stream,107,none,0.0,clean_no_imposed_fault,Shrink-6,6,719,0.8508242853681476,0.4958978524268895,0.48678720445062584
complete_stream,107,none,0.0,clean_no_imposed_fault,Tree-6,1,691,0.8291995052881295,0.6424737522837787,0.6888567293777135
complete_stream,107,none,0.0,clean_no_imposed_fault,Tree-6,2,685,0.9195548615836976,0.8609254993943773,0.8145985401459854
complete_stream,107,none,0.0,clean_no_imposed_fault,Tree-6,3,740,0.9295753534991945,0.860259195637402,0.722972972972973
complete_stream,107,none,0.0,clean_no_imposed_fault,Tree-6,4,708,0.7931667933835256,0.31461358854311156,0.10734463276836158
complete_stream,107,none,0.0,clean_no_imposed_fault,Tree-6,5,821,0.863276062352796,0.7219954818695752,0.7137637028014616
complete_stream,107,none,0.0,clean_no_imposed_fault,Tree-6,6,719,0.8444993904428303,0.4512212136434902,0.46453407510431155
complete_stream,107,none,0.0,clean_no_imposed_fault,Three-outcome-6,1,691,0.8280754108578932,0.6419103643848553,0.6874095513748191
complete_stream,107,none,0.0,clean_no_imposed_fault,Three-outcome-6,2,685,0.9196294613539463,0.8610155525397616,0.8145985401459854
complete_stream,107,none,0.0,clean_no_imposed_fault,Three-outcome-6,3,740,0.9296969154585049,0.8600535890178957,0.7243243243243244
complete_stream,107,none,0.0,clean_no_imposed_fault,Three-outcome-6,4,708,0.7956134332233059,0.31727057726606767,0.10734463276836158
complete_stream,107,none,0.0,clean_no_imposed_fault,Three-outcome-6,5,821,0.8635287436103443,0.7224762534853018,0.7186358099878197
complete_stream,107,none,0.0,clean_no_imposed_fault,Three-outcome-6,6,719,0.8445688360796793,0.4519956002707802,0.4659248956884562
complete_stream,107,none,0.0,clean_no_imposed_fault,Cascade-25,1,691,0.8300375525552561,0.6428626422121161,0.6888567293777135
complete_stream,107,none,0.0,clean_no_imposed_fault,Cascade-25,2,685,0.9198830212113336,0.8620112447679692,0.8160583941605839
complete_stream,107,none,0.0,clean_no_imposed_fault,Cascade-25,3,740,0.9282202732533857,0.8446933051345855,0.7256756756756757
complete_stream,107,none,0.0,clean_no_imposed_fault,Cascade-25,4,708,0.794660738790194,0.3165201633034718,0.10875706214689265
complete_stream,107,none,0.0,clean_no_imposed_fault,Cascade-25,5,821,0.8604003089930807,0.7212394576309898,0.7149817295980512
complete_stream,107,none,0.0,clean_no_imposed_fault,Cascade-25,6,719,0.8435943077471948,0.45511944845006214,0.46453407510431155
complete_stream,107,none,0.0,clean_no_imposed_fault,Always PDRF,1,691,0.8291995052881295,0.6424737522837787,0.6888567293777135
complete_stream,107,none,0.0,clean_no_imposed_fault,Always PDRF,2,685,0.9195548615836976,0.8609254993943773,0.8145985401459854
complete_stream,107,none,0.0,clean_no_imposed_fault,Always PDRF,3,740,0.9295753534991945,0.860259195637402,0.722972972972973
complete_stream,107,none,0.0,clean_no_imposed_fault,Always PDRF,4,708,0.7931667933835256,0.31461358854311156,0.10734463276836158
complete_stream,107,none,0.0,clean_no_imposed_fault,Always PDRF,5,821,0.863276062352796,0.7219954818695752,0.7137637028014616
complete_stream,107,none,0.0,clean_no_imposed_fault,Always PDRF,6,719,0.8444993904428303,0.4512212136434902,0.46453407510431155
complete_stream,107,none,0.0,clean_no_imposed_fault,Always RO-PDRF-Full,1,691,0.8418498031751236,0.6872640414616903,0.5846599131693199
complete_stream,107,none,0.0,clean_no_imposed_fault,Always RO-PDRF-Full,2,685,0.9228955821460528,0.865523720252579,0.8291970802919708
complete_stream,107,none,0.0,clean_no_imposed_fault,Always RO-PDRF-Full,3,740,0.9276117176779427,0.8286739002784466,0.7324324324324324
complete_stream,107,none,0.0,clean_no_imposed_fault,Always RO-PDRF-Full,4,708,0.8105830211771687,0.35023884395088445,0.06638418079096045
complete_stream,107,none,0.0,clean_no_imposed_fault,Always RO-PDRF-Full,5,821,0.8601883661423617,0.7469318109409984,0.7186358099878197
complete_stream,107,none,0.0,clean_no_imposed_fault,Always RO-PDRF-Full,6,719,0.8667101655820556,0.55269655083721,0.7023643949930459
complete_stream,107,offset,0.4,full_mixed_stream,Safe-CF-12,1,691,0.8355587356084984,0.6008123767794576,0.6613603473227206
complete_stream,107,offset,0.4,full_mixed_stream,Safe-CF-12,2,685,0.8928294938921438,0.791985815780003,0.6437956204379562
complete_stream,107,offset,0.4,full_mixed_stream,Safe-CF-12,3,740,0.9039157120696857,0.8123269370831073,0.6351351351351351
complete_stream,107,offset,0.4,full_mixed_stream,Safe-CF-12,4,708,0.77350462516535,0.30161533683498704,0.08757062146892655
complete_stream,107,offset,0.4,full_mixed_stream,Safe-CF-12,5,821,0.8514440476030862,0.7205231195914497,0.6382460414129111
complete_stream,107,offset,0.4,full_mixed_stream,Safe-CF-12,6,719,0.8014776276302058,0.36534328137228517,0.6356050069541029
complete_stream,107,offset,0.4,full_mixed_stream,Shrink-6,1,691,0.8363664445401437,0.5950814484163924,0.6599131693198264
complete_stream,107,offset,0.4,full_mixed_stream,Shrink-6,2,685,0.8904371427494381,0.786128088792875,0.6437956204379562
complete_stream,107,offset,0.4,full_mixed_stream,Shrink-6,3,740,0.9008710697452418,0.817743035517407,0.6297297297297297
complete_stream,107,offset,0.4,full_mixed_stream,Shrink-6,4,708,0.77030734246931,0.3026135249919108,0.08615819209039548
complete_stream,107,offset,0.4,full_mixed_stream,Shrink-6,5,821,0.8524611326377207,0.7092568451744179,0.6370280146163215
complete_stream,107,offset,0.4,full_mixed_stream,Shrink-6,6,719,0.812741557299328,0.3827629531907688,0.6536856745479833
complete_stream,107,offset,0.4,full_mixed_stream,Tree-6,1,691,0.8346450395048468,0.5923299474133944,0.658465991316932
complete_stream,107,offset,0.4,full_mixed_stream,Tree-6,2,685,0.8899895441279467,0.7856602670164552,0.6437956204379562
complete_stream,107,offset,0.4,full_mixed_stream,Tree-6,3,740,0.9006380138416563,0.8197939654596265,0.6283783783783784
complete_stream,107,offset,0.4,full_mixed_stream,Tree-6,4,708,0.7658293695681736,0.295858054682885,0.08615819209039548
complete_stream,107,offset,0.4,full_mixed_stream,Tree-6,5,821,0.8523480276938659,0.7085859629727957,0.6370280146163215
complete_stream,107,offset,0.4,full_mixed_stream,Tree-6,6,719,0.8022476347464756,0.360193996746944,0.6369958275382476
