seed,fault_type,score_calibration,threshold,preference_n,preference_auroc,preference_nll,preference_brier,preference_ece10,method,mean_forward_passes,n,correction_opportunities,corrections_retained,recovery_retention,harm_opportunities,harms_realized,negative_transfer_prevention,recovery_selection_rate,selected_accuracy,net_correct_change_per_10000,utility_ratio,utility_per_10000,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
102,stuck_at,platt,0.8676158677229662,18,0.34375,0.8704007761419819,0.28719451560512443,0.34115237978228946,Conditional Lite-CF,2.0,1436,16,1,0.0625,2,0,1.0,0.7158774373259053,0.5146239554317549,6.963788300835654,1.0,6.963788300835654,0.5146239554317549,0.8266953214060736,0.5874255100895556,1.955976327732502,0.7171847866366877,0.2677689118745112,0.26411118788776344,0.10938039635780113
102,stuck_at,isotonic,0.999999,18,0.359375,2.8117382971142684,0.31126086980454826,0.3566063299136285,Conditional Lite-CF,2.0,1436,16,1,0.0625,2,0,1.0,0.7158774373259053,0.5146239554317549,6.963788300835654,1.0,6.963788300835654,0.5146239554317549,0.8266953214060736,0.5874255100895556,1.955976327732502,0.7171847866366877,0.2677689118745112,0.26411118788776344,0.10938039635780113
103,drift,raw_logistic,0.9,33,0.7642857142857142,0.6278908377382816,0.21807358482366784,0.32048310897955795,Conditional Lite-CF,2.0,1436,28,0,0.0,5,0,1.0,0.6427576601671309,0.49512534818941506,0.0,1.0,0.0,0.49512534818941506,0.8121133494451996,0.5685464953610497,3.1976937601471955,0.8986856992515025,0.4103073620927258,0.4091799862014676,0.1510754219855942
103,drift,platt,0.9334911354880906,33,0.7642857142857142,0.4494537629268408,0.1369911850623536,0.15022318167585422,Conditional Lite-CF,2.0,1436,28,0,0.0,5,0,1.0,0.6427576601671309,0.49512534818941506,0.0,1.0,0.0,0.49512534818941506,0.8121133494451996,0.5685464953610497,3.1976937601471955,0.8986856992515025,0.4103073620927258,0.4091799862014676,0.1510754219855942
103,drift,isotonic,0.868421052631579,33,0.7392857142857143,0.41841835372598063,0.13117605427444531,0.09563052514596838,Conditional Lite-CF,2.0,1436,28,18,0.6428571428571429,5,1,0.8,0.9554317548746518,0.5069637883008357,118.38440111420613,1.0,118.38440111420613,0.5069637883008357,0.8113015000763378,0.5692926498983425,3.1288405808004556,0.8718043627536376,0.39297864039481745,0.3918512645035592,0.14475945245178767
103,gaussian,raw_logistic,0.9,64,0.6353741496598639,0.6430666440291299,0.22538484468910558,0.22087089956440556,Conditional Lite-CF,2.0,1436,49,0,0.0,15,0,1.0,0.48676880222841223,0.44707520891364905,0.0,1.0,0.0,0.44707520891364905,0.774255659737897,0.48108874172013466,3.8681893158039236,0.912900058935743,0.41569763512123314,0.41555099995515515,0.1455344195301916
103,gaussian,platt,0.9334911354880906,64,0.6353741496598639,0.5347545761671102,0.17677112807981007,0.05893878840853476,Conditional Lite-CF,2.0,1436,49,0,0.0,15,0,1.0,0.48676880222841223,0.44707520891364905,0.0,1.0,0.0,0.44707520891364905,0.774255659737897,0.48108874172013466,3.8681893158039236,0.912900058935743,0.41569763512123314,0.41555099995515515,0.1455344195301916
103,gaussian,isotonic,0.868421052631579,64,0.6428571428571429,0.5802733127982852,0.19734244329018683,0.13188414020123013,Conditional Lite-CF,2.0,1436,49,34,0.6938775510204082,15,6,0.6,0.9331476323119777,0.46657381615598886,194.98607242339833,1.0,194.98607242339833,0.46657381615598886,0.7807674435312452,0.49070373823103464,3.5354738629269393,0.8734862648710322,0.38513142634648617,0.3849847911804081,0.13652033872263555
103,offset,raw_logistic,0.9,45,0.888888888888889,0.5100295827994572,0.16158379889140576,0.3270283114999255,Conditional Lite-CF,2.0,1436,42,0,0.0,3,0,1.0,0.6525069637883009,0.4610027855153203,0.0,1.0,0.0,0.4610027855153203,0.8036820518205965,0.5506093663288959,3.470090181655177,0.9653625550710687,0.45095962898801634,0.44930797223221336,0.1635935777828779
103,offset,platt,0.9334911354880906,45,0.888888888888889,0.3273284111015063,0.0850837469892358,0.18411031627288332,Conditional Lite-CF,2.0,1436,42,0,0.0,3,0,1.0,0.6525069637883009,0.4610027855153203,0.0,1.0,0.0,0.4610027855153203,0.8036820518205965,0.5506093663288959,3.470090181655177,0.9653625550710687,0.45095962898801634,0.44930797223221336,0.1635935777828779
