seed,fraction,repeat,calibration_groups,calibration_rows,informative_rows,threshold,n,correction_opportunities,corrections_retained,recovery_retention,harm_opportunities,harms_realized,negative_transfer_prevention,recovery_selection_rate,selected_accuracy,net_correct_change_per_10000,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
101,0.5,1,341,914,88,0.675,5744,136,7,0.051470588235294115,110,12,0.8909090909090909,0.7270194986072424,0.48485376044568246,-8.704735376044567,0.48485376044568246,0.8193072716006778,0.5355923031263897,2.429855393181918,0.8050885809202719,0.33318126588976654,0.33318126588976654,0.12277256701996231
101,0.5,2,341,914,78,0.775,5744,136,2,0.014705882352941176,110,3,0.9727272727272728,0.6504178272980501,0.485550139275766,-1.7409470752089136,0.485550139275766,0.8196945891139856,0.5362336335084003,2.4439238333475664,0.8040568327195957,0.3327830863380718,0.3327830863380718,0.12271186540477153
101,0.5,3,341,884,88,0.75,5744,136,2,0.014705882352941176,110,4,0.9636363636363636,0.6733983286908078,0.4853760445682451,-3.481894150417827,0.4853760445682451,0.8196856218201289,0.5362278123194262,2.440876520040391,0.8044813977243455,0.3335399568215446,0.3335399568215445,0.12277986716101676
101,0.5,4,341,910,89,0.8,5744,136,2,0.014705882352941176,110,2,0.9818181818181818,0.6476323119777159,0.4857242339832869,0.0,0.4857242339832869,0.8196936418782679,0.5363432430374063,2.446480680344407,0.8052155031863879,0.33395304804650006,0.3339530480465,0.12297564468448903
101,0.5,5,341,889,90,0.8,5744,136,2,0.014705882352941176,110,5,0.9545454545454546,0.6514623955431755,0.48520194986072424,-5.222841225626741,0.48520194986072424,0.8196237039908558,0.5362127430393098,2.4449402898972115,0.803731100002132,0.33242414250725805,0.332424142507258,0.1225490133666644
101,0.5,6,341,907,94,0.65,5744,136,9,0.0661764705882353,110,18,0.8363636363636364,0.7526114206128134,0.4841573816155989,-15.668523676880223,0.4841573816155989,0.8191031710823778,0.5351665851660113,2.4293402936346062,0.8056885459182966,0.3339020464938277,0.33390204649382765,0.12279082122896477
101,0.5,7,341,923,88,0.725,5744,136,2,0.014705882352941176,110,3,0.9727272727272728,0.6693941504178273,0.485550139275766,-1.7409470752089136,0.485550139275766,0.8196453602899151,0.5362789803220851,2.442350453446806,0.80454188019505,0.33358756513865384,0.3335875651386538,0.12281998753101642
101,0.5,8,341,918,92,0.65,5744,136,8,0.058823529411764705,110,17,0.8454545454545455,0.7470403899721448,0.4841573816155989,-15.668523676880223,0.4841573816155989,0.8192437448459041,0.5352699077795456,2.426521594780875,0.8044077554399677,0.3326475323680755,0.33264753236807537,0.1224889603871685
101,0.5,9,341,891,80,0.675,5744,136,7,0.051470588235294115,110,13,0.8818181818181818,0.713091922005571,0.48467966573816157,-10.445682451253482,0.48467966573816157,0.8192020487088015,0.535347470073626,2.430200945614235,0.802848617001631,0.33039951755159724,0.3303995175515972,0.12212305991062751
101,0.5,10,341,920,93,0.7,5744,136,7,0.051470588235294115,110,13,0.8818181818181818,0.7174442896935933,0.48467966573816157,-10.445682451253482,0.48467966573816157,0.8192213880729898,0.5352348100884413,2.4294200594164272,0.8026796920688356,0.3302467423308736,0.33024674233087353,0.12201983264452716
101,0.75,1,512,1329,132,0.75,5744,136,3,0.022058823529411766,110,7,0.9363636363636364,0.6915041782729805,0.48502785515320335,-6.963788300835654,0.48502785515320335,0.8194990218312364,0.5359811409412691,2.4362655183275366,0.8047977145536782,0.3336358190935306,0.3336358190935305,0.1227045281209636
101,0.75,2,512,1354,135,0.775,5744,136,3,0.022058823529411766,110,8,0.9272727272727272,0.6847144846796658,0.48485376044568246,-8.704735376044567,0.48485376044568246,0.8195748996479179,0.5359657286737877,2.4372674734158624,0.8041944411218948,0.33318138887703797,0.333181388877038,0.12251694814503193
101,0.75,3,512,1354,140,0.775,5744,136,3,0.022058823529411766,110,7,0.9363636363636364,0.685933147632312,0.48502785515320335,-6.963788300835654,0.48502785515320335,0.8195528830634465,0.5359633399808098,2.4369917947945887,0.8038915021543007,0.3329057762830644,0.33290577628306445,0.12239604619566719
101,0.75,4,512,1349,144,0.775,5744,136,3,0.022058823529411766,110,7,0.9363636363636364,0.6824512534818942,0.48502785515320335,-6.963788300835654,0.48502785515320335,0.8196036589254594,0.5360582273856578,2.4384304981347036,0.8039912659921042,0.33294219674488434,0.3329421967448843,0.1225047152700313
101,0.75,5,512,1345,128,0.775,5744,136,2,0.014705882352941176,110,3,0.9727272727272728,0.6686977715877437,0.485550139275766,-1.7409470752089136,0.485550139275766,0.819691625531162,0.5364532334076983,2.4409866865857293,0.8039390211925287,0.33302083791190795,0.3330208379119079,0.1226751537538996
101,0.75,6,512,1348,131,0.775,5744,136,2,0.014705882352941176,110,4,0.9636363636363636,0.6706128133704735,0.4853760445682451,-3.481894150417827,0.4853760445682451,0.8196775202677404,0.5362526618665426,2.4389012534913754,0.8037423086573978,0.3324311339586128,0.33243113395861273,0.1224976944402999
101,0.75,7,512,1383,142,0.775,5744,136,2,0.014705882352941176,110,5,0.9545454545454546,0.6796657381615598,0.48520194986072424,-5.222841225626741,0.48520194986072424,0.8195722970651736,0.536110048314376,2.4377380643391806,0.8032843968153185,0.3318742268779268,0.3318742268779267,0.12225339652620443
101,0.75,8,512,1334,140,0.825,5744,136,2,0.014705882352941176,110,3,0.9727272727272728,0.6519846796657381,0.485550139275766,-1.7409470752089136,0.485550139275766,0.819672908329005,0.5363956948377469,2.4431057029206498,0.8036287348389356,0.33242612155607254,0.3324261215560726,0.12255359291658129
101,0.75,9,512,1337,132,0.725,5744,136,5,0.03676470588235294,110,11,0.9,0.7129178272980501,0.48467966573816157,-10.445682451253482,0.48467966573816157,0.819235131077055,0.5353789138547529,2.4305433995325854,0.8036765923295491,0.3312418914949917,0.33124189149499167,0.12230810528502316
101,0.75,10,512,1361,139,0.775,5744,136,3,0.022058823529411766,110,7,0.9363636363636364,0.6841922005571031,0.48502785515320335,-6.963788300835654,0.48502785515320335,0.8195685669872118,0.5360554200426243,2.438610273833333,0.8039081536402015,0.33288850756502675,0.3328885075650267,0.12244004387176198
101,1.0,1,682,1797,177,0.825,5744,136,2,0.014705882352941176,110,2,0.9818181818181818,0.6535515320334262,0.4857242339832869,0.0,0.4857242339832869,0.8197349194777616,0.536397031502514,2.444280465129132,0.8045402416282698,0.33345016163358165,0.3334501616335817,0.12271263943261979
101,1.0,2,682,1797,177,0.8,5744,136,2,0.014705882352941176,110,4,0.9636363636363636,0.6753133704735376,0.4853760445682451,-3.481894150417827,0.4853760445682451,0.819628019280421,0.5362196989289527,2.439471808283161,0.8036775486360498,0.33245531741431156,0.3324553174143116,0.12238965181447851
101,1.0,3,682,1797,177,0.775,5744,136,3,0.022058823529411766,110,10,0.9090909090909091,0.6942896935933147,0.4845055710306407,-12.186629526462395,0.4845055710306407,0.8193882133642428,0.5355565313110872,2.4358534007630874,0.8044773262616035,0.3329741697463088,0.3329741697463087,0.12260148942223864
101,1.0,4,682,1797,177,0.775,5744,136,3,0.022058823529411766,110,10,0.9090909090909091,0.6942896935933147,0.4845055710306407,-12.186629526462395,0.4845055710306407,0.8193882133642428,0.5355565313110872,2.4358534007630874,0.8044773262616035,0.3329741697463088,0.3329741697463087,0.12260148942223864
101,1.0,5,682,1797,177,0.8,5744,136,2,0.014705882352941176,110,4,0.9636363636363636,0.6753133704735376,0.4853760445682451,-3.481894150417827,0.4853760445682451,0.819628019280421,0.5362196989289527,2.439471808283161,0.8036775486360498,0.33245531741431156,0.3324553174143116,0.12238965181447851
101,1.0,6,682,1797,177,0.8500000000000001,5744,136,1,0.007352941176470588,110,1,0.990909090909091,0.6270891364902507,0.4857242339832869,0.0,0.4857242339832869,0.8195385642070678,0.5364532365234803,2.4530104708015905,0.8055117594869177,0.33434924631719354,0.3343492463171936,0.1233398182396297
101,1.0,7,682,1797,177,0.775,5744,136,3,0.022058823529411766,110,10,0.9090909090909091,0.6942896935933147,0.4845055710306407,-12.186629526462395,0.4845055710306407,0.8193882133642428,0.5355565313110872,2.4358534007630874,0.8044773262616035,0.3329741697463088,0.3329741697463087,0.12260148942223864
101,1.0,8,682,1797,177,0.8,5744,136,2,0.014705882352941176,110,4,0.9636363636363636,0.6753133704735376,0.4853760445682451,-3.481894150417827,0.4853760445682451,0.819628019280421,0.5362196989289527,2.439471808283161,0.8036775486360498,0.33245531741431156,0.3324553174143116,0.12238965181447851
101,1.0,9,682,1797,177,0.775,5744,136,3,0.022058823529411766,110,10,0.9090909090909091,0.6942896935933147,0.4845055710306407,-12.186629526462395,0.4845055710306407,0.8193882133642428,0.5355565313110872,2.4358534007630874,0.8044773262616035,0.3329741697463088,0.3329741697463087,0.12260148942223864
101,1.0,10,682,1797,177,0.775,5744,136,3,0.022058823529411766,110,10,0.9090909090909091,0.6942896935933147,0.4845055710306407,-12.186629526462395,0.4845055710306407,0.8193882133642428,0.5355565313110872,2.4358534007630874,0.8044773262616035,0.3329741697463088,0.3329741697463087,0.12260148942223864
102,0.25,1,170,415,24,0.65,5744,84,26,0.30952380952380953,28,5,0.8214285714285714,0.8062325905292479,0.5120125348189415,36.559888579387184,0.5120125348189415,0.8180279247096909,0.5643163023965615,2.1079894251984497,0.7529891891230605,0.29404695086196203,0.29320574085624485,0.11190864795795186
102,0.25,4,170,472,22,0.775,5744,84,0,0.0,28,0,1.0,0.5668523676880223,0.5083565459610028,0.0,0.5083565459610028,0.8155453642928382,0.5613873612480419,2.205779274445485,0.772689602780091,0.3084456016735347,0.3076043916678175,0.11744993022295118
102,0.25,5,170,460,27,0.625,5744,84,34,0.40476190476190477,28,11,0.6071428571428572,0.8471448467966574,0.5123607242339833,40.041782729805014,0.5123607242339833,0.8186771162657389,0.5646239912172837,2.092641839884151,0.7503682836342057,0.2911969473591004,0.2903557373533832,0.11116232478535198
102,0.25,6,170,460,24,0.775,5744,84,1,0.011904761904761904,28,0,1.0,0.5779944289693594,0.5085306406685237,1.7409470752089136,0.5085306406685237,0.8155025012402124,0.5610424280498666,2.203784212415844,0.7734735684047696,0.31011382842653856,0.3092726184208214,0.11735516102338127
102,0.25,7,170,477,21,0.6,5744,84,4,0.047619047619047616,28,0,1.0,0.5241991643454039,0.5090529247910863,6.963788300835654,0.5090529247910863,0.8135688268597273,0.5576004162839329,2.244801494902094,0.7799385797886941,0.3151825812668127,0.31434137126109557,0.11841607324203685
102,0.25,9,170,460,29,0.8,5744,84,1,0.011904761904761904,28,0,1.0,0.6493732590529248,0.5085306406685237,1.7409470752089136,0.5085306406685237,0.8164128321222593,0.5623726591366559,2.173391624879891,0.767751143327856,0.3066678903811022,0.3058266803753851,0.11595283601113461
102,0.5,1,340,926,50,0.8,5744,84,1,0.011904761904761904,28,0,1.0,0.6236072423398329,0.5085306406685237,1.7409470752089136,0.5085306406685237,0.8164405372021665,0.5624588740491382,2.1822195939896725,0.7686871316305625,0.3069246124020528,0.3060834023963357,0.11629828641050406
102,0.5,2,340,899,36,0.625,5744,84,15,0.17857142857142858,28,2,0.9285714285714286,0.7538300835654597,0.5106197771587744,22.632311977715876,0.5106197771587744,0.8171519365206787,0.5634513311876862,2.132723219901956,0.7584680753388263,0.29942290225186974,0.29858169224615255,0.11315172415168367
102,0.5,3,340,932,38,0.625,5744,84,30,0.35714285714285715,28,6,0.7857142857142857,0.8102367688022284,0.5125348189415042,41.78272980501393,0.5125348189415042,0.8179776379084828,0.5643031556870302,2.1130546092140574,0.7542773578234131,0.2949393406377695,0.2940981306320523,0.11220901210484913
102,0.5,4,340,911,49,0.75,5744,84,6,0.07142857142857142,28,0,1.0,0.7157033426183844,0.5094011142061281,10.445682451253482,0.5094011142061281,0.8166857779790843,0.5631993814143137,2.1454305123768416,0.7609727460203085,0.30175741884394336,0.3009162088382262,0.11380156566152681
102,0.5,5,340,929,39,0.65,5744,84,22,0.2619047619047619,28,3,0.8928571428571429,0.7863857938718662,0.5116643454038997,33.07799442896936,0.5116643454038997,0.8180999491230022,0.5644959965509174,2.1092638513508164,0.752700896570445,0.2936419826535619,0.2928007726478447,0.11193336114397079
102,0.5,6,340,927,54,0.825,5744,84,1,0.011904761904761904,28,0,1.0,0.6441504178272981,0.5085306406685237,1.7409470752089136,0.5085306406685237,0.8164955301625813,0.5625548478398862,2.17256591442028,0.7673845863953828,0.30614687993342016,0.305305669927703,0.11580004768756262
102,0.5,7,340,933,51,0.775,5744,84,2,0.023809523809523808,28,0,1.0,0.6895891364902507,0.5087047353760445,3.481894150417827,0.5087047353760445,0.816437741862257,0.5628072030970167,2.1546278511562638,0.7627870694943725,0.302797583262602,0.3019563732568848,0.1140127961022201
102,0.5,8,340,900,49,0.825,5744,84,1,0.011904761904761904,28,0,1.0,0.6354456824512534,0.5085306406685237,1.7409470752089136,0.5085306406685237,0.8165097913735967,0.5626609257920666,2.174751276983078,0.7669141286715614,0.3054183498026387,0.30457713979692147,0.11558137520741224
102,0.5,9,340,951,48,0.775,5744,84,5,0.05952380952380952,28,0,1.0,0.7059540389972145,0.5092270194986073,8.704735376044567,0.5092270194986073,0.816472915993169,0.562593797083092,2.152565287504105,0.7629239237325105,0.30320951025387255,0.3023683002481554,0.11420084016732773
102,0.5,10,340,914,46,0.725,5744,84,27,0.32142857142857145,28,4,0.8571428571428572,0.802924791086351,0.5123607242339833,40.041782729805014,0.5123607242339833,0.8182595927932185,0.5645215849668735,2.1054861003499346,0.7520734966624633,0.2925276226621018,0.2916864126563846,0.11183751148900684
102,0.75,1,510,1375,70,0.825,5744,84,1,0.011904761904761904,28,0,1.0,0.6631267409470752,0.5085306406685237,1.7409470752089136,0.5085306406685237,0.8163204017185492,0.5624102022781757,2.1671613974521002,0.7658714061355152,0.3049146197562784,0.30407340975056124,0.11516735882038709
102,0.75,2,510,1373,67,0.8,5744,84,3,0.03571428571428571,28,0,1.0,0.7009052924791086,0.5088788300835655,5.222841225626741,0.5088788300835655,0.816527386228917,0.5631907956794936,2.1509662091212225,0.7613535693281176,0.3019062927112006,0.30106508270548343,0.11381350259182214
102,0.75,3,510,1396,73,0.8500000000000001,5744,84,2,0.023809523809523808,28,0,1.0,0.6939415041782729,0.5087047353760445,3.481894150417827,0.5087047353760445,0.816527759737718,0.5631912026589377,2.1514332556418454,0.7613369405272864,0.3016842513042459,0.30084304129852873,0.11378878729300985
102,0.75,4,510,1405,67,0.725,5744,84,18,0.21428571428571427,28,2,0.9285714285714286,0.7710654596100278,0.5111420612813371,27.855153203342617,0.5111420612813371,0.817684890708207,0.5641807248921223,2.120208117450299,0.7555008174524968,0.29661842117281056,0.2957772111670934,0.11258343471044431
102,0.75,5,510,1399,65,0.75,5744,84,13,0.15476190476190477,28,2,0.9285714285714286,0.7543523676880223,0.5102715877437326,19.15041782729805,0.5102715877437326,0.8173569947385193,0.5639038446889918,2.1275890208743435,0.7568083908196375,0.2980342693134158,0.2971930593076986,0.11275384349685225
102,0.75,6,510,1372,60,0.675,5744,84,24,0.2857142857142857,28,4,0.8571428571428572,0.7893454038997214,0.5118384401114207,34.81894150417827,0.5118384401114207,0.8178983482118248,0.5642004896650871,2.113659528823883,0.7540879267029099,0.2950343634121417,0.2941931534064245,0.11215556279664864
102,0.75,7,510,1388,75,0.8,5744,84,2,0.023809523809523808,28,0,1.0,0.6908077994428969,0.5087047353760445,3.481894150417827,0.5087047353760445,0.8163060925890621,0.5625609947110827,2.1566371594297,0.7634748135687403,0.3032428045031136,0.30240159449739645,0.11422740512107754
102,0.75,8,510,1390,73,0.725,5744,84,7,0.08333333333333333,28,0,1.0,0.7123955431754875,0.509575208913649,12.186629526462395,0.509575208913649,0.8164865557667477,0.5624477957849495,2.15179213719389,0.7633444669850745,0.3034632446802207,0.3026220346745035,0.11433044057837294
102,0.75,9,510,1379,74,0.8500000000000001,5744,84,1,0.011904761904761904,28,0,1.0,0.6563370473537604,0.5085306406685237,1.7409470752089136,0.5085306406685237,0.8164625040501053,0.5625941854720267,2.1687739591830955,0.7661557364753588,0.30525804526897216,0.30441683526325497,0.11532343863313703
102,0.75,10,510,1390,68,0.75,5744,84,6,0.07142857142857142,28,0,1.0,0.7063022284122563,0.5094011142061281,10.445682451253482,0.5094011142061281,0.8164206045997359,0.5624095577812105,2.154279289490438,0.7635182185269765,0.3034992599599612,0.302658049954244,0.11435319068195444
102,1.0,1,680,1840,89,0.825,5744,84,2,0.023809523809523808,28,0,1.0,0.6883704735376045,0.5087047353760445,3.481894150417827,0.5087047353760445,0.8163156772344108,0.5625550107643081,2.156910985470972,0.7635249913865245,0.3032302159019946,0.3023890058962775,0.11427340285786043
102,1.0,2,680,1840,89,0.8,5744,84,7,0.08333333333333333,28,0,1.0,0.7157033426183844,0.509575208913649,12.186629526462395,0.509575208913649,0.8166705626704402,0.5632998577118277,2.146303736419066,0.760382658518853,0.3011983974343104,0.3003571874285932,0.11362151634007932
102,1.0,3,680,1840,89,0.8,5744,84,7,0.08333333333333333,28,0,1.0,0.7157033426183844,0.509575208913649,12.186629526462395,0.509575208913649,0.8166705626704402,0.5632998577118277,2.146303736419066,0.760382658518853,0.3011983974343104,0.3003571874285932,0.11362151634007932
102,1.0,4,680,1840,89,0.825,5744,84,2,0.023809523809523808,28,0,1.0,0.6883704735376045,0.5087047353760445,3.481894150417827,0.5087047353760445,0.8163156772344108,0.5625550107643081,2.156910985470972,0.7635249913865245,0.3032302159019946,0.3023890058962775,0.11427340285786043
102,1.0,5,680,1840,89,0.875,5744,84,1,0.011904761904761904,28,0,1.0,0.626566852367688,0.5085306406685237,1.7409470752089136,0.5085306406685237,0.8164506893486162,0.5626140179926155,2.1796820634032414,0.7680762036812343,0.30646973284337614,0.30562852283765907,0.1161489242595573
102,1.0,6,680,1840,89,0.825,5744,84,2,0.023809523809523808,28,0,1.0,0.6883704735376045,0.5087047353760445,3.481894150417827,0.5087047353760445,0.8163156772344108,0.5625550107643081,2.156910985470972,0.7635249913865245,0.3032302159019946,0.3023890058962775,0.11427340285786043
102,1.0,7,680,1840,89,0.875,5744,84,1,0.011904761904761904,28,0,1.0,0.626566852367688,0.5085306406685237,1.7409470752089136,0.5085306406685237,0.8164506893486162,0.5626140179926155,2.1796820634032414,0.7680762036812343,0.30646973284337614,0.30562852283765907,0.1161489242595573
102,1.0,8,680,1840,89,0.825,5744,84,2,0.023809523809523808,28,0,1.0,0.6883704735376045,0.5087047353760445,3.481894150417827,0.5087047353760445,0.8163156772344108,0.5625550107643081,2.156910985470972,0.7635249913865245,0.3032302159019946,0.3023890058962775,0.11427340285786043
102,1.0,9,680,1840,89,0.825,5744,84,2,0.023809523809523808,28,0,1.0,0.6883704735376045,0.5087047353760445,3.481894150417827,0.5087047353760445,0.8163156772344108,0.5625550107643081,2.156910985470972,0.7635249913865245,0.3032302159019946,0.3023890058962775,0.11427340285786043
102,1.0,10,680,1840,89,0.825,5744,84,2,0.023809523809523808,28,0,1.0,0.6883704735376045,0.5087047353760445,3.481894150417827,0.5087047353760445,0.8163156772344108,0.5625550107643081,2.156910985470972,0.7635249913865245,0.3032302159019946,0.3023890058962775,0.11427340285786043
103,0.25,1,173,473,26,0.675,5744,125,2,0.016,30,0,1.0,0.7385097493036211,0.4702298050139276,3.481894150417827,0.4702298050139276,0.7924469665937831,0.520416116407611,3.2848980340088976,0.9050322156548906,0.4118485584192171,0.4112221070245757,0.14513531046892228
103,0.25,2,173,467,21,0.7,5744,125,5,0.04,30,1,0.9666666666666667,0.8062325905292479,0.47057799442896936,6.963788300835654,0.47057799442896936,0.7929751885626332,0.5215744230493818,3.263931656701898,0.900500992505469,0.41010772510869786,0.40948127371405635,0.1446455870181582
103,0.25,3,173,456,24,0.7,5744,125,7,0.056,30,1,0.9666666666666667,0.758008356545961,0.47092618384401114,10.445682451253482,0.47092618384401114,0.7925891848847973,0.5208665649972002,3.2691431471072727,0.8989581305182544,0.4068344755388643,0.4062080241442229,0.14414439779974633
103,0.25,4,173,500,23,0.575,5744,125,66,0.528,30,9,0.7,0.9160863509749304,0.47980501392757663,99.23398328690807,0.47980501392757663,0.7941219825943523,0.5235612292798589,3.227621654973798,0.893303090637733,0.40491477888247557,0.40454205985472763,0.14313674541493424
103,0.25,5,173,460,28,0.5,5744,125,78,0.624,30,16,0.4666666666666667,0.9521239554317549,0.4806754874651811,107.93871866295265,0.4806754874651811,0.7940550607627705,0.5235111629279151,3.210618620622914,0.8886416920480746,0.3978638076276283,0.39735332478015384,0.1421200516697292
103,0.25,6,173,449,27,0.6,5744,125,32,0.256,30,4,0.8666666666666667,0.8880571030640668,0.47475626740947074,48.74651810584958,0.47475626740947074,0.7938229819031922,0.5229574277554493,3.2363229061474854,0.895032598641495,0.4089180983632124,0.40829164696857095,0.14347095681388025
103,0.25,9,173,463,23,0.575,5744,125,58,0.464,30,7,0.7666666666666666,0.9211350974930362,0.47876044568245124,88.7883008356546,0.47876044568245124,0.7939823349292466,0.5233789798308709,3.222367097640129,0.891241005329707,0.40231121383542423,0.40168476244078277,0.1426579307484869
103,0.25,10,173,432,26,0.675,5744,125,7,0.056,30,1,0.9666666666666667,0.8133704735376045,0.47092618384401114,10.445682451253482,0.47092618384401114,0.7932002201173414,0.521624217668723,3.2669685877462786,0.9047556169201364,0.41538778699579604,0.41476133560115463,0.14549784878188243
103,0.5,1,346,963,43,0.9,5744,125,0,0.0,30,0,1.0,0.649025069637883,0.4698816155988858,0.0,0.4698816155988858,0.7916820794884281,0.5191102230929309,3.332769847739468,0.9143184919641887,0.417071114637829,0.4164446632431876,0.14724012512043505
103,0.5,2,346,926,41,0.8,5744,125,0,0.0,30,0,1.0,0.6652158774373259,0.4698816155988858,0.0,0.4698816155988858,0.7918657529394183,0.5194991172917269,3.3227703639556876,0.9130365587987371,0.4164504567705324,0.415824005375891,0.1470089756738081
103,0.5,3,346,941,42,0.75,5744,125,4,0.032,30,0,1.0,0.7940459610027855,0.47057799442896936,6.963788300835654,0.47057799442896936,0.7929947207604665,0.5213914603753679,3.274808727389163,0.9061481267449804,0.4155578565536096,0.41493140515896815,0.14550174714179184
103,0.5,4,346,936,51,0.675,5744,125,14,0.112,30,1,0.9666666666666667,0.8454038997214485,0.47214484679665736,22.632311977715876,0.47214484679665736,0.7933953237173091,0.522202580631221,3.256792940784305,0.9012461577238743,0.4138120535507511,0.4131856021561098,0.14462925493321907
103,0.5,5,346,933,51,0.75,5744,125,5,0.04,30,0,1.0,0.7990947075208914,0.47075208913649025,8.704735376044567,0.47075208913649025,0.7929686793391107,0.5214634306476863,3.2713381401566504,0.904129611476418,0.4136738511169433,0.4130473997223019,0.14511242906342173
103,0.5,6,346,927,48,0.725,5744,125,6,0.048,30,1,0.9666666666666667,0.8050139275766016,0.47075208913649025,8.704735376044567,0.47075208913649025,0.7931884906481127,0.5214780024501936,3.2729356463814248,0.9068681504749059,0.41732888596281104,0.4167024345681696,0.1457065310644454
103,0.5,7,346,961,45,0.65,5744,125,38,0.304,30,4,0.8666666666666667,0.8885793871866295,0.4758008356545961,59.192200557103064,0.4758008356545961,0.7938837001608329,0.5230239006938671,3.2354963555343845,0.8947011235234472,0.40791009735711725,0.4072836459624758,0.14328215642716716
103,0.5,8,346,942,49,0.75,5744,125,6,0.048,30,1,0.9666666666666667,0.8133704735376045,0.47075208913649025,8.704735376044567,0.47075208913649025,0.7931769963777228,0.52161473341956,3.269053355786642,0.9054843929796521,0.41643897115091466,0.4158125197562732,0.14569579864224824
103,0.5,9,346,934,42,0.725,5744,125,6,0.048,30,0,1.0,0.825383008356546,0.47092618384401114,10.445682451253482,0.47092618384401114,0.7932523435141152,0.521923496996117,3.2606316480133692,0.901923303457164,0.4134203740497723,0.4127939226551308,0.14488356662180937
103,0.5,10,346,933,52,0.775,5744,125,3,0.024,30,0,1.0,0.7712395543175488,0.47040389972144847,5.222841225626741,0.47040389972144847,0.7928018776699689,0.5209985735336354,3.27871672577229,0.9062634179831537,0.4143775128547659,0.4137510614601244,0.14555166987543455
103,0.75,1,518,1408,69,0.775,5744,125,5,0.04,30,0,1.0,0.8088440111420613,0.47075208913649025,8.704735376044567,0.47075208913649025,0.7930987237492313,0.5215805981269769,3.268751084628906,0.9042763307032303,0.4144419874899648,0.41381553609532334,0.1452383288822469
103,0.75,2,518,1376,63,0.65,5744,125,37,0.296,30,4,0.8666666666666667,0.8892757660167131,0.4756267409470752,57.45125348189415,0.4756267409470752,0.7938615052989837,0.5230590432579705,3.2348022177975775,0.8941836851371385,0.40729734358117314,0.4066708921865317,0.14317619466059472
103,0.75,3,518,1377,70,0.9,5744,125,0,0.0,30,0,1.0,0.6789693593314763,0.4698816155988858,0.0,0.4698816155988858,0.7918708866834003,0.5194151951928956,3.3207709741455886,0.9132158685458572,0.41668871966056453,0.4160622682659231,0.1470802440392794
103,0.75,4,518,1396,66,0.75,5744,125,5,0.04,30,0,1.0,0.8069289693593314,0.47075208913649025,8.704735376044567,0.47075208913649025,0.7930923035642565,0.521696858306331,3.266015769843689,0.9025978339253679,0.41291698969818347,0.41229053830354195,0.14495183540834908
103,0.75,5,518,1383,72,0.825,5744,125,4,0.032,30,0,1.0,0.7858635097493036,0.47057799442896936,6.963788300835654,0.47057799442896936,0.7928809940657904,0.5212176057273158,3.277414972229973,0.9062870027234505,0.4150604704423404,0.41443401904769894,0.14562165518282436
103,0.75,6,518,1403,73,0.775,5744,125,4,0.032,30,0,1.0,0.7907381615598886,0.47057799442896936,6.963788300835654,0.47057799442896936,0.7929990279455675,0.5213671135742165,3.272540097201376,0.9045368374571058,0.4135710436170019,0.4129445922223604,0.14508401449045796
103,0.75,7,518,1391,67,0.8500000000000001,5744,125,0,0.0,30,0,1.0,0.7207520891364902,0.4698816155988858,0.0,0.4698816155988858,0.7923598616810801,0.5201667216214098,3.2977860796011083,0.9104938212388629,0.41573597828094344,0.415109526886302,0.1466390626714472
103,0.75,8,518,1422,67,0.75,5744,125,5,0.04,30,0,1.0,0.8065807799442897,0.47075208913649025,8.704735376044567,0.47075208913649025,0.7930581889087099,0.5216559359988902,3.268961612622679,0.9038956491934301,0.4139333851456646,0.4133069337510232,0.14513053024255718
103,0.75,9,518,1413,66,0.8,5744,125,4,0.032,30,0,1.0,0.7940459610027855,0.47057799442896936,6.963788300835654,0.47057799442896936,0.7930734227493564,0.5214029310098063,3.270102382587562,0.9047880108218703,0.41400206126509875,0.41337560987045735,0.14512818776010972
103,0.75,10,518,1409,64,0.9,5744,125,0,0.0,30,0,1.0,0.6404944289693594,0.4698816155988858,0.0,0.4698816155988858,0.791586011472318,0.5190533006322505,3.331702278418084,0.9138556497356988,0.4166181606004773,0.41599170920583584,0.14708123419691954
103,1.0,1,691,1860,90,0.825,5744,125,4,0.032,30,0,1.0,0.783774373259053,0.47057799442896936,6.963788300835654,0.47057799442896936,0.792871951129911,0.5211509394171961,3.277126058918234,0.9058879106847786,0.41443110458914967,0.4138046531945083,0.1454468768643875
103,1.0,2,691,1860,90,0.8,5744,125,5,0.04,30,0,1.0,0.8001392757660167,0.47075208913649025,8.704735376044567,0.47075208913649025,0.793076294577248,0.5215547654957225,3.2690995545900643,0.904292575904552,0.4138461576954022,0.41321970630076077,0.14512754030958855
103,1.0,3,691,1860,90,0.8,5744,125,5,0.04,30,0,1.0,0.8001392757660167,0.47075208913649025,8.704735376044567,0.47075208913649025,0.793076294577248,0.5215547654957225,3.2690995545900643,0.904292575904552,0.4138461576954022,0.41321970630076077,0.14512754030958855
103,1.0,4,691,1860,90,0.825,5744,125,4,0.032,30,0,1.0,0.783774373259053,0.47057799442896936,6.963788300835654,0.47057799442896936,0.792871951129911,0.5211509394171961,3.277126058918234,0.9058879106847786,0.41443110458914967,0.4138046531945083,0.1454468768643875
