seed,fault_type,fault_prevalence,stream,method,n,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
101,offset,0.4,full_mixed_stream,Lite-CF-6,4364,0.5510999083409716,0.8532569596804066,0.6218714811391278,2.049472996976469,0.696989201490431,0.28103041488276154,0.2810304148827615,0.10431689099580604
101,offset,0.7,full_mixed_70pct,PDRF,4364,0.5304766269477543,0.8442287199339237,0.5955125829345377,2.392015365599807,0.7522412690970941,0.3155748491926691,0.31557484919266926,0.11906128409113285
101,offset,0.7,full_mixed_70pct,RO-PDRF-Lite,4364,0.5329972502291476,0.8444596638389169,0.6016083396807967,2.2458044254860963,0.7409321090433411,0.3027343205960893,0.30273432059608935,0.11469508103931081
101,offset,0.7,full_mixed_70pct,Lite-CF-6,4364,0.5279560036663611,0.8456269507452995,0.6039483981070025,2.2439066862959454,0.7408975179727719,0.30776258251233224,0.30776258251233235,0.11339893481914037
101,drift,0.1,full_mixed_10pct,PDRF,4364,0.5797433547204399,0.8651082033075687,0.6438204587829645,1.9461142452265576,0.6554699813025974,0.25918262943609266,0.25918262943609255,0.10023006249437605
101,drift,0.1,full_mixed_10pct,RO-PDRF-Lite,4364,0.5802016498625114,0.8632919713435525,0.6412927249495647,1.8517164142213869,0.6544928371737239,0.24687616841236515,0.2468761684123652,0.09667433727447312
101,drift,0.1,full_mixed_10pct,Lite-CF-6,4364,0.5763061411549038,0.8638876018139937,0.6424511322647436,1.8515716269661542,0.6554911217435063,0.25323036264034826,0.2532303626403483,0.09757267560358816
101,drift,0.4,strict_fault_applied_available,PDRF,1436,0.5083565459610028,0.8392474894961497,0.5937191038968891,2.488933646682366,0.7814062882580509,0.3311617169879921,0.331080529616111,0.1254303454198686
101,drift,0.4,strict_fault_applied_available,RO-PDRF-Lite,1436,0.516016713091922,0.8364753465640612,0.5916758501514707,2.378830022090294,0.7809336907419882,0.3179869282642002,0.3179869282642002,0.12446636639379323
101,drift,0.4,strict_fault_applied_available,Lite-CF-6,1436,0.5055710306406686,0.8386553327814942,0.5936382403913666,2.377583959854931,0.7848355530636745,0.3296248596924473,0.3295436723205662,0.12403080702633167
101,drift,0.4,full_mixed_stream,PDRF,4364,0.5632447296058661,0.8558494011374457,0.6265389440075589,2.12009942815646,0.6904745041949455,0.28000809903815604,0.2800080990381561,0.10649434520941194
101,drift,0.4,full_mixed_stream,RO-PDRF-Lite,4364,0.5641613198900092,0.8538459787146421,0.6247736558221626,2.0171531949144335,0.689674509924689,0.26905843598875867,0.26905843598875867,0.10383481288938594
101,drift,0.4,full_mixed_stream,Lite-CF-6,4364,0.5595783684692942,0.8545983129025431,0.6261905788859132,2.0162963642369496,0.6905832863165806,0.2758843892153052,0.2758843892153052,0.10347424505749685
101,drift,0.7,full_mixed_70pct,PDRF,4364,0.5428505957836847,0.848393021491651,0.6093480760311851,2.294343371729061,0.7305645958501549,0.3063717477152238,0.30637174771522385,0.11362130126885768
101,drift,0.7,full_mixed_70pct,RO-PDRF-Lite,4364,0.5456003666361137,0.8463262871336599,0.6106157456787845,2.1789894750252126,0.7280183422057092,0.2939786991775528,0.29397869917755287,0.11207110471006097
101,drift,0.7,full_mixed_70pct,Lite-CF-6,4364,0.5405591200733272,0.8473024491127328,0.6124503840869119,2.1795838654164883,0.7294072591083561,0.3006854599941741,0.3006854599941741,0.11089147060674077
101,stuck_at,0.1,full_mixed_10pct,PDRF,4364,0.5781393217231897,0.8638921516679439,0.6385467564878248,1.9518421037094194,0.6577446279514685,0.2594024240719821,0.259402424071982,0.10054567451401904
101,stuck_at,0.1,full_mixed_10pct,RO-PDRF-Lite,4364,0.5795142071494043,0.8631354128812904,0.6399704527842162,1.8462465822274052,0.6533942712621017,0.24549857427874808,0.24549857427874816,0.09618699514226875
101,stuck_at,0.1,full_mixed_10pct,Lite-CF-6,4364,0.5747021081576535,0.8635915078883856,0.6409026984818826,1.847586699863578,0.6552189752372831,0.25272083158388436,0.2527208315838845,0.09752321222369191
101,stuck_at,0.4,strict_fault_applied_available,PDRF,1436,0.4742339832869081,0.8254305560440872,0.5841217020011291,2.63009501274759,0.8290771882188493,0.3485843356261058,0.3485843356261058,0.13838606147343768
