analysis_set,seed,fault_type,prevalence,stream,method,subset,n,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
strict,101,stuck_at,0.4,strict_fault_applied_available,Safe-CF-12,endpoint_class_disagreement,90,0.24444444444444444,0.7064685328604723,0.4147778483354605,2.4484993851083288,0.8648144634994155,0.2646548126268337,0.27099673437080246,0.18404817349907002
strict,101,stuck_at,0.4,strict_fault_applied_available,Shrink-6,endpoint_class_agreement,1346,0.4903417533432392,0.8308035054710258,0.5715104188985866,2.430853228640119,0.8117097140764573,0.33936654662865856,0.3393665466286584,0.1354285657501253
strict,101,stuck_at,0.4,strict_fault_applied_available,Shrink-6,endpoint_class_disagreement,90,0.23333333333333334,0.7054560611458399,0.42744492901876224,2.496595039284326,0.8668556948723646,0.2739311920916331,0.28027311383560183,0.1833018551004412
strict,101,stuck_at,0.4,strict_fault_applied_available,Tree-6,endpoint_class_agreement,1346,0.4903417533432392,0.8296007098074965,0.5698328375949473,2.429869338286203,0.8116181931803118,0.3397226845061736,0.3397226845061735,0.13409719578834045
strict,101,stuck_at,0.4,strict_fault_applied_available,Tree-6,endpoint_class_disagreement,90,0.2222222222222222,0.7008246692809211,0.43412579160852055,2.520327135471355,0.8809046466645667,0.29530156388433615,0.29242456180779336,0.1899080144645131
strict,101,stuck_at,0.4,strict_fault_applied_available,Three-outcome-6,endpoint_class_agreement,1346,0.4903417533432392,0.8310845426880521,0.5879716255373103,2.6173077862671623,0.8300499162265372,0.3553650871985225,0.35536508719852267,0.13833576996003794
strict,101,stuck_at,0.4,strict_fault_applied_available,Three-outcome-6,endpoint_class_disagreement,90,0.23333333333333334,0.7054560611458399,0.42744492901876224,2.496595039284326,0.8668556948723646,0.2739311920916331,0.28027311383560183,0.1833018551004412
strict,101,stuck_at,0.4,strict_fault_applied_available,Cascade-25,endpoint_class_agreement,1346,0.4903417533432392,0.8296685214766399,0.5725753642397617,2.4929936965408923,0.8207400609453368,0.34675379079697166,0.3467537907969715,0.13677349856216167
strict,101,stuck_at,0.4,strict_fault_applied_available,Cascade-25,endpoint_class_disagreement,90,0.23333333333333334,0.7054560611458399,0.42744492901876224,2.496595039284326,0.8668556948723646,0.2739311920916331,0.28027311383560183,0.1833018551004412
strict,101,stuck_at,0.4,strict_fault_applied_available,Always PDRF,endpoint_class_agreement,1346,0.4903417533432392,0.8306783879841078,0.5899030821840504,2.6390214597102246,0.8265511365109621,0.3541777944145401,0.3541777944145401,0.13744808170547954
strict,101,stuck_at,0.4,strict_fault_applied_available,Always PDRF,endpoint_class_disagreement,90,0.23333333333333334,0.7054560611458399,0.42744492901876224,2.496595039284326,0.8668556948723646,0.2739311920916331,0.28027311383560183,0.1833018551004412
strict,101,stuck_at,0.4,strict_fault_applied_available,Always RO-PDRF-Full,endpoint_class_agreement,1346,0.4903417533432392,0.8274222877049807,0.5666707172633267,2.4285352814714716,0.8083004445718122,0.3350318418198135,0.3303343393827435,0.13381414062860958
strict,101,stuck_at,0.4,strict_fault_applied_available,Always RO-PDRF-Full,endpoint_class_disagreement,90,0.34444444444444444,0.687399517043861,0.4051004264429177,2.413668039421389,0.8561276439099956,0.18706693177557235,0.2511261639834626,0.18396295510018992
strict,102,drift,0.4,strict_fault_applied_available,Safe-CF-12,endpoint_class_agreement,1397,0.5468861846814602,0.8392972787147103,0.6079274648849736,2.0529694780613355,0.7516241308723159,0.3114720173920587,0.306309335267663,0.12228517731808379
strict,102,drift,0.4,strict_fault_applied_available,Safe-CF-12,endpoint_class_disagreement,39,0.20512820512820512,0.7037381754048421,0.4650975023204087,2.851405649512942,1.0472213088366977,0.31306169320466154,0.3354440847746803,0.21168865213056512
strict,102,drift,0.4,strict_fault_applied_available,Shrink-6,endpoint_class_agreement,1397,0.5468861846814602,0.8411316302605593,0.6108456035193764,1.9815445593046903,0.7338154403182077,0.2983366889572811,0.2925472581107305,0.11956244126915182
strict,102,drift,0.4,strict_fault_applied_available,Shrink-6,endpoint_class_disagreement,39,0.1794871794871795,0.6929357062690396,0.45389695166333627,2.865734438116755,1.0612118376552493,0.33969801909889313,0.3620804106689119,0.21394837307736525
strict,102,drift,0.4,strict_fault_applied_available,Tree-6,endpoint_class_agreement,1397,0.5468861846814602,0.8369369832629175,0.6063003997339392,2.2572222959174817,0.7602434885018569,0.3181796715746224,0.3118827995220107,0.12518605126763385
strict,102,drift,0.4,strict_fault_applied_available,Tree-6,endpoint_class_disagreement,39,0.1794871794871795,0.6929357062690396,0.45389695166333627,2.865734438116755,1.0612118376552493,0.33969801909889313,0.3620804106689119,0.21394837307736525
strict,102,drift,0.4,strict_fault_applied_available,Three-outcome-6,endpoint_class_agreement,1397,0.5468861846814602,0.8370421916675626,0.6060985182814214,2.2486849896992602,0.7605020172181105,0.32067999140625747,0.3187848751011765,0.12510550664244036
strict,102,drift,0.4,strict_fault_applied_available,Three-outcome-6,endpoint_class_disagreement,39,0.23076923076923078,0.7078916145582812,0.4840006251637489,2.847620342505608,1.0433746752437916,0.28911254680257353,0.2891125468025736,0.2135051278912856
strict,102,drift,0.4,strict_fault_applied_available,Cascade-25,endpoint_class_agreement,1397,0.5468861846814602,0.8393765244893366,0.6080816356677476,2.0523228314061877,0.7513045225584564,0.31066634676721033,0.30487691592065963,0.12225494861955821
strict,102,drift,0.4,strict_fault_applied_available,Cascade-25,endpoint_class_disagreement,39,0.20512820512820512,0.7037381754048421,0.4650975023204087,2.851405649512942,1.0472213088366977,0.31306169320466154,0.3354440847746803,0.21168865213056512
strict,102,drift,0.4,strict_fault_applied_available,Always PDRF,endpoint_class_agreement,1397,0.5468861846814602,0.8369369832629175,0.6063003997339392,2.2572222959174817,0.7602434885018569,0.3181796715746224,0.3118827995220107,0.12518605126763385
strict,102,drift,0.4,strict_fault_applied_available,Always PDRF,endpoint_class_disagreement,39,0.1794871794871795,0.6929357062690396,0.45389695166333627,2.865734438116755,1.0612118376552493,0.33969801909889313,0.3620804106689119,0.21394837307736525
strict,102,drift,0.4,strict_fault_applied_available,Always RO-PDRF-Full,endpoint_class_agreement,1397,0.5468861846814602,0.8416115596556756,0.6107422292600548,1.9363887483152566,0.7214704262016494,0.28921546094056133,0.2804619990755588,0.11598194574569028
strict,102,drift,0.4,strict_fault_applied_available,Always RO-PDRF-Full,endpoint_class_disagreement,39,0.1794871794871795,0.6833950617283951,0.37585875454713147,2.629763467630821,1.019705740266109,0.33038219170283095,0.31043323491558694,0.21694160640208904
strict,102,gaussian,0.4,strict_fault_applied_available,Safe-CF-12,endpoint_class_agreement,1309,0.5057295645530939,0.8036343357073638,0.526948066288358,2.521921812072295,0.8003305360706624,0.3343248362420862,0.3343248362420862,0.12142530486148186
strict,102,gaussian,0.4,strict_fault_applied_available,Safe-CF-12,endpoint_class_disagreement,127,0.16535433070866143,0.6225034214915163,0.28585725922711525,3.901276425281436,1.0450767512577228,0.39160168675986545,0.3779263431437995,0.18328374443942008
strict,102,gaussian,0.4,strict_fault_applied_available,Shrink-6,endpoint_class_agreement,1309,0.5057295645530939,0.805689717973208,0.529960479354388,2.442284446564155,0.7867132859209369,0.3246744367696618,0.32467443676966173,0.11833180352333843
strict,102,gaussian,0.4,strict_fault_applied_available,Shrink-6,endpoint_class_disagreement,127,0.13385826771653545,0.6051609380391283,0.25152780750159626,3.9615138669733643,1.0686912492084473,0.4221575317597791,0.4084821881437133,0.1858574652622277
strict,102,gaussian,0.4,strict_fault_applied_available,Tree-6,endpoint_class_agreement,1309,0.5057295645530939,0.7961545094278927,0.5146399641428738,2.868277080970863,0.8097450939671322,0.3329924671953517,0.3329924671953517,0.12318227295300428
strict,102,gaussian,0.4,strict_fault_applied_available,Tree-6,endpoint_class_disagreement,127,0.11811023622047244,0.6039852022067653,0.25504489320753837,4.000191488442177,1.0770404055680807,0.4353441163899802,0.4216687727739144,0.18616354626538598
strict,102,gaussian,0.4,strict_fault_applied_available,Three-outcome-6,endpoint_class_agreement,1309,0.5057295645530939,0.7962884862725789,0.5152229699587665,2.8606449875466264,0.8085226812873274,0.3366611108240074,0.33666111082400735,0.12266764831883037
strict,102,gaussian,0.4,strict_fault_applied_available,Three-outcome-6,endpoint_class_disagreement,127,0.13385826771653545,0.6029156270649251,0.25489440683397296,3.9819739708485895,1.0727618562462993,0.4256576618810395,0.4119823182649735,0.18683236726700436
strict,102,gaussian,0.4,strict_fault_applied_available,Cascade-25,endpoint_class_agreement,1309,0.5057295645530939,0.8036343357073638,0.526948066288358,2.521921812072295,0.8003305360706624,0.3343248362420862,0.3343248362420862,0.12142530486148186
strict,102,gaussian,0.4,strict_fault_applied_available,Cascade-25,endpoint_class_disagreement,127,0.14960629921259844,0.6204594925962195,0.28448593478435485,3.9229506894473074,1.0500696593170133,0.40479614387471186,0.39112080025864604,0.1849121287514799
strict,102,gaussian,0.4,strict_fault_applied_available,Always PDRF,endpoint_class_agreement,1309,0.5057295645530939,0.7961545094278927,0.5146399641428738,2.868277080970863,0.8097450939671322,0.3329924671953517,0.3329924671953517,0.12318227295300428
strict,102,gaussian,0.4,strict_fault_applied_available,Always PDRF,endpoint_class_disagreement,127,0.11811023622047244,0.6039852022067653,0.25504489320753837,4.000191488442177,1.0770404055680807,0.4353441163899802,0.4216687727739144,0.18616354626538598
strict,102,gaussian,0.4,strict_fault_applied_available,Always RO-PDRF-Full,endpoint_class_agreement,1309,0.5057295645530939,0.8103268263957412,0.5358450279991726,2.2665146944929826,0.7524779830113857,0.2998411460812425,0.2998411460812425,0.10928223580136942
strict,102,gaussian,0.4,strict_fault_applied_available,Always RO-PDRF-Full,endpoint_class_disagreement,127,0.3858267716535433,0.6530692914470747,0.3120525491713097,3.062741873919452,0.8710126179580093,0.14576338479021358,0.1824765558331895,0.1384557671048139
strict,102,offset,0.4,strict_fault_applied_available,Safe-CF-12,endpoint_class_agreement,1404,0.5213675213675214,0.8320298557017874,0.5916101972610088,2.1811095558284843,0.7960825899816859,0.33983569788420853,0.33465205611169746,0.130243995638431
strict,102,offset,0.4,strict_fault_applied_available,Safe-CF-12,endpoint_class_disagreement,32,0.0625,0.6232326594639189,0.43151021139363466,3.3446913968807515,1.1013266009297575,0.4488566283040238,0.4488566283040238,0.2330624783769637
strict,102,offset,0.4,strict_fault_applied_available,Shrink-6,endpoint_class_agreement,1404,0.5213675213675214,0.8320773409252685,0.5919966937319503,2.110298954422674,0.7774871351149866,0.32694833924582567,0.32176469747331465,0.12612604558142493
strict,102,offset,0.4,strict_fault_applied_available,Shrink-6,endpoint_class_disagreement,32,0.0625,0.6232326594639189,0.43151021139363466,3.3446913968807515,1.1013266009297575,0.4488566283040238,0.4488566283040238,0.2330624783769637
strict,102,offset,0.4,strict_fault_applied_available,Tree-6,endpoint_class_agreement,1404,0.5213675213675214,0.8282011368553875,0.5889487238945302,2.4131211704516624,0.8050981582371267,0.34625584971514467,0.3410722079426337,0.13324625220684352
strict,102,offset,0.4,strict_fault_applied_available,Tree-6,endpoint_class_disagreement,32,0.0625,0.6232326594639189,0.43151021139363466,3.3446913968807515,1.1013266009297575,0.4488566283040238,0.4488566283040238,0.2330624783769637
strict,102,offset,0.4,strict_fault_applied_available,Three-outcome-6,endpoint_class_agreement,1404,0.5213675213675214,0.8283290814583487,0.5888198595752737,2.401009576137826,0.8049854352106945,0.3475283142728159,0.3421632862643619,0.13317922783989333
strict,102,offset,0.4,strict_fault_applied_available,Three-outcome-6,endpoint_class_disagreement,32,0.09375,0.6297986621768481,0.4104872756801201,3.310859548170007,1.0922427905504537,0.420907286349653,0.4209072863496529,0.2374510833246902
strict,102,offset,0.4,strict_fault_applied_available,Cascade-25,endpoint_class_agreement,1404,0.5213675213675214,0.8320298557017874,0.5916101972610088,2.1811095558284843,0.7960825899816859,0.33983569788420853,0.33465205611169746,0.130243995638431
strict,102,offset,0.4,strict_fault_applied_available,Cascade-25,endpoint_class_disagreement,32,0.0625,0.6232326594639189,0.43151021139363466,3.3446913968807515,1.1013266009297575,0.4488566283040238,0.4488566283040238,0.2330624783769637
strict,102,offset,0.4,strict_fault_applied_available,Always PDRF,endpoint_class_agreement,1404,0.5213675213675214,0.8282011368553875,0.5889487238945302,2.4131211704516624,0.8050981582371267,0.34625584971514467,0.3410722079426337,0.13324625220684352
strict,102,offset,0.4,strict_fault_applied_available,Always PDRF,endpoint_class_disagreement,32,0.0625,0.6232326594639189,0.43151021139363466,3.3446913968807515,1.1013266009297575,0.4488566283040238,0.4488566283040238,0.2330624783769637
strict,102,offset,0.4,strict_fault_applied_available,Always RO-PDRF-Full,endpoint_class_agreement,1404,0.5213675213675214,0.8332055754284657,0.5928262177935879,2.062101470768316,0.7624856894799421,0.30988209397167843,0.30988209397167843,0.12191717911953426
strict,102,offset,0.4,strict_fault_applied_available,Always RO-PDRF-Full,endpoint_class_disagreement,32,0.34375,0.6013988343130022,0.3831066509071948,3.010550176124723,1.041189964581287,0.30875287325596057,0.39014573458876073,0.23296180901528626
strict,102,stuck_at,0.4,strict_fault_applied_available,Safe-CF-12,endpoint_class_agreement,1389,0.5284377249820015,0.8288274569044459,0.5915894560691948,1.9008405385413976,0.7126349772183482,0.2645117707090876,0.2594096685701641,0.10805703221882552
strict,102,stuck_at,0.4,strict_fault_applied_available,Safe-CF-12,endpoint_class_disagreement,47,0.10638297872340426,0.6079458303142514,0.31795210531859397,3.3184668593563478,1.0012396451006487,0.3927636592596416,0.41533659366733794,0.19804848794304827
strict,102,stuck_at,0.4,strict_fault_applied_available,Shrink-6,endpoint_class_agreement,1389,0.5284377249820015,0.8307685384953588,0.5940168920039705,1.8594687481559857,0.7049407670813528,0.2593620091920888,0.25425990705316526,0.10680627000964014
strict,102,stuck_at,0.4,strict_fault_applied_available,Shrink-6,endpoint_class_disagreement,47,0.0851063829787234,0.6044092109881584,0.30298931254470673,3.331079969227212,1.013436689445419,0.415541894184886,0.4381148285925824,0.20279552961443967
strict,102,stuck_at,0.4,strict_fault_applied_available,Tree-6,endpoint_class_agreement,1389,0.5284377249820015,0.8281474086016094,0.5914733058133818,2.009522700118694,0.7170288737085809,0.2681245866128553,0.2630224844739318,0.10997206244084608
strict,102,stuck_at,0.4,strict_fault_applied_available,Tree-6,endpoint_class_disagreement,47,0.0851063829787234,0.6044092109881584,0.30298931254470673,3.331079969227212,1.013436689445419,0.415541894184886,0.4381148285925824,0.20279552961443967
strict,102,stuck_at,0.4,strict_fault_applied_available,Three-outcome-6,endpoint_class_agreement,1389,0.5284377249820015,0.8282507396346882,0.5916503917814795,2.0081185415273026,0.7165672853979337,0.26865632132612133,0.26355421918719774,0.10979361991664512
strict,102,stuck_at,0.4,strict_fault_applied_available,Three-outcome-6,endpoint_class_disagreement,47,0.1702127659574468,0.6138154730259994,0.3495844392170097,3.2368642703200803,0.9977739901277692,0.33712256899849447,0.37436108241150534,0.20715052109672008
strict,102,stuck_at,0.4,strict_fault_applied_available,Cascade-25,endpoint_class_agreement,1389,0.5284377249820015,0.8288274569044459,0.5915894560691948,1.9008405385413976,0.7126349772183482,0.2645117707090876,0.2594096685701641,0.10805703221882552
strict,102,stuck_at,0.4,strict_fault_applied_available,Cascade-25,endpoint_class_disagreement,47,0.10638297872340426,0.6079458303142514,0.31795210531859397,3.3184668593563478,1.0012396451006487,0.3927636592596416,0.41533659366733794,0.19804848794304827
strict,102,stuck_at,0.4,strict_fault_applied_available,Always PDRF,endpoint_class_agreement,1389,0.5284377249820015,0.8281474086016094,0.5914733058133818,2.009522700118694,0.7170288737085809,0.2681245866128553,0.2630224844739318,0.10997206244084608
strict,102,stuck_at,0.4,strict_fault_applied_available,Always PDRF,endpoint_class_disagreement,47,0.0851063829787234,0.6044092109881584,0.30298931254470673,3.331079969227212,1.013436689445419,0.415541894184886,0.4381148285925824,0.20279552961443967
strict,102,stuck_at,0.4,strict_fault_applied_available,Always RO-PDRF-Full,endpoint_class_agreement,1389,0.5284377249820015,0.8339601650496381,0.5941962369980907,1.7933293366670684,0.6899042949598722,0.2408846843353511,0.24013955366363143,0.10337231776852653
strict,102,stuck_at,0.4,strict_fault_applied_available,Always RO-PDRF-Full,endpoint_class_disagreement,47,0.3617021276595745,0.644769923717292,0.40527250843652723,2.8817713263025775,0.9273929434822676,0.1648085235902329,0.23602559711063525,0.2003803309988501
strict,103,drift,0.4,strict_fault_applied_available,Safe-CF-12,endpoint_class_agreement,1402,0.5042796005706134,0.8137234088496436,0.5682764991606286,3.1716946541659174,0.8860235512998729,0.40860197024528633,0.40651558916672065,0.14712088823796507
strict,103,drift,0.4,strict_fault_applied_available,Safe-CF-12,endpoint_class_disagreement,34,0.11764705882352941,,0.4309655453730881,2.527096272452996,0.9337454309889204,0.44508992775482725,0.4296438248952783,0.21412085663769576
strict,103,drift,0.4,strict_fault_applied_available,Shrink-6,endpoint_class_agreement,1402,0.5042796005706134,0.8138904140940665,0.5676593052108494,3.193869114923174,0.894593449076738,0.4106782661018078,0.40715555555586874,0.14923397323754786
strict,103,drift,0.4,strict_fault_applied_available,Shrink-6,endpoint_class_disagreement,34,0.11764705882352941,,0.4980389702605524,2.5613199460302982,0.9296443687046224,0.4437983313312042,0.4283522284716553,0.21903416159553843
strict,103,drift,0.4,strict_fault_applied_available,Tree-6,endpoint_class_agreement,1402,0.5042796005706134,0.8065284408434218,0.5572171871322064,3.4839798832015343,0.9041633303360778,0.41480910341845445,0.4112863928725155,0.15091212810424257
strict,103,drift,0.4,strict_fault_applied_available,Tree-6,endpoint_class_disagreement,34,0.11764705882352941,,0.4980389702605524,2.5613199460302982,0.9296443687046224,0.4437983313312042,0.4283522284716553,0.21903416159553843
strict,103,drift,0.4,strict_fault_applied_available,Three-outcome-6,endpoint_class_agreement,1402,0.5042796005706134,0.8065284408434218,0.5572171871322064,3.4839798832015343,0.9041633303360778,0.41480910341845445,0.4112863928725155,0.15091212810424257
strict,103,drift,0.4,strict_fault_applied_available,Three-outcome-6,endpoint_class_disagreement,34,0.11764705882352941,,0.4980389702605524,2.5613199460302982,0.9296443687046224,0.4437983313312042,0.4283522284716553,0.21903416159553843
strict,103,drift,0.4,strict_fault_applied_available,Cascade-25,endpoint_class_agreement,1402,0.5042796005706134,0.8140469476683224,0.5681744779942328,3.18028144892159,0.89057523401864,0.4099841385718528,0.40646142802591373,0.14876868407909424
strict,103,drift,0.4,strict_fault_applied_available,Cascade-25,endpoint_class_disagreement,34,0.11764705882352941,,0.47374332315086587,2.5179150994780493,0.9341082067849602,0.44681055472382436,0.4313644518642754,0.21922703255444845
strict,103,drift,0.4,strict_fault_applied_available,Always PDRF,endpoint_class_agreement,1402,0.5042796005706134,0.8065284408434218,0.5572171871322064,3.4839798832015343,0.9041633303360778,0.41480910341845445,0.4112863928725155,0.15091212810424257
strict,103,drift,0.4,strict_fault_applied_available,Always PDRF,endpoint_class_disagreement,34,0.11764705882352941,,0.4980389702605524,2.5613199460302982,0.9296443687046224,0.4437983313312042,0.4283522284716553,0.21903416159553843
strict,103,drift,0.4,strict_fault_applied_available,Always RO-PDRF-Full,endpoint_class_agreement,1402,0.5042796005706134,0.8132611701158151,0.5672798520005731,3.1678767956654896,0.8833969266234811,0.4060662148897377,0.4046520540557262,0.1463334634262762
strict,103,drift,0.4,strict_fault_applied_available,Always RO-PDRF-Full,endpoint_class_disagreement,34,0.5294117647058824,,0.4619877952410006,2.3405786067962224,0.7687913932413966,0.1526389967762551,0.24758962834085205,0.19316303882141284
strict,103,gaussian,0.4,strict_fault_applied_available,Safe-CF-12,endpoint_class_agreement,1325,0.4716981132075472,0.7846863014689065,0.5028124020836789,3.653955842880437,0.8808554774388749,0.41038637252914134,0.41038637252914123,0.14135491170673486
strict,103,gaussian,0.4,strict_fault_applied_available,Safe-CF-12,endpoint_class_disagreement,111,0.2702702702702703,0.7012546442900147,0.3336314826838245,2.7292151196717995,0.950706447249561,0.33070901739002173,0.3204383417041588,0.1580061439887273
strict,103,gaussian,0.4,strict_fault_applied_available,Shrink-6,endpoint_class_agreement,1325,0.4716981132075472,0.7828998219014213,0.4981693186056931,3.7346661179149807,0.8966035578200539,0.4128771543601617,0.41271823504054805,0.1438861883598451
strict,103,gaussian,0.4,strict_fault_applied_available,Shrink-6,endpoint_class_disagreement,111,0.15315315315315314,0.6754444041852775,0.27106931807708246,2.902877234577187,1.0344052775632886,0.4410739018837049,0.4338296014332116,0.17769065027191477
strict,103,gaussian,0.4,strict_fault_applied_available,Tree-6,endpoint_class_agreement,1325,0.4716981132075472,0.7735569912107826,0.4833092317924304,4.269582728234116,0.9045281291068067,0.4147882655440326,0.41462934622441905,0.14453172665736547
strict,103,gaussian,0.4,strict_fault_applied_available,Tree-6,endpoint_class_disagreement,111,0.15315315315315314,0.6754444041852775,0.27106931807708246,2.902877234577187,1.0344052775632886,0.4410739018837049,0.4338296014332116,0.17769065027191477
strict,103,gaussian,0.4,strict_fault_applied_available,Three-outcome-6,endpoint_class_agreement,1325,0.4716981132075472,0.7735569912107826,0.4833092317924304,4.269582728234116,0.9045281291068067,0.4147882655440326,0.41462934622441905,0.14453172665736547
strict,103,gaussian,0.4,strict_fault_applied_available,Three-outcome-6,endpoint_class_disagreement,111,0.15315315315315314,0.6754444041852775,0.27106931807708246,2.902877234577187,1.0344052775632886,0.4410739018837049,0.4338296014332116,0.17769065027191477
strict,103,gaussian,0.4,strict_fault_applied_available,Cascade-25,endpoint_class_agreement,1325,0.4716981132075472,0.7835882845415441,0.5005059760585827,3.7116520568586715,0.891147323384084,0.4122205619703707,0.4120616426507572,0.14316145743963982
strict,103,gaussian,0.4,strict_fault_applied_available,Cascade-25,endpoint_class_disagreement,111,0.17117117117117117,0.6805141829078466,0.2901773221452008,2.8840540096308955,1.0186068178488434,0.4297697039571135,0.4194990282712505,0.1758446425497441
strict,103,gaussian,0.4,strict_fault_applied_available,Always PDRF,endpoint_class_agreement,1325,0.4716981132075472,0.7735569912107826,0.4833092317924304,4.269582728234116,0.9045281291068067,0.4147882655440326,0.41462934622441905,0.14453172665736547
strict,103,gaussian,0.4,strict_fault_applied_available,Always PDRF,endpoint_class_disagreement,111,0.15315315315315314,0.6754444041852775,0.27106931807708246,2.902877234577187,1.0344052775632886,0.4410739018837049,0.4338296014332116,0.17769065027191477
strict,103,gaussian,0.4,strict_fault_applied_available,Always RO-PDRF-Full,endpoint_class_agreement,1325,0.4716981132075472,0.7874178488455622,0.5044780538669492,3.4972937056389197,0.8697167175551356,0.40201887648490287,0.40201887648490275,0.13759769618532725
strict,103,gaussian,0.4,strict_fault_applied_available,Always RO-PDRF-Full,endpoint_class_disagreement,111,0.45045045045045046,0.7432004250245853,0.42034147632018204,2.1340447768540143,0.7818027687498006,0.13935206813953444,0.20342187953663526,0.13610360044725744
strict,103,offset,0.4,strict_fault_applied_available,Safe-CF-12,endpoint_class_agreement,1393,0.47164393395549176,0.8030539714453799,0.5489947140925072,3.517687517086434,0.9558045545132252,0.4501523789732389,0.44793530106513785,0.16077623587307266
strict,103,offset,0.4,strict_fault_applied_available,Safe-CF-12,endpoint_class_disagreement,43,0.3023255813953488,,0.522665683056308,2.4928776189045405,0.7874988275277105,0.304602067329611,0.27614040245920657,0.1899533924719198
strict,103,offset,0.4,strict_fault_applied_available,Shrink-6,endpoint_class_agreement,1393,0.47164393395549176,0.8034899994272373,0.5497288571494611,3.5364369417438133,0.9642743028901155,0.4508386807180933,0.44862160280999225,0.16249351513163265
strict,103,offset,0.4,strict_fault_applied_available,Shrink-6,endpoint_class_disagreement,43,0.11627906976744186,,0.5074374361874362,2.706809605791269,0.8542103957744018,0.4642211630548863,0.43316354037455485,0.19491423757187842
strict,103,offset,0.4,strict_fault_applied_available,Tree-6,endpoint_class_agreement,1393,0.47164393395549176,0.792316669495693,0.5352396472676845,3.8940109887952827,0.9764384456872955,0.45510551149421363,0.4528884335861126,0.16429486422988815
strict,103,offset,0.4,strict_fault_applied_available,Tree-6,endpoint_class_disagreement,43,0.11627906976744186,,0.5074374361874362,2.706809605791269,0.8542103957744018,0.4642211630548863,0.43316354037455485,0.19491423757187842
strict,103,offset,0.4,strict_fault_applied_available,Three-outcome-6,endpoint_class_agreement,1393,0.47164393395549176,0.792316669495693,0.5352396472676845,3.8940109887952827,0.9764384456872955,0.45510551149421363,0.4528884335861126,0.16429486422988815
strict,103,offset,0.4,strict_fault_applied_available,Three-outcome-6,endpoint_class_disagreement,43,0.11627906976744186,,0.5074374361874362,2.706809605791269,0.8542103957744018,0.4642211630548863,0.43316354037455485,0.19491423757187842
strict,103,offset,0.4,strict_fault_applied_available,Cascade-25,endpoint_class_agreement,1393,0.47164393395549176,0.8034260957843888,0.5500740429221014,3.529899537814017,0.9620480292160706,0.4505249739633488,0.44830789605524773,0.16192288922375736
strict,103,offset,0.4,strict_fault_applied_available,Cascade-25,endpoint_class_disagreement,43,0.11627906976744186,,0.47833064887752386,2.5564013989576306,0.8581226392032668,0.4706803751560488,0.4396227524757174,0.19546176849840655
strict,103,offset,0.4,strict_fault_applied_available,Always PDRF,endpoint_class_agreement,1393,0.47164393395549176,0.792316669495693,0.5352396472676845,3.8940109887952827,0.9764384456872955,0.45510551149421363,0.4528884335861126,0.16429486422988815
strict,103,offset,0.4,strict_fault_applied_available,Always PDRF,endpoint_class_disagreement,43,0.11627906976744186,,0.5074374361874362,2.706809605791269,0.8542103957744018,0.4642211630548863,0.43316354037455485,0.19491423757187842
strict,103,offset,0.4,strict_fault_applied_available,Always RO-PDRF-Full,endpoint_class_agreement,1393,0.47164393395549176,0.8029296911896849,0.548537463511812,3.5035996227049275,0.948262019628825,0.44442451892166884,0.44442451892166884,0.16026658011496986
strict,103,offset,0.4,strict_fault_applied_available,Always RO-PDRF-Full,endpoint_class_disagreement,43,0.6046511627906976,,0.5443786984071021,2.3113934089883,0.6518348541011159,0.21458785731881652,0.32534901218532697,0.1709601103827053
strict,103,stuck_at,0.4,strict_fault_applied_available,Safe-CF-12,endpoint_class_agreement,1383,0.49168474331164136,0.8076184102458926,0.5543638551589299,2.8538322771461555,0.8717548042581053,0.3917107405390299,0.3905065209705598,0.14360090326757927
strict,103,stuck_at,0.4,strict_fault_applied_available,Safe-CF-12,endpoint_class_disagreement,53,0.11320754716981132,0.7219591541103169,0.45011313830235306,2.1370781297208192,0.9071291698983125,0.41734930752459853,0.4173493075245985,0.18527283017072682
strict,103,stuck_at,0.4,strict_fault_applied_available,Shrink-6,endpoint_class_agreement,1383,0.49168474331164136,0.8070375221207122,0.5537422348536525,2.871588908495978,0.8785904632871778,0.39128775116020165,0.3900835315917318,0.14446272710700003
strict,103,stuck_at,0.4,strict_fault_applied_available,Shrink-6,endpoint_class_disagreement,53,0.07547169811320754,0.7262620669597415,0.46663979908601,2.1253251360177194,0.9104670777092054,0.4506745408129689,0.4506745408129689,0.18496848947991693
strict,103,stuck_at,0.4,strict_fault_applied_available,Tree-6,endpoint_class_agreement,1383,0.49168474331164136,0.7993988532245154,0.5456346504112987,3.0945586800112714,0.8905676606710241,0.39539449330336346,0.39419027373489357,0.14672799811827456
strict,103,stuck_at,0.4,strict_fault_applied_available,Tree-6,endpoint_class_disagreement,53,0.07547169811320754,0.7262620669597415,0.46663979908601,2.1253251360177194,0.9104670777092054,0.4506745408129689,0.4506745408129689,0.18496848947991693
strict,103,stuck_at,0.4,strict_fault_applied_available,Three-outcome-6,endpoint_class_agreement,1383,0.49168474331164136,0.7993988532245154,0.5456346504112987,3.0945586800112714,0.8905676606710241,0.39539449330336346,0.39419027373489357,0.14672799811827456
strict,103,stuck_at,0.4,strict_fault_applied_available,Three-outcome-6,endpoint_class_disagreement,53,0.07547169811320754,0.7262620669597415,0.46663979908601,2.1253251360177194,0.9104670777092054,0.4506745408129689,0.4506745408129689,0.18496848947991693
