analysis_set,seed,fault_type,method,criterion,threshold,n,correction_opportunities,corrections_retained,recovery_retention,harm_opportunities,harms_realized,negative_transfer_prevention,recovery_selection_rate,selected_accuracy,net_correct_change_per_10000,mean_forward_passes,utility_ratio,utility_per_10000,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
calibration_oof,109,all_calibration_families,All-row multinomial,matched_prevention,0.24225542352528817,1880,89,17,0.19101123595505617,18,0,1.0,0.1202127659574468,0.7154255319148937,90.42553191489361,,,,,,,,,,,
calibration_oof,109,all_calibration_families,All-row multinomial,matched_retention,0.6111393695906541,1880,89,0,0.0,18,0,1.0,0.0,0.7063829787234043,0.0,,,,,,,,,,,
calibration_oof,109,all_calibration_families,Two-stage,matched_prevention,0.09410713260361585,1880,89,17,0.19101123595505617,18,0,1.0,0.03031914893617021,0.7154255319148937,90.42553191489361,,,,,,,,,,,
calibration_oof,109,all_calibration_families,Two-stage,matched_retention,0.20425364367005416,1880,89,1,0.011235955056179775,18,0,1.0,0.0005319148936170213,0.7069148936170213,5.319148936170213,,,,,,,,,,,
calibration_oof,109,all_calibration_families,Shallow tree,matched_prevention,1.000000001,1880,89,0,0.0,18,0,1.0,0.0,0.7063829787234043,0.0,,,,,,,,,,,
calibration_oof,109,all_calibration_families,Shallow tree,matched_retention,1.000000001,1880,89,0,0.0,18,0,1.0,0.0,0.7063829787234043,0.0,,,,,,,,,,,
calibration_oof,109,all_calibration_families,Confidence difference,matched_prevention,0.20684119075536697,1880,89,20,0.2247191011235955,18,0,1.0,0.03031914893617021,0.7170212765957447,106.38297872340425,,,,,,,,,,,
calibration_oof,109,all_calibration_families,Confidence difference,matched_retention,0.49225381116731265,1880,89,0,0.0,18,0,1.0,0.0,0.7063829787234043,0.0,,,,,,,,,,,
calibration_oof,109,all_calibration_families,Base uncertainty,matched_prevention,-0.34745233237743367,1880,89,5,0.056179775280898875,18,0,1.0,0.010106382978723405,0.7090425531914893,26.595744680851062,,,,,,,,,,,
calibration_oof,109,all_calibration_families,Base uncertainty,matched_retention,-0.2460297336115112,1880,89,0,0.0,18,0,1.0,0.0,0.7063829787234043,0.0,,,,,,,,,,,
calibration_oof,109,all_calibration_families,Entropy difference,matched_prevention,0.11373466563595795,1880,89,22,0.24719101123595505,18,0,1.0,0.09042553191489362,0.7180851063829787,117.02127659574468,,,,,,,,,,,
calibration_oof,109,all_calibration_families,Entropy difference,matched_retention,0.4520058971581509,1880,89,0,0.0,18,0,1.0,0.0,0.7063829787234043,0.0,,,,,,,,,,,
calibration_oof,109,all_calibration_families,Random,matched_prevention,0.9216037170637994,1880,89,6,0.06741573033707865,18,0,1.0,0.07021276595744681,0.7095744680851064,31.914893617021278,,,,,,,,,,,
calibration_oof,109,all_calibration_families,Random,matched_retention,0.9990721891860473,1880,89,1,0.011235955056179775,18,0,1.0,0.0005319148936170213,0.7069148936170213,5.319148936170213,,,,,,,,,,,
calibration_oof,110,all_calibration_families,Conditional Lite-CF,matched_prevention,0.5823433507025101,1947,49,9,0.1836734693877551,31,0,1.0,0.22033898305084745,0.6065742167437083,46.22496147919877,,,,,,,,,,,
calibration_oof,110,all_calibration_families,Conditional Lite-CF,matched_retention,0.5823433507025101,1947,49,9,0.1836734693877551,31,0,1.0,0.22033898305084745,0.6065742167437083,46.22496147919877,,,,,,,,,,,
calibration_oof,110,all_calibration_families,All-row multinomial,matched_prevention,0.45830228366384396,1947,49,9,0.1836734693877551,31,0,1.0,0.07036466358500257,0.6065742167437083,46.22496147919877,,,,,,,,,,,
calibration_oof,110,all_calibration_families,All-row multinomial,matched_retention,0.45830228366384396,1947,49,9,0.1836734693877551,31,0,1.0,0.07036466358500257,0.6065742167437083,46.22496147919877,,,,,,,,,,,
calibration_oof,110,all_calibration_families,Two-stage,matched_prevention,0.20322496320058908,1947,49,5,0.10204081632653061,31,0,1.0,0.040061633281972264,0.6045197740112994,25.680534155110426,,,,,,,,,,,
calibration_oof,110,all_calibration_families,Two-stage,matched_retention,0.10499454104123174,1947,49,9,0.1836734693877551,31,1,0.967741935483871,0.10015408320493066,0.6060606060606061,41.088854648176685,,,,,,,,,,,
calibration_oof,110,all_calibration_families,Shallow tree,matched_prevention,0.5000000010000009,1947,49,0,0.0,31,0,1.0,0.0,0.6019517205957884,0.0,,,,,,,,,,,
calibration_oof,110,all_calibration_families,Shallow tree,matched_retention,0.5000000000000009,1947,49,10,0.20408163265306123,31,2,0.935483870967742,0.20133538777606574,0.6060606060606061,41.088854648176685,,,,,,,,,,,
calibration_oof,110,all_calibration_families,Confidence difference,matched_prevention,0.14933036684989912,1947,49,5,0.10204081632653061,31,0,1.0,0.040061633281972264,0.6045197740112994,25.680534155110426,,,,,,,,,,,
calibration_oof,110,all_calibration_families,Confidence difference,matched_retention,0.12809390902519227,1947,49,9,0.1836734693877551,31,2,0.935483870967742,0.060092449922958396,0.6055469953775039,35.952747817154595,,,,,,,,,,,
calibration_oof,110,all_calibration_families,Base uncertainty,matched_prevention,-0.26837730307714835,1947,49,0,0.0,31,0,1.0,0.0,0.6019517205957884,0.0,,,,,,,,,,,
calibration_oof,110,all_calibration_families,Base uncertainty,matched_retention,-0.38934202432632453,1947,49,11,0.22448979591836735,31,4,0.8709677419354839,0.020030816640986132,0.6055469953775039,35.952747817154595,,,,,,,,,,,
calibration_oof,110,all_calibration_families,Entropy difference,matched_prevention,0.09226233162253605,1947,49,2,0.04081632653061224,31,0,1.0,0.060092449922958396,0.6029789419619929,10.272213662044171,,,,,,,,,,,
calibration_oof,110,all_calibration_families,Entropy difference,matched_retention,0.04237533024656944,1947,49,9,0.1836734693877551,31,8,0.7419354838709677,0.16024653312788906,0.6024653312788906,5.136106831022086,,,,,,,,,,,
calibration_oof,110,all_calibration_families,Random,matched_prevention,0.9989164682294132,1947,49,1,0.02040816326530612,31,0,1.0,0.0005136106831022085,0.6024653312788906,5.136106831022086,,,,,,,,,,,
calibration_oof,110,all_calibration_families,Random,matched_retention,0.8841599153113513,1947,49,9,0.1836734693877551,31,3,0.9032258064516129,0.11042629686697483,0.6050333846944016,30.816640986132512,,,,,,,,,,,
fixed_test,101,drift,Conditional Lite-CF,matched_prevention,0.6900442951121905,1436,40,3,0.075,29,7,0.7586206896551724,0.8043175487465181,0.5055710306406686,-27.855153203342617,2.0,1.0,-27.855153203342617,0.5055710306406686,0.8386867862403998,0.5935606828026094,2.3766810671969014,0.7847487190725665,0.32969892663729944,0.3296177392654183,0.12384463293508274
fixed_test,101,drift,Conditional Lite-CF,matched_retention,0.7027742797213272,1436,40,2,0.05,29,6,0.7931034482758621,0.7938718662952646,0.5055710306406686,-27.855153203342617,2.0,1.0,-27.855153203342617,0.5055710306406686,0.838682962723868,0.5936784211284833,2.377173490875424,0.784641645019997,0.3294248890148278,0.32934370164294674,0.12402048836053188
fixed_test,101,drift,All-row multinomial,matched_prevention,0.3844584723624057,1436,40,5,0.125,29,4,0.8620689655172413,0.10167130919220056,0.5090529247910863,6.963788300835654,2.0,1.0,6.963788300835654,0.5090529247910863,0.8395559723464885,0.5935512624482919,2.474647566533558,0.7831841903129722,0.33388148206090584,0.33380029468902467,0.12515674305156546
fixed_test,101,drift,All-row multinomial,matched_retention,0.32196952906677384,1436,40,10,0.25,29,12,0.5862068965517242,0.19428969359331477,0.5069637883008357,-13.927576601671309,2.0,1.0,-13.927576601671309,0.5069637883008357,0.8384654262587055,0.5920743938110494,2.467585654687653,0.7851788744495194,0.337100861810773,0.33701967443889186,0.12473691013084387
fixed_test,101,drift,Two-stage,matched_prevention,0.27711388465625725,1436,40,0,0.0,29,2,0.9310344827586207,0.04944289693593315,0.5069637883008357,-13.927576601671309,2.0,1.0,-13.927576601671309,0.5069637883008357,0.8392424310394048,0.5938424793269125,2.4777339104222094,0.7841034850436782,0.3328843783830627,0.3328031910111816,0.1256736055794742
fixed_test,101,drift,Two-stage,matched_retention,0.2077169715075314,1436,40,6,0.15,29,12,0.5862068965517242,0.17548746518105848,0.5041782729805014,-41.78272980501393,2.0,1.0,-41.78272980501393,0.5041782729805014,0.8388513191787172,0.5935340383301532,2.471669923255493,0.7893207832884229,0.3399679716182824,0.3398867842464013,0.1250720992218781
fixed_test,101,drift,Shallow tree,matched_prevention,1.000000001,1436,40,0,0.0,29,0,1.0,0.0,0.5083565459610028,0.0,2.0,1.0,0.0,0.5083565459610028,0.8392474894961497,0.5937191038968891,2.488933646682378,0.7814062882580509,0.33116171698799224,0.3310805296161112,0.1254303454198686
fixed_test,101,drift,Shallow tree,matched_retention,1.0,1436,40,7,0.175,29,13,0.5517241379310345,0.8642061281337048,0.5041782729805014,-41.78272980501393,2.0,1.0,-41.78272980501393,0.5041782729805014,0.8375466890275901,0.5917821004273494,2.3823845393297995,0.7865648976796908,0.3332609968178326,0.3332609968178326,0.12308264774955772
fixed_test,101,drift,Confidence difference,matched_prevention,0.31937231302261354,1436,40,0,0.0,29,0,1.0,0.0,0.5083565459610028,0.0,2.0,1.0,0.0,0.5083565459610028,0.8392474894961497,0.5937191038968891,2.488933646682378,0.7814062882580509,0.33116171698799224,0.3310805296161112,0.1254303454198686
fixed_test,101,drift,Confidence difference,matched_retention,-0.03798419713973998,1436,40,16,0.4,29,16,0.4482758620689655,0.7876044568245125,0.5083565459610028,0.0,2.0,1.0,0.0,0.5083565459610028,0.8376215238634281,0.5877589293480571,2.4219939472273673,0.798821719797695,0.3521312126548213,0.3521312126548212,0.12569426483583965
fixed_test,101,drift,Base uncertainty,matched_prevention,-0.26062405009405515,1436,40,0,0.0,29,0,1.0,0.0,0.5083565459610028,0.0,2.0,1.0,0.0,0.5083565459610028,0.8392474894961497,0.5937191038968891,2.488933646682378,0.7814062882580509,0.33116171698799224,0.3310805296161112,0.1254303454198686
fixed_test,101,drift,Base uncertainty,matched_retention,-0.6020028042793274,1436,40,19,0.475,29,17,0.4137931034482759,0.149025069637883,0.5097493036211699,13.927576601671309,2.0,1.0,13.927576601671309,0.5097493036211699,0.8380741067929655,0.5929737052663228,2.495062971944586,0.7866846363715485,0.3393809751372783,0.3393809751372782,0.12679482753960883
fixed_test,101,drift,Entropy difference,matched_prevention,0.23777431187047426,1436,40,0,0.0,29,0,1.0,0.001392757660167131,0.5083565459610028,0.0,2.0,1.0,0.0,0.5083565459610028,0.839242927261315,0.5937805865864797,2.489532181735927,0.7820335089607233,0.33150341040507253,0.3314222230331915,0.1256533879125107
fixed_test,101,drift,Entropy difference,matched_retention,-0.029239492278701915,1436,40,15,0.375,29,16,0.4482758620689655,0.6887186629526463,0.5076601671309192,-6.963788300835654,2.0,1.0,-6.963788300835654,0.5076601671309192,0.838254093194568,0.5875242709788872,2.4469644091754943,0.8019079086897098,0.3536937425958667,0.35369374259586683,0.12743752039990094
fixed_test,101,drift,Random,matched_prevention,0.9997803935301828,1436,40,0,0.0,29,0,1.0,0.0,0.5083565459610028,0.0,2.0,1.0,0.0,0.5083565459610028,0.8392474894961497,0.5937191038968891,2.488933646682378,0.7814062882580509,0.33116171698799224,0.3310805296161112,0.1254303454198686
fixed_test,101,drift,Random,matched_retention,0.47736853350936936,1436,40,21,0.525,29,11,0.6206896551724138,0.5188022284122563,0.5153203342618384,69.63788300835654,2.0,1.0,69.63788300835654,0.5153203342618384,0.8378733242383608,0.5944390521851783,2.429809885589698,0.7802193587154773,0.3226655385575196,0.3226332405734338,0.12469579854697692
fixed_test,101,gaussian,Conditional Lite-CF,matched_prevention,0.6900442951121905,1436,70,13,0.18571428571428572,32,5,0.84375,0.7604456824512534,0.4818941504178273,55.710306406685234,2.0,1.0,55.710306406685234,0.4818941504178273,0.8059888749852565,0.5088262738474693,2.4759932512300176,0.7928398457121109,0.3270799746128259,0.3270799746128259,0.11715140913289875
fixed_test,101,gaussian,Conditional Lite-CF,matched_retention,0.7027742797213272,1436,70,11,0.15714285714285714,32,3,0.90625,0.7520891364902507,0.4818941504178273,55.710306406685234,2.0,1.0,55.710306406685234,0.4818941504178273,0.805926532004477,0.5088200784969797,2.4781080036332894,0.7932232086476603,0.3271189753185337,0.32711897531853357,0.11719255602011325
fixed_test,101,gaussian,All-row multinomial,matched_prevention,0.3844584723624057,1436,70,7,0.1,32,1,0.96875,0.09540389972144847,0.4805013927576602,41.78272980501393,2.0,1.0,41.78272980501393,0.4805013927576602,0.8007941972778729,0.5001548523875315,2.7675089369942225,0.811460766243756,0.34094843577922307,0.3409484357792232,0.12062051349832222
fixed_test,101,gaussian,All-row multinomial,matched_retention,0.32196952906677384,1436,70,15,0.21428571428571427,32,7,0.78125,0.1692200557103064,0.4818941504178273,55.710306406685234,2.0,1.0,55.710306406685234,0.4818941504178273,0.8007547422358018,0.500156317511765,2.7487023345988018,0.8082380199839092,0.33785450506272385,0.33785450506272396,0.11964909740156604
fixed_test,101,gaussian,Two-stage,matched_prevention,0.27711388465625725,1436,70,6,0.08571428571428572,32,2,0.9375,0.05083565459610028,0.479108635097493,27.855153203342617,2.0,1.0,27.855153203342617,0.479108635097493,0.7992756871209088,0.49727036990590673,2.8105970477787494,0.8231468780057888,0.3460474248889273,0.3460474248889274,0.12452437552837271
fixed_test,101,gaussian,Two-stage,matched_retention,0.2077169715075314,1436,70,14,0.2,32,8,0.75,0.16086350974930363,0.4805013927576602,41.78272980501393,2.0,1.0,41.78272980501393,0.4805013927576602,0.7997550817360386,0.4981034096074588,2.781012389669461,0.8200144939954257,0.3451597673855497,0.34515976738554976,0.12337078982055565
fixed_test,101,gaussian,Shallow tree,matched_prevention,1.000000001,1436,70,0,0.0,32,0,1.0,0.0,0.4763231197771588,0.0,2.0,1.0,0.0,0.4763231197771588,0.7984956214816034,0.49619426471846734,2.839227025997693,0.829637482367375,0.35051705154478335,0.3505170515447834,0.1258970507597408
fixed_test,101,gaussian,Shallow tree,matched_retention,1.0,1436,70,23,0.32857142857142857,32,11,0.65625,0.8502785515320335,0.48467966573816157,83.56545961002786,2.0,1.0,83.56545961002786,0.48467966573816157,0.8081364355728214,0.5132132046481466,2.444167407782221,0.7870051188227324,0.32938356633594607,0.32724347982785285,0.11616115164441476
fixed_test,101,gaussian,Confidence difference,matched_prevention,0.31937231302261354,1436,70,1,0.014285714285714285,32,0,1.0,0.004874651810584958,0.47701949860724235,6.963788300835654,2.0,1.0,6.963788300835654,0.47701949860724235,0.7986306274442616,0.49640159661251176,2.840502620103419,0.8297768012863233,0.35150762912909317,0.3515076291290932,0.12622374065148612
fixed_test,101,gaussian,Confidence difference,matched_retention,-0.03798419713973998,1436,70,38,0.5428571428571428,32,20,0.375,0.6984679665738162,0.48885793871866295,125.34818941504179,2.0,1.0,125.34818941504179,0.48885793871866295,0.8029622886564333,0.5019164123807124,2.6310739027283474,0.8321092066777089,0.3628110960192895,0.3628110960192895,0.1272955595969993
fixed_test,101,gaussian,Base uncertainty,matched_prevention,-0.26062405009405515,1436,70,0,0.0,32,0,1.0,0.0,0.4763231197771588,0.0,2.0,1.0,0.0,0.4763231197771588,0.7984956214816034,0.49619426471846734,2.839227025997693,0.829637482367375,0.35051705154478335,0.3505170515447834,0.1258970507597408
fixed_test,101,gaussian,Base uncertainty,matched_retention,-0.6020028042793274,1436,70,46,0.6571428571428571,32,25,0.21875,0.18036211699164345,0.4909470752089137,146.23955431754874,2.0,1.0,146.23955431754874,0.4909470752089137,0.8008408488624578,0.5007398741133348,2.7937809068195305,0.8237091922064272,0.34892113762896426,0.3468176606255834,0.12487465778158491
fixed_test,101,gaussian,Entropy difference,matched_prevention,0.23777431187047426,1436,70,1,0.014285714285714285,32,0,1.0,0.010445682451253482,0.47701949860724235,6.963788300835654,2.0,1.0,6.963788300835654,0.47701949860724235,0.798587795113022,0.4965451053928502,2.844064893100435,0.8307381740178396,0.3528017272168029,0.35280172721680286,0.1265380601144658
fixed_test,101,gaussian,Entropy difference,matched_retention,-0.029239492278701915,1436,70,40,0.5714285714285714,32,19,0.40625,0.6065459610027855,0.4909470752089137,146.23955431754874,2.0,1.0,146.23955431754874,0.4909470752089137,0.8016485854074347,0.5000294064405709,2.7002687955686655,0.8334686632209982,0.36093314339502325,0.36043368430860634,0.12870056276296568
fixed_test,101,gaussian,Random,matched_prevention,0.9997803935301828,1436,70,0,0.0,32,0,1.0,0.0,0.4763231197771588,0.0,2.0,1.0,0.0,0.4763231197771588,0.7984956214816034,0.49619426471846734,2.839227025997693,0.829637482367375,0.35051705154478335,0.3505170515447834,0.1258970507597408
fixed_test,101,gaussian,Random,matched_retention,0.47736853350936936,1436,70,36,0.5142857142857142,32,14,0.5625,0.5111420612813371,0.49164345403899723,153.2033426183844,2.0,1.0,153.2033426183844,0.49164345403899723,0.8030262994679234,0.502982379380091,2.643093901772838,0.8001875019999146,0.3258975583947308,0.32509350997046416,0.11897128203971517
fixed_test,101,offset,Conditional Lite-CF,matched_prevention,0.6900442951121905,1436,47,9,0.19148936170212766,37,15,0.5945945945945945,0.8098885793871866,0.47980501392757663,-41.78272980501393,2.0,1.0,-41.78272980501393,0.47980501392757663,0.8383627670755861,0.5891628369865636,2.475937945916685,0.8041204932663064,0.345378428986545,0.34489809430131557,0.12863492955756542
fixed_test,101,offset,Conditional Lite-CF,matched_retention,0.7027742797213272,1436,47,9,0.19148936170212766,37,15,0.5945945945945945,0.8008356545961003,0.47980501392757663,-41.78272980501393,2.0,1.0,-41.78272980501393,0.47980501392757663,0.8381620187759333,0.5889508547161157,2.4782456973188207,0.8040931231997172,0.3455270136610251,0.34504667897579566,0.12840261534573705
fixed_test,101,offset,All-row multinomial,matched_prevention,0.3844584723624057,1436,47,16,0.3404255319148936,37,10,0.7297297297297297,0.14415041782729804,0.4881615598885794,41.78272980501393,2.0,1.0,41.78272980501393,0.4881615598885794,0.8360706092435026,0.5811943038480797,2.5980284302326027,0.8114579603025867,0.35115808643343793,0.35067775174820837,0.13186267049738423
fixed_test,101,offset,All-row multinomial,matched_retention,0.32196952906677384,1436,47,22,0.46808510638297873,37,16,0.5675675675675675,0.2298050139275766,0.4881615598885794,41.78272980501393,2.0,1.0,41.78272980501393,0.4881615598885794,0.8360187462056915,0.5807326202185978,2.590492958589847,0.8085552880893508,0.3501434325978673,0.34966309791263783,0.1297380472512636
fixed_test,101,offset,Two-stage,matched_prevention,0.27711388465625725,1436,47,7,0.14893617021276595,37,9,0.7567567567567568,0.08495821727019498,0.48259052924791085,-13.927576601671309,2.0,1.0,-13.927576601671309,0.48259052924791085,0.83561178614943,0.5817719114042692,2.6100038457593193,0.8117025269417883,0.34907904006370305,0.3485987053784735,0.13254124035593334
fixed_test,101,offset,Two-stage,matched_retention,0.2077169715075314,1436,47,18,0.3829787234042553,37,20,0.45945945945945943,0.2381615598885794,0.48259052924791085,-13.927576601671309,2.0,1.0,-13.927576601671309,0.48259052924791085,0.8361741764703114,0.5817959993735041,2.58719136156762,0.8110005637191869,0.35134815264628283,0.3508678179610533,0.1302769358632977
fixed_test,101,offset,Shallow tree,matched_prevention,1.000000001,1436,47,0,0.0,37,0,1.0,0.0,0.483983286908078,0.0,2.0,1.0,0.0,0.483983286908078,0.834118215600911,0.580202061564724,2.6477536397367873,0.821554799283692,0.3516998856750623,0.3512195509898328,0.13568290858865925
fixed_test,101,offset,Shallow tree,matched_retention,1.0,1436,47,26,0.5531914893617021,37,20,0.45945945945945943,0.8934540389972145,0.4881615598885794,41.78272980501393,2.0,1.0,41.78272980501393,0.4881615598885794,0.8375146092443922,0.5878535202914096,2.4808997958828853,0.8035806367561827,0.34091913713075744,0.3400301037953431,0.12848753583629957
fixed_test,101,offset,Confidence difference,matched_prevention,0.31937231302261354,1436,47,0,0.0,37,0,1.0,0.0,0.483983286908078,0.0,2.0,1.0,0.0,0.483983286908078,0.834118215600911,0.580202061564724,2.6477536397367873,0.821554799283692,0.3516998856750623,0.3512195509898328,0.13568290858865925
fixed_test,101,offset,Confidence difference,matched_retention,-0.03798419713973998,1436,47,27,0.574468085106383,37,20,0.45945945945945943,0.733983286908078,0.48885793871866295,48.74651810584958,2.0,1.0,48.74651810584958,0.48885793871866295,0.8337571625111271,0.5775062620292493,2.593181427294418,0.8447748146097622,0.37842550283939125,0.377569950641587,0.1369325316856271
