mixture,test_mechanism,metric,n_fitted_cells,mean,fitting_ci_low,fitting_ci_high,median,q1,q3,minimum,maximum
offset_70pct,stuck_at,recovery_retention,10,0.12748901808785532,-0.004288556314362757,0.2592665924900734,0.05813953488372093,0.0,0.15125,0.0,0.5625
offset_70pct,stuck_at,utility_per_10000,10,27.158774373259053,2.9298067139333774,51.387742032584725,13.927576601671309,0.0,50.4874651810585,0.0,97.49303621169916
offset_70pct,stuck_at,macro_auroc,10,0.8143660733816839,0.8055773547987914,0.8231547919645763,0.8128537254385495,0.803234573091819,0.8252809249724772,0.7994549784898589,0.8331538056455868
stuck_at_70pct,drift,negative_transfer_prevention,10,0.9558189655172413,0.870420094180874,1.0412178368536087,1.0,1.0,1.0,0.6206896551724138,1.0
stuck_at_70pct,drift,recovery_retention,10,0.09154761904761906,-0.009786617636968767,0.1928818557322069,0.0,0.0,0.16160714285714284,0.0,0.4
stuck_at_70pct,drift,utility_per_10000,10,1.3927576601671305,-15.17931194507776,17.964827265412023,0.0,0.0,10.445682451253482,-55.710306406685234,27.855153203342617
stuck_at_70pct,drift,macro_auroc,10,0.831263981390928,0.8212810933779466,0.8412468694039095,0.8384672023211293,0.8181891255126769,0.8421335117271597,0.8107584827050519,0.8446284728579244
stuck_at_70pct,gaussian,negative_transfer_prevention,10,0.9306460084033613,0.8628667750697112,0.9984252417370114,0.96875,0.89390756302521,1.0,0.7142857142857143,1.0
stuck_at_70pct,gaussian,recovery_retention,10,0.14017812763179086,0.013482236324610847,0.2668740189389709,0.06549596582819174,0.0441257584114727,0.15089285714285713,0.0,0.5263157894736842
stuck_at_70pct,gaussian,utility_per_10000,10,33.426183844011135,2.378243769486602,64.47412391853567,17.409470752089135,6.963788300835654,43.52367688022284,0.0,139.27576601671308
stuck_at_70pct,gaussian,macro_auroc,10,0.7910261637811667,0.7826144432263984,0.7994378843359351,0.7945156667492272,0.7851778873659292,0.7968783819995144,0.7683560459117124,0.8062202861257214
stuck_at_70pct,offset,negative_transfer_prevention,10,0.9316052416052416,0.8355835650424523,1.0276269181680309,1.0,0.9166666666666666,1.0,0.5675675675675675,1.0
stuck_at_70pct,offset,recovery_retention,10,0.09541358516327228,-0.013520081727894123,0.20434725205443868,0.0,0.0,0.12727272727272726,0.0,0.4411764705882353
stuck_at_70pct,offset,utility_per_10000,10,6.963788300835655,-15.682839976932701,29.610416578604013,0.0,-10.445682451253482,5.222841225626741,-20.891364902506965,90.5292479108635
