seed,fault_type,view,method,mean_forward_passes,n,correction_opportunities,corrections_retained,recovery_retention,harm_opportunities,harms_realized,negative_transfer_prevention,recovery_selection_rate,selected_accuracy,net_correct_change_per_10000,utility_ratio,utility_per_10000,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
107,stuck_at,B8-9_pooled,Frozen Lite-CF (ungated),2.0,256,35,12,0.34285714285714286,5,2,0.6,0.74609375,0.3984375,390.625,1.0,390.625,0.3984375,0.8494962781775669,0.7423364981929459,1.367051377852839,0.7187645569075343,0.2945235257128485,0.2948175698741501,0.14176626091306646
107,stuck_at,B8-9_pooled,Prospective gate Lite-CF,1.0,256,35,0,0.0,5,0,1.0,0.0,0.359375,0.0,1.0,0.0,0.359375,0.8441398671169225,0.7372930623257719,1.5557562205838495,0.792294082396562,0.352026158247053,0.3523100425519687,0.15372077025046751
107,stuck_at,B8-9_pooled,All-row multinomial (utility 1:1),2.0,256,35,35,1.0,5,5,0.0,1.0,0.4765625,1171.875,1.0,1171.875,0.4765625,0.8566122764731589,0.7424113956955876,1.3178608244431271,0.6903802209077707,0.24928981001000772,0.24004360326883892,0.1311648116901265
107,stuck_at,B10,Always PDRF,1.0,1180,51,0,0.0,11,0,1.0,0.0,0.4533898305084746,0.0,1.0,0.0,0.4533898305084746,0.7935745790964739,0.5354274981147119,2.296034559416244,0.8067173166627977,0.296127583697249,0.2946386307495768,0.12561735284352837
107,stuck_at,B10,Always RO-PDRF-Lite,1.0,1180,51,51,1.0,11,11,0.0,1.0,0.4872881355932203,338.9830508474576,1.0,338.9830508474576,0.4872881355932203,0.8064288296511307,0.556754584701411,2.154558253098622,0.7592480358826498,0.2682278363578027,0.26822783635780273,0.11804615251278776
107,stuck_at,B10,Frozen Lite-CF (ungated),2.0,1180,51,3,0.058823529411764705,11,0,1.0,0.7601694915254237,0.4559322033898305,25.423728813559322,1.0,25.423728813559322,0.4559322033898305,0.803143051049239,0.5517002286537933,2.1816700641460227,0.7771414638654613,0.2881957676466826,0.28670681469901055,0.12180299798963233
107,stuck_at,B10,Prospective gate Lite-CF,1.0,1180,51,0,0.0,11,0,1.0,0.0,0.4533898305084746,0.0,1.0,0.0,0.4533898305084746,0.7935745790964739,0.5354274981147119,2.296034559416244,0.8067173166627977,0.296127583697249,0.2946386307495768,0.12561735284352837
107,stuck_at,B10,All-row multinomial (utility 1:1),2.0,1180,51,51,1.0,11,11,0.0,1.0,0.4872881355932203,338.9830508474576,1.0,338.9830508474576,0.4872881355932203,0.8064288296511307,0.556754584701411,2.154558253098622,0.7592480358826498,0.2682278363578027,0.26822783635780273,0.11804615251278776
108,drift,B8-9_pooled,Always PDRF,1.0,256,4,0,0.0,1,0,1.0,0.0,0.57421875,0.0,1.0,0.0,0.57421875,0.915380837428155,0.7938867918021981,1.1501838575411418,0.5797308569057544,0.23243082702553994,0.23162932576374856,0.11152966818715622
108,drift,B8-9_pooled,Always RO-PDRF-Lite,1.0,256,4,4,1.0,1,1,0.0,1.0,0.5859375,117.1875,1.0,117.1875,0.5859375,0.9170773175561381,0.7975708649119445,1.1475870542893212,0.571472542619564,0.2421103821172227,0.23730454530266515,0.10759859308434717
108,drift,B8-9_pooled,Frozen Lite-CF (ungated),2.0,256,4,0,0.0,1,0,1.0,0.0,0.57421875,0.0,1.0,0.0,0.57421875,0.915380837428155,0.7938867918021981,1.1501838575411418,0.5797308569057544,0.23243082702553994,0.23162932576374856,0.11152966818715622
108,drift,B8-9_pooled,Prospective gate Lite-CF,1.0,256,4,0,0.0,1,0,1.0,0.0,0.57421875,0.0,1.0,0.0,0.57421875,0.915380837428155,0.7938867918021981,1.1501838575411418,0.5797308569057544,0.23243082702553994,0.23162932576374856,0.11152966818715622
108,drift,B8-9_pooled,All-row multinomial (utility 1:1),2.0,256,4,3,0.75,1,0,1.0,0.05859375,0.5859375,117.1875,1.0,117.1875,0.5859375,0.9169197319304484,0.7979663850206825,1.1388791703599954,0.5745388077779473,0.22518477522522268,0.22188321148333046,0.10926375257131193
108,drift,B10,Always PDRF,1.0,1180,13,0,0.0,10,0,1.0,0.0,0.47372881355932206,0.0,1.0,0.0,0.47372881355932206,0.8017072948115369,0.529224679889745,3.130695479988726,0.8658124895956228,0.38929982878566427,0.3880251451483017,0.1468463328774077
108,drift,B10,Always RO-PDRF-Lite,1.0,1180,13,13,1.0,10,10,0.0,1.0,0.47627118644067795,25.423728813559322,1.0,25.423728813559322,0.47627118644067795,0.8046925145281888,0.5263504049976633,3.21209628879922,0.8735364897026058,0.39290820951423033,0.3929082095142302,0.14609550569913804
108,drift,B10,Frozen Lite-CF (ungated),2.0,1180,13,0,0.0,10,0,1.0,0.001694915254237288,0.47372881355932206,0.0,1.0,0.0,0.47372881355932206,0.801809010385312,0.5290913904460658,3.1291775342351933,0.8657306103186897,0.38854070546567354,0.3872660218283109,0.14691244040863322
108,drift,B10,Prospective gate Lite-CF,1.0,1180,13,0,0.0,10,0,1.0,0.0,0.47372881355932206,0.0,1.0,0.0,0.47372881355932206,0.8017072948115369,0.529224679889745,3.130695479988726,0.8658124895956228,0.38929982878566427,0.3880251451483017,0.1468463328774077
108,drift,B10,All-row multinomial (utility 1:1),2.0,1180,13,8,0.6153846153846154,10,10,0.0,0.15677966101694915,0.47203389830508474,-16.949152542372882,1.0,-16.949152542372882,0.47203389830508474,0.8027952877825238,0.5285555635600488,3.1185015114272883,0.8647077507764578,0.3874094404533589,0.38740944045335896,0.14640338416961854
108,gaussian,B8-9_pooled,Always PDRF,1.0,256,4,0,0.0,2,0,1.0,0.0,0.62109375,0.0,1.0,0.0,0.62109375,0.8761175561462328,0.6446397709369126,1.6081973173499748,0.5933832312262374,0.20817463266822037,0.2028437715877825,0.09711307554330502
108,gaussian,B8-9_pooled,Always RO-PDRF-Lite,1.0,256,4,4,1.0,2,2,0.0,1.0,0.62890625,78.125,1.0,78.125,0.62890625,0.888314405665442,0.6829032880456506,1.5112232255325466,0.5711652634677914,0.21466778560012945,0.2050262239170047,0.09582311517110774
108,gaussian,B8-9_pooled,Frozen Lite-CF (ungated),2.0,256,4,0,0.0,2,0,1.0,0.0,0.62109375,0.0,1.0,0.0,0.62109375,0.8761175561462328,0.6446397709369126,1.6081973173499748,0.5933832312262374,0.20817463266822037,0.2028437715877825,0.09711307554330502
108,gaussian,B8-9_pooled,Prospective gate Lite-CF,1.0,256,4,0,0.0,2,0,1.0,0.0,0.62109375,0.0,1.0,0.0,0.62109375,0.8761175561462328,0.6446397709369126,1.6081973173499748,0.5933832312262374,0.20817463266822037,0.2028437715877825,0.09711307554330502
108,gaussian,B8-9_pooled,All-row multinomial (utility 1:1),2.0,256,4,3,0.75,2,1,0.5,0.125,0.62890625,78.125,1.0,78.125,0.62890625,0.8792819725157325,0.6544173606141207,1.5552806368946996,0.5775774393728144,0.20120308758492406,0.1921466566623264,0.09398614224084757
108,gaussian,B10,Always PDRF,1.0,1180,35,0,0.0,22,0,1.0,0.0,0.4669491525423729,0.0,1.0,0.0,0.4669491525423729,0.7770402593121631,0.4782855193950048,3.2327124166843237,0.8603350225230503,0.3810249484703768,0.381024948470377,0.13417190378511704
108,gaussian,B10,Always RO-PDRF-Lite,1.0,1180,35,35,1.0,22,22,0.0,1.0,0.47796610169491527,110.16949152542372,1.0,110.16949152542372,0.47796610169491527,0.7848592637451808,0.4870121082305224,3.230536851163405,0.8556263392766181,0.3749213163540026,0.37492131635400266,0.13591487142588132
108,gaussian,B10,Frozen Lite-CF (ungated),2.0,1180,35,0,0.0,22,0,1.0,0.003389830508474576,0.4669491525423729,0.0,1.0,0.0,0.4669491525423729,0.777018025746235,0.4782650836465885,3.230174447579251,0.8595443428001402,0.37980801017661536,0.3798080101766154,0.13388709185293607
108,gaussian,B10,Prospective gate Lite-CF,1.0,1180,35,0,0.0,22,0,1.0,0.0,0.4669491525423729,0.0,1.0,0.0,0.4669491525423729,0.7770402593121631,0.4782855193950048,3.2327124166843237,0.8603350225230503,0.3810249484703768,0.381024948470377,0.13417190378511704
108,gaussian,B10,All-row multinomial (utility 1:1),2.0,1180,35,14,0.4,22,15,0.31818181818181823,0.14152542372881355,0.4661016949152542,-8.474576271186441,1.0,-8.474576271186441,0.4661016949152542,0.7783508096506931,0.4788917293730064,3.197188513997989,0.8488620192805592,0.3707076366703221,0.3707076366703221,0.1320831879852573
108,offset,B8-9_pooled,Always PDRF,1.0,256,7,0,0.0,1,0,1.0,0.0,0.51171875,0.0,1.0,0.0,0.51171875,0.8775584798279598,0.755971203690594,1.688226418871154,0.7377963346346887,0.30371504856966697,0.2978272499075308,0.14089426139917305
108,offset,B8-9_pooled,Always RO-PDRF-Lite,1.0,256,7,7,1.0,1,1,0.0,1.0,0.53515625,234.375,1.0,234.375,0.53515625,0.885281275517371,0.7705282831333852,1.5832298391688295,0.7052685928846822,0.2964754464583506,0.292750102474737,0.13532665461447366
108,offset,B8-9_pooled,Frozen Lite-CF (ungated),2.0,256,7,0,0.0,1,0,1.0,0.0,0.51171875,0.0,1.0,0.0,0.51171875,0.8775584798279598,0.755971203690594,1.688226418871154,0.7377963346346887,0.30371504856966697,0.2978272499075308,0.14089426139917305
108,offset,B8-9_pooled,Prospective gate Lite-CF,1.0,256,7,0,0.0,1,0,1.0,0.0,0.51171875,0.0,1.0,0.0,0.51171875,0.8775584798279598,0.755971203690594,1.688226418871154,0.7377963346346887,0.30371504856966697,0.2978272499075308,0.14089426139917305
108,offset,B8-9_pooled,All-row multinomial (utility 1:1),2.0,256,7,6,0.8571428571428571,1,0,1.0,0.125,0.53515625,234.375,1.0,234.375,0.53515625,0.8804029622522753,0.7631467367410862,1.639191606736087,0.718658427821447,0.27704059307511497,0.2807880800848177,0.13748818779359903
108,offset,B10,Always PDRF,1.0,1180,14,0,0.0,13,0,1.0,0.0,0.4652542372881356,0.0,1.0,0.0,0.4652542372881356,0.7981739977989434,0.5169019228444975,3.334539029673254,0.8943721537491498,0.39679463091380196,0.39679463091380196,0.15348185837069533
108,offset,B10,Always RO-PDRF-Lite,1.0,1180,14,14,1.0,13,13,0.0,1.0,0.4661016949152542,8.474576271186441,1.0,8.474576271186441,0.4661016949152542,0.8010830120059587,0.5137967130276441,3.3601924326096326,0.8982111761177425,0.40457695091809975,0.40359790905831794,0.15081196002144615
108,offset,B10,Frozen Lite-CF (ungated),2.0,1180,14,0,0.0,13,1,0.9230769230769231,0.000847457627118644,0.46440677966101696,-8.474576271186441,1.0,-8.474576271186441,0.46440677966101696,0.7981001286646507,0.5166789861406751,3.3352155129924275,0.8948518656056187,0.39726286431744745,0.39726286431744745,0.15361450649903616
108,offset,B10,Prospective gate Lite-CF,1.0,1180,14,0,0.0,13,0,1.0,0.0,0.4652542372881356,0.0,1.0,0.0,0.4652542372881356,0.7981739977989434,0.5169019228444975,3.334539029673254,0.8943721537491498,0.39679463091380196,0.39679463091380196,0.15348185837069533
108,offset,B10,All-row multinomial (utility 1:1),2.0,1180,14,9,0.6428571428571429,13,11,0.15384615384615385,0.16186440677966102,0.4635593220338983,-16.949152542372882,1.0,-16.949152542372882,0.4635593220338983,0.7984822843448854,0.5150489179754995,3.3145973070293375,0.8928451605203702,0.3967841973142745,0.3967841973142745,0.15230456258171052
108,stuck_at,B8-9_pooled,Always PDRF,1.0,256,6,0,0.0,1,0,1.0,0.0,0.51953125,0.0,1.0,0.0,0.51953125,0.872471978072574,0.7464941667255331,1.6289424540264297,0.7183414194111485,0.29149875292440963,0.28828199477141725,0.1399012816681141
108,stuck_at,B8-9_pooled,Always RO-PDRF-Lite,1.0,256,6,6,1.0,1,1,0.0,1.0,0.5390625,195.3125,1.0,195.3125,0.5390625,0.8831479219517876,0.7739007044699865,1.5494669619992607,0.6917301751894211,0.302448868528495,0.285745378097093,0.13380626750843683
108,stuck_at,B8-9_pooled,Frozen Lite-CF (ungated),2.0,256,6,0,0.0,1,0,1.0,0.0,0.51953125,0.0,1.0,0.0,0.51953125,0.872471978072574,0.7464941667255331,1.6289424540264297,0.7183414194111485,0.29149875292440963,0.28828199477141725,0.1399012816681141
108,stuck_at,B8-9_pooled,Prospective gate Lite-CF,1.0,256,6,0,0.0,1,0,1.0,0.0,0.51953125,0.0,1.0,0.0,0.51953125,0.872471978072574,0.7464941667255331,1.6289424540264297,0.7183414194111485,0.29149875292440963,0.28828199477141725,0.1399012816681141
108,stuck_at,B8-9_pooled,All-row multinomial (utility 1:1),2.0,256,6,4,0.6666666666666666,1,0,1.0,0.08203125,0.53515625,156.25,1.0,156.25,0.53515625,0.8747346515822528,0.7510376343522146,1.6004216776278812,0.7023741151565623,0.28158978421683195,0.2937270564515286,0.13743946394202092
108,stuck_at,B10,Always PDRF,1.0,1180,19,0,0.0,16,0,1.0,0.0,0.4516949152542373,0.0,1.0,0.0,0.4516949152542373,0.7881372392917424,0.5060553857421038,3.175145239591789,0.9066988027620382,0.3995478855131195,0.3995478855131195,0.15587666355224974
108,stuck_at,B10,Always RO-PDRF-Lite,1.0,1180,19,19,1.0,16,16,0.0,1.0,0.4542372881355932,25.423728813559322,1.0,25.423728813559322,0.4542372881355932,0.7951766892591202,0.5073828147912153,3.196975180863519,0.9013940331196814,0.4041618592976802,0.40416185929768017,0.15376572757515247
108,stuck_at,B10,Frozen Lite-CF (ungated),2.0,1180,19,0,0.0,16,0,1.0,0.0,0.4516949152542373,0.0,1.0,0.0,0.4516949152542373,0.7881372392917424,0.5060553857421038,3.175145239591789,0.9066988027620382,0.3995478855131195,0.3995478855131195,0.15587666355224974
108,stuck_at,B10,Prospective gate Lite-CF,1.0,1180,19,0,0.0,16,0,1.0,0.0,0.4516949152542373,0.0,1.0,0.0,0.4516949152542373,0.7881372392917424,0.5060553857421038,3.175145239591789,0.9066988027620382,0.3995478855131195,0.3995478855131195,0.15587666355224974
108,stuck_at,B10,All-row multinomial (utility 1:1),2.0,1180,19,17,0.8947368421052632,16,16,0.0,0.16610169491525423,0.45254237288135596,8.474576271186441,1.0,8.474576271186441,0.45254237288135596,0.7891727663259697,0.506513531210083,3.1606975835910616,0.8973714384480391,0.3938174796995868,0.3938174796995868,0.15513136915787748
109,drift,B8-9_pooled,Always PDRF,1.0,256,14,0,0.0,1,0,1.0,0.0,0.578125,0.0,1.0,0.0,0.578125,0.9119764082413592,0.7936090535362746,1.1701148703686957,0.5805339091330358,0.22886611798678674,0.22161682253464918,0.10963478697296015
109,drift,B8-9_pooled,Always RO-PDRF-Lite,1.0,256,14,14,1.0,1,1,0.0,1.0,0.62890625,507.8125,1.0,507.8125,0.62890625,0.9142273211934769,0.8044328862145244,1.1260506419650846,0.549843876331765,0.19948551485856086,0.20787587100985305,0.10487236389684174
109,drift,B8-9_pooled,Frozen Lite-CF (ungated),2.0,256,14,0,0.0,1,0,1.0,0.0,0.578125,0.0,1.0,0.0,0.578125,0.9119764082413592,0.7936090535362746,1.1701148703686957,0.5805339091330358,0.22886611798678674,0.22161682253464918,0.10963478697296015
109,drift,B8-9_pooled,Prospective gate Lite-CF,1.0,256,14,0,0.0,1,0,1.0,0.0,0.578125,0.0,1.0,0.0,0.578125,0.9119764082413592,0.7936090535362746,1.1701148703686957,0.5805339091330358,0.22886611798678674,0.22161682253464918,0.10963478697296015
109,drift,B8-9_pooled,All-row multinomial (utility 1:1),2.0,256,14,7,0.5,1,1,0.0,0.9453125,0.6015625,234.375,1.0,234.375,0.6015625,0.913770801299617,0.8036580477152439,1.1392112744682896,0.5625514208135147,0.2311454788059081,0.22611100450013266,0.1068734711417975
109,drift,B10,Always PDRF,1.0,1180,29,0,0.0,21,0,1.0,0.0,0.5093220338983051,0.0,1.0,0.0,0.5093220338983051,0.8215500260369075,0.5750086957145933,3.056420632226677,0.8175586391091434,0.353857971688084,0.35233530666188156,0.1412935955220996
109,drift,B10,Always RO-PDRF-Lite,1.0,1180,29,29,1.0,21,21,0.0,1.0,0.5161016949152543,67.79661016949153,1.0,67.79661016949153,0.5161016949152543,0.8265317935648078,0.5752087905534498,2.906385738412337,0.7972264412163035,0.3453694865668048,0.3408333335443279,0.13583756413198356
109,drift,B10,Frozen Lite-CF (ungated),2.0,1180,29,0,0.0,21,0,1.0,0.0,0.5093220338983051,0.0,1.0,0.0,0.5093220338983051,0.8215500260369075,0.5750086957145933,3.056420632226677,0.8175586391091434,0.353857971688084,0.35233530666188156,0.1412935955220996
109,drift,B10,Prospective gate Lite-CF,1.0,1180,29,0,0.0,21,0,1.0,0.0,0.5093220338983051,0.0,1.0,0.0,0.5093220338983051,0.8215500260369075,0.5750086957145933,3.056420632226677,0.8175586391091434,0.353857971688084,0.35233530666188156,0.1412935955220996
109,drift,B10,All-row multinomial (utility 1:1),2.0,1180,29,21,0.7241379310344828,21,14,0.33333333333333337,0.964406779661017,0.5152542372881356,59.32203389830509,1.0,59.32203389830509,0.5152542372881356,0.8264108019889232,0.5751531310732996,2.9114043567698773,0.7995317998525883,0.3497630047165133,0.34410503734715436,0.13608496180076235
109,gaussian,B8-9_pooled,Always PDRF,1.0,256,9,0,0.0,3,0,1.0,0.0,0.5703125,0.0,1.0,0.0,0.5703125,0.8371030278843906,0.5931528055123447,2.5168615623701385,0.674782614669453,0.2517138560834538,0.25199671076309965,0.1180990168391462
109,gaussian,B8-9_pooled,Always RO-PDRF-Lite,1.0,256,9,9,1.0,3,3,0.0,1.0,0.59375,234.375,1.0,234.375,0.59375,0.857082633772984,0.6354444823420907,2.063676353297457,0.6121912268237893,0.2284788485678213,0.23698167136439593,0.10700815950577532
109,gaussian,B8-9_pooled,Frozen Lite-CF (ungated),2.0,256,9,0,0.0,3,0,1.0,0.0,0.5703125,0.0,1.0,0.0,0.5703125,0.8371030278843906,0.5931528055123447,2.5168615623701385,0.674782614669453,0.2517138560834538,0.25199671076309965,0.1180990168391462
109,gaussian,B8-9_pooled,Prospective gate Lite-CF,1.0,256,9,0,0.0,3,0,1.0,0.0,0.5703125,0.0,1.0,0.0,0.5703125,0.8371030278843906,0.5931528055123447,2.5168615623701385,0.674782614669453,0.2517138560834538,0.25199671076309965,0.1180990168391462
109,gaussian,B8-9_pooled,All-row multinomial (utility 1:1),2.0,256,9,9,1.0,3,2,0.33333333333333337,0.97265625,0.59765625,273.4375,1.0,273.4375,0.59765625,0.8563431708111623,0.6344324387165703,2.080644353625077,0.6149224875567046,0.2306370255178704,0.22655552193693743,0.10712843193731998
109,gaussian,B10,Always PDRF,1.0,1180,40,0,0.0,24,0,1.0,0.0,0.4728813559322034,0.0,1.0,0.0,0.4728813559322034,0.7828838742804974,0.4831440830638545,3.4775551055257847,0.8699140510253074,0.37642999342364414,0.37377429327713263,0.13950753755437031
109,gaussian,B10,Always RO-PDRF-Lite,1.0,1180,40,40,1.0,24,24,0.0,1.0,0.4864406779661017,135.59322033898306,1.0,135.59322033898306,0.4864406779661017,0.7965753452960719,0.5001741908762408,3.0918803775500883,0.8290443311146513,0.3627856466303889,0.35924184140911253,0.1285837467515496
109,gaussian,B10,Frozen Lite-CF (ungated),2.0,1180,40,0,0.0,24,0,1.0,0.0,0.4728813559322034,0.0,1.0,0.0,0.4728813559322034,0.7828838742804974,0.4831440830638545,3.4775551055257847,0.8699140510253074,0.37642999342364414,0.37377429327713263,0.13950753755437031
109,gaussian,B10,Prospective gate Lite-CF,1.0,1180,40,0,0.0,24,0,1.0,0.0,0.4728813559322034,0.0,1.0,0.0,0.4728813559322034,0.7828838742804974,0.4831440830638545,3.4775551055257847,0.8699140510253074,0.37642999342364414,0.37377429327713263,0.13950753755437031
109,gaussian,B10,All-row multinomial (utility 1:1),2.0,1180,40,36,0.9,24,15,0.375,0.9694915254237289,0.4906779661016949,177.96610169491527,1.0,177.96610169491527,0.4906779661016949,0.7964153315841438,0.5002801458880448,3.1020511719427146,0.8298294316149957,0.36065640515169173,0.35711259993041533,0.12980164503896888
109,offset,B8-9_pooled,Always PDRF,1.0,256,14,0,0.0,1,0,1.0,0.0,0.4609375,0.0,1.0,0.0,0.4609375,0.8550328915384409,0.7490399082640136,1.9615015665528008,0.8406096196342212,0.3509659632796628,0.3480735808052916,0.1655347803539858
109,offset,B8-9_pooled,Always RO-PDRF-Lite,1.0,256,14,14,1.0,1,1,0.0,1.0,0.51171875,507.8125,1.0,507.8125,0.51171875,0.8648019104568522,0.7666098085343845,1.8521608708372028,0.7827591985040052,0.33768803463152636,0.33480199374947167,0.1532572908030816
109,offset,B8-9_pooled,Frozen Lite-CF (ungated),2.0,256,14,0,0.0,1,0,1.0,0.0,0.4609375,0.0,1.0,0.0,0.4609375,0.8550328915384409,0.7490399082640136,1.9615015665528008,0.8406096196342212,0.3509659632796628,0.3480735808052916,0.1655347803539858
109,offset,B8-9_pooled,Prospective gate Lite-CF,1.0,256,14,0,0.0,1,0,1.0,0.0,0.4609375,0.0,1.0,0.0,0.4609375,0.8550328915384409,0.7490399082640136,1.9615015665528008,0.8406096196342212,0.3509659632796628,0.3480735808052916,0.1655347803539858
109,offset,B8-9_pooled,All-row multinomial (utility 1:1),2.0,256,14,10,0.7142857142857143,1,0,1.0,0.96875,0.5,390.625,1.0,390.625,0.5,0.8646455942705914,0.766203983666863,1.861811082211763,0.7898499749545296,0.3525903986311955,0.3417112747085372,0.1554496456117481
109,offset,B10,Always PDRF,1.0,1180,35,0,0.0,19,0,1.0,0.0,0.46779661016949153,0.0,1.0,0.0,0.46779661016949153,0.8163180997028205,0.5541973659331645,3.3641959205166483,0.8648107905474974,0.3861536178507868,0.3861536178507867,0.14989999075778124
109,offset,B10,Always RO-PDRF-Lite,1.0,1180,35,35,1.0,19,19,0.0,1.0,0.48135593220338985,135.59322033898306,1.0,135.59322033898306,0.48135593220338985,0.8221734800976433,0.5579496831799641,3.190009485059776,0.8466642424745154,0.3679223168665165,0.36792231686651644,0.14674175774222464
109,offset,B10,Frozen Lite-CF (ungated),2.0,1180,35,0,0.0,19,0,1.0,0.0,0.46779661016949153,0.0,1.0,0.0,0.46779661016949153,0.8163180997028205,0.5541973659331645,3.3641959205166483,0.8648107905474974,0.3861536178507868,0.3861536178507867,0.14989999075778124
109,offset,B10,Prospective gate Lite-CF,1.0,1180,35,0,0.0,19,0,1.0,0.0,0.46779661016949153,0.0,1.0,0.0,0.46779661016949153,0.8163180997028205,0.5541973659331645,3.3641959205166483,0.8648107905474974,0.3861536178507868,0.3861536178507867,0.14989999075778124
109,offset,B10,All-row multinomial (utility 1:1),2.0,1180,35,21,0.6,19,15,0.21052631578947367,0.9525423728813559,0.4728813559322034,50.847457627118644,1.0,50.847457627118644,0.4728813559322034,0.8217796898304789,0.5573368494052103,3.200320932158053,0.8527939921746556,0.38080744192114624,0.38080744192114624,0.1471860793363119
109,stuck_at,B8-9_pooled,Always PDRF,1.0,256,10,0,0.0,2,0,1.0,0.0,0.47265625,0.0,1.0,0.0,0.47265625,0.8460229170303172,0.7420025694244576,2.021168293035974,0.830453094783278,0.3446479189582086,0.32619336394484244,0.16356152338848715
109,stuck_at,B8-9_pooled,Always RO-PDRF-Lite,1.0,256,10,10,1.0,2,2,0.0,1.0,0.50390625,312.5,1.0,312.5,0.50390625,0.8523279642151008,0.7509226017055286,1.9533971628040663,0.7797004179437563,0.32767208595451036,0.32330506964509775,0.15182903664820427
109,stuck_at,B8-9_pooled,Frozen Lite-CF (ungated),2.0,256,10,0,0.0,2,0,1.0,0.0,0.47265625,0.0,1.0,0.0,0.47265625,0.8460229170303172,0.7420025694244576,2.021168293035974,0.830453094783278,0.3446479189582086,0.32619336394484244,0.16356152338848715
109,stuck_at,B8-9_pooled,Prospective gate Lite-CF,1.0,256,10,0,0.0,2,0,1.0,0.0,0.47265625,0.0,1.0,0.0,0.47265625,0.8460229170303172,0.7420025694244576,2.021168293035974,0.830453094783278,0.3446479189582086,0.32619336394484244,0.16356152338848715
109,stuck_at,B8-9_pooled,All-row multinomial (utility 1:1),2.0,256,10,10,1.0,2,1,0.5,0.98046875,0.5078125,351.5625,1.0,351.5625,0.5078125,0.8524480413412521,0.7510851751577506,1.9549958980336635,0.7810299883645121,0.32527690903814094,0.3283550119481633,0.152583136579206
109,stuck_at,B10,Always PDRF,1.0,1180,26,0,0.0,11,0,1.0,0.0,0.4491525423728814,0.0,1.0,0.0,0.4491525423728814,0.8008760641660523,0.5372506001971828,3.3209222239850518,0.8833929194010562,0.38338859600508346,0.38240241451912294,0.15102359958327907
109,stuck_at,B10,Always RO-PDRF-Lite,1.0,1180,26,26,1.0,11,11,0.0,1.0,0.461864406779661,127.11864406779661,1.0,127.11864406779661,0.461864406779661,0.8106946626038827,0.5470900860968383,3.1808903635394223,0.8619908104197763,0.3772116889306941,0.37461074875156186,0.14800215218868804
109,stuck_at,B10,Frozen Lite-CF (ungated),2.0,1180,26,0,0.0,11,0,1.0,0.0,0.4491525423728814,0.0,1.0,0.0,0.4491525423728814,0.8008760641660523,0.5372506001971828,3.3209222239850518,0.8833929194010562,0.38338859600508346,0.38240241451912294,0.15102359958327907
109,stuck_at,B10,Prospective gate Lite-CF,1.0,1180,26,0,0.0,11,0,1.0,0.0,0.4491525423728814,0.0,1.0,0.0,0.4491525423728814,0.8008760641660523,0.5372506001971828,3.3209222239850518,0.8833929194010562,0.38338859600508346,0.38240241451912294,0.15102359958327907
109,stuck_at,B10,All-row multinomial (utility 1:1),2.0,1180,26,16,0.6153846153846154,11,5,0.5454545454545454,0.9398305084745763,0.45847457627118643,93.22033898305085,1.0,93.22033898305085,0.45847457627118643,0.8103152738416011,0.5465552040841181,3.192757964995199,0.8641130064796735,0.38104172446987683,0.3805270557713389,0.14815732356766695
110,drift,B8-9_pooled,Always PDRF,1.0,256,4,0,0.0,0,0,1.0,0.0,0.640625,0.0,1.0,0.0,0.640625,0.923267246163796,0.7916918139692313,1.2540519697748227,0.5791725892901118,0.22143722802987353,0.22183128961950285,0.10746006611215564
110,drift,B8-9_pooled,Always RO-PDRF-Lite,1.0,256,4,4,1.0,0,0,1.0,1.0,0.65625,156.25,1.0,156.25,0.65625,0.9277103499562219,0.8006786246431307,1.1825518566251012,0.5624040183943514,0.2156461510032115,0.20365765626596666,0.1043705054707569
110,drift,B8-9_pooled,Frozen Lite-CF (ungated),2.0,256,4,1,0.25,0,0,1.0,0.22265625,0.64453125,39.0625,1.0,39.0625,0.64453125,0.9245131144902786,0.7957714121821614,1.2327899236246016,0.573479723366451,0.2172563215349268,0.21415163290600195,0.10583845963204315
110,drift,B8-9_pooled,Prospective gate Lite-CF,2.0,256,4,1,0.25,0,0,1.0,0.22265625,0.64453125,39.0625,1.0,39.0625,0.64453125,0.9245131144902786,0.7957714121821614,1.2327899236246016,0.573479723366451,0.2172563215349268,0.21415163290600195,0.10583845963204315
110,drift,B8-9_pooled,All-row multinomial (utility 1:1),2.0,256,4,4,1.0,0,0,1.0,0.96484375,0.65625,156.25,1.0,156.25,0.65625,0.927640811454245,0.8001023738832824,1.1836604130493837,0.5620591748346326,0.2143511403686473,0.2029728587140509,0.10499685599150095
110,drift,B10,Always PDRF,1.0,1180,13,0,0.0,4,0,1.0,0.0,0.49830508474576274,0.0,1.0,0.0,0.49830508474576274,0.7922350401714945,0.531880499743966,3.5117636721264085,0.9028090368544954,0.40162579168121937,0.4008078852222319,0.1569109769664087
110,drift,B10,Always RO-PDRF-Lite,1.0,1180,13,13,1.0,4,4,0.0,1.0,0.5059322033898305,76.27118644067797,1.0,76.27118644067797,0.5059322033898305,0.7945321918403345,0.548196006675205,3.3093029156903313,0.889610322720061,0.4016997529306515,0.399122829063824,0.15182144555431545
