seed,fault_type,method,subset,n,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
106,stuck_at,PDRF,endpoint_class_agreement,1352,0.5170118343195266,0.8333743926823606,0.5986541834529221,2.4475592667873056,0.7672713754914259,0.323106370953673,0.3231202266934399,0.12418720467124587
106,stuck_at,PDRF,endpoint_class_disagreement,84,0.30952380952380953,0.7136956241207507,0.4639358190513699,2.1079245566627622,0.8805400339230163,0.1979691087130135,0.31330556632290313,0.1580514366846573
106,stuck_at,RO-PDRF-Lite,endpoint_class_agreement,1352,0.5170118343195266,0.8324311575178346,0.6026135472271131,2.4115967784895656,0.7585092695596042,0.3176507746931585,0.3176726646434287,0.12277265119509434
106,stuck_at,RO-PDRF-Lite,endpoint_class_disagreement,84,0.25,0.6926755107683104,0.49192804918999755,2.1966911630268124,0.8884338342677541,0.22573763616970988,0.25336196949312817,0.173664073666037
106,stuck_at,Lite-CF,endpoint_class_agreement,1352,0.5170118343195266,0.8326972929564639,0.6020874202158215,2.40449335338052,0.7568288266613955,0.3167848598952009,0.316806749845471,0.12239305189387618
106,stuck_at,Lite-CF,endpoint_class_disagreement,84,0.30952380952380953,0.7132081675737232,0.4848390300420411,2.1272146552895914,0.8809662478871404,0.1974922671642136,0.3128287247741033,0.15805359468253896
107,drift,PDRF,endpoint_class_agreement,1365,0.5274725274725275,0.8444355778858866,0.6055104310133306,2.100631883741913,0.7523247800059262,0.2951795228613589,0.29497702651084545,0.12229310256323205
107,drift,PDRF,endpoint_class_disagreement,71,0.14084507042253522,0.7164992984518425,0.4236574690321812,2.3412464850614336,0.9234786653985749,0.3678624585738042,0.3888323457357709,0.17229399434555717
107,drift,RO-PDRF-Lite,endpoint_class_agreement,1365,0.5274725274725275,0.8487761635055078,0.6250591407561952,1.971749412895035,0.7184661056012636,0.29137227182883024,0.29030295364632186,0.11512296615898059
107,drift,RO-PDRF-Lite,endpoint_class_disagreement,71,0.4507042253521127,0.7371057520894827,0.42193742385762656,2.1904663850563773,0.8183605642618905,0.09661555044409445,0.2136624473709828,0.15323389953405536
107,drift,Lite-CF,endpoint_class_agreement,1365,0.5274725274725275,0.84843467769364,0.6225011289022714,1.9773807111823571,0.7210764709378559,0.283506437586097,0.2834593611232593,0.1165119950990731
107,drift,Lite-CF,endpoint_class_disagreement,71,0.2112676056338028,0.7390917599557305,0.4384296812874933,2.2634189607647537,0.8775965710846125,0.320554291009821,0.3253799581234681,0.17315768895797579
107,gaussian,PDRF,endpoint_class_agreement,1318,0.48786039453717756,0.7834531695970529,0.5016892723512354,2.9341480208473674,0.8379570459366303,0.3462684973887047,0.34420380588537547,0.1277098102816099
107,gaussian,PDRF,endpoint_class_disagreement,118,0.11864406779661017,0.6737522863218031,0.2886451795369993,2.512125411948679,0.9287166302510343,0.4028088633594717,0.39449129641955477,0.1450937245351753
107,gaussian,RO-PDRF-Lite,endpoint_class_agreement,1318,0.48786039453717756,0.7990398892749911,0.526601801522743,2.4985424561373555,0.7883538182377914,0.3317157884556618,0.33171578845566174,0.11631042855194762
107,gaussian,RO-PDRF-Lite,endpoint_class_disagreement,118,0.4745762711864407,0.7506904954568815,0.453637436987181,2.093963856234777,0.7516217066250808,0.08159183087799501,0.1416954616876451,0.11856757774776804
107,gaussian,Lite-CF,endpoint_class_agreement,1318,0.48786039453717756,0.7970153720574501,0.5229731561197891,2.5287759639072207,0.7949952066716771,0.3258777161871248,0.3238130246837954,0.11830948855487478
107,gaussian,Lite-CF,endpoint_class_disagreement,118,0.22033898305084745,0.6934965548164262,0.3237865671909063,2.3527477793671534,0.8545057118492045,0.2768908323987257,0.30889167938400997,0.12752590156628435
107,offset,PDRF,endpoint_class_agreement,1353,0.4804138950480414,0.8323189285977907,0.5702747008468273,2.4333865407643716,0.8399915079566291,0.3538218078250508,0.35221147191798696,0.1362503601835738
107,offset,PDRF,endpoint_class_disagreement,83,0.21686746987951808,0.7688538852311275,0.4710408324666025,1.8797955862300413,0.8575729496699706,0.3052069397523551,0.3146653516613947,0.16518072595861696
107,offset,RO-PDRF-Lite,endpoint_class_agreement,1353,0.4804138950480414,0.8392263463122984,0.5948213359041091,2.2306523799213664,0.7963389931042916,0.34313992217610667,0.34313992217610667,0.1294251835692601
107,offset,RO-PDRF-Lite,endpoint_class_disagreement,83,0.4578313253012048,0.7914444258930122,0.4891922524638445,1.6985074057972092,0.7149622854987525,0.119232126201706,0.21308178513020914,0.1376026772352526
107,offset,Lite-CF,endpoint_class_agreement,1353,0.4804138950480414,0.8393933311347648,0.5929631120184861,2.236435885312463,0.7977397769675963,0.3365363839885025,0.3365363839885025,0.13018811393668797
107,offset,Lite-CF,endpoint_class_disagreement,83,0.2891566265060241,0.7785038028818939,0.47271227718366177,1.826231203158866,0.8112307820083255,0.2217994459609325,0.2499479246712467,0.16454639487197353
107,stuck_at,PDRF,endpoint_class_agreement,1292,0.4729102167182663,0.8133335048217917,0.5603998409269998,2.222511655151987,0.8008349767780679,0.30005151593315316,0.29593472769446183,0.12554066903845376
107,stuck_at,PDRF,endpoint_class_disagreement,144,0.1111111111111111,0.7511324994724937,0.47004885379911476,1.6396480147518524,0.8338536719330387,0.38503203204515063,0.3850320320451507,0.14444592563932043
107,stuck_at,RO-PDRF-Lite,endpoint_class_agreement,1292,0.4729102167182663,0.8257724470923927,0.5804718240935896,2.071571456459734,0.7571859243100328,0.3003260657674498,0.3003260657674499,0.11832222278899383
107,stuck_at,RO-PDRF-Lite,endpoint_class_disagreement,144,0.5972222222222222,0.8105578364977039,0.5567492295559352,1.4116721386655395,0.6553180880927338,0.09910991144652824,0.16590165383056862,0.11476056496082702
107,stuck_at,Lite-CF,endpoint_class_agreement,1292,0.4729102167182663,0.82316694242017,0.5776735854859348,2.0884749629889945,0.7657733887361241,0.29262590499793795,0.2893290064434945,0.11998548071364706
107,stuck_at,Lite-CF,endpoint_class_disagreement,144,0.2013888888888889,0.7576858060223417,0.4663897564182364,1.5696262238948138,0.775357192239589,0.2792790576261654,0.27782977867127207,0.13421205670215164
108,drift,PDRF,endpoint_class_agreement,1377,0.504720406681191,0.8214324209647329,0.5729741441958135,2.7561153424758484,0.8073293128645015,0.36260584070286256,0.36080637003627813,0.13443829174180622
108,drift,PDRF,endpoint_class_disagreement,59,0.1864406779661017,0.6170289141297545,0.3432972669558964,3.2796085987794203,0.9894470046828744,0.3749953793489596,0.36751132452024404,0.1874061403370018
108,drift,RO-PDRF-Lite,endpoint_class_agreement,1377,0.504720406681191,0.8243495558038992,0.5717568873211492,2.8260309780252704,0.812397762636,0.3704405056300726,0.3704405056300726,0.1341799892415674
108,drift,RO-PDRF-Lite,endpoint_class_disagreement,59,0.288135593220339,0.6288153295506236,0.30346207574676204,3.2645974566160745,0.9898018577951014,0.3078642224052578,0.3699072934737424,0.205348490207638
108,drift,Lite-CF,endpoint_class_agreement,1377,0.504720406681191,0.821489227033712,0.5728395838766863,2.7548145610748547,0.8072591476162946,0.36135971132122324,0.36015585041566145,0.1346164637637184
108,drift,Lite-CF,endpoint_class_disagreement,59,0.1864406779661017,0.6170289141297545,0.3432972669558964,3.2796085987794203,0.9894470046828744,0.3749953793489596,0.36751132452024404,0.1874061403370018
108,gaussian,PDRF,endpoint_class_agreement,1316,0.5212765957446809,0.8007199036644824,0.5068262151324028,2.9642668323731995,0.7995808846406633,0.3488009912387259,0.3477639848279415,0.1238965767718938
108,gaussian,PDRF,endpoint_class_disagreement,120,0.2,0.6905326712153252,0.3652225931312865,2.7110334460497016,0.9571082465333591,0.3711408667703498,0.3656670057328831,0.16251602153806252
108,gaussian,RO-PDRF-Lite,endpoint_class_agreement,1316,0.5212765957446809,0.8077934893622062,0.5175854893647998,2.9501410986341066,0.7981154823825831,0.35422299147504105,0.3534828306043918,0.12493538594343036
108,gaussian,RO-PDRF-Lite,endpoint_class_disagreement,120,0.325,0.7404755638195972,0.3727036147468909,2.637674535888887,0.8794784414890396,0.25907735079425176,0.2474756239011015,0.15893776214176153
108,gaussian,Lite-CF,endpoint_class_agreement,1316,0.5212765957446809,0.8006913602918143,0.506782331936494,2.961991145789624,0.7988719165000602,0.3477098155649883,0.34667280915420395,0.12383043687191993
108,gaussian,Lite-CF,endpoint_class_disagreement,120,0.2,0.6905326712153252,0.3652225931312865,2.7110334460497016,0.9571082465333591,0.3711408667703498,0.3656670057328831,0.16251602153806252
108,offset,PDRF,endpoint_class_agreement,1366,0.48755490483162517,0.8135458310458982,0.5572790732249661,3.011208321447591,0.8607605990755136,0.3805004725365265,0.38050047253652663,0.14493405537636808
108,offset,PDRF,endpoint_class_disagreement,70,0.2,0.6523997835349307,0.34571623665311835,3.6233064449720787,0.9776574964760801,0.35152103232907783,0.3491512891130667,0.20600413655791164
108,offset,RO-PDRF-Lite,endpoint_class_agreement,1366,0.48755490483162517,0.8164754655884373,0.5575897560162933,3.0234971238608033,0.8570757530508021,0.38994708947330053,0.3899470894733006,0.1424196166238135
108,offset,RO-PDRF-Lite,endpoint_class_disagreement,70,0.3,0.6524951728464873,0.2897843067844169,3.431954830181859,0.9953209847145603,0.32988350795454097,0.35377330664630174,0.21092291054389598
108,offset,Lite-CF,endpoint_class_agreement,1366,0.48755490483162517,0.8135458310458982,0.5572790732249661,3.011208321447591,0.8607605990755136,0.3805004725365265,0.38050047253652663,0.14493405537636808
108,offset,Lite-CF,endpoint_class_disagreement,70,0.18571428571428572,0.6505958427217019,0.3396007474268432,3.6347100209238534,0.9857440677708377,0.3570443664888049,0.35704436648880483,0.20880040881896658
108,stuck_at,PDRF,endpoint_class_agreement,1351,0.48038490007401924,0.806763409642744,0.5467841667281127,2.8824799229491482,0.8664276379804302,0.3809427289812145,0.3809427289812145,0.14689525908711853
108,stuck_at,PDRF,endpoint_class_disagreement,85,0.2,0.6503699681530244,0.3580531795793589,3.170003235820913,0.9794853143164443,0.37464585714615606,0.38468488858866107,0.2054135200195826
108,stuck_at,RO-PDRF-Lite,endpoint_class_agreement,1351,0.48038490007401924,0.8138712682082486,0.5530770960582757,2.8849683771112864,0.8572427715109496,0.3906401720824235,0.39064017208242363,0.14360350817583592
108,stuck_at,RO-PDRF-Lite,endpoint_class_disagreement,85,0.29411764705882354,0.6755565476383335,0.3686252719533441,3.194140920157818,0.9716811719814422,0.2849921728270662,0.283278366068482,0.2036754434440149
108,stuck_at,Lite-CF,endpoint_class_agreement,1351,0.48038490007401924,0.806763409642744,0.5467841667281127,2.8824799229491482,0.8664276379804302,0.3809427289812145,0.3809427289812145,0.14689525908711853
108,stuck_at,Lite-CF,endpoint_class_disagreement,85,0.2,0.6503699681530244,0.3580531795793589,3.170003235820913,0.9794853143164443,0.37464585714615606,0.38468488858866107,0.2054135200195826
109,drift,PDRF,endpoint_class_agreement,1340,0.5425373134328358,0.839669413248428,0.6080546024880923,2.736317188630992,0.7689390142262489,0.3335244306646174,0.3312194115784199,0.1290286062843622
109,drift,PDRF,endpoint_class_disagreement,96,0.22916666666666666,0.7634373207360007,0.5272675806669508,2.4943825007951683,0.8641416231632576,0.30755669069610264,0.31152847856391574,0.17991530533076808
109,drift,RO-PDRF-Lite,endpoint_class_agreement,1340,0.5425373134328358,0.8453833232464499,0.6129222451196671,2.604479671385127,0.7504702743295455,0.33029589874797904,0.3302958987479791,0.1251690362607681
109,drift,RO-PDRF-Lite,endpoint_class_disagreement,96,0.4479166666666667,0.7671119295823258,0.5609480677681828,2.372931000141134,0.7901777643185327,0.1866820178203961,0.22113974458353994,0.15091136429795157
109,drift,Lite-CF,endpoint_class_agreement,1340,0.5425373134328358,0.839669413248428,0.6080546024880923,2.736317188630992,0.7689390142262489,0.3335244306646174,0.3312194115784199,0.1290286062843622
109,drift,Lite-CF,endpoint_class_disagreement,96,0.22916666666666666,0.7634373207360007,0.5272675806669508,2.4943825007951683,0.8641416231632576,0.30755669069610264,0.31152847856391574,0.17991530533076808
109,gaussian,PDRF,endpoint_class_agreement,1289,0.5252133436772692,0.8028202453285825,0.5090456673129199,3.3323626051784108,0.815270885859096,0.3578785958274188,0.34995586581865035,0.12930656297205645
109,gaussian,PDRF,endpoint_class_disagreement,147,0.1836734693877551,0.6443087297791866,0.2557924210901059,3.0776611320558516,1.0092432496113461,0.3746358024504562,0.37006328016422074,0.17084255434717965
109,gaussian,RO-PDRF-Lite,endpoint_class_agreement,1289,0.5252133436772692,0.8157960243662882,0.5293831507114868,2.954413957456244,0.7818807729711325,0.3500093207252434,0.3489710244063044,0.1218771973765327
109,gaussian,RO-PDRF-Lite,endpoint_class_disagreement,147,0.3333333333333333,0.7085727280485307,0.3663267817149922,2.5066693931439126,0.8649588328053681,0.23826391517997436,0.21892156003715807,0.14017694201146463
109,gaussian,Lite-CF,endpoint_class_agreement,1289,0.5252133436772692,0.8028202453285825,0.5090456673129199,3.3323626051784108,0.815270885859096,0.3578785958274188,0.34995586581865035,0.12930656297205645
109,gaussian,Lite-CF,endpoint_class_disagreement,147,0.1836734693877551,0.6443087297791866,0.2557924210901059,3.0776611320558516,1.0092432496113461,0.3746358024504562,0.37006328016422074,0.17084255434717965
109,offset,PDRF,endpoint_class_agreement,1318,0.4931714719271624,0.8321542739494768,0.5867086106097361,3.107960665837942,0.8528635008610249,0.3784421443780217,0.37550477905853447,0.14595940482593808
109,offset,PDRF,endpoint_class_disagreement,118,0.1694915254237288,0.7049580640763096,0.4803030182494017,3.1830799124809706,0.9457517062506492,0.4007225593489871,0.39742992590452814,0.19147301880511658
109,offset,RO-PDRF-Lite,endpoint_class_agreement,1318,0.4931714719271624,0.8385911834830905,0.594472136517756,2.9451170267829627,0.8309486804351378,0.37700791018390756,0.37492541334689516,0.14293839978767828
109,offset,RO-PDRF-Lite,endpoint_class_disagreement,118,0.4152542372881356,0.7180311473015762,0.4615673673309936,3.0228824915670733,0.8835576281647619,0.22399786133464253,0.2393887362511853,0.18006903796659
109,offset,Lite-CF,endpoint_class_agreement,1318,0.4931714719271624,0.8321542739494768,0.5867086106097361,3.107960665837942,0.8528635008610249,0.3784421443780217,0.37550477905853447,0.14595940482593808
109,offset,Lite-CF,endpoint_class_disagreement,118,0.1694915254237288,0.7049580640763096,0.4803030182494017,3.1830799124809706,0.9457517062506492,0.4007225593489871,0.39742992590452814,0.19147301880511658
109,stuck_at,PDRF,endpoint_class_agreement,1356,0.47050147492625366,0.8184608414892233,0.5698332952045062,3.080777110619474,0.870232204455951,0.3776379663573606,0.3716886360448484,0.14806972815136055
109,stuck_at,PDRF,endpoint_class_disagreement,80,0.1625,0.6606305897370061,0.41475140507317604,3.2321693164945486,0.9370595989436982,0.3841392760228251,0.36574110923568587,0.20097908485666158
109,stuck_at,RO-PDRF-Lite,endpoint_class_agreement,1356,0.47050147492625366,0.8273276326830837,0.5803320742183442,2.9588072249438357,0.8478119042104783,0.3797725514295857,0.3787233637425013,0.14265254880980005
109,stuck_at,RO-PDRF-Lite,endpoint_class_disagreement,80,0.45,0.6812020711697181,0.45032070889441683,3.0172213203814744,0.8389940147441134,0.19192217085946012,0.2581603798709632,0.18049919369474351
109,stuck_at,Lite-CF,endpoint_class_agreement,1356,0.47050147492625366,0.8184608414892233,0.5698332952045062,3.080777110619474,0.870232204455951,0.3776379663573606,0.3716886360448484,0.14806972815136055
109,stuck_at,Lite-CF,endpoint_class_disagreement,80,0.1625,0.6606305897370061,0.41475140507317604,3.2321693164945486,0.9370595989436982,0.3841392760228251,0.36574110923568587,0.20097908485666158
110,drift,PDRF,endpoint_class_agreement,1395,0.5362007168458781,0.8157883065381846,0.5690996634362341,3.079995192268999,0.840160190403426,0.35915499929256944,0.35915499929256944,0.1427073306257862
110,drift,PDRF,endpoint_class_disagreement,41,0.0975609756097561,0.572252552494488,0.30815718742978926,4.10549132088448,1.0136434325315584,0.43815492315044346,0.47046441682109474,0.20940187564844073
110,drift,RO-PDRF-Lite,endpoint_class_agreement,1395,0.5362007168458781,0.818223115825259,0.585512109494673,2.903462847537334,0.828675938528082,0.36402798352302357,0.3634966867455245,0.1402014438559707
110,drift,RO-PDRF-Lite,endpoint_class_disagreement,41,0.4146341463414634,0.618703840478034,0.33555219884197013,3.8385376462447756,0.9198213480963766,0.2591592459618721,0.37653224014710346,0.19060938835960647
110,drift,Lite-CF,endpoint_class_agreement,1395,0.5362007168458781,0.8159846795492163,0.573023466994439,3.039157221099284,0.8296200030957205,0.35207175730455087,0.3515404605270518,0.14107432521198388
110,drift,Lite-CF,endpoint_class_disagreement,41,0.14634146341463414,0.5809451507032152,0.2838167181600886,3.961413450698524,0.9717773515029966,0.3946079225859172,0.39369905224338786,0.2114108498927755
110,gaussian,PDRF,endpoint_class_agreement,1325,0.48377358490566036,0.7737617887314366,0.45995680952453694,3.6133013958379965,0.8948696137551293,0.39809224385313835,0.3952981444151298,0.1425395179289213
110,gaussian,PDRF,endpoint_class_disagreement,111,0.15315315315315314,0.6591535646974618,0.3031676051454327,3.3341287204493204,1.028443751348831,0.45788684616684416,0.4436430571626635,0.1821857462385388
110,gaussian,RO-PDRF-Lite,endpoint_class_agreement,1325,0.48377358490566036,0.7870525184090625,0.48621210225365424,3.1974684499407746,0.8592814736202389,0.38736348978905555,0.38736348978905555,0.13511329544594722
110,gaussian,RO-PDRF-Lite,endpoint_class_disagreement,111,0.3783783783783784,0.7381236383679304,0.4488948964751512,2.799975382791589,0.8387767110180009,0.19759837680775497,0.22506868086744655,0.1505243927810713
110,gaussian,Lite-CF,endpoint_class_agreement,1325,0.48377358490566036,0.7792191784246144,0.4702905172340311,3.418055471890431,0.8528712254181491,0.36995356226999626,0.3680193948610878,0.1325201434163548
110,gaussian,Lite-CF,endpoint_class_disagreement,111,0.22522522522522523,0.6896183402404029,0.33408716383922843,3.033087696497329,0.9288804787758183,0.3202613253883335,0.3228241330211773,0.1547080771552163
110,offset,PDRF,endpoint_class_agreement,1374,0.5036390101892285,0.8063833865182436,0.5462471788237373,3.399214691045952,0.9050649066569646,0.3970269206497599,0.39677715804449115,0.15490004033156965
110,offset,PDRF,endpoint_class_disagreement,62,0.14516129032258066,0.7228863174149923,0.4506698556833568,3.0755266213877626,0.9275952065894219,0.4277014437464432,0.44936080572550147,0.20988562795384672
110,offset,RO-PDRF-Lite,endpoint_class_agreement,1374,0.5036390101892285,0.8104019653650311,0.5659244294579445,3.1896983311032803,0.8871640812826647,0.4037895200908286,0.4015393342896411,0.1506932519600459
110,offset,RO-PDRF-Lite,endpoint_class_disagreement,62,0.5161290322580645,0.7830382648076085,0.46908031236292275,2.6328196469373686,0.7463313590356696,0.17098342601465774,0.2935586687132705,0.16941729688009718
110,offset,Lite-CF,endpoint_class_agreement,1374,0.5036390101892285,0.8058390774949297,0.5496953485677076,3.354446121815544,0.8908361117581212,0.3884334761087707,0.3883102880635247,0.15228466526671175
110,offset,Lite-CF,endpoint_class_disagreement,62,0.1935483870967742,0.7302658013377631,0.36470969729694563,2.825344309638887,0.8773021157304229,0.3515398584781907,0.3588161061149195,0.20192649726068304
110,stuck_at,PDRF,endpoint_class_agreement,1357,0.5372144436256449,0.8098029992703807,0.5708230908227164,2.894907976191535,0.8291237394431906,0.3487299470867985,0.3508221393165644,0.1408246621715836
110,stuck_at,PDRF,endpoint_class_disagreement,79,0.13924050632911392,0.6207937550876765,0.33366038482704713,3.5986680754948646,1.0264138615960583,0.42973098017209294,0.421425084988669,0.18316009717699602
110,stuck_at,RO-PDRF-Lite,endpoint_class_agreement,1357,0.5372144436256449,0.8161927771705281,0.5885752111702356,2.723264652909894,0.8120110750066889,0.34403823946515877,0.3429257743771408,0.13586075764975672
110,stuck_at,RO-PDRF-Lite,endpoint_class_disagreement,79,0.4050632911392405,0.6796768681034804,0.41895960373623103,3.2303827780511662,0.8408360077374015,0.17879449417988436,0.2195442638071661,0.16081777967243233
110,stuck_at,Lite-CF,endpoint_class_agreement,1357,0.5372144436256449,0.8088048589375836,0.5712152410476555,2.8582243519170767,0.8148365654994069,0.33512390998126484,0.3400735708895718,0.13719282757097148
110,stuck_at,Lite-CF,endpoint_class_disagreement,79,0.20253164556962025,0.6241603724090752,0.3451620957758946,3.3442802800665508,0.9222892494802585,0.3234024954099816,0.3265566757163269,0.1716224687838097
