seed,fault_type,batch,method,mean_forward_passes,n,correction_opportunities,corrections_retained,recovery_retention,harm_opportunities,harms_realized,negative_transfer_prevention,recovery_selection_rate,selected_accuracy,net_correct_change_per_10000,utility_ratio,utility_per_10000,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
104,stuck_at,9,Prospective gate Lite-CF,2.0,165,5,0,0.0,10,0,1.0,0.6181818181818182,0.6181818181818182,0.0,1.0,0.0,0.6181818181818182,0.8954708486347739,0.7865365333329447,1.626290683667711,0.6665052099856492,0.27235991768189827,0.25881097404321013,0.13704476085118567
104,stuck_at,9,All-row multinomial (utility 1:1),2.0,165,5,0,0.0,10,6,0.4,0.1393939393939394,0.5818181818181818,-363.6363636363636,1.0,-363.6363636363636,0.5818181818181818,0.8892890278927612,0.8007278322450571,1.876550047858121,0.7224960272899552,0.3141973617889273,0.3214615650648407,0.14191966830065894
104,stuck_at,10,Always PDRF,1.0,1180,33,0,0.0,19,0,1.0,0.0,0.4610169491525424,0.0,1.0,0.0,0.4610169491525424,0.7942762712585688,0.5253839855705141,3.1317439567012455,0.8921217977536935,0.38014982109473267,0.37931491341526946,0.15310378701911997
104,stuck_at,10,Always RO-PDRF-Lite,1.0,1180,33,33,1.0,19,19,0.0,1.0,0.4728813559322034,118.64406779661017,1.0,118.64406779661017,0.4728813559322034,0.7991863997607646,0.5308186123495048,2.937078297008713,0.8568074958101128,0.36324340315309445,0.36324340315309445,0.14489369058539867
104,stuck_at,10,Frozen Lite-CF (ungated),2.0,1180,33,0,0.0,19,0,1.0,0.46440677966101696,0.4610169491525424,0.0,1.0,0.0,0.4610169491525424,0.7968616773829921,0.5278326944041934,2.990519016883207,0.8829958426565727,0.37507146904545285,0.37423656136598954,0.15136324021225567
104,stuck_at,10,Prospective gate Lite-CF,2.0,1180,33,0,0.0,19,0,1.0,0.46440677966101696,0.4610169491525424,0.0,1.0,0.0,0.4610169491525424,0.7968616773829921,0.5278326944041934,2.990519016883207,0.8829958426565727,0.37507146904545285,0.37423656136598954,0.15136324021225567
104,stuck_at,10,All-row multinomial (utility 1:1),2.0,1180,33,21,0.6363636363636364,19,14,0.26315789473684215,0.3423728813559322,0.4669491525423729,59.32203389830509,1.0,59.32203389830509,0.4669491525423729,0.7973497120519567,0.5286766038841447,3.034316929650205,0.8593059326064401,0.36840219642172634,0.3675672887422631,0.14616798167209336
105,drift,8,Always PDRF,1.0,91,1,0,0.0,1,0,1.0,0.0,0.5384615384615384,0.0,1.0,0.0,0.5384615384615384,0.9145881119804021,0.7624443695045934,1.0677717940386997,0.5820498666127509,0.2404447911778194,0.21559973822453124,0.12676899754986928
105,drift,8,Always RO-PDRF-Lite,1.0,91,1,1,1.0,1,1,0.0,1.0,0.5384615384615384,0.0,1.0,0.0,0.5384615384615384,0.9114312840736746,0.7533677665311277,1.003699179287157,0.5469892217318482,0.2030283290519976,0.2106032189162614,0.12114810775031802
105,drift,8,Frozen Lite-CF (ungated),2.0,91,1,0,0.0,1,0,1.0,0.7802197802197802,0.5384615384615384,0.0,1.0,0.0,0.5384615384615384,0.9139133126394695,0.7540455824001425,1.0028278540046633,0.5514128929700595,0.21484114887497982,0.21184087685101882,0.12111192892433971
105,drift,8,Prospective gate Lite-CF,1.0,91,1,0,0.0,1,0,1.0,0.0,0.5384615384615384,0.0,1.0,0.0,0.5384615384615384,0.9145881119804021,0.7624443695045934,1.0677717940386997,0.5820498666127509,0.2404447911778194,0.21559973822453124,0.12676899754986928
105,drift,8,All-row multinomial (utility 1:1),2.0,91,1,1,1.0,1,1,0.0,0.978021978021978,0.5384615384615384,0.0,1.0,0.0,0.5384615384615384,0.9113502992988121,0.7532575372542317,1.005632489953218,0.5485254923333238,0.2027551825549022,0.21033007241916604,0.1212018635088341
105,drift,9,Always PDRF,1.0,165,1,0,0.0,3,0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.6666666666666666,0.9095228428091312,0.7778527271305165,0.9247844672005588,0.47158971977828107,0.09776230747438606,0.12621380581151367,0.09657695020893116
105,drift,9,Always RO-PDRF-Lite,1.0,165,1,1,1.0,3,3,0.0,1.0,0.6545454545454545,-121.21212121212122,1.0,-121.21212121212122,0.6545454545454545,0.9083313327914384,0.7889278224796769,0.9585925001223583,0.470562915724109,0.15081457216212424,0.15560707812074587,0.10038373496222071
105,drift,9,Frozen Lite-CF (ungated),2.0,165,1,0,0.0,3,0,1.0,0.7212121212121212,0.6666666666666666,0.0,1.0,0.0,0.6666666666666666,0.9136933078772526,0.7927723013519565,0.9286023128567072,0.4630493380332278,0.12291001862602653,0.12399300504408266,0.09667971349183858
105,drift,9,Prospective gate Lite-CF,1.0,165,1,0,0.0,3,0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.6666666666666666,0.9095228428091312,0.7778527271305165,0.9247844672005588,0.47158971977828107,0.09776230747438606,0.12621380581151367,0.09657695020893116
105,drift,9,All-row multinomial (utility 1:1),2.0,165,1,1,1.0,3,3,0.0,0.9939393939393939,0.6545454545454545,-121.21212121212122,1.0,-121.21212121212122,0.6545454545454545,0.9082564936954948,0.788867008680473,0.957837870526402,0.47022302051023984,0.15121066744213887,0.15600317340076048,0.10161255266567726
105,drift,10,Always PDRF,1.0,1180,18,0,0.0,12,0,1.0,0.0,0.5084745762711864,0.0,1.0,0.0,0.5084745762711864,0.8297436598730079,0.5944260349144106,1.8658162763328203,0.7183072075124293,0.2558025135710219,0.25580396741514816,0.11983857126296045
105,drift,10,Always RO-PDRF-Lite,1.0,1180,18,18,1.0,12,12,0.0,1.0,0.5135593220338983,50.847457627118644,1.0,50.847457627118644,0.5135593220338983,0.8298462505117934,0.5948397270686215,1.8303981489218593,0.7038924091843762,0.24397582283530503,0.2432688139693901,0.11707278780134299
105,drift,10,Frozen Lite-CF (ungated),2.0,1180,18,1,0.05555555555555555,12,0,1.0,0.7288135593220338,0.5093220338983051,8.474576271186441,1.0,8.474576271186441,0.5093220338983051,0.8311052846760502,0.5946987946998871,1.8425793555754195,0.7124347122671746,0.25641487914197686,0.2564158225731558,0.11917227091949585
105,drift,10,Prospective gate Lite-CF,1.0,1180,18,0,0.0,12,0,1.0,0.0,0.5084745762711864,0.0,1.0,0.0,0.5084745762711864,0.8297436598730079,0.5944260349144106,1.8658162763328203,0.7183072075124293,0.2558025135710219,0.25580396741514816,0.11983857126296045
105,drift,10,All-row multinomial (utility 1:1),2.0,1180,18,13,0.7222222222222222,12,10,0.16666666666666663,0.9822033898305085,0.5110169491525424,25.423728813559322,1.0,25.423728813559322,0.5110169491525424,0.8298551866450182,0.595005038919635,1.8316142305668093,0.7040135472837735,0.2473044810978377,0.24659747223192274,0.11709809053066143
105,gaussian,8,Always PDRF,1.0,91,3,0,0.0,0,0,1.0,0.0,0.6043956043956044,0.0,1.0,0.0,0.6043956043956044,0.8457840419023266,0.6378841480164756,1.743607044083214,0.6189455712224997,0.25065211896231343,0.24655334593398898,0.13242759489060899
105,gaussian,8,Always RO-PDRF-Lite,1.0,91,3,3,1.0,0,0,1.0,1.0,0.6373626373626373,329.6703296703297,1.0,329.6703296703297,0.6373626373626373,0.8656595950596476,0.671406881398149,1.4913938016567703,0.5583222785333165,0.23526356058130077,0.24215741371364646,0.11671735278516293
105,gaussian,8,Frozen Lite-CF (ungated),2.0,91,3,0,0.0,0,0,1.0,0.7142857142857143,0.6043956043956044,0.0,1.0,0.0,0.6043956043956044,0.8529176761019092,0.6518039283579934,1.6400998009219594,0.6010903073617743,0.2426293909484233,0.2245081030295143,0.12550979775138102
105,gaussian,8,Prospective gate Lite-CF,1.0,91,3,0,0.0,0,0,1.0,0.0,0.6043956043956044,0.0,1.0,0.0,0.6043956043956044,0.8457840419023266,0.6378841480164756,1.743607044083214,0.6189455712224997,0.25065211896231343,0.24655334593398898,0.13242759489060899
105,gaussian,8,All-row multinomial (utility 1:1),2.0,91,3,3,1.0,0,0,1.0,0.989010989010989,0.6373626373626373,329.6703296703297,1.0,329.6703296703297,0.6373626373626373,0.8661521024682549,0.6740577027989704,1.5076323214061225,0.5589059069263684,0.23671353457861816,0.24360738771096382,0.11842235083165153
105,gaussian,9,Always PDRF,1.0,165,5,0,0.0,2,0,1.0,0.0,0.5575757575757576,0.0,1.0,0.0,0.5575757575757576,0.837332738512662,0.6391286599607943,2.2307723755641153,0.6539096765517879,0.24254916814827054,0.24254916814827054,0.11169011504217709
105,gaussian,9,Always RO-PDRF-Lite,1.0,165,5,5,1.0,2,2,0.0,1.0,0.5757575757575758,181.8181818181818,1.0,181.8181818181818,0.5757575757575758,0.8467427675745064,0.6622715403496323,1.9337742587061932,0.6192233508124632,0.22224294338519035,0.2205695620461084,0.11062464610974536
105,gaussian,9,Frozen Lite-CF (ungated),2.0,165,5,1,0.2,2,0,1.0,0.7696969696969697,0.5636363636363636,60.60606060606061,1.0,60.60606060606061,0.5636363636363636,0.8433770293664772,0.6536429271688531,2.0138320807417887,0.641410876264256,0.24474272631305527,0.24474272631305527,0.1103751293180083
105,gaussian,9,Prospective gate Lite-CF,1.0,165,5,0,0.0,2,0,1.0,0.0,0.5575757575757576,0.0,1.0,0.0,0.5575757575757576,0.837332738512662,0.6391286599607943,2.2307723755641153,0.6539096765517879,0.24254916814827054,0.24254916814827054,0.11169011504217709
105,gaussian,9,All-row multinomial (utility 1:1),2.0,165,5,5,1.0,2,1,0.5,0.9939393939393939,0.5818181818181818,242.42424242424244,1.0,242.42424242424244,0.5818181818181818,0.8468623373915092,0.6624591041307669,1.9313921157481146,0.6175676173109892,0.22157370848274194,0.215202260459981,0.1093045913077519
105,gaussian,10,Always PDRF,1.0,1180,28,0,0.0,12,0,1.0,0.0,0.4457627118644068,0.0,1.0,0.0,0.4457627118644068,0.7797258679987721,0.5103525286395348,2.6555686080973757,0.8254737973904175,0.327123731044367,0.32712373104436704,0.1253154153821585
105,gaussian,10,Always RO-PDRF-Lite,1.0,1180,28,28,1.0,12,12,0.0,1.0,0.45932203389830506,135.59322033898306,1.0,135.59322033898306,0.45932203389830506,0.7876546797296552,0.5217163803739219,2.3853093878568794,0.7912740050576238,0.30196573900671153,0.3019657390067115,0.11665800636203479
105,gaussian,10,Frozen Lite-CF (ungated),2.0,1180,28,6,0.21428571428571427,12,2,0.8333333333333334,0.7169491525423729,0.4491525423728814,33.898305084745765,1.0,33.898305084745765,0.4491525423728814,0.7849319281311408,0.5171643508684226,2.494477768763632,0.8138285994982728,0.3290636754057558,0.32872936175425127,0.12445700644311182
105,gaussian,10,Prospective gate Lite-CF,1.0,1180,28,0,0.0,12,0,1.0,0.0,0.4457627118644068,0.0,1.0,0.0,0.4457627118644068,0.7797258679987721,0.5103525286395348,2.6555686080973757,0.8254737973904175,0.327123731044367,0.32712373104436704,0.1253154153821585
105,gaussian,10,All-row multinomial (utility 1:1),2.0,1180,28,24,0.8571428571428571,12,12,0.0,0.9805084745762712,0.4559322033898305,101.69491525423729,1.0,101.69491525423729,0.4559322033898305,0.7872506529746278,0.5212494215723034,2.3958838637823514,0.7929203626352648,0.3067398088668155,0.30673980886681546,0.11747398623457077
105,offset,8,Always PDRF,1.0,91,2,0,0.0,2,0,1.0,0.0,0.5384615384615384,0.0,1.0,0.0,0.5384615384615384,0.8929053006483979,0.7393360719482464,1.3302534706711258,0.6489651780027814,0.2226189909761828,0.2525016795783335,0.13799374410124213
105,offset,8,Always RO-PDRF-Lite,1.0,91,2,2,1.0,2,2,0.0,1.0,0.5384615384615384,0.0,1.0,0.0,0.5384615384615384,0.8909360345067961,0.7345307131664597,1.2283014083783736,0.6115062207808212,0.244758133173593,0.23777923373636892,0.12786669158798758
105,offset,8,Frozen Lite-CF (ungated),2.0,91,2,1,0.5,2,0,1.0,0.7692307692307693,0.5494505494505495,109.89010989010988,1.0,109.89010989010988,0.5494505494505495,0.8938335892317485,0.7425757869769725,1.2258629666982142,0.6090874505010105,0.21564399276315296,0.23327549248999516,0.12937798921646024
105,offset,8,Prospective gate Lite-CF,1.0,91,2,0,0.0,2,0,1.0,0.0,0.5384615384615384,0.0,1.0,0.0,0.5384615384615384,0.8929053006483979,0.7393360719482464,1.3302534706711258,0.6489651780027814,0.2226189909761828,0.2525016795783335,0.13799374410124213
105,offset,8,All-row multinomial (utility 1:1),2.0,91,2,2,1.0,2,2,0.0,1.0,0.5384615384615384,0.0,1.0,0.0,0.5384615384615384,0.8909360345067961,0.7345307131664597,1.2283014083783736,0.6115062207808212,0.244758133173593,0.23777923373636892,0.12786669158798758
105,offset,9,Always PDRF,1.0,165,15,0,0.0,2,0,1.0,0.0,0.5151515151515151,0.0,1.0,0.0,0.5151515151515151,0.8722056157304728,0.7587884876293131,1.1559610531057503,0.6111682334781233,0.23083238497193576,0.22717375268503448,0.12088400462766742
105,offset,9,Always RO-PDRF-Lite,1.0,165,15,15,1.0,2,2,0.0,1.0,0.593939393939394,787.8787878787879,1.0,787.8787878787879,0.593939393939394,0.8709984098961193,0.7575805971007065,1.1704498531731646,0.5964432402990527,0.22616721255868422,0.2193942253680674,0.12014465014824531
105,offset,9,Frozen Lite-CF (ungated),2.0,165,15,2,0.13333333333333333,2,0,1.0,0.8,0.5272727272727272,121.21212121212122,1.0,121.21212121212122,0.5272727272727272,0.8729630538523999,0.760240188144496,1.1862389610849426,0.6161976928376107,0.23510205114660748,0.2244292055193786,0.12139947506991138
105,offset,9,Prospective gate Lite-CF,1.0,165,15,0,0.0,2,0,1.0,0.0,0.5151515151515151,0.0,1.0,0.0,0.5151515151515151,0.8722056157304728,0.7587884876293131,1.1559610531057503,0.6111682334781233,0.23083238497193576,0.22717375268503448,0.12088400462766742
105,offset,9,All-row multinomial (utility 1:1),2.0,165,15,15,1.0,2,2,0.0,1.0,0.593939393939394,787.8787878787879,1.0,787.8787878787879,0.593939393939394,0.8709984098961193,0.7575805971007065,1.1704498531731646,0.5964432402990527,0.22616721255868422,0.2193942253680674,0.12014465014824531
105,offset,10,Always PDRF,1.0,1180,17,0,0.0,18,0,1.0,0.0,0.4940677966101695,0.0,1.0,0.0,0.4940677966101695,0.8222896617822539,0.5724206770360268,1.9788440950743171,0.7506966393126967,0.2567867507224043,0.25678838335678844,0.12681746244620265
105,offset,10,Always RO-PDRF-Lite,1.0,1180,17,17,1.0,18,18,0.0,1.0,0.49322033898305084,-8.474576271186441,1.0,-8.474576271186441,0.49322033898305084,0.8228303418771828,0.5736173760401266,1.9303412079226492,0.7387717245986907,0.2532435749133505,0.25260806321372814,0.12473277827450396
105,offset,10,Frozen Lite-CF (ungated),2.0,1180,17,3,0.17647058823529413,18,0,1.0,0.7084745762711865,0.4966101694915254,25.423728813559322,1.0,25.423728813559322,0.4966101694915254,0.8245458683421378,0.575147311349648,1.944219915464132,0.7450032757321321,0.2584601482027275,0.2584611476314656,0.126614510498227
105,offset,10,Prospective gate Lite-CF,1.0,1180,17,0,0.0,18,0,1.0,0.0,0.4940677966101695,0.0,1.0,0.0,0.4940677966101695,0.8222896617822539,0.5724206770360268,1.9788440950743171,0.7506966393126967,0.2567867507224043,0.25678838335678844,0.12681746244620265
105,offset,10,All-row multinomial (utility 1:1),2.0,1180,17,14,0.8235294117647058,18,15,0.16666666666666663,0.9796610169491525,0.49322033898305084,-8.474576271186441,1.0,-8.474576271186441,0.49322033898305084,0.8228667235688265,0.5737262270583531,1.9317162997686537,0.7387981955343296,0.25359249126094036,0.25359349068967857,0.12484577607387842
105,stuck_at,8,Always PDRF,1.0,91,2,0,0.0,1,0,1.0,0.0,0.5274725274725275,0.0,1.0,0.0,0.5274725274725275,0.8717316556252129,0.7298186226803846,1.3828213734595964,0.6493960400284743,0.24250097482391772,0.28153366648724903,0.1337085555861582
105,stuck_at,8,Always RO-PDRF-Lite,1.0,91,2,2,1.0,1,1,0.0,1.0,0.5384615384615384,109.89010989010988,1.0,109.89010989010988,0.5384615384615384,0.8712718372582318,0.7237207382089778,1.2969259949513638,0.6218403551920232,0.22786720529760182,0.22488444922257322,0.12322178994859755
105,stuck_at,8,Frozen Lite-CF (ungated),2.0,91,2,0,0.0,1,0,1.0,0.7472527472527473,0.5274725274725275,0.0,1.0,0.0,0.5274725274725275,0.8724280926094985,0.7319367491734079,1.2971583531329731,0.6189264798290551,0.24442236809993415,0.23763891351803085,0.12691928792108378
105,stuck_at,8,Prospective gate Lite-CF,1.0,91,2,0,0.0,1,0,1.0,0.0,0.5274725274725275,0.0,1.0,0.0,0.5274725274725275,0.8717316556252129,0.7298186226803846,1.3828213734595964,0.6493960400284743,0.24250097482391772,0.28153366648724903,0.1337085555861582
105,stuck_at,8,All-row multinomial (utility 1:1),2.0,91,2,2,1.0,1,1,0.0,0.989010989010989,0.5384615384615384,109.89010989010988,1.0,109.89010989010988,0.5384615384615384,0.8715986346438527,0.7238041549590611,1.295709519991135,0.6211260761244147,0.2278688974999641,0.22488275702021093,0.12323643379343087
105,stuck_at,9,Always PDRF,1.0,165,11,0,0.0,0,0,1.0,0.0,0.5333333333333333,0.0,1.0,0.0,0.5333333333333333,0.8677262804163468,0.7844884944110664,1.204255276228437,0.616593580535568,0.2020139645003296,0.20519602296832243,0.12305961474335038
105,stuck_at,9,Always RO-PDRF-Lite,1.0,165,11,11,1.0,0,0,1.0,1.0,0.6,666.6666666666666,1.0,666.6666666666666,0.6,0.8674544267339731,0.778298520508731,1.185156740490084,0.5943531417114576,0.2232230535973446,0.2205374210825529,0.1196251010299108
105,stuck_at,9,Frozen Lite-CF (ungated),2.0,165,11,1,0.09090909090909091,0,0,1.0,0.8,0.5393939393939394,60.60606060606061,1.0,60.60606060606061,0.5393939393939394,0.8687045132544217,0.7817586872719255,1.1975190232150508,0.607222732503995,0.2005878876781709,0.2035860695260249,0.11975310186520856
105,stuck_at,9,Prospective gate Lite-CF,1.0,165,11,0,0.0,0,0,1.0,0.0,0.5333333333333333,0.0,1.0,0.0,0.5333333333333333,0.8677262804163468,0.7844884944110664,1.204255276228437,0.616593580535568,0.2020139645003296,0.20519602296832243,0.12305961474335038
105,stuck_at,9,All-row multinomial (utility 1:1),2.0,165,11,11,1.0,0,0,1.0,1.0,0.6,666.6666666666666,1.0,666.6666666666666,0.6,0.8674544267339731,0.778298520508731,1.185156740490084,0.5943531417114576,0.2232230535973446,0.2205374210825529,0.1196251010299108
105,stuck_at,10,Always PDRF,1.0,1180,32,0,0.0,10,0,1.0,0.0,0.43728813559322033,0.0,1.0,0.0,0.43728813559322033,0.8006049686649462,0.5422313219174834,2.013324396947438,0.7934246604657093,0.2877776159831515,0.2877839204802992,0.1266557505491729
105,stuck_at,10,Always RO-PDRF-Lite,1.0,1180,32,32,1.0,10,10,0.0,1.0,0.4559322033898305,186.4406779661017,1.0,186.4406779661017,0.4559322033898305,0.804824643114688,0.5461163319005402,1.9478709288889728,0.7678966758951444,0.26978742249831084,0.2697919713623351,0.1219454149848696
105,stuck_at,10,Frozen Lite-CF (ungated),2.0,1180,32,0,0.0,10,0,1.0,0.7076271186440678,0.43728813559322033,0.0,1.0,0.0,0.43728813559322033,0.8046702468957774,0.5448557437036706,1.9735957090769878,0.7838624168395509,0.296058871516999,0.2960634203810234,0.12398760535004315
105,stuck_at,10,Prospective gate Lite-CF,1.0,1180,32,0,0.0,10,0,1.0,0.0,0.43728813559322033,0.0,1.0,0.0,0.43728813559322033,0.8006049686649462,0.5422313219174834,2.013324396947438,0.7934246604657093,0.2877776159831515,0.2877839204802992,0.1266557505491729
105,stuck_at,10,All-row multinomial (utility 1:1),2.0,1180,32,25,0.78125,10,6,0.4,0.976271186440678,0.4533898305084746,161.01694915254237,1.0,161.01694915254237,0.4533898305084746,0.8046988626824992,0.546003537916607,1.948915667184336,0.7686749701818139,0.2730458296771156,0.27305037854114,0.12216645170953248
106,drift,8,Always PDRF,1.0,91,1,0,0.0,4,0,1.0,0.0,0.6043956043956044,0.0,1.0,0.0,0.6043956043956044,0.9031687999875274,0.7552746182321557,1.7520439318226126,0.7273024721300371,0.3131351737355574,0.29974334044936407,0.14206493331226464
106,drift,8,Always RO-PDRF-Lite,1.0,91,1,1,1.0,4,4,0.0,1.0,0.5714285714285714,-329.6703296703297,1.0,-329.6703296703297,0.5714285714285714,0.9057040869899345,0.7590795625103947,1.4948475699502668,0.6844235660376377,0.28009860401527265,0.2844259652131876,0.13489678681192835
106,drift,8,Frozen Lite-CF (ungated),2.0,91,1,0,0.0,4,0,1.0,0.8131868131868132,0.6043956043956044,0.0,1.0,0.0,0.6043956043956044,0.907491468609249,0.758357291148903,1.4901392819050243,0.6778117470552852,0.27659836564115886,0.2666955980578997,0.13471627414676615
106,drift,8,Prospective gate Lite-CF,2.0,91,1,0,0.0,4,0,1.0,0.8131868131868132,0.6043956043956044,0.0,1.0,0.0,0.6043956043956044,0.907491468609249,0.758357291148903,1.4901392819050243,0.6778117470552852,0.27659836564115886,0.2666955980578997,0.13471627414676615
106,drift,8,All-row multinomial (utility 1:1),2.0,91,1,0,0.0,4,0,1.0,0.26373626373626374,0.6043956043956044,0.0,1.0,0.0,0.6043956043956044,0.9009996077956594,0.7541262213622373,1.7185350190182314,0.7008123134540549,0.3036443054971345,0.31120631890953715,0.13661496469443246
106,drift,9,Always PDRF,1.0,165,0,0,0.0,0,0,1.0,0.0,0.5757575757575758,0.0,1.0,0.0,0.5757575757575758,0.8950869125915952,0.7681803478144742,1.0814292233056413,0.5429757930050529,0.20846745051641458,0.2182754537878309,0.10918271241924327
106,drift,9,Always RO-PDRF-Lite,1.0,165,0,0,0.0,0,0,1.0,1.0,0.5757575757575758,0.0,1.0,0.0,0.5757575757575758,0.9017421615458368,0.7841141574521876,1.0577405504117408,0.5445183155345182,0.21866515990933147,0.22139017682139905,0.10852103085953023
106,drift,9,Frozen Lite-CF (ungated),2.0,165,0,0,0.0,0,0,1.0,0.7515151515151515,0.5757575757575758,0.0,1.0,0.0,0.5757575757575758,0.9028437391246286,0.785391010517119,1.0224827168425108,0.5256646800298089,0.211581053430628,0.21430607034269555,0.10866399704430574
106,drift,9,Prospective gate Lite-CF,2.0,165,0,0,0.0,0,0,1.0,0.7515151515151515,0.5757575757575758,0.0,1.0,0.0,0.5757575757575758,0.9028437391246286,0.785391010517119,1.0224827168425108,0.5256646800298089,0.211581053430628,0.21430607034269555,0.10866399704430574
106,drift,9,All-row multinomial (utility 1:1),2.0,165,0,0,0.0,0,0,1.0,0.4303030303030303,0.5757575757575758,0.0,1.0,0.0,0.5757575757575758,0.8989472023133,0.7836294742971721,1.0661191059706236,0.5377619438312313,0.21443647746445504,0.2361984640334594,0.1080905501287502
106,drift,10,Always PDRF,1.0,1180,20,0,0.0,11,0,1.0,0.0,0.5093220338983051,0.0,1.0,0.0,0.5093220338983051,0.8334903505806822,0.5982280628561515,2.789762257193731,0.8114675621977209,0.36820139773841465,0.36820142124210553,0.13650824029995848
106,drift,10,Always RO-PDRF-Lite,1.0,1180,20,20,1.0,11,11,0.0,1.0,0.5169491525423728,76.27118644067797,1.0,76.27118644067797,0.5169491525423728,0.830465311321808,0.5995080100768924,2.6518283989024427,0.7779068938235761,0.33391254925030583,0.33391256538405073,0.13067505421153935
106,drift,10,Frozen Lite-CF (ungated),2.0,1180,20,7,0.35,11,1,0.9090909090909091,0.885593220338983,0.514406779661017,50.847457627118644,1.0,50.847457627118644,0.514406779661017,0.8314983527354195,0.6001461827462471,2.6566591428511495,0.7792672142243205,0.33849862882671444,0.3384986449604594,0.13156777126037708
106,drift,10,Prospective gate Lite-CF,2.0,1180,20,7,0.35,11,1,0.9090909090909091,0.885593220338983,0.514406779661017,50.847457627118644,1.0,50.847457627118644,0.514406779661017,0.8314983527354195,0.6001461827462471,2.6566591428511495,0.7792672142243205,0.33849862882671444,0.3384986449604594,0.13156777126037708
106,drift,10,All-row multinomial (utility 1:1),2.0,1180,20,12,0.6,11,7,0.36363636363636365,0.3559322033898305,0.5135593220338983,42.3728813559322,1.0,42.3728813559322,0.5135593220338983,0.8303937808985756,0.5963380221029212,2.7469780041980134,0.7869553190925993,0.34347433176406017,0.3434743552677512,0.13270385398316673
106,gaussian,8,Always PDRF,1.0,91,2,0,0.0,0,0,1.0,0.0,0.5824175824175825,0.0,1.0,0.0,0.5824175824175825,0.8499870402608733,0.6340615791170318,2.2959949065769583,0.6501914828075671,0.2600972496380519,0.2489876014337769,0.1277385793322001
106,gaussian,8,Always RO-PDRF-Lite,1.0,91,2,2,1.0,0,0,1.0,1.0,0.6043956043956044,219.78021978021977,1.0,219.78021978021977,0.6043956043956044,0.8552168441452609,0.6533073650631618,2.0382908570307947,0.6105575488312778,0.2663904757970238,0.26172594084681916,0.12222706368850654
106,gaussian,8,Frozen Lite-CF (ungated),2.0,91,2,1,0.5,0,0,1.0,0.7912087912087912,0.5934065934065934,109.89010989010988,1.0,109.89010989010988,0.5934065934065934,0.8528409977301729,0.6520324558409942,2.0942456271326857,0.6269965434093188,0.23238307548108417,0.23252332393017083,0.12646743404370747
106,gaussian,8,Prospective gate Lite-CF,2.0,91,2,1,0.5,0,0,1.0,0.7912087912087912,0.5934065934065934,109.89010989010988,1.0,109.89010989010988,0.5934065934065934,0.8528409977301729,0.6520324558409942,2.0942456271326857,0.6269965434093188,0.23238307548108417,0.23252332393017083,0.12646743404370747
106,gaussian,8,All-row multinomial (utility 1:1),2.0,91,2,2,1.0,0,0,1.0,0.43956043956043955,0.6043956043956044,219.78021978021977,1.0,219.78021978021977,0.6043956043956044,0.8481054955173057,0.634164678178584,2.168186711287233,0.6116396035502787,0.24827588776481282,0.22368738180692294,0.1251671850226397
106,gaussian,9,Always PDRF,1.0,165,8,0,0.0,0,0,1.0,0.0,0.503030303030303,0.0,1.0,0.0,0.503030303030303,0.8151814912542199,0.5718218209920812,3.3142173357876237,0.7872625334202558,0.3451352589136992,0.34513525891369917,0.1400034387326707
106,gaussian,9,Always RO-PDRF-Lite,1.0,165,8,8,1.0,0,0,1.0,1.0,0.5515151515151515,484.8484848484849,1.0,484.8484848484849,0.5515151515151515,0.831198177606976,0.6086512243549305,2.6876028076291067,0.7267082887039171,0.2848707250021788,0.2871576332246358,0.12899941296214185
106,gaussian,9,Frozen Lite-CF (ungated),2.0,165,8,4,0.5,0,0,1.0,0.8363636363636363,0.5272727272727272,242.42424242424244,1.0,242.42424242424244,0.5272727272727272,0.8283756158360056,0.6027739025896045,2.779314486866203,0.742817998168135,0.3114034741388526,0.31143410305459257,0.12819809955416997
106,gaussian,9,Prospective gate Lite-CF,2.0,165,8,4,0.5,0,0,1.0,0.8363636363636363,0.5272727272727272,242.42424242424244,1.0,242.42424242424244,0.5272727272727272,0.8283756158360056,0.6027739025896045,2.779314486866203,0.742817998168135,0.3114034741388526,0.31143410305459257,0.12819809955416997
106,gaussian,9,All-row multinomial (utility 1:1),2.0,165,8,6,0.75,0,0,1.0,0.3878787878787879,0.5393939393939394,363.6363636363636,1.0,363.6363636363636,0.5393939393939394,0.822784450606057,0.5889471602028329,3.023710864075043,0.7402061881028558,0.3027413638584314,0.30274136385843137,0.12986764873708348
106,gaussian,10,Always PDRF,1.0,1180,28,0,0.0,13,0,1.0,0.0,0.45254237288135596,0.0,1.0,0.0,0.45254237288135596,0.7807272265349638,0.4970147307859773,3.8411533879086344,0.9032239674323792,0.4066730493241213,0.40657740876789344,0.146532513697267
106,gaussian,10,Always RO-PDRF-Lite,1.0,1180,28,28,1.0,13,13,0.0,1.0,0.4652542372881356,127.11864406779661,1.0,127.11864406779661,0.4652542372881356,0.7880394219187266,0.5079096454104667,3.396405147177836,0.869568521177426,0.38640595058783406,0.386405950587834,0.1395464501172002
