seed,calibration_group,test_group,fault_type,threshold,method,mean_forward_passes,n,correction_opportunities,corrections_retained,recovery_retention,harm_opportunities,harms_realized,negative_transfer_prevention,recovery_selection_rate,selected_accuracy,net_correct_change_per_10000,utility_ratio,utility_per_10000,accuracy,macro_auroc,macro_auprc,nll,brier,ece15_equal_width,ece15_equal_mass,classwise_ece15
106,1,2,offset,0.5250000000000001,All-row multinomial,2.0,1397,12,0,0.0,12,0,1.0,0.0,0.4280601288475304,0.0,1.0,0.0,0.4280601288475304,0.8113336563605803,0.5174814777447378,4.960074672112156,1.037872937519581,0.4921714796067958,0.4916006820207549,0.17627858725488912
106,1,2,stuck_at,0.65,Conditional Lite-CF,2.0,1397,5,2,0.4,14,8,0.4285714285714286,0.9477451682176091,0.4094488188976378,-42.94917680744452,1.0,-42.94917680744452,0.4094488188976378,0.7989204626878239,0.49789212718558157,5.13206210289841,1.0791332440169772,0.5213814989440978,0.5213814989440976,0.18174423771996073
106,1,2,stuck_at,0.5250000000000001,All-row multinomial,2.0,1397,5,0,0.0,14,0,1.0,0.0,0.41374373657838226,0.0,1.0,0.0,0.41374373657838226,0.8022892233930211,0.5033500133714438,5.293868779516788,1.0689898481254538,0.5162832562931509,0.5162832562931509,0.18208926549945426
106,1,3,drift,0.65,Conditional Lite-CF,2.0,1401,21,16,0.7619047619047619,12,1,0.9166666666666666,0.9371877230549608,0.4025695931477516,107.06638115631692,1.0,107.06638115631692,0.4025695931477516,0.813233602001357,0.5535014565638123,3.7692687263241185,1.0278362155854412,0.48677332526231076,0.4863448493032385,0.1726271989346393
106,1,3,drift,0.5250000000000001,All-row multinomial,2.0,1401,21,0,0.0,12,0,1.0,0.0007137758743754461,0.39186295503211993,0.0,1.0,0.0,0.39186295503211993,0.8108631304098995,0.5507716076265249,4.110153849514421,1.0679584995676683,0.5134882082288361,0.513059732269764,0.17942694889578037
106,1,3,gaussian,0.65,Conditional Lite-CF,2.0,1401,15,9,0.6,20,4,0.8,0.875089221984297,0.489650249821556,35.6887937187723,1.0,35.6887937187723,0.489650249821556,0.7926095257899092,0.5055063755670754,3.4225242872612336,0.8573222004185965,0.37434089382560515,0.37192397793719173,0.13435558523640823
106,1,3,gaussian,0.5250000000000001,All-row multinomial,2.0,1401,15,1,0.06666666666666667,20,0,1.0,0.0007137758743754461,0.48679514632405424,7.137758743754461,1.0,7.137758743754461,0.48679514632405424,0.7919734178811236,0.5010736714582379,3.5732422484426785,0.868702965580279,0.38366077251891995,0.3812438566305064,0.13610545437624733
106,1,3,offset,0.65,Conditional Lite-CF,2.0,1401,18,11,0.6111111111111112,9,2,0.7777777777777778,0.9678800856531049,0.36759457530335476,64.23982869379014,1.0,64.23982869379014,0.36759457530335476,0.8027254688418006,0.5284912129300242,4.624869697100896,1.1445281659001578,0.5530507279547059,0.5514910675986011,0.19437042188505516
106,1,3,offset,0.5250000000000001,All-row multinomial,2.0,1401,18,0,0.0,9,0,1.0,0.0021413276231263384,0.36117059243397576,0.0,1.0,0.0,0.36117059243397576,0.8002072235416349,0.5234615730096347,5.146901119189163,1.1909317191764273,0.5729858189241679,0.571426158568063,0.2019033607545404
106,1,3,stuck_at,0.65,Conditional Lite-CF,2.0,1401,26,21,0.8076923076923077,0,0,1.0,0.9764453961456103,0.3518915060670949,149.89293361884367,1.0,149.89293361884367,0.3518915060670949,0.7970944456725341,0.5148867007470633,4.6763116523796535,1.187260833293756,0.5758530084137178,0.5755297984832489,0.20290233038971076
106,1,3,stuck_at,0.5250000000000001,All-row multinomial,2.0,1401,26,0,0.0,0,0,1.0,0.0007137758743754461,0.3369022127052106,0.0,1.0,0.0,0.3369022127052106,0.7938580130670515,0.5087409661999277,5.218377116620594,1.2406048988721692,0.6039706220520971,0.6036474121216282,0.2114051409199613
106,1,4,drift,0.65,Conditional Lite-CF,2.0,1393,36,26,0.7222222222222222,4,1,0.75,0.95908111988514,0.46087580760947594,179.46877243359654,1.0,179.46877243359654,0.46087580760947594,0.8053057029863396,0.568020348064812,5.241503029807913,0.9629602713277108,0.4530437415182107,0.4530437415182107,0.16686939083149202
106,1,4,drift,0.5250000000000001,All-row multinomial,2.0,1393,36,0,0.0,4,0,1.0,0.0007178750897343862,0.4429289303661163,0.0,1.0,0.0,0.4429289303661163,0.7935944546625798,0.5544073858403008,6.2464529683834895,1.0162675949028186,0.48347839778280566,0.48347839778280566,0.1755816443093899
106,1,4,gaussian,0.65,Conditional Lite-CF,2.0,1393,22,11,0.5,16,5,0.6875,0.9160086145010768,0.4120603015075377,43.07250538406317,1.0,43.07250538406317,0.4120603015075377,0.74319398986133,0.4177582475090916,5.253828300387802,1.0176178833711889,0.47423921538862623,0.4740009003774639,0.16655695405133072
106,1,4,gaussian,0.5250000000000001,All-row multinomial,2.0,1393,22,0,0.0,16,0,1.0,0.0014357501794687725,0.4077530509691314,0.0,1.0,0.0,0.4077530509691314,0.7338047792021188,0.4044460021602064,5.788050285028462,1.0402378385730733,0.4873744753261929,0.4871361603150304,0.169681195156994
106,1,4,offset,0.65,Conditional Lite-CF,2.0,1393,58,44,0.7586206896551724,0,0,1.0,0.9791816223977028,0.38190954773869346,315.8650394831299,1.0,315.8650394831299,0.38190954773869346,0.7991005024652486,0.5438233865883729,7.601646834194311,1.1341977896981215,0.5465299487574623,0.5465299487574623,0.19598532208735728
106,1,4,offset,0.5250000000000001,All-row multinomial,2.0,1393,58,1,0.017241379310344827,0,0,1.0,0.002871500358937545,0.35104091888011485,7.178750897343862,1.0,7.178750897343862,0.35104091888011485,0.7820681879114922,0.5215802494795001,9.494036886873596,1.2249730074724325,0.5906467622643639,0.589225061028783,0.21059322471641698
106,1,4,stuck_at,0.65,Conditional Lite-CF,2.0,1393,44,44,1.0,0,0,1.0,1.0,0.2871500358937545,315.8650394831299,1.0,315.8650394831299,0.2871500358937545,0.7408848073458083,0.39995339062489244,9.690065398595962,1.3567765615175567,0.6685415087106469,0.668541508710647,0.22981618003653104
106,1,4,stuck_at,0.5250000000000001,All-row multinomial,2.0,1393,44,0,0.0,0,0,1.0,0.0021536252692031586,0.2555635319454415,0.0,1.0,0.0,0.2555635319454415,0.7345449293862751,0.38782524617167863,11.775738129741184,1.4285993543541275,0.7074964258331015,0.7060920470354133,0.24167790717461066
107,1,1,drift,0.575,Conditional Lite-CF,2.0,1436,32,5,0.15625,10,0,1.0,0.8377437325905293,0.5118384401114207,34.81894150417827,1.0,34.81894150417827,0.5118384401114207,0.8433666613130124,0.6129177143432442,1.9915232718919893,0.7288152778154136,0.28379052070390964,0.2837905207039096,0.1176243956761215
107,1,1,drift,0.275,All-row multinomial,2.0,1436,32,0,0.0,10,0,1.0,0.035515320334261836,0.5083565459610028,0.0,1.0,0.0,0.5083565459610028,0.8389154194900218,0.5963180540698308,2.110689169884149,0.7603413790721452,0.2973280476948399,0.2973280476948399,0.12364305422602029
107,1,1,gaussian,0.575,Conditional Lite-CF,2.0,1436,56,16,0.2857142857142857,14,4,0.7142857142857143,0.8335654596100278,0.4658774373259053,83.56545961002786,1.0,83.56545961002786,0.4658774373259053,0.7905344284840207,0.5115404355579773,2.514311251257171,0.7998853461999458,0.3214638233042686,0.31832144367434156,0.11674811898544957
107,1,1,gaussian,0.275,All-row multinomial,2.0,1436,56,2,0.03571428571428571,14,2,0.8571428571428572,0.07729805013927576,0.4575208913649025,0.0,1.0,0.0,0.4575208913649025,0.7774887389859882,0.4911489085915939,2.8699427380081515,0.8406276152811478,0.3475244323528831,0.34588713789674813,0.12438114203570183
107,1,1,offset,0.575,Conditional Lite-CF,2.0,1436,38,6,0.15789473684210525,18,0,1.0,0.8447075208913649,0.46935933147632314,41.78272980501393,1.0,41.78272980501393,0.46935933147632314,0.8335547025690989,0.5829811144662046,2.2127262836483093,0.7985195492916818,0.3299046528900389,0.329904652890039,0.12994002832163912
107,1,1,offset,0.275,All-row multinomial,2.0,1436,38,0,0.0,18,0,1.0,0.035515320334261836,0.46518105849582175,0.0,1.0,0.0,0.46518105849582175,0.8264424763313162,0.561437914396894,2.3942160883566665,0.8374608200588821,0.3479477889936691,0.3479477889936692,0.13617104592469176
