held_out_building,seed,method,metric,value
office,102,CAGF,native_sensor_fault_recall,0.9295143212951432
office,102,CAGF,mean_temperature_group_weight_on_faults,0.2652607262134552
office,102,CAGF,train_seconds,25.83992900000885
office,102,CAGF,inference_seconds,0.07781119999708608
office,102,ENT-PD,accuracy,0.9249795969615168
office,102,ENT-PD,macro_f1,0.7259787876846772
office,102,ENT-PD,macro_auroc,0.9379311909016588
office,102,ENT-PD,macro_auprc,0.7704062460827843
office,102,ENT-PD,nll,0.18990050349922039
office,102,ENT-PD,class_1_precision,0.9709155762865913
office,102,ENT-PD,class_1_recall,0.9483425738262341
office,102,ENT-PD,class_1_f1,0.9594963309437863
office,102,ENT-PD,class_1_auroc,0.9379311864690256
office,102,ENT-PD,class_1_auprc,0.9956198527025034
office,102,ENT-PD,class_2_precision,0.4292059966685175
office,102,ENT-PD,class_2_recall,0.5775840597758406
office,102,ENT-PD,class_2_f1,0.49246124442556805
office,102,ENT-PD,class_2_auroc,0.9379311953342918
office,102,ENT-PD,class_2_auprc,0.5451926394630651
office,102,ENT-PD,balanced_accuracy,0.7629633168010374
office,102,ENT-PD,native_sensor_fault_recall,0.5775840597758406
office,102,ENT-PD,mean_temperature_group_weight_on_faults,0.3198256492614746
office,102,ENT-PD,train_seconds,23.692959699998028
office,102,ENT-PD,inference_seconds,0.05603479999990668
office,102,PDRF-NOQ,accuracy,0.9158139242890326
office,102,PDRF-NOQ,macro_f1,0.6698386999049739
office,102,PDRF-NOQ,macro_auroc,0.8795380744721157
office,102,PDRF-NOQ,macro_auprc,0.6606492911994701
office,102,PDRF-NOQ,nll,0.26914006718967853
office,102,PDRF-NOQ,class_1_precision,0.9603972140787311
office,102,PDRF-NOQ,class_1_recall,0.9492973317029866
office,102,PDRF-NOQ,class_1_f1,0.954815014488847
office,102,PDRF-NOQ,class_1_auroc,0.8795285688208423
office,102,PDRF-NOQ,class_1_auprc,0.9909397759484034
office,102,PDRF-NOQ,class_2_precision,0.3566418703506908
office,102,PDRF-NOQ,class_2_recall,0.4179327521793275
office,102,PDRF-NOQ,class_2_f1,0.3848623853211009
office,102,PDRF-NOQ,class_2_auroc,0.8795475801233891
office,102,PDRF-NOQ,class_2_auprc,0.33035880645053683
office,102,PDRF-NOQ,balanced_accuracy,0.6836150419411571
office,102,PDRF-NOQ,native_sensor_fault_recall,0.4179327521793275
office,102,PDRF-NOQ,mean_temperature_group_weight_on_faults,0.40122905373573303
office,102,PDRF-NOQ,train_seconds,28.60379870000179
office,102,PDRF-NOQ,inference_seconds,0.057391399997868575
office,102,RC-PDRF-NOQ,accuracy,0.9218563626090778
office,102,RC-PDRF-NOQ,macro_f1,0.6777177740290166
office,102,RC-PDRF-NOQ,macro_auroc,0.8852939507407849
office,102,RC-PDRF-NOQ,macro_auprc,0.6726311457349956
office,102,RC-PDRF-NOQ,nll,0.25030380456708784
office,102,RC-PDRF-NOQ,class_1_precision,0.9600729767449682
office,102,RC-PDRF-NOQ,class_1_recall,0.956374265087687
office,102,RC-PDRF-NOQ,class_1_f1,0.9582200516899942
office,102,RC-PDRF-NOQ,class_1_auroc,0.8852939465688949
office,102,RC-PDRF-NOQ,class_1_auprc,0.9917024796388824
office,102,RC-PDRF-NOQ,class_2_precision,0.38645465253239103
office,102,RC-PDRF-NOQ,class_2_recall,0.4085927770859278
office,102,RC-PDRF-NOQ,class_2_f1,0.39721549636803877
office,102,RC-PDRF-NOQ,class_2_auroc,0.8852939549126747
office,102,RC-PDRF-NOQ,class_2_auprc,0.35355981183110885
office,102,RC-PDRF-NOQ,balanced_accuracy,0.6824835210868074
office,102,RC-PDRF-NOQ,native_sensor_fault_recall,0.4085927770859278
office,102,RC-PDRF-NOQ,mean_temperature_group_weight_on_faults,0.3928399085998535
office,102,RC-PDRF-NOQ,train_seconds,36.09280730001046
office,102,RC-PDRF-NOQ,inference_seconds,0.05615170000237413
office,103,EF-PD,accuracy,0.9367898173143323
office,103,EF-PD,macro_f1,0.8135087166219557
office,103,EF-PD,macro_auroc,0.992968077396819
office,103,EF-PD,macro_auprc,0.9495393775203382
office,103,EF-PD,nll,0.14375865708510818
office,103,EF-PD,class_1_precision,0.9986922132946372
office,103,EF-PD,class_1_recall,0.9337615785330229
office,103,EF-PD,class_1_f1,0.9651360581022416
office,103,EF-PD,class_1_auroc,0.9929680734856722
office,103,EF-PD,class_1_auprc,0.999525354440268
office,103,EF-PD,class_2_precision,0.49920851009941114
office,103,EF-PD,class_2_recall,0.9818181818181818
office,103,EF-PD,class_2_f1,0.6618813751416698
office,103,EF-PD,class_2_auroc,0.992968081307966
office,103,EF-PD,class_2_auprc,0.8995534006004084
office,103,EF-PD,balanced_accuracy,0.9577898801756024
office,103,EF-PD,native_sensor_fault_recall,0.9818181818181818
office,103,EF-PD,mean_temperature_group_weight_on_faults,0.0
office,103,EF-PD,train_seconds,10.840801199999987
office,103,EF-PD,inference_seconds,0.03720429999521002
office,103,UF-PD,accuracy,0.9393480444472346
office,103,UF-PD,macro_f1,0.7580543240836181
office,103,UF-PD,macro_auroc,0.9531368925590025
office,103,UF-PD,macro_auprc,0.7889684083075422
office,103,UF-PD,nll,0.1522762275050415
office,103,UF-PD,class_1_precision,0.9718351515561227
office,103,UF-PD,class_1_recall,0.9631831962613692
office,103,UF-PD,class_1_f1,0.967489831371114
office,103,UF-PD,class_1_auroc,0.9531368925590025
office,103,UF-PD,class_1_auprc,0.9967378796528461
office,103,UF-PD,class_2_precision,0.5165511932255581
office,103,UF-PD,class_2_recall,0.584931506849315
office,103,UF-PD,class_2_f1,0.5486188167961221
office,103,UF-PD,class_2_auroc,0.9531368925590025
office,103,UF-PD,class_2_auprc,0.5811989369622383
office,103,UF-PD,balanced_accuracy,0.7740573515553422
office,103,UF-PD,native_sensor_fault_recall,0.584931506849315
office,103,UF-PD,mean_temperature_group_weight_on_faults,0.40000006556510925
office,103,UF-PD,train_seconds,17.83669889999146
office,103,UF-PD,inference_seconds,0.061245100005180575
office,103,CAGF,accuracy,0.9515663255697157
office,103,CAGF,macro_f1,0.8391684497863499
office,103,CAGF,macro_auroc,0.9869679077677733
office,103,CAGF,macro_auprc,0.9158453754481223
office,103,CAGF,nll,0.2541060984454865
office,103,CAGF,class_1_precision,0.9941951815642458
office,103,CAGF,class_1_recall,0.9538784944975796
office,103,CAGF,class_1_f1,0.973619647635086
office,103,CAGF,class_1_auroc,0.9869673083193347
office,103,CAGF,class_1_auprc,0.999120740458447
office,103,CAGF,class_2_precision,0.572172156619018
office,103,CAGF,class_2_recall,0.9171855541718555
office,103,CAGF,class_2_f1,0.7047172519376136
office,103,CAGF,class_2_auroc,0.986968507216212
office,103,CAGF,class_2_auprc,0.8325700104377975
office,103,CAGF,balanced_accuracy,0.9355320243347176
office,103,CAGF,native_sensor_fault_recall,0.9171855541718555
office,103,CAGF,mean_temperature_group_weight_on_faults,0.10812510550022125
office,103,CAGF,train_seconds,25.635785199992824
office,103,CAGF,inference_seconds,0.06871989999490324
office,103,ENT-PD,accuracy,0.9346474982735891
office,103,ENT-PD,macro_f1,0.747003104210203
office,103,ENT-PD,macro_auroc,0.9438524080347013
office,103,ENT-PD,macro_auprc,0.7686107590385876
office,103,ENT-PD,nll,0.16471871034821595
office,103,ENT-PD,class_1_precision,0.9715476837386224
office,103,ENT-PD,class_1_recall,0.9583172811175692
office,103,ENT-PD,class_1_f1,0.9648871311841739
office,103,ENT-PD,class_1_auroc,0.9438524062094994
office,103,ENT-PD,class_1_auprc,0.9960733596923715
office,103,ENT-PD,class_2_precision,0.4845691797845899
office,103,ENT-PD,class_2_recall,0.5826899128268991
office,103,ENT-PD,class_2_f1,0.5291190772362321
office,103,ENT-PD,class_2_auroc,0.9438524098599033
office,103,ENT-PD,class_2_auprc,0.5411481583848035
office,103,ENT-PD,balanced_accuracy,0.7705035969722341
office,103,ENT-PD,native_sensor_fault_recall,0.5826899128268991
office,103,ENT-PD,mean_temperature_group_weight_on_faults,0.315439909696579
office,103,ENT-PD,train_seconds,24.32944290000887
office,103,ENT-PD,inference_seconds,0.056900399998994544
office,103,PDRF-NOQ,accuracy,0.9040193985812041
office,103,PDRF-NOQ,macro_f1,0.6593275863721717
office,103,PDRF-NOQ,macro_auroc,0.8769442775051088
office,103,PDRF-NOQ,macro_auprc,0.6719626440752648
office,103,PDRF-NOQ,nll,0.28083779812322246
office,103,PDRF-NOQ,class_1_precision,0.9618285083901439
office,103,PDRF-NOQ,class_1_recall,0.9346577109261152
office,103,PDRF-NOQ,class_1_f1,0.9480484728009481
office,103,PDRF-NOQ,class_1_auroc,0.8769442665538977
office,103,PDRF-NOQ,class_1_auprc,0.9909001201200784
office,103,PDRF-NOQ,class_2_precision,0.3157940892747523
office,103,PDRF-NOQ,class_2_recall,0.4484433374844334
office,103,PDRF-NOQ,class_2_f1,0.37060669994339523
office,103,PDRF-NOQ,class_2_auroc,0.8769442884563201
office,103,PDRF-NOQ,class_2_auprc,0.35302516803045114
office,103,PDRF-NOQ,balanced_accuracy,0.6915505242052743
office,103,PDRF-NOQ,native_sensor_fault_recall,0.4484433374844334
office,103,PDRF-NOQ,mean_temperature_group_weight_on_faults,0.3970683813095093
office,103,PDRF-NOQ,train_seconds,29.324914600001648
office,103,PDRF-NOQ,inference_seconds,0.0638254999939818
office,103,RC-PDRF-NOQ,accuracy,0.9206635695900559
office,103,RC-PDRF-NOQ,macro_f1,0.6821244923013752
office,103,RC-PDRF-NOQ,macro_auroc,0.8839529110540754
office,103,RC-PDRF-NOQ,macro_auprc,0.6913430010815534
office,103,RC-PDRF-NOQ,nll,0.24724076257295463
office,103,RC-PDRF-NOQ,class_1_precision,0.961459212970782
office,103,RC-PDRF-NOQ,class_1_recall,0.9535518668029012
office,103,RC-PDRF-NOQ,class_1_f1,0.957489214622701
office,103,RC-PDRF-NOQ,class_1_auroc,0.8839529139222497
office,103,RC-PDRF-NOQ,class_1_auprc,0.9914740649726603
office,103,RC-PDRF-NOQ,class_2_precision,0.38459831335996447
office,103,RC-PDRF-NOQ,class_2_recall,0.4316313823163138
office,103,RC-PDRF-NOQ,class_2_f1,0.4067597699800493
office,103,RC-PDRF-NOQ,class_2_auroc,0.883952908185901
office,103,RC-PDRF-NOQ,class_2_auprc,0.3912119371904466
office,103,RC-PDRF-NOQ,balanced_accuracy,0.6925916245596075
office,103,RC-PDRF-NOQ,native_sensor_fault_recall,0.4316313823163138
office,103,RC-PDRF-NOQ,mean_temperature_group_weight_on_faults,0.392413467168808
office,103,RC-PDRF-NOQ,train_seconds,34.317532400003984
office,103,RC-PDRF-NOQ,inference_seconds,0.06074559999979101
office,104,EF-PD,accuracy,0.9847997363299642
office,104,EF-PD,macro_f1,0.9379774491123509
office,104,EF-PD,macro_auroc,0.993796260392934
office,104,EF-PD,macro_auprc,0.9470610938199817
office,104,EF-PD,nll,0.06437766283092425
office,104,EF-PD,class_1_precision,0.9945853087552947
office,104,EF-PD,class_1_recall,0.9891626605919499
office,104,EF-PD,class_1_f1,0.9918665731693491
office,104,EF-PD,class_1_auroc,0.9937962264963282
office,104,EF-PD,class_1_auprc,0.9995846435010708
office,104,EF-PD,class_2_precision,0.8509388319318051
office,104,EF-PD,class_2_recall,0.9199252801992528
office,104,EF-PD,class_2_f1,0.8840883250553527
office,104,EF-PD,class_2_auroc,0.99379629428954
office,104,EF-PD,class_2_auprc,0.8945375441388925
office,104,EF-PD,balanced_accuracy,0.9545439703956013
office,104,EF-PD,native_sensor_fault_recall,0.9199252801992528
office,104,EF-PD,mean_temperature_group_weight_on_faults,0.0
office,104,EF-PD,train_seconds,10.849064800000633
office,104,EF-PD,inference_seconds,0.025939900006051175
office,104,UF-PD,accuracy,0.9366956494444095
office,104,UF-PD,macro_f1,0.7601065040985677
office,104,UF-PD,macro_auroc,0.9544614608419212
office,104,UF-PD,macro_auprc,0.7940941692818018
office,104,UF-PD,nll,0.1596647855447778
office,104,UF-PD,class_1_precision,0.9743189932091034
office,104,UF-PD,class_1_recall,0.9576807758664009
office,104,UF-PD,class_1_f1,0.9659282410829303
office,104,UF-PD,class_1_auroc,0.9544614608419212
office,104,UF-PD,class_1_auprc,0.9968196472765966
office,104,UF-PD,class_2_precision,0.498162677525077
office,104,UF-PD,class_2_recall,0.6246575342465753
office,104,UF-PD,class_2_f1,0.5542847671142052
office,104,UF-PD,class_2_auroc,0.9544614608419212
office,104,UF-PD,class_2_auprc,0.5913686912870071
office,104,UF-PD,balanced_accuracy,0.7911691550564881
office,104,UF-PD,native_sensor_fault_recall,0.6246575342465753
office,104,UF-PD,mean_temperature_group_weight_on_faults,0.40000006556510925
office,104,UF-PD,train_seconds,16.944321399991168
office,104,UF-PD,inference_seconds,0.05060270000831224
office,104,CAGF,accuracy,0.960527967857367
office,104,CAGF,macro_f1,0.8641009101440037
office,104,CAGF,macro_auroc,0.9868428835264852
office,104,CAGF,macro_auprc,0.8998970954678378
office,104,CAGF,nll,0.1511565290369773
office,104,CAGF,class_1_precision,0.9956661928370836
office,104,CAGF,class_1_recall,0.9620609370027303
office,104,CAGF,class_1_f1,0.9785751403477386
office,104,CAGF,class_1_auroc,0.9868428931739807
office,104,CAGF,class_1_auprc,0.999126382946057
office,104,CAGF,class_2_precision,0.6243781094527363
office,104,CAGF,class_2_recall,0.937733499377335
office,104,CAGF,class_2_f1,0.7496266799402688
office,104,CAGF,class_2_auroc,0.9868428738789897
office,104,CAGF,class_2_auprc,0.8006678079896186
office,104,CAGF,balanced_accuracy,0.9498972181900327
office,104,CAGF,native_sensor_fault_recall,0.937733499377335
office,104,CAGF,mean_temperature_group_weight_on_faults,0.1417156159877777
office,104,CAGF,train_seconds,24.015439000009792
office,104,CAGF,inference_seconds,0.07266370000434108
office,104,ENT-PD,accuracy,0.9250737648314395
office,104,ENT-PD,macro_f1,0.72995919927264
office,104,ENT-PD,macro_auroc,0.9387036570036447
office,104,ENT-PD,macro_auprc,0.777219553351126
office,104,ENT-PD,nll,0.1830273031101688
office,104,ENT-PD,class_1_precision,0.9720842286205414
office,104,ENT-PD,class_1_recall,0.9472370647057838
office,104,ENT-PD,class_1_f1,0.9594998133631952
office,104,ENT-PD,class_1_auroc,0.9387036593503328
office,104,ENT-PD,class_1_auprc,0.995678598512165
office,104,ENT-PD,class_2_precision,0.431510557661072
office,104,ENT-PD,class_2_recall,0.5955168119551681
office,104,ENT-PD,class_2_f1,0.5004185851820846
office,104,ENT-PD,class_2_auroc,0.9387036546569566
office,104,ENT-PD,class_2_auprc,0.558760508190087
office,104,ENT-PD,balanced_accuracy,0.771376938330476
office,104,ENT-PD,native_sensor_fault_recall,0.5955168119551681
office,104,ENT-PD,mean_temperature_group_weight_on_faults,0.3213675618171692
office,104,ENT-PD,train_seconds,23.466730300002382
office,104,ENT-PD,inference_seconds,0.05768070000340231
office,104,PDRF-NOQ,accuracy,0.8954972063531923
office,104,PDRF-NOQ,macro_f1,0.6438807615508846
office,104,PDRF-NOQ,macro_auroc,0.8929502138854974
office,104,PDRF-NOQ,macro_auprc,0.6880188586807268
office,104,PDRF-NOQ,nll,0.27638333267538556
office,104,PDRF-NOQ,class_1_precision,0.9606583004038386
office,104,PDRF-NOQ,class_1_recall,0.92640826786821
office,104,PDRF-NOQ,class_1_f1,0.9432224671387824
office,104,PDRF-NOQ,class_1_auroc,0.8929502073669193
office,104,PDRF-NOQ,class_1_auprc,0.9923342454395047
office,104,PDRF-NOQ,class_2_precision,0.2848539106372589
office,104,PDRF-NOQ,class_2_recall,0.43586550435865506
office,104,PDRF-NOQ,class_2_f1,0.3445390559629867
office,104,PDRF-NOQ,class_2_auroc,0.8929502204040755
office,104,PDRF-NOQ,class_2_auprc,0.38370347192194887
office,104,PDRF-NOQ,balanced_accuracy,0.6811368861134325
office,104,PDRF-NOQ,native_sensor_fault_recall,0.43586550435865506
office,104,PDRF-NOQ,mean_temperature_group_weight_on_faults,0.40213438868522644
office,104,PDRF-NOQ,train_seconds,30.33382349999738
office,104,PDRF-NOQ,inference_seconds,0.05627990000357386
office,104,RC-PDRF-NOQ,accuracy,0.9087356393998368
office,104,RC-PDRF-NOQ,macro_f1,0.6638518413844727
office,104,RC-PDRF-NOQ,macro_auroc,0.8964784445850882
office,104,RC-PDRF-NOQ,macro_auprc,0.6994373984092729
office,104,RC-PDRF-NOQ,nll,0.24865398175862252
office,104,RC-PDRF-NOQ,class_1_precision,0.9613685400184938
office,104,RC-PDRF-NOQ,class_1_recall,0.94038625818663
office,104,RC-PDRF-NOQ,class_1_f1,0.9507616491248867
office,104,RC-PDRF-NOQ,class_1_auroc,0.8964784430206294
office,104,RC-PDRF-NOQ,class_1_auprc,0.9925603327765788
office,104,RC-PDRF-NOQ,class_2_precision,0.3307634449040993
office,104,RC-PDRF-NOQ,class_2_recall,0.438107098381071
office,104,RC-PDRF-NOQ,class_2_f1,0.3769420336440587
office,104,RC-PDRF-NOQ,class_2_auroc,0.896478446149547
office,104,RC-PDRF-NOQ,class_2_auprc,0.40631446404196697
office,104,RC-PDRF-NOQ,balanced_accuracy,0.6892466782838504
office,104,RC-PDRF-NOQ,native_sensor_fault_recall,0.438107098381071
office,104,RC-PDRF-NOQ,mean_temperature_group_weight_on_faults,0.3906615376472473
office,104,RC-PDRF-NOQ,train_seconds,35.98745400000189
office,104,RC-PDRF-NOQ,inference_seconds,0.06316730000253301
office,105,EF-PD,accuracy,0.9888411074141503
office,105,EF-PD,macro_f1,0.9538272646295687
office,105,EF-PD,macro_auroc,0.9958192617223276
office,105,EF-PD,macro_auprc,0.9629417950386061
office,105,EF-PD,nll,0.04891166881485048
office,105,EF-PD,class_1_precision,0.9957142857142857
office,105,EF-PD,class_1_recall,0.9923619369859802
office,105,EF-PD,class_1_f1,0.9940352849388847
office,105,EF-PD,class_1_auroc,0.9958193454208699
office,105,EF-PD,class_1_auprc,0.999720803712293
office,105,EF-PD,class_2_precision,0.8918406072106262
office,105,EF-PD,class_2_recall,0.9364881693648817
office,105,EF-PD,class_2_f1,0.9136192443202527
office,105,EF-PD,class_2_auroc,0.9958191780237853
office,105,EF-PD,class_2_auprc,0.9261627863649193
office,105,EF-PD,balanced_accuracy,0.9644250531754309
office,105,EF-PD,native_sensor_fault_recall,0.9364881693648817
office,105,EF-PD,mean_temperature_group_weight_on_faults,0.0
office,105,EF-PD,train_seconds,10.9369929000095
office,105,EF-PD,inference_seconds,0.023096300006727688
office,105,UF-PD,accuracy,0.9369781530541779
office,105,UF-PD,macro_f1,0.7455919700855314
office,105,UF-PD,macro_auroc,0.9483989099852788
office,105,UF-PD,macro_auprc,0.7804333994449637
office,105,UF-PD,nll,0.1508193965778737
office,105,UF-PD,class_1_precision,0.9696939025110285
office,105,UF-PD,class_1_recall,0.9628314433594077
office,105,UF-PD,class_1_f1,0.9662504885295367
office,105,UF-PD,class_1_auroc,0.9483989094637927
office,105,UF-PD,class_1_auprc,0.9964123196182055
office,105,UF-PD,class_2_precision,0.499943661971831
office,105,UF-PD,class_2_recall,0.5525529265255292
office,105,UF-PD,class_2_f1,0.5249334516415262
office,105,UF-PD,class_2_auroc,0.948398910506765
office,105,UF-PD,class_2_auprc,0.5644544792717219
office,105,UF-PD,balanced_accuracy,0.7576921849424685
office,105,UF-PD,native_sensor_fault_recall,0.5525529265255292
office,105,UF-PD,mean_temperature_group_weight_on_faults,0.40000006556510925
office,105,UF-PD,train_seconds,17.75869319999765
office,105,UF-PD,inference_seconds,0.04901979998976458
office,105,CAGF,accuracy,0.9523275158515915
office,105,CAGF,macro_f1,0.842307308307957
office,105,CAGF,macro_auroc,0.9835585660237985
office,105,CAGF,macro_auprc,0.9018823657499151
office,105,CAGF,nll,0.18903393308650085
office,105,CAGF,class_1_precision,0.9950031012221436
office,105,CAGF,class_1_recall,0.9539119947739569
office,105,CAGF,class_1_f1,0.9740243636503573
office,105,CAGF,class_1_auroc,0.983558443474531
office,105,CAGF,class_1_auprc,0.998818587104667
office,105,CAGF,class_2_precision,0.575418563382455
office,105,CAGF,class_2_recall,0.9287671232876712
office,105,CAGF,class_2_f1,0.7105902529655567
office,105,CAGF,class_2_auroc,0.983558688573066
office,105,CAGF,class_2_auprc,0.8049461443951632
office,105,CAGF,balanced_accuracy,0.941339559030814
office,105,CAGF,native_sensor_fault_recall,0.9287671232876712
office,105,CAGF,mean_temperature_group_weight_on_faults,0.23495721817016602
office,105,CAGF,train_seconds,25.516126399990753
office,105,CAGF,inference_seconds,0.07491650000156369
office,105,ENT-PD,accuracy,0.9232924226254002
office,105,ENT-PD,macro_f1,0.7185921362620087
office,105,ENT-PD,macro_auroc,0.9325704896086251
office,105,ENT-PD,macro_auprc,0.778567356196335
office,105,ENT-PD,nll,0.18053622416464277
office,105,ENT-PD,class_1_precision,0.9696354367476331
office,105,ENT-PD,class_1_recall,0.947814944473292
office,105,ENT-PD,class_1_f1,0.9586010325389531
office,105,ENT-PD,class_1_auroc,0.9325704987346344
office,105,ENT-PD,class_1_auprc,0.9951741176798388
office,105,ENT-PD,class_2_precision,0.41858729121955773
office,105,ENT-PD,class_2_recall,0.5586550435865504
office,105,ENT-PD,class_2_f1,0.4785832399850643
office,105,ENT-PD,class_2_auroc,0.9325704804826159
office,105,ENT-PD,class_2_auprc,0.5619605947128312
office,105,ENT-PD,balanced_accuracy,0.7532349940299212
office,105,ENT-PD,native_sensor_fault_recall,0.5586550435865504
office,105,ENT-PD,mean_temperature_group_weight_on_faults,0.3405550420284271
office,105,ENT-PD,train_seconds,23.768251599991345
office,105,ENT-PD,inference_seconds,0.07726639999600593
office,105,PDRF-NOQ,accuracy,0.9106189967982924
office,105,PDRF-NOQ,macro_f1,0.6635020770598383
office,105,PDRF-NOQ,macro_auroc,0.8863082602607686
office,105,PDRF-NOQ,macro_auprc,0.6900089986329487
office,105,PDRF-NOQ,nll,0.2637099334446703
office,105,PDRF-NOQ,class_1_precision,0.9606684067761913
office,105,PDRF-NOQ,class_1_recall,0.9432254066096045
office,105,PDRF-NOQ,class_1_f1,0.951867002484829
office,105,PDRF-NOQ,class_1_auroc,0.8863082602607686
office,105,PDRF-NOQ,class_1_auprc,0.9917638053899315
office,105,PDRF-NOQ,class_2_precision,0.33526181604236127
office,105,PDRF-NOQ,class_2_recall,0.4257783312577833
office,105,PDRF-NOQ,class_2_f1,0.3751371516348475
office,105,PDRF-NOQ,class_2_auroc,0.8863082602607686
office,105,PDRF-NOQ,class_2_auprc,0.3882541918759661
office,105,PDRF-NOQ,balanced_accuracy,0.6845018689336939
office,105,PDRF-NOQ,native_sensor_fault_recall,0.4257783312577833
office,105,PDRF-NOQ,mean_temperature_group_weight_on_faults,0.4046386778354645
office,105,PDRF-NOQ,train_seconds,30.537011899999925
office,105,PDRF-NOQ,inference_seconds,0.05541829999128822
office,105,RC-PDRF-NOQ,accuracy,0.9232531860129324
office,105,RC-PDRF-NOQ,macro_f1,0.6781405374055636
office,105,RC-PDRF-NOQ,macro_auroc,0.8891508298942532
office,105,RC-PDRF-NOQ,macro_auprc,0.6971587306700826
office,105,RC-PDRF-NOQ,nll,0.24090251967219728
office,105,RC-PDRF-NOQ,class_1_precision,0.959684994464759
office,105,RC-PDRF-NOQ,class_1_recall,0.9583507813939465
office,105,RC-PDRF-NOQ,class_1_f1,0.9590174238805219
office,105,RC-PDRF-NOQ,class_1_auroc,0.8891508353698588
office,105,RC-PDRF-NOQ,class_1_auprc,0.9919897479422375
office,105,RC-PDRF-NOQ,class_2_precision,0.39324060517325526
office,105,RC-PDRF-NOQ,class_2_recall,0.40136986301369865
office,105,RC-PDRF-NOQ,class_2_f1,0.3972636509306052
office,105,RC-PDRF-NOQ,class_2_auroc,0.8891508244186477
office,105,RC-PDRF-NOQ,class_2_auprc,0.4023277133979277
office,105,RC-PDRF-NOQ,balanced_accuracy,0.6798603222038225
office,105,RC-PDRF-NOQ,native_sensor_fault_recall,0.40136986301369865
office,105,RC-PDRF-NOQ,mean_temperature_group_weight_on_faults,0.3908727169036865
office,105,RC-PDRF-NOQ,train_seconds,34.22773980000056
office,105,RC-PDRF-NOQ,inference_seconds,0.06140969999250956
