dataset,task,seed,method,environment,fault_type,group,scale,prevalence,subset,metric,value
hydraulic,accumulator,101,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,affected,macro_auroc,0.862891404822375
hydraulic,accumulator,101,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,affected,macro_auprc,0.7300903292208967
hydraulic,accumulator,101,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,affected,nll,1.8025355110123267
hydraulic,accumulator,101,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,affected,brier,0.4704248308214777
hydraulic,accumulator,101,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,affected,ece15,0.22485386229109489
hydraulic,accumulator,101,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,accuracy,0.6793893129770993
hydraulic,accumulator,101,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,macro_f1,0.680010918492424
hydraulic,accumulator,101,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,macro_auroc,0.824478439385292
hydraulic,accumulator,101,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,macro_auprc,0.6583116865924045
hydraulic,accumulator,101,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,nll,2.110103522296341
hydraulic,accumulator,101,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,brier,0.5433063811763599
hydraulic,accumulator,101,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,ece15,0.2314044937832665
hydraulic,accumulator,101,PDRF,accumulator:pressure,pressure,1,3.0,0.4,all,accuracy,0.6834862385321101
hydraulic,accumulator,101,PDRF,accumulator:pressure,pressure,1,3.0,0.4,all,macro_f1,0.6832925395038398
hydraulic,accumulator,101,PDRF,accumulator:pressure,pressure,1,3.0,0.4,all,macro_auroc,0.8241258280638362
hydraulic,accumulator,101,PDRF,accumulator:pressure,pressure,1,3.0,0.4,all,macro_auprc,0.67384623981851
hydraulic,accumulator,101,PDRF,accumulator:pressure,pressure,1,3.0,0.4,all,nll,2.481703750264771
hydraulic,accumulator,101,PDRF,accumulator:pressure,pressure,1,3.0,0.4,all,brier,0.5148747584078811
hydraulic,accumulator,101,PDRF,accumulator:pressure,pressure,1,3.0,0.4,all,ece15,0.19145184727983738
hydraulic,accumulator,101,PDRF,accumulator:pressure,pressure,1,3.0,0.4,affected,accuracy,0.45454545454545453
hydraulic,accumulator,101,PDRF,accumulator:pressure,pressure,1,3.0,0.4,affected,macro_f1,0.45218069952112505
hydraulic,accumulator,101,PDRF,accumulator:pressure,pressure,1,3.0,0.4,affected,macro_auroc,0.660030083567154
hydraulic,accumulator,101,PDRF,accumulator:pressure,pressure,1,3.0,0.4,affected,macro_auprc,0.4608612945801595
hydraulic,accumulator,101,PDRF,accumulator:pressure,pressure,1,3.0,0.4,affected,nll,5.285814521361228
hydraulic,accumulator,101,PDRF,accumulator:pressure,pressure,1,3.0,0.4,affected,brier,0.9268636624229458
hydraulic,accumulator,101,PDRF,accumulator:pressure,pressure,1,3.0,0.4,affected,ece15,0.398795176636089
hydraulic,accumulator,101,PDRF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,accuracy,0.8384615384615385
hydraulic,accumulator,101,PDRF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,macro_f1,0.8370843050480195
hydraulic,accumulator,101,PDRF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,macro_auroc,0.9581890355802458
hydraulic,accumulator,101,PDRF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,macro_auprc,0.9066917231512646
hydraulic,accumulator,101,PDRF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,nll,0.5835364590610158
hydraulic,accumulator,101,PDRF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,brier,0.23598996184383747
hydraulic,accumulator,101,PDRF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,ece15,0.08325941791901226
hydraulic,accumulator,101,PDRF,accumulator:vibration,vibration,5,3.0,0.4,all,accuracy,0.7981651376146789
hydraulic,accumulator,101,PDRF,accumulator:vibration,vibration,5,3.0,0.4,all,macro_f1,0.7984373883238897
hydraulic,accumulator,101,PDRF,accumulator:vibration,vibration,5,3.0,0.4,all,macro_auroc,0.960544640168624
hydraulic,accumulator,101,PDRF,accumulator:vibration,vibration,5,3.0,0.4,all,macro_auprc,0.9051053537599283
hydraulic,accumulator,101,PDRF,accumulator:vibration,vibration,5,3.0,0.4,all,nll,0.5295706960722447
hydraulic,accumulator,101,PDRF,accumulator:vibration,vibration,5,3.0,0.4,all,brier,0.25732493065547013
hydraulic,accumulator,101,PDRF,accumulator:vibration,vibration,5,3.0,0.4,all,ece15,0.07070729546590684
hydraulic,accumulator,101,PDRF,accumulator:vibration,vibration,5,3.0,0.4,affected,accuracy,0.7586206896551724
hydraulic,accumulator,101,PDRF,accumulator:vibration,vibration,5,3.0,0.4,affected,macro_f1,0.7537979237331688
hydraulic,accumulator,101,PDRF,accumulator:vibration,vibration,5,3.0,0.4,affected,macro_auroc,0.9461157830560816
hydraulic,accumulator,101,PDRF,accumulator:vibration,vibration,5,3.0,0.4,affected,macro_auprc,0.8765361463159087
hydraulic,accumulator,101,PDRF,accumulator:vibration,vibration,5,3.0,0.4,affected,nll,0.6516312749632062
hydraulic,accumulator,101,PDRF,accumulator:vibration,vibration,5,3.0,0.4,affected,brier,0.32921250365458543
hydraulic,accumulator,101,PDRF,accumulator:vibration,vibration,5,3.0,0.4,affected,ece15,0.1239669415457496
hydraulic,accumulator,101,PDRF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,accuracy,0.8244274809160306
hydraulic,accumulator,101,PDRF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,macro_f1,0.8254807316969985
hydraulic,accumulator,101,PDRF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,macro_auroc,0.9707675621214109
hydraulic,accumulator,101,PDRF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,macro_auprc,0.9266854346754505
hydraulic,accumulator,101,PDRF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,nll,0.44850756352633914
hydraulic,accumulator,101,PDRF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,brier,0.2095828020224699
hydraulic,accumulator,101,PDRF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,ece15,0.04765683844799302
hydraulic,accumulator,101,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,all,accuracy,0.7018348623853211
hydraulic,accumulator,101,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,all,macro_f1,0.7010638598873894
hydraulic,accumulator,101,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,all,macro_auroc,0.8501913553361724
hydraulic,accumulator,101,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,all,macro_auprc,0.7129360183714293
hydraulic,accumulator,101,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,all,nll,2.0956857698078903
hydraulic,accumulator,101,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,all,brier,0.48815576866181465
hydraulic,accumulator,101,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,all,ece15,0.19430633108003426
hydraulic,accumulator,101,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,affected,accuracy,0.5
hydraulic,accumulator,101,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,affected,macro_f1,0.498974426401946
hydraulic,accumulator,101,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,affected,macro_auroc,0.7117008814859587
hydraulic,accumulator,101,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,affected,macro_auprc,0.5382978815321122
hydraulic,accumulator,101,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,affected,nll,4.289185737691565
hydraulic,accumulator,101,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,affected,brier,0.8362269530627084
hydraulic,accumulator,101,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,affected,ece15,0.36691321060061455
hydraulic,accumulator,101,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,accuracy,0.8384615384615385
hydraulic,accumulator,101,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,macro_f1,0.8363711001642037
hydraulic,accumulator,101,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,macro_auroc,0.9575440864411995
hydraulic,accumulator,101,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,macro_auprc,0.902849711951495
hydraulic,accumulator,101,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,nll,0.6108550223174017
hydraulic,accumulator,101,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,brier,0.2525383515289021
hydraulic,accumulator,101,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,ece15,0.08551466075273662
hydraulic,accumulator,101,RO-PDRF,accumulator:vibration,vibration,5,3.0,0.4,all,accuracy,0.7935779816513762
hydraulic,accumulator,101,RO-PDRF,accumulator:vibration,vibration,5,3.0,0.4,all,macro_f1,0.7927258265667083
hydraulic,accumulator,101,RO-PDRF,accumulator:vibration,vibration,5,3.0,0.4,all,macro_auroc,0.9580940551469006
hydraulic,accumulator,101,RO-PDRF,accumulator:vibration,vibration,5,3.0,0.4,all,macro_auprc,0.8975287316600365
hydraulic,accumulator,101,RO-PDRF,accumulator:vibration,vibration,5,3.0,0.4,all,nll,0.5319843380142707
hydraulic,accumulator,101,RO-PDRF,accumulator:vibration,vibration,5,3.0,0.4,all,brier,0.2688344081739788
hydraulic,accumulator,101,RO-PDRF,accumulator:vibration,vibration,5,3.0,0.4,all,ece15,0.08049317401483519
hydraulic,accumulator,101,RO-PDRF,accumulator:vibration,vibration,5,3.0,0.4,affected,accuracy,0.7471264367816092
hydraulic,accumulator,101,RO-PDRF,accumulator:vibration,vibration,5,3.0,0.4,affected,macro_f1,0.7406336725254393
hydraulic,accumulator,101,RO-PDRF,accumulator:vibration,vibration,5,3.0,0.4,affected,macro_auroc,0.9456216530843395
hydraulic,accumulator,101,RO-PDRF,accumulator:vibration,vibration,5,3.0,0.4,affected,macro_auprc,0.8743602729718534
hydraulic,accumulator,101,RO-PDRF,accumulator:vibration,vibration,5,3.0,0.4,affected,nll,0.6579747202862847
hydraulic,accumulator,101,RO-PDRF,accumulator:vibration,vibration,5,3.0,0.4,affected,brier,0.3219007544420989
hydraulic,accumulator,101,RO-PDRF,accumulator:vibration,vibration,5,3.0,0.4,affected,ece15,0.13574114339105017
hydraulic,accumulator,101,RO-PDRF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,accuracy,0.8244274809160306
hydraulic,accumulator,101,RO-PDRF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,macro_f1,0.824160447761194
hydraulic,accumulator,101,RO-PDRF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,macro_auroc,0.9678460103999121
hydraulic,accumulator,101,RO-PDRF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,macro_auprc,0.9175401757454662
hydraulic,accumulator,101,RO-PDRF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,nll,0.4483113360473607
hydraulic,accumulator,101,RO-PDRF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,brier,0.23359187286614327
hydraulic,accumulator,101,RO-PDRF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,ece15,0.0632481126839878
hydraulic,accumulator,102,CAGF,accumulator:pressure,pressure,1,3.0,0.4,all,accuracy,0.5229357798165137
hydraulic,accumulator,102,CAGF,accumulator:pressure,pressure,1,3.0,0.4,all,macro_f1,0.5224123951598106
hydraulic,accumulator,102,CAGF,accumulator:pressure,pressure,1,3.0,0.4,all,macro_auroc,0.7382088280208199
hydraulic,accumulator,102,CAGF,accumulator:pressure,pressure,1,3.0,0.4,all,macro_auprc,0.5091964168557999
hydraulic,accumulator,102,CAGF,accumulator:pressure,pressure,1,3.0,0.4,all,nll,3.7186704365212973
hydraulic,accumulator,102,CAGF,accumulator:pressure,pressure,1,3.0,0.4,all,brier,0.788012481379509
hydraulic,accumulator,102,CAGF,accumulator:pressure,pressure,1,3.0,0.4,all,ece15,0.33113427091082304
hydraulic,accumulator,102,CAGF,accumulator:pressure,pressure,1,3.0,0.4,affected,accuracy,0.32954545454545453
hydraulic,accumulator,102,CAGF,accumulator:pressure,pressure,1,3.0,0.4,affected,macro_f1,0.32761807261807263
hydraulic,accumulator,102,CAGF,accumulator:pressure,pressure,1,3.0,0.4,affected,macro_auroc,0.6130036356872046
hydraulic,accumulator,102,CAGF,accumulator:pressure,pressure,1,3.0,0.4,affected,macro_auprc,0.35943466254967016
hydraulic,accumulator,102,CAGF,accumulator:pressure,pressure,1,3.0,0.4,affected,nll,5.660855968179051
hydraulic,accumulator,102,CAGF,accumulator:pressure,pressure,1,3.0,0.4,affected,brier,1.1289364601293186
hydraulic,accumulator,102,CAGF,accumulator:pressure,pressure,1,3.0,0.4,affected,ece15,0.522565215148709
hydraulic,accumulator,102,CAGF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,accuracy,0.6538461538461539
hydraulic,accumulator,102,CAGF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,macro_f1,0.6516733714590668
hydraulic,accumulator,102,CAGF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,macro_auroc,0.8326320374521533
hydraulic,accumulator,102,CAGF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,macro_auprc,0.7038526100677711
hydraulic,accumulator,102,CAGF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,nll,2.4039602304760486
hydraulic,accumulator,102,CAGF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,brier,0.55723317268733
hydraulic,accumulator,102,CAGF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,ece15,0.21662834011591398
hydraulic,accumulator,102,CAGF,accumulator:vibration,vibration,5,3.0,0.4,all,accuracy,0.6467889908256881
hydraulic,accumulator,102,CAGF,accumulator:vibration,vibration,5,3.0,0.4,all,macro_f1,0.6419132863512595
hydraulic,accumulator,102,CAGF,accumulator:vibration,vibration,5,3.0,0.4,all,macro_auroc,0.8217955542650665
hydraulic,accumulator,102,CAGF,accumulator:vibration,vibration,5,3.0,0.4,all,macro_auprc,0.6568858038121203
hydraulic,accumulator,102,CAGF,accumulator:vibration,vibration,5,3.0,0.4,all,nll,2.3788704644665377
hydraulic,accumulator,102,CAGF,accumulator:vibration,vibration,5,3.0,0.4,all,brier,0.5661818756556193
hydraulic,accumulator,102,CAGF,accumulator:vibration,vibration,5,3.0,0.4,all,ece15,0.22701734851259703
hydraulic,accumulator,102,CAGF,accumulator:vibration,vibration,5,3.0,0.4,affected,accuracy,0.6781609195402298
hydraulic,accumulator,102,CAGF,accumulator:vibration,vibration,5,3.0,0.4,affected,macro_f1,0.6768349445041174
hydraulic,accumulator,102,CAGF,accumulator:vibration,vibration,5,3.0,0.4,affected,macro_auroc,0.8592938570550511
hydraulic,accumulator,102,CAGF,accumulator:vibration,vibration,5,3.0,0.4,affected,macro_auprc,0.7433887140521591
hydraulic,accumulator,102,CAGF,accumulator:vibration,vibration,5,3.0,0.4,affected,nll,1.9086488013349778
hydraulic,accumulator,102,CAGF,accumulator:vibration,vibration,5,3.0,0.4,affected,brier,0.5120555474681983
hydraulic,accumulator,102,CAGF,accumulator:vibration,vibration,5,3.0,0.4,affected,ece15,0.21799174259448875
hydraulic,accumulator,102,CAGF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,accuracy,0.6259541984732825
hydraulic,accumulator,102,CAGF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,macro_f1,0.6190886026541764
hydraulic,accumulator,102,CAGF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,macro_auroc,0.7981068911133863
hydraulic,accumulator,102,CAGF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,macro_auprc,0.6221511954786164
hydraulic,accumulator,102,CAGF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,nll,2.6911550804394064
hydraulic,accumulator,102,CAGF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,brier,0.6021283684213113
hydraulic,accumulator,102,CAGF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,ece15,0.25000651920114764
hydraulic,accumulator,102,RO-CAGF,accumulator:pressure,pressure,1,3.0,0.4,all,accuracy,0.5963302752293578
hydraulic,accumulator,102,RO-CAGF,accumulator:pressure,pressure,1,3.0,0.4,all,macro_f1,0.5982914618395421
hydraulic,accumulator,102,RO-CAGF,accumulator:pressure,pressure,1,3.0,0.4,all,macro_auroc,0.7796348722415796
hydraulic,accumulator,102,RO-CAGF,accumulator:pressure,pressure,1,3.0,0.4,all,macro_auprc,0.6044021687593102
hydraulic,accumulator,102,RO-CAGF,accumulator:pressure,pressure,1,3.0,0.4,all,nll,2.575293228658866
hydraulic,accumulator,102,RO-CAGF,accumulator:pressure,pressure,1,3.0,0.4,all,brier,0.6292304151609394
hydraulic,accumulator,102,RO-CAGF,accumulator:pressure,pressure,1,3.0,0.4,all,ece15,0.21451072135102858
hydraulic,accumulator,102,RO-CAGF,accumulator:pressure,pressure,1,3.0,0.4,affected,accuracy,0.4659090909090909
hydraulic,accumulator,102,RO-CAGF,accumulator:pressure,pressure,1,3.0,0.4,affected,macro_f1,0.4701388888888889
hydraulic,accumulator,102,RO-CAGF,accumulator:pressure,pressure,1,3.0,0.4,affected,macro_auroc,0.7077369996576289
hydraulic,accumulator,102,RO-CAGF,accumulator:pressure,pressure,1,3.0,0.4,affected,macro_auprc,0.4857346325537566
hydraulic,accumulator,102,RO-CAGF,accumulator:pressure,pressure,1,3.0,0.4,affected,nll,2.7290055408620697
hydraulic,accumulator,102,RO-CAGF,accumulator:pressure,pressure,1,3.0,0.4,affected,brier,0.7891509190742141
hydraulic,accumulator,102,RO-CAGF,accumulator:pressure,pressure,1,3.0,0.4,affected,ece15,0.26247684826905077
hydraulic,accumulator,102,RO-CAGF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,accuracy,0.6846153846153846
hydraulic,accumulator,102,RO-CAGF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,macro_f1,0.6843349358974359
hydraulic,accumulator,102,RO-CAGF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,macro_auroc,0.815835038877817
hydraulic,accumulator,102,RO-CAGF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,macro_auprc,0.6955611244496149
hydraulic,accumulator,102,RO-CAGF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,nll,2.471241817321313
hydraulic,accumulator,102,RO-CAGF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,brier,0.5209765355888762
hydraulic,accumulator,102,RO-CAGF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,ece15,0.1995318763531171
hydraulic,accumulator,102,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,all,accuracy,0.6422018348623854
hydraulic,accumulator,102,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,all,macro_f1,0.6406394766924641
hydraulic,accumulator,102,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,all,macro_auroc,0.8127903600464577
hydraulic,accumulator,102,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,all,macro_auprc,0.6391689663904444
hydraulic,accumulator,102,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,all,nll,2.1984828784177597
hydraulic,accumulator,102,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,all,brier,0.5972262570302375
hydraulic,accumulator,102,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,all,ece15,0.23309396877201327
hydraulic,accumulator,102,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,affected,accuracy,0.6896551724137931
hydraulic,accumulator,102,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,affected,macro_f1,0.6923076923076924
hydraulic,accumulator,102,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,affected,macro_auroc,0.8736244753035798
hydraulic,accumulator,102,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,affected,macro_auprc,0.7452223899532857
hydraulic,accumulator,102,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,affected,nll,1.5642882453921694
hydraulic,accumulator,102,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,affected,brier,0.5117839186711831
hydraulic,accumulator,102,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,affected,ece15,0.2261957618696936
hydraulic,accumulator,102,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,accuracy,0.6106870229007634
hydraulic,accumulator,102,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,macro_f1,0.6063526754396108
hydraulic,accumulator,102,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,macro_auroc,0.7727531819374204
hydraulic,accumulator,102,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,macro_auprc,0.586929612584886
hydraulic,accumulator,102,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,nll,2.619665573633228
hydraulic,accumulator,102,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,brier,0.6539704054060981
hydraulic,accumulator,102,RO-CAGF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,ece15,0.2637874033614879
hydraulic,accumulator,102,PDRF,accumulator:pressure,pressure,1,3.0,0.4,all,accuracy,0.7064220183486238
hydraulic,accumulator,102,PDRF,accumulator:pressure,pressure,1,3.0,0.4,all,macro_f1,0.7061272600614292
hydraulic,accumulator,102,PDRF,accumulator:pressure,pressure,1,3.0,0.4,all,macro_auroc,0.8484229819976772
hydraulic,accumulator,102,PDRF,accumulator:pressure,pressure,1,3.0,0.4,all,macro_auprc,0.6967576557831109
hydraulic,accumulator,102,PDRF,accumulator:pressure,pressure,1,3.0,0.4,all,nll,2.1025360290531534
hydraulic,accumulator,102,PDRF,accumulator:pressure,pressure,1,3.0,0.4,all,brier,0.5087265667145542
hydraulic,accumulator,102,PDRF,accumulator:pressure,pressure,1,3.0,0.4,all,ece15,0.20536038607632348
hydraulic,accumulator,102,PDRF,accumulator:pressure,pressure,1,3.0,0.4,affected,accuracy,0.5340909090909091
hydraulic,accumulator,102,PDRF,accumulator:pressure,pressure,1,3.0,0.4,affected,macro_f1,0.5350574350574351
hydraulic,accumulator,102,PDRF,accumulator:pressure,pressure,1,3.0,0.4,affected,macro_auroc,0.6974165805965412
hydraulic,accumulator,102,PDRF,accumulator:pressure,pressure,1,3.0,0.4,affected,macro_auprc,0.4972579641837068
hydraulic,accumulator,102,PDRF,accumulator:pressure,pressure,1,3.0,0.4,affected,nll,4.470443857092354
hydraulic,accumulator,102,PDRF,accumulator:pressure,pressure,1,3.0,0.4,affected,brier,0.8832642536583368
hydraulic,accumulator,102,PDRF,accumulator:pressure,pressure,1,3.0,0.4,affected,ece15,0.4141658734191548
hydraulic,accumulator,102,PDRF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,accuracy,0.823076923076923
hydraulic,accumulator,102,PDRF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,macro_f1,0.8232292746377252
hydraulic,accumulator,102,PDRF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,macro_auroc,0.9667731087494507
hydraulic,accumulator,102,PDRF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,macro_auprc,0.9242191512318042
hydraulic,accumulator,102,PDRF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,nll,0.49964457622661734
hydraulic,accumulator,102,PDRF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,brier,0.2551933632449166
hydraulic,accumulator,102,PDRF,accumulator:pressure,pressure,1,3.0,0.4,unaffected,ece15,0.08603733319502611
hydraulic,accumulator,102,PDRF,accumulator:vibration,vibration,5,3.0,0.4,all,accuracy,0.7935779816513762
hydraulic,accumulator,102,PDRF,accumulator:vibration,vibration,5,3.0,0.4,all,macro_f1,0.7934764760476904
hydraulic,accumulator,102,PDRF,accumulator:vibration,vibration,5,3.0,0.4,all,macro_auroc,0.9643052060480922
hydraulic,accumulator,102,PDRF,accumulator:vibration,vibration,5,3.0,0.4,all,macro_auprc,0.9091299122928947
hydraulic,accumulator,102,PDRF,accumulator:vibration,vibration,5,3.0,0.4,all,nll,0.4838033341007045
hydraulic,accumulator,102,PDRF,accumulator:vibration,vibration,5,3.0,0.4,all,brier,0.268320728554702
hydraulic,accumulator,102,PDRF,accumulator:vibration,vibration,5,3.0,0.4,all,ece15,0.10841246591795473
hydraulic,accumulator,102,PDRF,accumulator:vibration,vibration,5,3.0,0.4,affected,accuracy,0.8045977011494253
hydraulic,accumulator,102,PDRF,accumulator:vibration,vibration,5,3.0,0.4,affected,macro_f1,0.8007199656135826
hydraulic,accumulator,102,PDRF,accumulator:vibration,vibration,5,3.0,0.4,affected,macro_auroc,0.9529043096207276
hydraulic,accumulator,102,PDRF,accumulator:vibration,vibration,5,3.0,0.4,affected,macro_auprc,0.8896944871417685
hydraulic,accumulator,102,PDRF,accumulator:vibration,vibration,5,3.0,0.4,affected,nll,0.6654003763128697
hydraulic,accumulator,102,PDRF,accumulator:vibration,vibration,5,3.0,0.4,affected,brier,0.31106264717653653
hydraulic,accumulator,102,PDRF,accumulator:vibration,vibration,5,3.0,0.4,affected,ece15,0.11670068831279357
hydraulic,accumulator,102,PDRF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,accuracy,0.7862595419847328
hydraulic,accumulator,102,PDRF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,macro_f1,0.7844735720375107
hydraulic,accumulator,102,PDRF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,macro_auroc,0.9736315644520951
hydraulic,accumulator,102,PDRF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,macro_auprc,0.9292706648834658
hydraulic,accumulator,102,PDRF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,nll,0.3632007182804116
hydraulic,accumulator,102,PDRF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,brier,0.23993487420279674
hydraulic,accumulator,102,PDRF,accumulator:vibration,vibration,5,3.0,0.4,unaffected,ece15,0.11671000946569078
hydraulic,accumulator,102,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,all,accuracy,0.7110091743119266
hydraulic,accumulator,102,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,all,macro_f1,0.7061701999603365
hydraulic,accumulator,102,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,all,macro_auroc,0.8686823165354669
hydraulic,accumulator,102,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,all,macro_auprc,0.722259687936353
hydraulic,accumulator,102,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,all,nll,1.7090143036016991
hydraulic,accumulator,102,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,all,brier,0.45435622325583697
hydraulic,accumulator,102,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,all,ece15,0.17610200802120596
hydraulic,accumulator,102,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,affected,accuracy,0.5681818181818182
hydraulic,accumulator,102,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,affected,macro_f1,0.5658801696712619
hydraulic,accumulator,102,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,affected,macro_auroc,0.7438958756842898
hydraulic,accumulator,102,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,affected,macro_auprc,0.5575446224582196
hydraulic,accumulator,102,RO-PDRF,accumulator:pressure,pressure,1,3.0,0.4,affected,nll,3.468585316841001
