method,seed,fault_type,fault_realization,subset,metric,value,n,inference_ms_per_observation
RO-CAGF,101,offset,70007,all,accuracy,0.5614115490375802,4364,0.001358661779975493
RO-CAGF,101,offset,70007,all,macro_f1,0.5299681234846546,4364,0.001358661779975493
RO-CAGF,101,offset,70007,all,macro_auroc,0.8438237482053131,4364,0.001358661779975493
RO-CAGF,101,offset,70007,all,macro_auprc,0.5966695995047301,4364,0.001358661779975493
RO-CAGF,101,offset,70007,all,nll,1.5673073058090417,4364,0.001358661779975493
RO-CAGF,101,offset,70007,all,brier,0.6337962992225307,4364,0.001358661779975493
RO-CAGF,101,offset,70007,all,ece15,0.17487256795741574,4364,0.001358661779975493
RO-CAGF,101,offset,70007,affected,accuracy,0.5346820809248555,1730,0.001358661779975493
RO-CAGF,101,offset,70007,affected,macro_f1,0.5057393489852196,1730,0.001358661779975493
RO-CAGF,101,offset,70007,affected,macro_auroc,0.8204010629664286,1730,0.001358661779975493
RO-CAGF,101,offset,70007,affected,macro_auprc,0.5485921757635634,1730,0.001358661779975493
RO-CAGF,101,offset,70007,affected,nll,1.7847702635464142,1730,0.001358661779975493
RO-CAGF,101,offset,70007,affected,brier,0.6867507628945521,1730,0.001358661779975493
RO-CAGF,101,offset,70007,affected,ece15,0.18947287124360918,1730,0.001358661779975493
RO-CAGF,101,offset,70007,unaffected,accuracy,0.5789673500379651,2634,0.001358661779975493
RO-CAGF,101,offset,70007,unaffected,macro_f1,0.5455660538086756,2634,0.001358661779975493
RO-CAGF,101,offset,70007,unaffected,macro_auroc,0.860314498230375,2634,0.001358661779975493
RO-CAGF,101,offset,70007,unaffected,macro_auprc,0.631977431770273,2634,0.001358661779975493
RO-CAGF,101,offset,70007,unaffected,nll,1.4244785598387857,2634,0.001358661779975493
RO-CAGF,101,offset,70007,unaffected,brier,0.5990160326497905,2634,0.001358661779975493
RO-CAGF,101,offset,70007,unaffected,ece15,0.16528313939057251,2634,0.001358661779975493
RO-CAGF,101,offset,70008,all,accuracy,0.5643904674610449,4364,0.0013553391415715443
RO-CAGF,101,offset,70008,all,macro_f1,0.5340292938268757,4364,0.0013553391415715443
RO-CAGF,101,offset,70008,all,macro_auroc,0.8461048734716222,4364,0.0013553391415715443
RO-CAGF,101,offset,70008,all,macro_auprc,0.6091633614849836,4364,0.0013553391415715443
RO-CAGF,101,offset,70008,all,nll,1.5572117988541159,4364,0.0013553391415715443
RO-CAGF,101,offset,70008,all,brier,0.61827124200576,4364,0.0013553391415715443
RO-CAGF,101,offset,70008,all,ece15,0.16373889847538212,4364,0.0013553391415715443
RO-CAGF,101,offset,70008,affected,accuracy,0.5338036449147561,1701,0.0013553391415715443
RO-CAGF,101,offset,70008,affected,macro_f1,0.5105087952283821,1701,0.0013553391415715443
RO-CAGF,101,offset,70008,affected,macro_auroc,0.8301771187077028,1701,0.0013553391415715443
RO-CAGF,101,offset,70008,affected,macro_auprc,0.5865914343486137,1701,0.0013553391415715443
RO-CAGF,101,offset,70008,affected,nll,1.766806716949465,1701,0.0013553391415715443
RO-CAGF,101,offset,70008,affected,brier,0.6639377995528193,1701,0.0013553391415715443
RO-CAGF,101,offset,70008,affected,ece15,0.1702024511454177,1701,0.0013553391415715443
RO-CAGF,101,offset,70008,unaffected,accuracy,0.5839279008636876,2663,0.0013553391415715443
RO-CAGF,101,offset,70008,unaffected,macro_f1,0.5478118232637993,2663,0.0013553391415715443
RO-CAGF,101,offset,70008,unaffected,macro_auroc,0.8591938479388449,2663,0.0013553391415715443
RO-CAGF,101,offset,70008,unaffected,macro_auprc,0.6279327651808134,2663,0.0013553391415715443
RO-CAGF,101,offset,70008,unaffected,nll,1.4233323562404514,2663,0.0013553391415715443
RO-CAGF,101,offset,70008,unaffected,brier,0.5891015783228654,2663,0.0013553391415715443
RO-CAGF,101,offset,70008,unaffected,ece15,0.16001028867758088,2663,0.0013553391415715443
RO-CAGF,101,drift,70001,all,accuracy,0.5708065994500459,4364,0.00136707149317751
RO-CAGF,101,drift,70001,all,macro_f1,0.5408054077096575,4364,0.00136707149317751
RO-CAGF,101,drift,70001,all,macro_auroc,0.848613750627794,4364,0.00136707149317751
RO-CAGF,101,drift,70001,all,macro_auprc,0.6193756788054636,4364,0.00136707149317751
RO-CAGF,101,drift,70001,all,nll,1.5235213869752087,4364,0.00136707149317751
RO-CAGF,101,drift,70001,all,brier,0.6118233162624078,4364,0.00136707149317751
RO-CAGF,101,drift,70001,all,ece15,0.16774489163095857,4364,0.00136707149317751
RO-CAGF,101,drift,70001,affected,accuracy,0.5444759206798867,1765,0.00136707149317751
RO-CAGF,101,drift,70001,affected,macro_f1,0.5130758732840847,1765,0.00136707149317751
RO-CAGF,101,drift,70001,affected,macro_auroc,0.8404697207625818,1765,0.00136707149317751
RO-CAGF,101,drift,70001,affected,macro_auprc,0.6064847541562296,1765,0.00136707149317751
RO-CAGF,101,drift,70001,affected,nll,1.6097274747152022,1765,0.00136707149317751
RO-CAGF,101,drift,70001,affected,brier,0.6400607753127986,1765,0.00136707149317751
RO-CAGF,101,drift,70001,affected,ece15,0.1799604134248944,1765,0.00136707149317751
RO-CAGF,101,drift,70001,unaffected,accuracy,0.5886879569065026,2599,0.00136707149317751
RO-CAGF,101,drift,70001,unaffected,macro_f1,0.5573154585602011,2599,0.00136707149317751
RO-CAGF,101,drift,70001,unaffected,macro_auroc,0.8552172808029216,2599,0.00136707149317751
RO-CAGF,101,drift,70001,unaffected,macro_auprc,0.6289295206669775,2599,0.00136707149317751
RO-CAGF,101,drift,70001,unaffected,nll,1.4649781992641315,2599,0.00136707149317751
RO-CAGF,101,drift,70001,unaffected,brier,0.5926470503047551,2599,0.00136707149317751
RO-CAGF,101,drift,70001,unaffected,ece15,0.15944928192275906,2599,0.00136707149317751
RO-CAGF,101,drift,70002,all,accuracy,0.5675985334555453,4364,0.0013886342770748667
RO-CAGF,101,drift,70002,all,macro_f1,0.5376285897055845,4364,0.0013886342770748667
RO-CAGF,101,drift,70002,all,macro_auroc,0.8466450397571341,4364,0.0013886342770748667
RO-CAGF,101,drift,70002,all,macro_auprc,0.6100082671968088,4364,0.0013886342770748667
RO-CAGF,101,drift,70002,all,nll,1.5568712380096346,4364,0.0013886342770748667
RO-CAGF,101,drift,70002,all,brier,0.626269076167015,4364,0.0013886342770748667
RO-CAGF,101,drift,70002,all,ece15,0.18216376188941005,4364,0.0013886342770748667
RO-CAGF,101,drift,70002,affected,accuracy,0.5521714608009024,1773,0.0013886342770748667
RO-CAGF,101,drift,70002,affected,macro_f1,0.5132196687679148,1773,0.0013886342770748667
RO-CAGF,101,drift,70002,affected,macro_auroc,0.8369153777818336,1773,0.0013886342770748667
RO-CAGF,101,drift,70002,affected,macro_auprc,0.5798767451311234,1773,0.0013886342770748667
RO-CAGF,101,drift,70002,affected,nll,1.722255875938499,1773,0.0013886342770748667
RO-CAGF,101,drift,70002,affected,brier,0.6640073530338568,1773,0.0013886342770748667
RO-CAGF,101,drift,70002,affected,ece15,0.20592378331185462,1773,0.0013886342770748667
RO-CAGF,101,drift,70002,unaffected,accuracy,0.5781551524507912,2591,0.0013886342770748667
RO-CAGF,101,drift,70002,unaffected,macro_f1,0.5534885899935194,2591,0.0013886342770748667
RO-CAGF,101,drift,70002,unaffected,macro_auroc,0.8562185363344824,2591,0.0013886342770748667
RO-CAGF,101,drift,70002,unaffected,macro_auprc,0.634650757417135,2591,0.0013886342770748667
RO-CAGF,101,drift,70002,unaffected,nll,1.4436998898630204,2591,0.0013886342770748667
RO-CAGF,101,drift,70002,unaffected,brier,0.6004450835445098,2591,0.0013886342770748667
RO-CAGF,101,drift,70002,unaffected,ece15,0.16590499246456317,2591,0.0013886342770748667
RO-CAGF,101,drift,70003,all,accuracy,0.5618698441796517,4364,0.0014323785480224518
RO-CAGF,101,drift,70003,all,macro_f1,0.5310810267114768,4364,0.0014323785480224518
RO-CAGF,101,drift,70003,all,macro_auroc,0.85119263747748,4364,0.0014323785480224518
RO-CAGF,101,drift,70003,all,macro_auprc,0.6132745018496433,4364,0.0014323785480224518
RO-CAGF,101,drift,70003,all,nll,1.4988578193929263,4364,0.0014323785480224518
RO-CAGF,101,drift,70003,all,brier,0.6099195117278005,4364,0.0014323785480224518
RO-CAGF,101,drift,70003,all,ece15,0.16737977032209075,4364,0.0014323785480224518
RO-CAGF,101,drift,70003,affected,accuracy,0.5466893039049237,1767,0.0014323785480224518
RO-CAGF,101,drift,70003,affected,macro_f1,0.514596022027957,1767,0.0014323785480224518
RO-CAGF,101,drift,70003,affected,macro_auroc,0.847338504079182,1767,0.0014323785480224518
RO-CAGF,101,drift,70003,affected,macro_auprc,0.611953776227464,1767,0.0014323785480224518
RO-CAGF,101,drift,70003,affected,nll,1.5956281209326217,1767,0.0014323785480224518
RO-CAGF,101,drift,70003,affected,brier,0.6218837435828622,1767,0.0014323785480224518
RO-CAGF,101,drift,70003,affected,ece15,0.176727021202639,1767,0.0014323785480224518
RO-CAGF,101,drift,70003,unaffected,accuracy,0.5721986907970735,2597,0.0014323785480224518
RO-CAGF,101,drift,70003,unaffected,macro_f1,0.5409745747951248,2597,0.0014323785480224518
RO-CAGF,101,drift,70003,unaffected,macro_auroc,0.8545000548296597,2597,0.0014323785480224518
RO-CAGF,101,drift,70003,unaffected,macro_auprc,0.6157585041107051,2597,0.0014323785480224518
RO-CAGF,101,drift,70003,unaffected,nll,1.4330152615105074,2597,0.0014323785480224518
RO-CAGF,101,drift,70003,unaffected,brier,0.6017790428452844,2597,0.0014323785480224518
RO-CAGF,101,drift,70003,unaffected,ece15,0.16101992060277937,2597,0.0014323785480224518
RO-CAGF,101,drift,70004,all,accuracy,0.5517873510540788,4364,0.0013675297918092667
RO-CAGF,101,drift,70004,all,macro_f1,0.5179706431119979,4364,0.0013675297918092667
RO-CAGF,101,drift,70004,all,macro_auroc,0.849861452228101,4364,0.0013675297918092667
RO-CAGF,101,drift,70004,all,macro_auprc,0.6125716554343931,4364,0.0013675297918092667
RO-CAGF,101,drift,70004,all,nll,1.4907750393662704,4364,0.0013675297918092667
RO-CAGF,101,drift,70004,all,brier,0.6237815291870991,4364,0.0013675297918092667
RO-CAGF,101,drift,70004,all,ece15,0.18212413402678873,4364,0.0013675297918092667
RO-CAGF,101,drift,70004,affected,accuracy,0.5375146541617819,1706,0.0013675297918092667
RO-CAGF,101,drift,70004,affected,macro_f1,0.49676526562161727,1706,0.0013675297918092667
RO-CAGF,101,drift,70004,affected,macro_auroc,0.8408311144983981,1706,0.0013675297918092667
RO-CAGF,101,drift,70004,affected,macro_auprc,0.5896971090431266,1706,0.0013675297918092667
RO-CAGF,101,drift,70004,affected,nll,1.6055171649766178,1706,0.0013675297918092667
RO-CAGF,101,drift,70004,affected,brier,0.6507513826129067,1706,0.0013675297918092667
RO-CAGF,101,drift,70004,affected,ece15,0.1905762749917342,1706,0.0013675297918092667
RO-CAGF,101,drift,70004,unaffected,accuracy,0.5609480812641083,2658,0.0013675297918092667
RO-CAGF,101,drift,70004,unaffected,macro_f1,0.5292865798878977,2658,0.0013675297918092667
RO-CAGF,101,drift,70004,unaffected,macro_auroc,0.8574754678856013,2658,0.0013675297918092667
RO-CAGF,101,drift,70004,unaffected,macro_auprc,0.629361530140616,2658,0.0013675297918092667
RO-CAGF,101,drift,70004,unaffected,nll,1.4171294162318642,2658,0.0013675297918092667
RO-CAGF,101,drift,70004,unaffected,brier,0.6064713072365996,2658,0.0013675297918092667
RO-CAGF,101,drift,70004,unaffected,ece15,0.18078358170903652,2658,0.0013675297918092667
RO-CAGF,101,drift,70005,all,accuracy,0.5641613198900092,4364,0.001361526119747685
RO-CAGF,101,drift,70005,all,macro_f1,0.5369882633507918,4364,0.001361526119747685
RO-CAGF,101,drift,70005,all,macro_auroc,0.8502110830494539,4364,0.001361526119747685
RO-CAGF,101,drift,70005,all,macro_auprc,0.6161071480507216,4364,0.001361526119747685
RO-CAGF,101,drift,70005,all,nll,1.492334171482752,4364,0.001361526119747685
RO-CAGF,101,drift,70005,all,brier,0.6136902468917613,4364,0.001361526119747685
RO-CAGF,101,drift,70005,all,ece15,0.1668026996563051,4364,0.001361526119747685
RO-CAGF,101,drift,70005,affected,accuracy,0.5445486518171161,1706,0.001361526119747685
RO-CAGF,101,drift,70005,affected,macro_f1,0.5195719440612749,1706,0.001361526119747685
RO-CAGF,101,drift,70005,affected,macro_auroc,0.8426444520465335,1706,0.001361526119747685
RO-CAGF,101,drift,70005,affected,macro_auprc,0.6035534265114916,1706,0.001361526119747685
RO-CAGF,101,drift,70005,affected,nll,1.5575815075082908,1706,0.001361526119747685
RO-CAGF,101,drift,70005,affected,brier,0.6262404863314345,1706,0.001361526119747685
RO-CAGF,101,drift,70005,affected,ece15,0.17383451017377524,1706,0.001361526119747685
RO-CAGF,101,drift,70005,unaffected,accuracy,0.5767494356659142,2658,0.001361526119747685
RO-CAGF,101,drift,70005,unaffected,macro_f1,0.5466891195850533,2658,0.001361526119747685
RO-CAGF,101,drift,70005,unaffected,macro_auroc,0.854449409606544,2658,0.001361526119747685
RO-CAGF,101,drift,70005,unaffected,macro_auprc,0.6251676487932838,2658,0.001361526119747685
RO-CAGF,101,drift,70005,unaffected,nll,1.4504560844776473,2658,0.001361526119747685
RO-CAGF,101,drift,70005,unaffected,brier,0.6056350518262675,2658,0.001361526119747685
RO-CAGF,101,drift,70005,unaffected,ece15,0.16228937573501093,2658,0.001361526119747685
RO-CAGF,101,drift,70006,all,accuracy,0.5586617781851513,4364,0.0014024518807862537
RO-CAGF,101,drift,70006,all,macro_f1,0.5285186665655667,4364,0.0014024518807862537
RO-CAGF,101,drift,70006,all,macro_auroc,0.8432178281469948,4364,0.0014024518807862537
RO-CAGF,101,drift,70006,all,macro_auprc,0.6011716936447122,4364,0.0014024518807862537
RO-CAGF,101,drift,70006,all,nll,1.5637261229277806,4364,0.0014024518807862537
RO-CAGF,101,drift,70006,all,brier,0.635314983859287,4364,0.0014024518807862537
RO-CAGF,101,drift,70006,all,ece15,0.18463372045105247,4364,0.0014024518807862537
RO-CAGF,101,drift,70006,affected,accuracy,0.5508875739644971,1690,0.0014024518807862537
RO-CAGF,101,drift,70006,affected,macro_f1,0.5211913462339746,1690,0.0014024518807862537
RO-CAGF,101,drift,70006,affected,macro_auroc,0.8381681489565612,1690,0.0014024518807862537
RO-CAGF,101,drift,70006,affected,macro_auprc,0.5968048932600256,1690,0.0014024518807862537
RO-CAGF,101,drift,70006,affected,nll,1.6662444141561181,1690,0.0014024518807862537
RO-CAGF,101,drift,70006,affected,brier,0.6493988424721251,1690,0.0014024518807862537
RO-CAGF,101,drift,70006,affected,ece15,0.19188035119920088,1690,0.0014024518807862537
RO-CAGF,101,drift,70006,unaffected,accuracy,0.5635751682872102,2674,0.0014024518807862537
RO-CAGF,101,drift,70006,unaffected,macro_f1,0.5330446327816812,2674,0.0014024518807862537
RO-CAGF,101,drift,70006,unaffected,macro_auroc,0.8479636296609213,2674,0.0014024518807862537
RO-CAGF,101,drift,70006,unaffected,macro_auprc,0.6070539112343155,2674,0.0014024518807862537
RO-CAGF,101,drift,70006,unaffected,nll,1.4989333360258021,2674,0.0014024518807862537
RO-CAGF,101,drift,70006,unaffected,brier,0.6264138166731626,2674,0.0014024518807862537
RO-CAGF,101,drift,70006,unaffected,ece15,0.18005379097133586,2674,0.0014024518807862537
RO-CAGF,101,drift,70007,all,accuracy,0.5577451879010082,4364,0.0013252520631451593
RO-CAGF,101,drift,70007,all,macro_f1,0.529941644706756,4364,0.0013252520631451593
RO-CAGF,101,drift,70007,all,macro_auroc,0.844510619357893,4364,0.0013252520631451593
RO-CAGF,101,drift,70007,all,macro_auprc,0.5991065005355107,4364,0.0013252520631451593
RO-CAGF,101,drift,70007,all,nll,1.560723840209841,4364,0.0013252520631451593
RO-CAGF,101,drift,70007,all,brier,0.6381036355670632,4364,0.0013252520631451593
RO-CAGF,101,drift,70007,all,ece15,0.18743402876922782,4364,0.0013252520631451593
RO-CAGF,101,drift,70007,affected,accuracy,0.5254335260115607,1730,0.0013252520631451593
RO-CAGF,101,drift,70007,affected,macro_f1,0.5047203484826583,1730,0.0013252520631451593
RO-CAGF,101,drift,70007,affected,macro_auroc,0.8241329149428024,1730,0.0013252520631451593
RO-CAGF,101,drift,70007,affected,macro_auprc,0.5576763833730485,1730,0.0013252520631451593
RO-CAGF,101,drift,70007,affected,nll,1.7681631861620726,1730,0.0013252520631451593
RO-CAGF,101,drift,70007,affected,brier,0.6976162055578702,1730,0.0013252520631451593
RO-CAGF,101,drift,70007,affected,ece15,0.22115969447731282,1730,0.0013252520631451593
RO-CAGF,101,drift,70007,unaffected,accuracy,0.5789673500379651,2634,0.0013252520631451593
RO-CAGF,101,drift,70007,unaffected,macro_f1,0.5455660538086756,2634,0.0013252520631451593
RO-CAGF,101,drift,70007,unaffected,macro_auroc,0.860314498230375,2634,0.0013252520631451593
RO-CAGF,101,drift,70007,unaffected,macro_auprc,0.631977431770273,2634,0.0013252520631451593
RO-CAGF,101,drift,70007,unaffected,nll,1.4244785598387857,2634,0.0013252520631451593
RO-CAGF,101,drift,70007,unaffected,brier,0.5990160326497905,2634,0.0013252520631451593
RO-CAGF,101,drift,70007,unaffected,ece15,0.16528313939057251,2634,0.0013252520631451593
RO-CAGF,101,drift,70008,all,accuracy,0.5588909257561869,4364,0.0014262832229035905
RO-CAGF,101,drift,70008,all,macro_f1,0.5285067321686686,4364,0.0014262832229035905
RO-CAGF,101,drift,70008,all,macro_auroc,0.845722678221124,4364,0.0014262832229035905
RO-CAGF,101,drift,70008,all,macro_auprc,0.6092081647899075,4364,0.0014262832229035905
RO-CAGF,101,drift,70008,all,nll,1.5548665575907716,4364,0.0014262832229035905
RO-CAGF,101,drift,70008,all,brier,0.6221927865914598,4364,0.0014262832229035905
RO-CAGF,101,drift,70008,all,ece15,0.17236877216400082,4364,0.0014262832229035905
RO-CAGF,101,drift,70008,affected,accuracy,0.5196942974720753,1701,0.0014262832229035905
RO-CAGF,101,drift,70008,affected,macro_f1,0.4953477879162216,1701,0.0014262832229035905
RO-CAGF,101,drift,70008,affected,macro_auroc,0.828479111912875,1701,0.0014262832229035905
RO-CAGF,101,drift,70008,affected,macro_auprc,0.5864071694658595,1701,0.0014262832229035905
RO-CAGF,101,drift,70008,affected,nll,1.7607898839846008,1701,0.0014262832229035905
RO-CAGF,101,drift,70008,affected,brier,0.6739987169966727,1701,0.0014262832229035905
RO-CAGF,101,drift,70008,affected,ece15,0.19263527803845718,1701,0.0014262832229035905
RO-CAGF,101,drift,70008,unaffected,accuracy,0.5839279008636876,2663,0.0014262832229035905
RO-CAGF,101,drift,70008,unaffected,macro_f1,0.5478118232637993,2663,0.0014262832229035905
RO-CAGF,101,drift,70008,unaffected,macro_auroc,0.8591938479388449,2663,0.0014262832229035905
RO-CAGF,101,drift,70008,unaffected,macro_auprc,0.6279327651808134,2663,0.0014262832229035905
RO-CAGF,101,drift,70008,unaffected,nll,1.4233323562404514,2663,0.0014262832229035905
RO-CAGF,101,drift,70008,unaffected,brier,0.5891015783228654,2663,0.0014262832229035905
RO-CAGF,101,drift,70008,unaffected,ece15,0.16001028867758088,2663,0.0014262832229035905
RO-CAGF,101,stuck_at,70001,all,accuracy,0.5675985334555453,4364,0.0016089138404916934
RO-CAGF,101,stuck_at,70001,all,macro_f1,0.5392168730931437,4364,0.0016089138404916934
RO-CAGF,101,stuck_at,70001,all,macro_auroc,0.8480788553454236,4364,0.0016089138404916934
RO-CAGF,101,stuck_at,70001,all,macro_auprc,0.6174741693369493,4364,0.0016089138404916934
RO-CAGF,101,stuck_at,70001,all,nll,1.5243488419604592,4364,0.0016089138404916934
RO-CAGF,101,stuck_at,70001,all,brier,0.6106372164366606,4364,0.0016089138404916934
RO-CAGF,101,stuck_at,70001,all,ece15,0.167997457431911,4364,0.0016089138404916934
RO-CAGF,101,stuck_at,70001,affected,accuracy,0.5365439093484419,1765,0.0016089138404916934
RO-CAGF,101,stuck_at,70001,affected,macro_f1,0.5095584338182633,1765,0.0016089138404916934
RO-CAGF,101,stuck_at,70001,affected,macro_auroc,0.8396739225389935,1765,0.0016089138404916934
RO-CAGF,101,stuck_at,70001,affected,macro_auprc,0.6012502143370451,1765,0.0016089138404916934
