seed,method,fault,true_class,pred_class,count
104,DWR,gain_loss,2,1,35
104,DWR,gain_loss,2,2,461
104,DWR,gain_loss,2,3,6
104,DWR,gain_loss,2,4,89
104,DWR,gain_loss,2,5,61
104,DWR,gain_loss,2,6,33
104,DWR,gain_loss,3,1,17
104,DWR,gain_loss,3,2,251
104,DWR,gain_loss,3,3,302
104,DWR,gain_loss,3,4,87
104,DWR,gain_loss,3,5,53
104,DWR,gain_loss,3,6,30
104,DWR,gain_loss,4,1,58
104,DWR,gain_loss,4,2,17
104,DWR,gain_loss,4,3,40
104,DWR,gain_loss,4,4,247
104,DWR,gain_loss,4,5,128
104,DWR,gain_loss,4,6,218
104,DWR,gain_loss,5,1,28
104,DWR,gain_loss,5,2,15
104,DWR,gain_loss,5,3,20
104,DWR,gain_loss,5,4,94
104,DWR,gain_loss,5,5,441
104,DWR,gain_loss,5,6,223
104,DWR,gain_loss,6,1,49
104,DWR,gain_loss,6,2,34
104,DWR,gain_loss,6,3,16
104,DWR,gain_loss,6,4,257
104,DWR,gain_loss,6,5,33
104,DWR,gain_loss,6,6,330
104,DWR,offset,1,1,325
104,DWR,offset,1,2,0
104,DWR,offset,1,3,13
104,DWR,offset,1,4,58
104,DWR,offset,1,5,103
104,DWR,offset,1,6,192
104,DWR,offset,2,1,35
104,DWR,offset,2,2,497
104,DWR,offset,2,3,20
104,DWR,offset,2,4,15
104,DWR,offset,2,5,55
104,DWR,offset,2,6,63
104,DWR,offset,3,1,23
104,DWR,offset,3,2,248
104,DWR,offset,3,3,348
104,DWR,offset,3,4,2
104,DWR,offset,3,5,47
104,DWR,offset,3,6,72
104,DWR,offset,4,1,91
104,DWR,offset,4,2,19
104,DWR,offset,4,3,71
104,DWR,offset,4,4,59
104,DWR,offset,4,5,139
104,DWR,offset,4,6,329
104,DWR,offset,5,1,25
104,DWR,offset,5,2,18
104,DWR,offset,5,3,45
104,DWR,offset,5,4,27
104,DWR,offset,5,5,427
104,DWR,offset,5,6,279
104,DWR,offset,6,1,61
104,DWR,offset,6,2,45
104,DWR,offset,6,3,81
104,DWR,offset,6,4,84
104,DWR,offset,6,5,34
104,DWR,offset,6,6,414
104,DWR,linear_drift,1,1,330
104,DWR,linear_drift,1,2,0
104,DWR,linear_drift,1,3,12
104,DWR,linear_drift,1,4,45
104,DWR,linear_drift,1,5,97
104,DWR,linear_drift,1,6,207
104,DWR,linear_drift,2,1,35
104,DWR,linear_drift,2,2,502
104,DWR,linear_drift,2,3,22
104,DWR,linear_drift,2,4,19
104,DWR,linear_drift,2,5,55
104,DWR,linear_drift,2,6,52
104,DWR,linear_drift,3,1,21
104,DWR,linear_drift,3,2,241
104,DWR,linear_drift,3,3,367
104,DWR,linear_drift,3,4,3
104,DWR,linear_drift,3,5,52
104,DWR,linear_drift,3,6,56
104,DWR,linear_drift,4,1,83
104,DWR,linear_drift,4,2,20
104,DWR,linear_drift,4,3,71
104,DWR,linear_drift,4,4,66
104,DWR,linear_drift,4,5,138
104,DWR,linear_drift,4,6,330
104,DWR,linear_drift,5,1,25
104,DWR,linear_drift,5,2,17
104,DWR,linear_drift,5,3,41
104,DWR,linear_drift,5,4,30
104,DWR,linear_drift,5,5,438
104,DWR,linear_drift,5,6,270
104,DWR,linear_drift,6,1,63
104,DWR,linear_drift,6,2,40
104,DWR,linear_drift,6,3,58
104,DWR,linear_drift,6,4,79
104,DWR,linear_drift,6,5,30
104,DWR,linear_drift,6,6,449
104,DWR,stuck_at,1,1,310
104,DWR,stuck_at,1,2,0
104,DWR,stuck_at,1,3,4
104,DWR,stuck_at,1,4,125
104,DWR,stuck_at,1,5,86
104,DWR,stuck_at,1,6,166
104,DWR,stuck_at,2,1,31
104,DWR,stuck_at,2,2,400
104,DWR,stuck_at,2,3,3
104,DWR,stuck_at,2,4,169
104,DWR,stuck_at,2,5,49
104,DWR,stuck_at,2,6,33
104,DWR,stuck_at,3,1,9
104,DWR,stuck_at,3,2,200
104,DWR,stuck_at,3,3,225
104,DWR,stuck_at,3,4,240
104,DWR,stuck_at,3,5,35
104,DWR,stuck_at,3,6,31
104,DWR,stuck_at,4,1,53
104,DWR,stuck_at,4,2,17
104,DWR,stuck_at,4,3,40
104,DWR,stuck_at,4,4,271
104,DWR,stuck_at,4,5,123
104,DWR,stuck_at,4,6,204
104,DWR,stuck_at,5,1,22
104,DWR,stuck_at,5,2,13
104,DWR,stuck_at,5,3,20
104,DWR,stuck_at,5,4,236
104,DWR,stuck_at,5,5,325
104,DWR,stuck_at,5,6,205
104,DWR,stuck_at,6,1,48
104,DWR,stuck_at,6,2,34
104,DWR,stuck_at,6,3,16
104,DWR,stuck_at,6,4,299
104,DWR,stuck_at,6,5,23
104,DWR,stuck_at,6,6,299
104,DWR,clipping,1,1,331
104,DWR,clipping,1,2,3
104,DWR,clipping,1,3,17
104,DWR,clipping,1,4,45
104,DWR,clipping,1,5,124
104,DWR,clipping,1,6,171
104,DWR,clipping,2,1,26
104,DWR,clipping,2,2,500
104,DWR,clipping,2,3,64
104,DWR,clipping,2,4,10
104,DWR,clipping,2,5,53
104,DWR,clipping,2,6,32
104,DWR,clipping,3,1,9
104,DWR,clipping,3,2,290
104,DWR,clipping,3,3,361
104,DWR,clipping,3,4,2
104,DWR,clipping,3,5,47
104,DWR,clipping,3,6,31
104,DWR,clipping,4,1,60
104,DWR,clipping,4,2,17
104,DWR,clipping,4,3,170
104,DWR,clipping,4,4,137
104,DWR,clipping,4,5,120
104,DWR,clipping,4,6,204
104,DWR,clipping,5,1,49
104,DWR,clipping,5,2,14
104,DWR,clipping,5,3,56
104,DWR,clipping,5,4,47
104,DWR,clipping,5,5,432
104,DWR,clipping,5,6,223
104,DWR,clipping,6,1,48
104,DWR,clipping,6,2,34
104,DWR,clipping,6,3,98
104,DWR,clipping,6,4,200
104,DWR,clipping,6,5,35
104,DWR,clipping,6,6,304
104,DWR,correlated_dual,1,1,336
104,DWR,correlated_dual,1,2,6
104,DWR,correlated_dual,1,3,6
104,DWR,correlated_dual,1,4,23
104,DWR,correlated_dual,1,5,130
104,DWR,correlated_dual,1,6,190
104,DWR,correlated_dual,2,1,40
104,DWR,correlated_dual,2,2,525
104,DWR,correlated_dual,2,3,8
104,DWR,correlated_dual,2,4,12
104,DWR,correlated_dual,2,5,58
104,DWR,correlated_dual,2,6,42
104,DWR,correlated_dual,3,1,22
104,DWR,correlated_dual,3,2,377
104,DWR,correlated_dual,3,3,244
104,DWR,correlated_dual,3,4,2
104,DWR,correlated_dual,3,5,53
104,DWR,correlated_dual,3,6,42
104,DWR,correlated_dual,4,1,129
104,DWR,correlated_dual,4,2,30
104,DWR,correlated_dual,4,3,53
104,DWR,correlated_dual,4,4,42
104,DWR,correlated_dual,4,5,178
104,DWR,correlated_dual,4,6,276
104,DWR,correlated_dual,5,1,25
104,DWR,correlated_dual,5,2,18
104,DWR,correlated_dual,5,3,33
104,DWR,correlated_dual,5,4,20
104,DWR,correlated_dual,5,5,494
104,DWR,correlated_dual,5,6,231
104,DWR,correlated_dual,6,1,125
104,DWR,correlated_dual,6,2,64
104,DWR,correlated_dual,6,3,28
104,DWR,correlated_dual,6,4,68
104,DWR,correlated_dual,6,5,45
104,DWR,correlated_dual,6,6,389
104,BCRF,natural,1,1,394
104,BCRF,natural,1,2,0
104,BCRF,natural,1,3,0
104,BCRF,natural,1,4,25
104,BCRF,natural,1,5,105
104,BCRF,natural,1,6,167
104,BCRF,natural,2,1,5
104,BCRF,natural,2,2,606
104,BCRF,natural,2,3,1
104,BCRF,natural,2,4,13
104,BCRF,natural,2,5,53
104,BCRF,natural,2,6,7
104,BCRF,natural,3,1,40
104,BCRF,natural,3,2,140
104,BCRF,natural,3,3,525
104,BCRF,natural,3,4,7
104,BCRF,natural,3,5,22
104,BCRF,natural,3,6,6
104,BCRF,natural,4,1,120
104,BCRF,natural,4,2,39
104,BCRF,natural,4,3,25
104,BCRF,natural,4,4,58
104,BCRF,natural,4,5,81
104,BCRF,natural,4,6,385
104,BCRF,natural,5,1,1
104,BCRF,natural,5,2,1
104,BCRF,natural,5,3,75
104,BCRF,natural,5,4,0
104,BCRF,natural,5,5,530
104,BCRF,natural,5,6,214
104,BCRF,natural,6,1,123
104,BCRF,natural,6,2,29
104,BCRF,natural,6,3,0
104,BCRF,natural,6,4,8
104,BCRF,natural,6,5,22
104,BCRF,natural,6,6,537
104,BCRF,silent_gaussian,1,1,391
104,BCRF,silent_gaussian,1,2,11
104,BCRF,silent_gaussian,1,3,8
104,BCRF,silent_gaussian,1,4,40
104,BCRF,silent_gaussian,1,5,100
104,BCRF,silent_gaussian,1,6,141
104,BCRF,silent_gaussian,2,1,59
104,BCRF,silent_gaussian,2,2,488
104,BCRF,silent_gaussian,2,3,16
104,BCRF,silent_gaussian,2,4,33
104,BCRF,silent_gaussian,2,5,45
104,BCRF,silent_gaussian,2,6,44
104,BCRF,silent_gaussian,3,1,76
104,BCRF,silent_gaussian,3,2,129
104,BCRF,silent_gaussian,3,3,438
104,BCRF,silent_gaussian,3,4,18
104,BCRF,silent_gaussian,3,5,27
104,BCRF,silent_gaussian,3,6,52
104,BCRF,silent_gaussian,4,1,163
104,BCRF,silent_gaussian,4,2,43
104,BCRF,silent_gaussian,4,3,31
104,BCRF,silent_gaussian,4,4,84
104,BCRF,silent_gaussian,4,5,70
104,BCRF,silent_gaussian,4,6,317
104,BCRF,silent_gaussian,5,1,18
104,BCRF,silent_gaussian,5,2,7
104,BCRF,silent_gaussian,5,3,74
104,BCRF,silent_gaussian,5,4,16
104,BCRF,silent_gaussian,5,5,516
104,BCRF,silent_gaussian,5,6,190
104,BCRF,silent_gaussian,6,1,173
104,BCRF,silent_gaussian,6,2,37
104,BCRF,silent_gaussian,6,3,7
104,BCRF,silent_gaussian,6,4,33
104,BCRF,silent_gaussian,6,5,32
104,BCRF,silent_gaussian,6,6,437
104,BCRF,gain_loss,1,1,404
104,BCRF,gain_loss,1,2,4
104,BCRF,gain_loss,1,3,4
104,BCRF,gain_loss,1,4,40
104,BCRF,gain_loss,1,5,95
104,BCRF,gain_loss,1,6,144
104,BCRF,gain_loss,2,1,30
104,BCRF,gain_loss,2,2,557
104,BCRF,gain_loss,2,3,3
104,BCRF,gain_loss,2,4,19
104,BCRF,gain_loss,2,5,44
104,BCRF,gain_loss,2,6,32
104,BCRF,gain_loss,3,1,72
104,BCRF,gain_loss,3,2,111
104,BCRF,gain_loss,3,3,472
104,BCRF,gain_loss,3,4,12
104,BCRF,gain_loss,3,5,23
104,BCRF,gain_loss,3,6,50
104,BCRF,gain_loss,4,1,165
104,BCRF,gain_loss,4,2,35
104,BCRF,gain_loss,4,3,22
104,BCRF,gain_loss,4,4,80
104,BCRF,gain_loss,4,5,65
104,BCRF,gain_loss,4,6,341
104,BCRF,gain_loss,5,1,8
104,BCRF,gain_loss,5,2,5
104,BCRF,gain_loss,5,3,71
104,BCRF,gain_loss,5,4,9
104,BCRF,gain_loss,5,5,517
104,BCRF,gain_loss,5,6,211
104,BCRF,gain_loss,6,1,169
104,BCRF,gain_loss,6,2,19
104,BCRF,gain_loss,6,3,0
104,BCRF,gain_loss,6,4,26
104,BCRF,gain_loss,6,5,25
104,BCRF,gain_loss,6,6,480
104,BCRF,offset,1,1,423
104,BCRF,offset,1,2,4
104,BCRF,offset,1,3,4
104,BCRF,offset,1,4,43
104,BCRF,offset,1,5,84
104,BCRF,offset,1,6,133
104,BCRF,offset,2,1,163
104,BCRF,offset,2,2,427
104,BCRF,offset,2,3,6
104,BCRF,offset,2,4,12
104,BCRF,offset,2,5,46
104,BCRF,offset,2,6,31
104,BCRF,offset,3,1,126
104,BCRF,offset,3,2,101
104,BCRF,offset,3,3,439
104,BCRF,offset,3,4,13
104,BCRF,offset,3,5,22
104,BCRF,offset,3,6,39
104,BCRF,offset,4,1,262
104,BCRF,offset,4,2,32
104,BCRF,offset,4,3,15
104,BCRF,offset,4,4,86
104,BCRF,offset,4,5,42
104,BCRF,offset,4,6,271
104,BCRF,offset,5,1,18
104,BCRF,offset,5,2,3
104,BCRF,offset,5,3,68
104,BCRF,offset,5,4,20
104,BCRF,offset,5,5,498
104,BCRF,offset,5,6,214
104,BCRF,offset,6,1,266
104,BCRF,offset,6,2,19
104,BCRF,offset,6,3,0
104,BCRF,offset,6,4,12
104,BCRF,offset,6,5,20
104,BCRF,offset,6,6,402
104,BCRF,linear_drift,1,1,416
104,BCRF,linear_drift,1,2,4
104,BCRF,linear_drift,1,3,4
104,BCRF,linear_drift,1,4,40
104,BCRF,linear_drift,1,5,86
104,BCRF,linear_drift,1,6,141
104,BCRF,linear_drift,2,1,104
104,BCRF,linear_drift,2,2,484
104,BCRF,linear_drift,2,3,6
104,BCRF,linear_drift,2,4,13
104,BCRF,linear_drift,2,5,47
104,BCRF,linear_drift,2,6,31
104,BCRF,linear_drift,3,1,116
104,BCRF,linear_drift,3,2,101
104,BCRF,linear_drift,3,3,448
104,BCRF,linear_drift,3,4,12
104,BCRF,linear_drift,3,5,22
104,BCRF,linear_drift,3,6,41
104,BCRF,linear_drift,4,1,210
104,BCRF,linear_drift,4,2,32
104,BCRF,linear_drift,4,3,23
104,BCRF,linear_drift,4,4,78
104,BCRF,linear_drift,4,5,44
104,BCRF,linear_drift,4,6,321
104,BCRF,linear_drift,5,1,15
104,BCRF,linear_drift,5,2,3
104,BCRF,linear_drift,5,3,69
104,BCRF,linear_drift,5,4,9
104,BCRF,linear_drift,5,5,501
104,BCRF,linear_drift,5,6,224
104,BCRF,linear_drift,6,1,231
104,BCRF,linear_drift,6,2,19
104,BCRF,linear_drift,6,3,0
104,BCRF,linear_drift,6,4,13
104,BCRF,linear_drift,6,5,23
104,BCRF,linear_drift,6,6,433
104,BCRF,stuck_at,1,1,409
104,BCRF,stuck_at,1,2,4
104,BCRF,stuck_at,1,3,4
104,BCRF,stuck_at,1,4,41
104,BCRF,stuck_at,1,5,92
104,BCRF,stuck_at,1,6,141
104,BCRF,stuck_at,2,1,70
104,BCRF,stuck_at,2,2,521
104,BCRF,stuck_at,2,3,1
104,BCRF,stuck_at,2,4,15
104,BCRF,stuck_at,2,5,45
104,BCRF,stuck_at,2,6,33
104,BCRF,stuck_at,3,1,88
104,BCRF,stuck_at,3,2,108
104,BCRF,stuck_at,3,3,453
104,BCRF,stuck_at,3,4,14
104,BCRF,stuck_at,3,5,22
104,BCRF,stuck_at,3,6,55
104,BCRF,stuck_at,4,1,190
104,BCRF,stuck_at,4,2,32
104,BCRF,stuck_at,4,3,20
104,BCRF,stuck_at,4,4,78
104,BCRF,stuck_at,4,5,64
104,BCRF,stuck_at,4,6,324
104,BCRF,stuck_at,5,1,13
104,BCRF,stuck_at,5,2,7
104,BCRF,stuck_at,5,3,70
104,BCRF,stuck_at,5,4,10
104,BCRF,stuck_at,5,5,526
104,BCRF,stuck_at,5,6,195
104,BCRF,stuck_at,6,1,209
104,BCRF,stuck_at,6,2,19
104,BCRF,stuck_at,6,3,0
104,BCRF,stuck_at,6,4,17
104,BCRF,stuck_at,6,5,26
104,BCRF,stuck_at,6,6,448
104,BCRF,clipping,1,1,402
104,BCRF,clipping,1,2,8
104,BCRF,clipping,1,3,5
104,BCRF,clipping,1,4,37
104,BCRF,clipping,1,5,101
104,BCRF,clipping,1,6,138
104,BCRF,clipping,2,1,15
104,BCRF,clipping,2,2,570
104,BCRF,clipping,2,3,8
104,BCRF,clipping,2,4,18
104,BCRF,clipping,2,5,44
104,BCRF,clipping,2,6,30
104,BCRF,clipping,3,1,43
104,BCRF,clipping,3,2,137
104,BCRF,clipping,3,3,487
104,BCRF,clipping,3,4,13
104,BCRF,clipping,3,5,22
104,BCRF,clipping,3,6,38
104,BCRF,clipping,4,1,133
104,BCRF,clipping,4,2,64
104,BCRF,clipping,4,3,60
104,BCRF,clipping,4,4,93
104,BCRF,clipping,4,5,64
104,BCRF,clipping,4,6,294
104,BCRF,clipping,5,1,6
104,BCRF,clipping,5,2,7
104,BCRF,clipping,5,3,81
104,BCRF,clipping,5,4,12
104,BCRF,clipping,5,5,524
104,BCRF,clipping,5,6,191
104,BCRF,clipping,6,1,128
104,BCRF,clipping,6,2,51
104,BCRF,clipping,6,3,10
104,BCRF,clipping,6,4,74
104,BCRF,clipping,6,5,26
104,BCRF,clipping,6,6,430
104,BCRF,correlated_dual,1,1,372
104,BCRF,correlated_dual,1,2,29
104,BCRF,correlated_dual,1,3,9
104,BCRF,correlated_dual,1,4,46
104,BCRF,correlated_dual,1,5,107
104,BCRF,correlated_dual,1,6,128
104,BCRF,correlated_dual,2,1,42
104,BCRF,correlated_dual,2,2,481
104,BCRF,correlated_dual,2,3,35
104,BCRF,correlated_dual,2,4,44
104,BCRF,correlated_dual,2,5,51
104,BCRF,correlated_dual,2,6,32
104,BCRF,correlated_dual,3,1,63
104,BCRF,correlated_dual,3,2,144
104,BCRF,correlated_dual,3,3,433
104,BCRF,correlated_dual,3,4,26
104,BCRF,correlated_dual,3,5,30
104,BCRF,correlated_dual,3,6,44
104,BCRF,correlated_dual,4,1,148
104,BCRF,correlated_dual,4,2,64
104,BCRF,correlated_dual,4,3,38
104,BCRF,correlated_dual,4,4,88
104,BCRF,correlated_dual,4,5,99
104,BCRF,correlated_dual,4,6,271
104,BCRF,correlated_dual,5,1,20
104,BCRF,correlated_dual,5,2,14
104,BCRF,correlated_dual,5,3,76
104,BCRF,correlated_dual,5,4,28
104,BCRF,correlated_dual,5,5,505
104,BCRF,correlated_dual,5,6,178
104,BCRF,correlated_dual,6,1,151
104,BCRF,correlated_dual,6,2,46
104,BCRF,correlated_dual,6,3,26
104,BCRF,correlated_dual,6,4,44
104,BCRF,correlated_dual,6,5,52
104,BCRF,correlated_dual,6,6,400
105,UF,natural,1,1,440
105,UF,natural,1,2,0
105,UF,natural,1,3,0
105,UF,natural,1,4,123
105,UF,natural,1,5,93
105,UF,natural,1,6,35
105,UF,natural,2,1,16
105,UF,natural,2,2,581
105,UF,natural,2,3,20
105,UF,natural,2,4,1
105,UF,natural,2,5,66
105,UF,natural,2,6,1
105,UF,natural,3,1,66
105,UF,natural,3,2,15
105,UF,natural,3,3,624
105,UF,natural,3,4,0
105,UF,natural,3,5,31
105,UF,natural,3,6,4
105,UF,natural,4,1,427
105,UF,natural,4,2,0
105,UF,natural,4,3,53
105,UF,natural,4,4,107
105,UF,natural,4,5,85
105,UF,natural,4,6,36
105,UF,natural,5,1,82
105,UF,natural,5,2,0
105,UF,natural,5,3,6
105,UF,natural,5,4,15
105,UF,natural,5,5,649
105,UF,natural,5,6,69
105,UF,natural,6,1,377
105,UF,natural,6,2,0
105,UF,natural,6,3,0
105,UF,natural,6,4,81
105,UF,natural,6,5,31
105,UF,natural,6,6,230
105,UF,silent_gaussian,1,1,364
105,UF,silent_gaussian,1,2,15
105,UF,silent_gaussian,1,3,16
105,UF,silent_gaussian,1,4,135
105,UF,silent_gaussian,1,5,84
105,UF,silent_gaussian,1,6,77
105,UF,silent_gaussian,2,1,53
105,UF,silent_gaussian,2,2,446
105,UF,silent_gaussian,2,3,66
105,UF,silent_gaussian,2,4,29
105,UF,silent_gaussian,2,5,60
105,UF,silent_gaussian,2,6,31
105,UF,silent_gaussian,3,1,47
105,UF,silent_gaussian,3,2,38
105,UF,silent_gaussian,3,3,569
105,UF,silent_gaussian,3,4,11
105,UF,silent_gaussian,3,5,32
105,UF,silent_gaussian,3,6,43
105,UF,silent_gaussian,4,1,289
105,UF,silent_gaussian,4,2,22
105,UF,silent_gaussian,4,3,65
105,UF,silent_gaussian,4,4,131
105,UF,silent_gaussian,4,5,67
105,UF,silent_gaussian,4,6,134
105,UF,silent_gaussian,5,1,78
105,UF,silent_gaussian,5,2,16
105,UF,silent_gaussian,5,3,39
105,UF,silent_gaussian,5,4,51
105,UF,silent_gaussian,5,5,548
105,UF,silent_gaussian,5,6,89
105,UF,silent_gaussian,6,1,250
105,UF,silent_gaussian,6,2,24
105,UF,silent_gaussian,6,3,51
105,UF,silent_gaussian,6,4,111
105,UF,silent_gaussian,6,5,33
105,UF,silent_gaussian,6,6,250
105,UF,gain_loss,1,1,401
105,UF,gain_loss,1,2,0
105,UF,gain_loss,1,3,4
105,UF,gain_loss,1,4,156
105,UF,gain_loss,1,5,76
105,UF,gain_loss,1,6,54
105,UF,gain_loss,2,1,60
105,UF,gain_loss,2,2,488
105,UF,gain_loss,2,3,67
105,UF,gain_loss,2,4,2
105,UF,gain_loss,2,5,57
105,UF,gain_loss,2,6,11
105,UF,gain_loss,3,1,45
105,UF,gain_loss,3,2,31
105,UF,gain_loss,3,3,594
105,UF,gain_loss,3,4,3
105,UF,gain_loss,3,5,34
105,UF,gain_loss,3,6,33
105,UF,gain_loss,4,1,329
105,UF,gain_loss,4,2,4
105,UF,gain_loss,4,3,40
105,UF,gain_loss,4,4,159
105,UF,gain_loss,4,5,65
105,UF,gain_loss,4,6,111
105,UF,gain_loss,5,1,88
105,UF,gain_loss,5,2,13
105,UF,gain_loss,5,3,15
105,UF,gain_loss,5,4,40
105,UF,gain_loss,5,5,575
105,UF,gain_loss,5,6,90
105,UF,gain_loss,6,1,289
105,UF,gain_loss,6,2,7
105,UF,gain_loss,6,3,12
105,UF,gain_loss,6,4,107
105,UF,gain_loss,6,5,32
105,UF,gain_loss,6,6,272
105,UF,offset,1,1,355
105,UF,offset,1,2,0
105,UF,offset,1,3,3
105,UF,offset,1,4,215
105,UF,offset,1,5,66
105,UF,offset,1,6,52
105,UF,offset,2,1,44
105,UF,offset,2,2,368
105,UF,offset,2,3,45
105,UF,offset,2,4,159
105,UF,offset,2,5,55
105,UF,offset,2,6,14
105,UF,offset,3,1,42
105,UF,offset,3,2,26
105,UF,offset,3,3,541
105,UF,offset,3,4,75
105,UF,offset,3,5,31
105,UF,offset,3,6,25
105,UF,offset,4,1,244
105,UF,offset,4,2,1
105,UF,offset,4,3,30
105,UF,offset,4,4,298
105,UF,offset,4,5,49
105,UF,offset,4,6,86
105,UF,offset,5,1,72
105,UF,offset,5,2,8
105,UF,offset,5,3,9
105,UF,offset,5,4,139
105,UF,offset,5,5,517
105,UF,offset,5,6,76
105,UF,offset,6,1,208
105,UF,offset,6,2,6
105,UF,offset,6,3,11
105,UF,offset,6,4,262
105,UF,offset,6,5,20
105,UF,offset,6,6,212
105,UF,linear_drift,1,1,366
105,UF,linear_drift,1,2,0
105,UF,linear_drift,1,3,3
105,UF,linear_drift,1,4,188
105,UF,linear_drift,1,5,72
105,UF,linear_drift,1,6,62
105,UF,linear_drift,2,1,61
105,UF,linear_drift,2,2,427
105,UF,linear_drift,2,3,80
105,UF,linear_drift,2,4,28
105,UF,linear_drift,2,5,56
105,UF,linear_drift,2,6,33
105,UF,linear_drift,3,1,46
105,UF,linear_drift,3,2,27
105,UF,linear_drift,3,3,568
105,UF,linear_drift,3,4,40
105,UF,linear_drift,3,5,33
105,UF,linear_drift,3,6,26
105,UF,linear_drift,4,1,255
105,UF,linear_drift,4,2,2
105,UF,linear_drift,4,3,42
105,UF,linear_drift,4,4,236
105,UF,linear_drift,4,5,54
105,UF,linear_drift,4,6,119
105,UF,linear_drift,5,1,75
105,UF,linear_drift,5,2,8
105,UF,linear_drift,5,3,13
105,UF,linear_drift,5,4,76
105,UF,linear_drift,5,5,571
105,UF,linear_drift,5,6,78
105,UF,linear_drift,6,1,224
105,UF,linear_drift,6,2,6
105,UF,linear_drift,6,3,11
105,UF,linear_drift,6,4,191
105,UF,linear_drift,6,5,21
105,UF,linear_drift,6,6,266
105,UF,stuck_at,1,1,401
105,UF,stuck_at,1,2,0
105,UF,stuck_at,1,3,4
105,UF,stuck_at,1,4,161
105,UF,stuck_at,1,5,72
105,UF,stuck_at,1,6,53
105,UF,stuck_at,2,1,70
105,UF,stuck_at,2,2,465
105,UF,stuck_at,2,3,59
105,UF,stuck_at,2,4,14
105,UF,stuck_at,2,5,55
105,UF,stuck_at,2,6,22
105,UF,stuck_at,3,1,51
105,UF,stuck_at,3,2,29
105,UF,stuck_at,3,3,579
105,UF,stuck_at,3,4,6
105,UF,stuck_at,3,5,34
105,UF,stuck_at,3,6,41
105,UF,stuck_at,4,1,326
105,UF,stuck_at,4,2,3
105,UF,stuck_at,4,3,38
105,UF,stuck_at,4,4,165
105,UF,stuck_at,4,5,62
105,UF,stuck_at,4,6,114
105,UF,stuck_at,5,1,91
105,UF,stuck_at,5,2,25
105,UF,stuck_at,5,3,19
105,UF,stuck_at,5,4,51
105,UF,stuck_at,5,5,548
105,UF,stuck_at,5,6,87
105,UF,stuck_at,6,1,270
105,UF,stuck_at,6,2,10
105,UF,stuck_at,6,3,17
105,UF,stuck_at,6,4,128
105,UF,stuck_at,6,5,31
105,UF,stuck_at,6,6,263
105,UF,clipping,1,1,412
105,UF,clipping,1,2,0
105,UF,clipping,1,3,4
105,UF,clipping,1,4,150
105,UF,clipping,1,5,83
105,UF,clipping,1,6,42
105,UF,clipping,2,1,47
105,UF,clipping,2,2,494
105,UF,clipping,2,3,77
105,UF,clipping,2,4,2
105,UF,clipping,2,5,56
105,UF,clipping,2,6,9
105,UF,clipping,3,1,40
105,UF,clipping,3,2,39
105,UF,clipping,3,3,611
105,UF,clipping,3,4,0
105,UF,clipping,3,5,28
105,UF,clipping,3,6,22
105,UF,clipping,4,1,333
105,UF,clipping,4,2,14
105,UF,clipping,4,3,106
105,UF,clipping,4,4,119
105,UF,clipping,4,5,52
105,UF,clipping,4,6,84
105,UF,clipping,5,1,89
105,UF,clipping,5,2,23
105,UF,clipping,5,3,46
105,UF,clipping,5,4,38
105,UF,clipping,5,5,557
105,UF,clipping,5,6,68
105,UF,clipping,6,1,332
105,UF,clipping,6,2,29
105,UF,clipping,6,3,43
105,UF,clipping,6,4,99
105,UF,clipping,6,5,33
105,UF,clipping,6,6,183
105,UF,correlated_dual,1,1,369
105,UF,correlated_dual,1,2,14
105,UF,correlated_dual,1,3,19
105,UF,correlated_dual,1,4,141
105,UF,correlated_dual,1,5,93
105,UF,correlated_dual,1,6,55
105,UF,correlated_dual,2,1,67
105,UF,correlated_dual,2,2,406
105,UF,correlated_dual,2,3,100
105,UF,correlated_dual,2,4,43
105,UF,correlated_dual,2,5,55
105,UF,correlated_dual,2,6,14
105,UF,correlated_dual,3,1,63
105,UF,correlated_dual,3,2,48
105,UF,correlated_dual,3,3,546
105,UF,correlated_dual,3,4,11
105,UF,correlated_dual,3,5,36
105,UF,correlated_dual,3,6,36
105,UF,correlated_dual,4,1,294
105,UF,correlated_dual,4,2,26
105,UF,correlated_dual,4,3,67
105,UF,correlated_dual,4,4,142
105,UF,correlated_dual,4,5,82
105,UF,correlated_dual,4,6,97
105,UF,correlated_dual,5,1,102
105,UF,correlated_dual,5,2,22
105,UF,correlated_dual,5,3,36
105,UF,correlated_dual,5,4,78
105,UF,correlated_dual,5,5,507
105,UF,correlated_dual,5,6,76
105,UF,correlated_dual,6,1,265
105,UF,correlated_dual,6,2,22
105,UF,correlated_dual,6,3,59
105,UF,correlated_dual,6,4,111
105,UF,correlated_dual,6,5,50
105,UF,correlated_dual,6,6,212
105,CAGF,natural,1,1,425
105,CAGF,natural,1,2,6
105,CAGF,natural,1,3,9
105,CAGF,natural,1,4,43
105,CAGF,natural,1,5,168
105,CAGF,natural,1,6,40
105,CAGF,natural,2,1,40
105,CAGF,natural,2,2,606
105,CAGF,natural,2,3,1
105,CAGF,natural,2,4,0
105,CAGF,natural,2,5,36
105,CAGF,natural,2,6,2
105,CAGF,natural,3,1,47
105,CAGF,natural,3,2,207
105,CAGF,natural,3,3,474
105,CAGF,natural,3,4,2
105,CAGF,natural,3,5,8
105,CAGF,natural,3,6,2
105,CAGF,natural,4,1,228
105,CAGF,natural,4,2,99
105,CAGF,natural,4,3,1
