method,seed,subset,metric,value,n
QMF-PD-scale030,102,fault_unaffected,macro_auroc,0.8530234736334544,2599
QMF-PD-scale030,102,fault_unaffected,macro_auprc,0.6215243338095006,2599
QMF-PD-scale030,102,fault_unaffected,nll,1.826052909474894,2599
QMF-PD-scale030,102,fault_unaffected,brier,0.6125341948390114,2599
QMF-PD-scale030,102,fault_unaffected,ece15,0.21862307588794494,2599
QMF-PD-normalized,102,clean_matched_mask,accuracy,0.5703483043079743,4364
QMF-PD-normalized,102,clean_matched_mask,macro_f1,0.545736036981238,4364
QMF-PD-normalized,102,clean_matched_mask,macro_auroc,0.847692531392525,4364
QMF-PD-normalized,102,clean_matched_mask,macro_auprc,0.6054281549836756,4364
QMF-PD-normalized,102,clean_matched_mask,nll,2.072133056054752,4364
QMF-PD-normalized,102,clean_matched_mask,brier,0.6628321423849763,4364
QMF-PD-normalized,102,clean_matched_mask,ece15,0.27018910304982113,4364
QMF-PD-normalized,102,fault_all,accuracy,0.5277268560953254,4364
QMF-PD-normalized,102,fault_all,macro_f1,0.5082425691541951,4364
QMF-PD-normalized,102,fault_all,macro_auroc,0.8058519740122151,4364
QMF-PD-normalized,102,fault_all,macro_auprc,0.518902294008951,4364
QMF-PD-normalized,102,fault_all,nll,2.756529448005362,4364
QMF-PD-normalized,102,fault_all,brier,0.7612373014771866,4364
QMF-PD-normalized,102,fault_all,ece15,0.3240092681374274,4364
QMF-PD-normalized,102,fault_affected,accuracy,0.45382436260623227,1765
QMF-PD-normalized,102,fault_affected,macro_f1,0.44284947366507765,1765
QMF-PD-normalized,102,fault_affected,macro_auroc,0.7491846833418307,1765
QMF-PD-normalized,102,fault_affected,macro_auprc,0.42670828004690425,1765
QMF-PD-normalized,102,fault_affected,nll,3.8186774146568814,1765
QMF-PD-normalized,102,fault_affected,brier,0.9239848444657678,1765
QMF-PD-normalized,102,fault_affected,ece15,0.4129713724760428,1765
QMF-PD-normalized,102,fault_unaffected,accuracy,0.577914582531743,2599
QMF-PD-normalized,102,fault_unaffected,macro_f1,0.55076399393656,2599
QMF-PD-normalized,102,fault_unaffected,macro_auroc,0.8510976250726121,2599
QMF-PD-normalized,102,fault_unaffected,macro_auprc,0.6100639735889454,2599
QMF-PD-normalized,102,fault_unaffected,nll,2.0352169581477506,2599
QMF-PD-normalized,102,fault_unaffected,brier,0.6507142490051413,2599
QMF-PD-normalized,102,fault_unaffected,ece15,0.26363968895049494,2599
QMF-PD-rank0,102,clean_matched_mask,accuracy,0.5712648945921174,4364
QMF-PD-rank0,102,clean_matched_mask,macro_f1,0.5535758990853099,4364
QMF-PD-rank0,102,clean_matched_mask,macro_auroc,0.8422019360570335,4364
