seed,method,fault_type,subset,metric,value,n,inference_ms_per_observation
108,RO-PDRF-Full,stuck_at,fault_applied_available,macro_auprc,0.5570372415797205,1436,0.0011885426216673423
108,RO-PDRF-Full,stuck_at,fault_applied_available,nll,2.4170092111778345,1436,0.0011885426216673423
108,RO-PDRF-Full,stuck_at,fault_applied_available,brier,0.8183293420346672,1436,0.0011885426216673423
108,RO-PDRF-Full,stuck_at,fault_applied_available,ece15,0.34753660039981427,1436,0.0011885426216673423
108,RO-PDRF-Full,stuck_at,assigned,accuracy,0.4980169971671388,1765,0.0011885426216673423
108,RO-PDRF-Full,stuck_at,assigned,macro_f1,0.4920774052235462,1765,0.0011885426216673423
108,RO-PDRF-Full,stuck_at,assigned,macro_auroc,0.8244449229597821,1765,0.0011885426216673423
108,RO-PDRF-Full,stuck_at,assigned,macro_auprc,0.5655293358940315,1765,0.0011885426216673423
108,RO-PDRF-Full,stuck_at,assigned,nll,2.3970420502317937,1765,0.0011885426216673423
108,RO-PDRF-Full,stuck_at,assigned,brier,0.7983912610104,1765,0.0011885426216673423
108,RO-PDRF-Full,stuck_at,assigned,ece15,0.3401836400666926,1765,0.0011885426216673423
108,RO-PDRF-Full,stuck_at,unaffected,accuracy,0.6121585225086572,2599,0.0011885426216673423
108,RO-PDRF-Full,stuck_at,unaffected,macro_f1,0.5763173128148807,2599,0.0011885426216673423
108,RO-PDRF-Full,stuck_at,unaffected,macro_auroc,0.8692064128304705,2599,0.0011885426216673423
108,RO-PDRF-Full,stuck_at,unaffected,macro_auprc,0.6417563852020686,2599,0.0011885426216673423
108,RO-PDRF-Full,stuck_at,unaffected,nll,1.7671425190340118,2599,0.0011885426216673423
108,RO-PDRF-Full,stuck_at,unaffected,brier,0.6063715534138286,2599,0.0011885426216673423
108,RO-PDRF-Full,stuck_at,unaffected,ece15,0.23548118143459612,2599,0.0011885426216673423
108,RO-PDRF-Full,stuck_at,all,accuracy,0.5659945004582951,4364,0.0011885426216673423
108,RO-PDRF-Full,stuck_at,all,macro_f1,0.5421749889715172,4364,0.0011885426216673423
108,RO-PDRF-Full,stuck_at,all,macro_auroc,0.8497468180075224,4364,0.0011885426216673423
108,RO-PDRF-Full,stuck_at,all,macro_auprc,0.6027774989533551,4364,0.0011885426216673423
108,RO-PDRF-Full,stuck_at,all,nll,2.021902526495993,4364,0.0011885426216673423
108,RO-PDRF-Full,stuck_at,all,brier,0.6840330529344401,4364,0.0011885426216673423
108,RO-PDRF-Full,stuck_at,all,ece15,0.2774916292466121,4364,0.0011885426216673423
108,RO-MER,gaussian,fault_applied_available,accuracy,0.48467966573816157,1436,0.002212007329961427
108,RO-MER,gaussian,fault_applied_available,macro_f1,0.4645713217483132,1436,0.002212007329961427
108,RO-MER,gaussian,fault_applied_available,macro_auroc,0.7924672372300939,1436,0.002212007329961427
108,RO-MER,gaussian,fault_applied_available,macro_auprc,0.5101170347941907,1436,0.002212007329961427
108,RO-MER,gaussian,fault_applied_available,nll,2.1736092473966,1436,0.002212007329961427
108,RO-MER,gaussian,fault_applied_available,brier,0.7920987088417544,1436,0.002212007329961427
108,RO-MER,gaussian,fault_applied_available,ece15,0.31369336889563826,1436,0.002212007329961427
108,RO-MER,gaussian,assigned,accuracy,0.49971671388101985,1765,0.002212007329961427
108,RO-MER,gaussian,assigned,macro_f1,0.4839791909546523,1765,0.002212007329961427
108,RO-MER,gaussian,assigned,macro_auroc,0.7990993714916179,1765,0.002212007329961427
108,RO-MER,gaussian,assigned,macro_auprc,0.5240643563994762,1765,0.002212007329961427
108,RO-MER,gaussian,assigned,nll,2.014889091379443,1765,0.002212007329961427
108,RO-MER,gaussian,assigned,brier,0.7536574694375466,1765,0.002212007329961427
108,RO-MER,gaussian,assigned,ece15,0.2876641262523176,1765,0.002212007329961427
108,RO-MER,gaussian,unaffected,accuracy,0.6036937283570604,2599,0.002212007329961427
108,RO-MER,gaussian,unaffected,macro_f1,0.5850156047714418,2599,0.002212007329961427
108,RO-MER,gaussian,unaffected,macro_auroc,0.8587648281785957,2599,0.002212007329961427
108,RO-MER,gaussian,unaffected,macro_auprc,0.6410412884582847,2599,0.002212007329961427
108,RO-MER,gaussian,unaffected,nll,1.3386500206413103,2599,0.002212007329961427
108,RO-MER,gaussian,unaffected,brier,0.5601945257620718,2599,0.002212007329961427
108,RO-MER,gaussian,unaffected,ece15,0.15487724182558957,2599,0.002212007329961427
108,RO-MER,gaussian,all,accuracy,0.5616406966086159,4364,0.002212007329961427
108,RO-MER,gaussian,all,macro_f1,0.544928029839701,4364,0.002212007329961427
108,RO-MER,gaussian,all,macro_auroc,0.8328275504936952,4364,0.002212007329961427
108,RO-MER,gaussian,all,macro_auprc,0.5852822285965252,4364,0.002212007329961427
108,RO-MER,gaussian,all,nll,1.6121518446222463,4364,0.002212007329961427
108,RO-MER,gaussian,all,brier,0.6384397355666579,4364,0.002212007329961427
108,RO-MER,gaussian,all,ece15,0.20806075709058428,4364,0.002212007329961427
108,RO-MER,offset,fault_applied_available,accuracy,0.5278551532033426,1436,0.0015114802916471929
108,RO-MER,offset,fault_applied_available,macro_f1,0.5133623702785581,1436,0.0015114802916471929
108,RO-MER,offset,fault_applied_available,macro_auroc,0.8196984742147982,1436,0.0015114802916471929
108,RO-MER,offset,fault_applied_available,macro_auprc,0.6039722970477613,1436,0.0015114802916471929
108,RO-MER,offset,fault_applied_available,nll,1.8150196705831185,1436,0.0015114802916471929
108,RO-MER,offset,fault_applied_available,brier,0.717532730871794,1436,0.0015114802916471929
108,RO-MER,offset,fault_applied_available,ece15,0.24298996175315055,1436,0.0015114802916471929
108,RO-MER,offset,assigned,accuracy,0.534844192634561,1765,0.0015114802916471929
108,RO-MER,offset,assigned,macro_f1,0.5243517494276214,1765,0.0015114802916471929
108,RO-MER,offset,assigned,macro_auroc,0.8227403959068331,1765,0.0015114802916471929
108,RO-MER,offset,assigned,macro_auprc,0.6021343189159932,1765,0.0015114802916471929
108,RO-MER,offset,assigned,nll,1.7231414243515906,1765,0.0015114802916471929
108,RO-MER,offset,assigned,brier,0.6929907587492389,1765,0.0015114802916471929
108,RO-MER,offset,assigned,ece15,0.23014004071778682,1765,0.0015114802916471929
108,RO-MER,offset,unaffected,accuracy,0.6036937283570604,2599,0.0015114802916471929
108,RO-MER,offset,unaffected,macro_f1,0.5850156047714418,2599,0.0015114802916471929
108,RO-MER,offset,unaffected,macro_auroc,0.8587648281785957,2599,0.0015114802916471929
108,RO-MER,offset,unaffected,macro_auprc,0.6410412884582847,2599,0.0015114802916471929
108,RO-MER,offset,unaffected,nll,1.3386500206413103,2599,0.0015114802916471929
108,RO-MER,offset,unaffected,brier,0.5601945257620718,2599,0.0015114802916471929
108,RO-MER,offset,unaffected,ece15,0.15487724182558957,2599,0.0015114802916471929
108,RO-MER,offset,all,accuracy,0.5758478460128322,4364,0.0015114802916471929
108,RO-MER,offset,all,macro_f1,0.5631766336134127,4364,0.0015114802916471929
108,RO-MER,offset,all,macro_auroc,0.8400227674116382,4364,0.0015114802916471929
108,RO-MER,offset,all,macro_auprc,0.6169977385476346,4364,0.0015114802916471929
108,RO-MER,offset,all,nll,1.4941558243875626,4364,0.0015114802916471929
108,RO-MER,offset,all,brier,0.6139033596810338,4364,0.0015114802916471929
108,RO-MER,offset,all,ece15,0.18354307190881314,4364,0.0015114802916471929
108,RO-MER,drift,fault_applied_available,accuracy,0.5515320334261838,1436,0.0015019248385348559
108,RO-MER,drift,fault_applied_available,macro_f1,0.5425298384128484,1436,0.0015019248385348559
108,RO-MER,drift,fault_applied_available,macro_auroc,0.8285815600534304,1436,0.0015019248385348559
108,RO-MER,drift,fault_applied_available,macro_auprc,0.6208531886723518,1436,0.0015019248385348559
108,RO-MER,drift,fault_applied_available,nll,1.6613666600334747,1436,0.0015019248385348559
108,RO-MER,drift,fault_applied_available,brier,0.6659977548564775,1436,0.0015019248385348559
108,RO-MER,drift,fault_applied_available,ece15,0.2264117000411812,1436,0.0015019248385348559
108,RO-MER,drift,assigned,accuracy,0.5541076487252125,1765,0.0015019248385348559
108,RO-MER,drift,assigned,macro_f1,0.5463861022289328,1765,0.0015019248385348559
108,RO-MER,drift,assigned,macro_auroc,0.831278362563328,1765,0.0015019248385348559
108,RO-MER,drift,assigned,macro_auprc,0.6197297719651934,1765,0.0015019248385348559
108,RO-MER,drift,assigned,nll,1.5981296831905205,1765,0.0015019248385348559
108,RO-MER,drift,assigned,brier,0.6510620190563242,1765,0.0015019248385348559
108,RO-MER,drift,assigned,ece15,0.21665196536958387,1765,0.0015019248385348559
108,RO-MER,drift,unaffected,accuracy,0.6036937283570604,2599,0.0015019248385348559
108,RO-MER,drift,unaffected,macro_f1,0.5850156047714418,2599,0.0015019248385348559
108,RO-MER,drift,unaffected,macro_auroc,0.8587648281785957,2599,0.0015019248385348559
108,RO-MER,drift,unaffected,macro_auprc,0.6410412884582847,2599,0.0015019248385348559
108,RO-MER,drift,unaffected,nll,1.3386500206413103,2599,0.0015019248385348559
108,RO-MER,drift,unaffected,brier,0.5601945257620718,2599,0.0015019248385348559
108,RO-MER,drift,unaffected,ece15,0.15487724182558957,2599,0.0015019248385348559
108,RO-MER,drift,all,accuracy,0.5836388634280477,4364,0.0015019248385348559
108,RO-MER,drift,all,macro_f1,0.5707289325066737,4364,0.0015019248385348559
108,RO-MER,drift,all,macro_auroc,0.845376808280279,4364,0.0015019248385348559
108,RO-MER,drift,all,macro_auprc,0.6275213035370854,4364,0.0015019248385348559
108,RO-MER,drift,all,nll,1.4435953928684773,4364,0.0015019248385348559
108,RO-MER,drift,all,brier,0.5969454711480379,4364,0.0015019248385348559
108,RO-MER,drift,all,ece15,0.17789160736130533,4364,0.0015019248385348559
108,RO-MER,stuck_at,fault_applied_available,accuracy,0.5076601671309192,1436,0.0015142529783621055
108,RO-MER,stuck_at,fault_applied_available,macro_f1,0.5004793203916962,1436,0.0015142529783621055
108,RO-MER,stuck_at,fault_applied_available,macro_auroc,0.8033025000523337,1436,0.0015142529783621055
108,RO-MER,stuck_at,fault_applied_available,macro_auprc,0.5566865611484361,1436,0.0015142529783621055
108,RO-MER,stuck_at,fault_applied_available,nll,1.7058676465636153,1436,0.0015142529783621055
108,RO-MER,stuck_at,fault_applied_available,brier,0.7004089141687146,1436,0.0015142529783621055
108,RO-MER,stuck_at,fault_applied_available,ece15,0.1961596175862222,1436,0.0015142529783621055
108,RO-MER,stuck_at,assigned,accuracy,0.5184135977337111,1765,0.0015142529783621055
108,RO-MER,stuck_at,assigned,macro_f1,0.5151577008189044,1765,0.0015142529783621055
108,RO-MER,stuck_at,assigned,macro_auroc,0.8102065831621453,1765,0.0015142529783621055
108,RO-MER,stuck_at,assigned,macro_auprc,0.5662663573853448,1765,0.0015142529783621055
108,RO-MER,stuck_at,assigned,nll,1.6343355849793488,1765,0.0015142529783621055
108,RO-MER,stuck_at,assigned,brier,0.6790588602871305,1765,0.0015142529783621055
108,RO-MER,stuck_at,assigned,ece15,0.19203896779176535,1765,0.0015142529783621055
108,RO-MER,stuck_at,unaffected,accuracy,0.6036937283570604,2599,0.0015142529783621055
108,RO-MER,stuck_at,unaffected,macro_f1,0.5850156047714418,2599,0.0015142529783621055
108,RO-MER,stuck_at,unaffected,macro_auroc,0.8587648281785957,2599,0.0015142529783621055
108,RO-MER,stuck_at,unaffected,macro_auprc,0.6410412884582847,2599,0.0015142529783621055
108,RO-MER,stuck_at,unaffected,nll,1.3386500206413103,2599,0.0015142529783621055
108,RO-MER,stuck_at,unaffected,brier,0.5601945257620718,2599,0.0015142529783621055
108,RO-MER,stuck_at,unaffected,ece15,0.15487724182558957,2599,0.0015142529783621055
108,RO-MER,stuck_at,all,accuracy,0.5692025664527957,4364,0.0015142529783621055
108,RO-MER,stuck_at,all,macro_f1,0.5602493594136709,4364,0.0015142529783621055
108,RO-MER,stuck_at,all,macro_auroc,0.8362565262811809,4364,0.0015142529783621055
108,RO-MER,stuck_at,all,macro_auprc,0.6065144925519349,4364,0.0015142529783621055
108,RO-MER,stuck_at,all,nll,1.4582387055763786,4364,0.0015142529783621055
108,RO-MER,stuck_at,all,brier,0.6082686665587557,4364,0.0015142529783621055
108,RO-MER,stuck_at,all,ece15,0.1695690660794649,4364,0.0015142529783621055
109,RO-CAGF,gaussian,fault_applied_available,accuracy,0.45264623955431754,1436,0.0010930339137380763
109,RO-CAGF,gaussian,fault_applied_available,macro_f1,0.4265310000829652,1436,0.0010930339137380763
109,RO-CAGF,gaussian,fault_applied_available,macro_auroc,0.7931053322854446,1436,0.0010930339137380763
109,RO-CAGF,gaussian,fault_applied_available,macro_auprc,0.4834577981784491,1436,0.0010930339137380763
109,RO-CAGF,gaussian,fault_applied_available,nll,1.7474551838089556,1436,0.0010930339137380763
109,RO-CAGF,gaussian,fault_applied_available,brier,0.7414924279214986,1436,0.0010930339137380763
109,RO-CAGF,gaussian,fault_applied_available,ece15,0.21760962060899125,1436,0.0010930339137380763
109,RO-CAGF,gaussian,assigned,accuracy,0.46402266288951843,1765,0.0010930339137380763
109,RO-CAGF,gaussian,assigned,macro_f1,0.43556511188621555,1765,0.0010930339137380763
109,RO-CAGF,gaussian,assigned,macro_auroc,0.7966633965318269,1765,0.0010930339137380763
109,RO-CAGF,gaussian,assigned,macro_auprc,0.489998566334308,1765,0.0010930339137380763
109,RO-CAGF,gaussian,assigned,nll,1.7098945549618572,1765,0.0010930339137380763
109,RO-CAGF,gaussian,assigned,brier,0.7283554742982234,1765,0.0010930339137380763
109,RO-CAGF,gaussian,assigned,ece15,0.2032086161733011,1765,0.0010930339137380763
109,RO-CAGF,gaussian,unaffected,accuracy,0.5405925355906118,2599,0.0010930339137380763
109,RO-CAGF,gaussian,unaffected,macro_f1,0.5143752994938986,2599,0.0010930339137380763
109,RO-CAGF,gaussian,unaffected,macro_auroc,0.8312116950273826,2599,0.0010930339137380763
109,RO-CAGF,gaussian,unaffected,macro_auprc,0.5767117335262077,2599,0.0010930339137380763
109,RO-CAGF,gaussian,unaffected,nll,1.3923101231872999,2599,0.0010930339137380763
109,RO-CAGF,gaussian,unaffected,brier,0.6209706453242985,2599,0.0010930339137380763
109,RO-CAGF,gaussian,unaffected,ece15,0.126418580477767,2599,0.0010930339137380763
109,RO-CAGF,gaussian,all,accuracy,0.5096241979835013,4364,0.0010930339137380763
109,RO-CAGF,gaussian,all,macro_f1,0.4834779690741479,4364,0.0010930339137380763
109,RO-CAGF,gaussian,all,macro_auroc,0.8164653860988519,4364,0.0010930339137380763
109,RO-CAGF,gaussian,all,macro_auprc,0.5370147258077532,4364,0.0010930339137380763
109,RO-CAGF,gaussian,all,nll,1.5207557056992371,4364,0.0010930339137380763
109,RO-CAGF,gaussian,all,brier,0.6644019521847424,4364,0.0010930339137380763
109,RO-CAGF,gaussian,all,ece15,0.15437951572341838,4364,0.0010930339137380763
109,RO-CAGF,offset,fault_applied_available,accuracy,0.4171309192200557,1436,0.0011403528873370765
109,RO-CAGF,offset,fault_applied_available,macro_f1,0.3826056930750743,1436,0.0011403528873370765
109,RO-CAGF,offset,fault_applied_available,macro_auroc,0.7794960716144826,1436,0.0011403528873370765
109,RO-CAGF,offset,fault_applied_available,macro_auprc,0.45960023784230497,1436,0.0011403528873370765
109,RO-CAGF,offset,fault_applied_available,nll,2.0553132747674447,1436,0.0011403528873370765
109,RO-CAGF,offset,fault_applied_available,brier,0.8561602003614358,1436,0.0011403528873370765
109,RO-CAGF,offset,fault_applied_available,ece15,0.3258783206717217,1436,0.0011403528873370765
109,RO-CAGF,offset,assigned,accuracy,0.4351274787535411,1765,0.0011403528873370765
109,RO-CAGF,offset,assigned,macro_f1,0.4029948563617636,1765,0.0011403528873370765
109,RO-CAGF,offset,assigned,macro_auroc,0.7809831880964686,1765,0.0011403528873370765
109,RO-CAGF,offset,assigned,macro_auprc,0.4687889475961848,1765,0.0011403528873370765
109,RO-CAGF,offset,assigned,nll,1.9603672000702934,1765,0.0011403528873370765
109,RO-CAGF,offset,assigned,brier,0.8216489140850503,1765,0.0011403528873370765
109,RO-CAGF,offset,assigned,ece15,0.29027819104978114,1765,0.0011403528873370765
109,RO-CAGF,offset,unaffected,accuracy,0.5405925355906118,2599,0.0011403528873370765
109,RO-CAGF,offset,unaffected,macro_f1,0.5143752994938986,2599,0.0011403528873370765
109,RO-CAGF,offset,unaffected,macro_auroc,0.8312116950273826,2599,0.0011403528873370765
109,RO-CAGF,offset,unaffected,macro_auprc,0.5767117335262077,2599,0.0011403528873370765
109,RO-CAGF,offset,unaffected,nll,1.3923101231872999,2599,0.0011403528873370765
109,RO-CAGF,offset,unaffected,brier,0.6209706453242985,2599,0.0011403528873370765
109,RO-CAGF,offset,unaffected,ece15,0.126418580477767,2599,0.0011403528873370765
109,RO-CAGF,offset,all,accuracy,0.4979376718606783,4364,0.0011403528873370765
109,RO-CAGF,offset,all,macro_f1,0.4737382257089234,4364,0.0011403528873370765
109,RO-CAGF,offset,all,macro_auroc,0.8051596531752172,4364,0.0011403528873370765
109,RO-CAGF,offset,all,macro_auprc,0.5248722602661459,4364,0.0011403528873370765
109,RO-CAGF,offset,all,nll,1.622058230588419,4364,0.0011403528873370765
109,RO-CAGF,offset,all,brier,0.7021340606228152,4364,0.0011403528873370765
109,RO-CAGF,offset,all,ece15,0.18959440072395733,4364,0.0011403528873370765
109,RO-CAGF,drift,fault_applied_available,accuracy,0.44428969359331477,1436,0.0013657195255519716
109,RO-CAGF,drift,fault_applied_available,macro_f1,0.41664956511546075,1436,0.0013657195255519716
109,RO-CAGF,drift,fault_applied_available,macro_auroc,0.7873037024151198,1436,0.0013657195255519716
109,RO-CAGF,drift,fault_applied_available,macro_auprc,0.5100047838218756,1436,0.0013657195255519716
109,RO-CAGF,drift,fault_applied_available,nll,1.9318396606154313,1436,0.0013657195255519716
109,RO-CAGF,drift,fault_applied_available,brier,0.8053950507708424,1436,0.0013657195255519716
109,RO-CAGF,drift,fault_applied_available,ece15,0.28702836902941836,1436,0.0013657195255519716
109,RO-CAGF,drift,assigned,accuracy,0.4572237960339943,1765,0.0013657195255519716
109,RO-CAGF,drift,assigned,macro_f1,0.42821528081494775,1765,0.0013657195255519716
109,RO-CAGF,drift,assigned,macro_auroc,0.7881316343637002,1765,0.0013657195255519716
109,RO-CAGF,drift,assigned,macro_auprc,0.5089526482027814,1765,0.0013657195255519716
109,RO-CAGF,drift,assigned,nll,1.8599093474231037,1765,0.0013657195255519716
109,RO-CAGF,drift,assigned,brier,0.7803465034266412,1765,0.0013657195255519716
109,RO-CAGF,drift,assigned,ece15,0.2596875065784616,1765,0.0013657195255519716
109,RO-CAGF,drift,unaffected,accuracy,0.5405925355906118,2599,0.0013657195255519716
109,RO-CAGF,drift,unaffected,macro_f1,0.5143752994938986,2599,0.0013657195255519716
109,RO-CAGF,drift,unaffected,macro_auroc,0.8312116950273826,2599,0.0013657195255519716
109,RO-CAGF,drift,unaffected,macro_auprc,0.5767117335262077,2599,0.0013657195255519716
109,RO-CAGF,drift,unaffected,nll,1.3923101231872999,2599,0.0013657195255519716
109,RO-CAGF,drift,unaffected,brier,0.6209706453242985,2599,0.0013657195255519716
109,RO-CAGF,drift,unaffected,ece15,0.126418580477767,2599,0.0013657195255519716
109,RO-CAGF,drift,all,accuracy,0.5068744271310724,4364,0.0013657195255519716
109,RO-CAGF,drift,all,macro_f1,0.4828542802056875,4364,0.0013657195255519716
109,RO-CAGF,drift,all,macro_auroc,0.8093548948479792,4364,0.0013657195255519716
109,RO-CAGF,drift,all,macro_auprc,0.5431091456484681,4364,0.0013657195255519716
109,RO-CAGF,drift,all,nll,1.5814285078747867,4364,0.0013657195255519716
109,RO-CAGF,drift,all,brier,0.6854294880260939,4364,0.0013657195255519716
109,RO-CAGF,drift,all,ece15,0.1772221734322177,4364,0.0013657195255519716
109,RO-CAGF,stuck_at,fault_applied_available,accuracy,0.4101671309192201,1436,0.001324037578440076
109,RO-CAGF,stuck_at,fault_applied_available,macro_f1,0.37513310748040074,1436,0.001324037578440076
109,RO-CAGF,stuck_at,fault_applied_available,macro_auroc,0.76654314209414,1436,0.001324037578440076
109,RO-CAGF,stuck_at,fault_applied_available,macro_auprc,0.4342145250268703,1436,0.001324037578440076
109,RO-CAGF,stuck_at,fault_applied_available,nll,2.066744907850632,1436,0.001324037578440076
109,RO-CAGF,stuck_at,fault_applied_available,brier,0.8679875443579864,1436,0.001324037578440076
109,RO-CAGF,stuck_at,fault_applied_available,ece15,0.3235060446441672,1436,0.001324037578440076
109,RO-CAGF,stuck_at,assigned,accuracy,0.4294617563739377,1765,0.001324037578440076
109,RO-CAGF,stuck_at,assigned,macro_f1,0.39705038298496637,1765,0.001324037578440076
109,RO-CAGF,stuck_at,assigned,macro_auroc,0.7706743330212392,1765,0.001324037578440076
109,RO-CAGF,stuck_at,assigned,macro_auprc,0.44832243246177134,1765,0.001324037578440076
109,RO-CAGF,stuck_at,assigned,nll,1.969667950839391,1765,0.001324037578440076
109,RO-CAGF,stuck_at,assigned,brier,0.8312716143564649,1765,0.001324037578440076
109,RO-CAGF,stuck_at,assigned,ece15,0.2881487988378779,1765,0.001324037578440076
109,RO-CAGF,stuck_at,unaffected,accuracy,0.5405925355906118,2599,0.001324037578440076
109,RO-CAGF,stuck_at,unaffected,macro_f1,0.5143752994938986,2599,0.001324037578440076
109,RO-CAGF,stuck_at,unaffected,macro_auroc,0.8312116950273826,2599,0.001324037578440076
109,RO-CAGF,stuck_at,unaffected,macro_auprc,0.5767117335262077,2599,0.001324037578440076
109,RO-CAGF,stuck_at,unaffected,nll,1.3923101231872999,2599,0.001324037578440076
109,RO-CAGF,stuck_at,unaffected,brier,0.6209706453242985,2599,0.001324037578440076
109,RO-CAGF,stuck_at,unaffected,ece15,0.126418580477767,2599,0.001324037578440076
109,RO-CAGF,stuck_at,all,accuracy,0.4956461961503208,4364,0.001324037578440076
109,RO-CAGF,stuck_at,all,macro_f1,0.4716370838932357,4364,0.001324037578440076
109,RO-CAGF,stuck_at,all,macro_auroc,0.8013388431593382,4364,0.001324037578440076
109,RO-CAGF,stuck_at,all,macro_auprc,0.5150530555307373,4364,0.001324037578440076
109,RO-CAGF,stuck_at,all,nll,1.6258198770383405,4364,0.001324037578440076
109,RO-CAGF,stuck_at,all,brier,0.7060259180882246,4364,0.001324037578440076
109,RO-CAGF,stuck_at,all,ece15,0.18873321415223077,4364,0.001324037578440076
109,RO-PDRF-Full,gaussian,fault_applied_available,accuracy,0.5076601671309192,1436,0.0011845096270532427
109,RO-PDRF-Full,gaussian,fault_applied_available,macro_f1,0.499125273428125,1436,0.0011845096270532427
109,RO-PDRF-Full,gaussian,fault_applied_available,macro_auroc,0.80878897201609,1436,0.0011845096270532427
109,RO-PDRF-Full,gaussian,fault_applied_available,macro_auprc,0.518635772934239,1436,0.0011845096270532427
109,RO-PDRF-Full,gaussian,fault_applied_available,nll,2.996477826659117,1436,0.0011845096270532427
109,RO-PDRF-Full,gaussian,fault_applied_available,brier,0.811565283339807,1436,0.0011845096270532427
109,RO-PDRF-Full,gaussian,fault_applied_available,ece15,0.35329820960760117,1436,0.0011845096270532427
109,RO-PDRF-Full,gaussian,assigned,accuracy,0.5235127478753541,1765,0.0011845096270532427
109,RO-PDRF-Full,gaussian,assigned,macro_f1,0.5148313379070579,1765,0.0011845096270532427
109,RO-PDRF-Full,gaussian,assigned,macro_auroc,0.8157265495097019,1765,0.0011845096270532427
109,RO-PDRF-Full,gaussian,assigned,macro_auprc,0.5335368400704357,1765,0.0011845096270532427
109,RO-PDRF-Full,gaussian,assigned,nll,2.881915854440943,1765,0.0011845096270532427
109,RO-PDRF-Full,gaussian,assigned,brier,0.7899304937499506,1765,0.0011845096270532427
109,RO-PDRF-Full,gaussian,assigned,ece15,0.3420721106252319,1765,0.0011845096270532427
109,RO-PDRF-Full,gaussian,unaffected,accuracy,0.6237014236244709,2599,0.0011845096270532427
109,RO-PDRF-Full,gaussian,unaffected,macro_f1,0.5903994865884963,2599,0.0011845096270532427
109,RO-PDRF-Full,gaussian,unaffected,macro_auroc,0.8731332310830405,2599,0.0011845096270532427
109,RO-PDRF-Full,gaussian,unaffected,macro_auprc,0.6467047951650333,2599,0.0011845096270532427
109,RO-PDRF-Full,gaussian,unaffected,nll,1.9509958421540177,2599,0.0011845096270532427
109,RO-PDRF-Full,gaussian,unaffected,brier,0.608829620292731,2599,0.0011845096270532427
109,RO-PDRF-Full,gaussian,unaffected,ece15,0.250742797509392,2599,0.0011845096270532427
109,RO-PDRF-Full,gaussian,all,accuracy,0.5831805682859762,4364,0.0011845096270532427
109,RO-PDRF-Full,gaussian,all,macro_f1,0.562048507010381,4364,0.0011845096270532427
109,RO-PDRF-Full,gaussian,all,macro_auroc,0.8487884559923063,4364,0.0011845096270532427
109,RO-PDRF-Full,gaussian,all,macro_auprc,0.5946747919417509,4364,0.0011845096270532427
109,RO-PDRF-Full,gaussian,all,nll,2.3275022174258835,4364,0.0011845096270532427
109,RO-PDRF-Full,gaussian,all,brier,0.6820750468857633,4364,0.0011845096270532427
109,RO-PDRF-Full,gaussian,all,ece15,0.2874980696931987,4364,0.0011845096270532427
109,RO-PDRF-Full,offset,fault_applied_available,accuracy,0.48259052924791085,1436,0.0008881301560424657
109,RO-PDRF-Full,offset,fault_applied_available,macro_f1,0.4713775267207257,1436,0.0008881301560424657
109,RO-PDRF-Full,offset,fault_applied_available,macro_auroc,0.8319898122504149,1436,0.0008881301560424657
109,RO-PDRF-Full,offset,fault_applied_available,macro_auprc,0.5865654638655999,1436,0.0008881301560424657
109,RO-PDRF-Full,offset,fault_applied_available,nll,3.1012808927311513,1436,0.0008881301560424657
109,RO-PDRF-Full,offset,fault_applied_available,brier,0.8493757553636632,1436,0.0008881301560424657
109,RO-PDRF-Full,offset,fault_applied_available,ece15,0.37388176383829386,1436,0.0008881301560424657
109,RO-PDRF-Full,offset,assigned,accuracy,0.5031161473087818,1765,0.0008881301560424657
109,RO-PDRF-Full,offset,assigned,macro_f1,0.4915204864024325,1765,0.0008881301560424657
109,RO-PDRF-Full,offset,assigned,macro_auroc,0.8346617087725958,1765,0.0008881301560424657
109,RO-PDRF-Full,offset,assigned,macro_auprc,0.5898720174066582,1765,0.0008881301560424657
109,RO-PDRF-Full,offset,assigned,nll,2.9671833914831196,1765,0.0008881301560424657
109,RO-PDRF-Full,offset,assigned,brier,0.8206930080991051,1765,0.0008881301560424657
109,RO-PDRF-Full,offset,assigned,ece15,0.3587620943531436,1765,0.0008881301560424657
109,RO-PDRF-Full,offset,unaffected,accuracy,0.6237014236244709,2599,0.0008881301560424657
109,RO-PDRF-Full,offset,unaffected,macro_f1,0.5903994865884963,2599,0.0008881301560424657
109,RO-PDRF-Full,offset,unaffected,macro_auroc,0.8731332310830405,2599,0.0008881301560424657
109,RO-PDRF-Full,offset,unaffected,macro_auprc,0.6467047951650333,2599,0.0008881301560424657
109,RO-PDRF-Full,offset,unaffected,nll,1.9509958421540177,2599,0.0008881301560424657
109,RO-PDRF-Full,offset,unaffected,brier,0.608829620292731,2599,0.0008881301560424657
109,RO-PDRF-Full,offset,unaffected,ece15,0.250742797509392,2599,0.0008881301560424657
109,RO-PDRF-Full,offset,all,accuracy,0.5749312557286893,4364,0.0008881301560424657
109,RO-PDRF-Full,offset,all,macro_f1,0.5516953789287918,4364,0.0008881301560424657
109,RO-PDRF-Full,offset,all,macro_auroc,0.8521082131519452,4364,0.0008881301560424657
109,RO-PDRF-Full,offset,all,macro_auprc,0.6127831224651957,4364,0.0008881301560424657
109,RO-PDRF-Full,offset,all,nll,2.3619882859133816,4364,0.0008881301560424657
109,RO-PDRF-Full,offset,all,brier,0.694516806241001,4364,0.0008881301560424657
