seed,method,fault,subset,metric,value
101,PD_RANK,silent,affected,class_1_f1,0.430062630480167
101,PD_RANK,silent,affected,class_1_auroc,0.7503147657708504
101,PD_RANK,silent,affected,class_1_auprc,0.39512486003590097
101,PD_RANK,silent,affected,class_2_precision,0.5652173913043478
101,PD_RANK,silent,affected,class_2_recall,0.4676258992805755
101,PD_RANK,silent,affected,class_2_f1,0.5118110236220472
101,PD_RANK,silent,affected,class_2_auroc,0.7595370912415998
101,PD_RANK,silent,affected,class_2_auprc,0.48640846484282513
101,PD_RANK,silent,affected,class_3_precision,0.5205047318611987
101,PD_RANK,silent,affected,class_3_recall,0.5555555555555556
101,PD_RANK,silent,affected,class_3_f1,0.5374592833876222
101,PD_RANK,silent,affected,class_3_auroc,0.7966930889274213
101,PD_RANK,silent,affected,class_3_auprc,0.5683383979900419
101,PD_RANK,silent,affected,class_4_precision,0.2066115702479339
101,PD_RANK,silent,affected,class_4_recall,0.16447368421052633
101,PD_RANK,silent,affected,class_4_f1,0.18315018315018314
101,PD_RANK,silent,affected,class_4_auroc,0.6033763824345257
101,PD_RANK,silent,affected,class_4_auprc,0.2034434063038806
101,PD_RANK,silent,affected,class_5_precision,0.4025
101,PD_RANK,silent,affected,class_5_recall,0.5111111111111111
101,PD_RANK,silent,affected,class_5_f1,0.45034965034965035
101,PD_RANK,silent,affected,class_5_auroc,0.74151943076081
101,PD_RANK,silent,affected,class_5_auprc,0.47575760212917945
101,PD_RANK,silent,affected,class_6_precision,0.3191489361702128
101,PD_RANK,silent,affected,class_6_recall,0.410958904109589
101,PD_RANK,silent,affected,class_6_f1,0.3592814371257485
101,PD_RANK,silent,affected,class_6_auroc,0.697137516390927
101,PD_RANK,silent,affected,class_6_auprc,0.29118850714784755
101,PD_RANK,silent,unaffected,accuracy,0.5479030396306271
101,PD_RANK,silent,unaffected,macro_f1,0.5453715724175794
101,PD_RANK,silent,unaffected,macro_auroc,0.8370914980842713
101,PD_RANK,silent,unaffected,macro_auprc,0.5701965146637118
101,PD_RANK,silent,unaffected,nll,1.5967874490869358
101,PD_RANK,silent,unaffected,class_1_precision,0.6558441558441559
101,PD_RANK,silent,unaffected,class_1_recall,0.49029126213592233
101,PD_RANK,silent,unaffected,class_1_f1,0.5611111111111111
101,PD_RANK,silent,unaffected,class_1_auroc,0.8424483155095644
101,PD_RANK,silent,unaffected,class_1_auprc,0.4904365629525442
101,PD_RANK,silent,unaffected,class_2_precision,0.840782122905028
101,PD_RANK,silent,unaffected,class_2_recall,0.7395577395577395
101,PD_RANK,silent,unaffected,class_2_f1,0.7869281045751634
101,PD_RANK,silent,unaffected,class_2_auroc,0.9189760845782743
101,PD_RANK,silent,unaffected,class_2_auprc,0.8116071366940659
101,PD_RANK,silent,unaffected,class_3_precision,0.7212765957446808
101,PD_RANK,silent,unaffected,class_3_recall,0.7652370203160271
101,PD_RANK,silent,unaffected,class_3_f1,0.7426067907995619
101,PD_RANK,silent,unaffected,class_3_auroc,0.9161100105956603
101,PD_RANK,silent,unaffected,class_3_auprc,0.8599803920349489
101,PD_RANK,silent,unaffected,class_4_precision,0.28991596638655465
101,PD_RANK,silent,unaffected,class_4_recall,0.1707920792079208
101,PD_RANK,silent,unaffected,class_4_f1,0.21495327102803738
101,PD_RANK,silent,unaffected,class_4_auroc,0.7341527774645346
101,PD_RANK,silent,unaffected,class_4_auprc,0.2570569378608205
101,PD_RANK,silent,unaffected,class_5_precision,0.5995085995085995
101,PD_RANK,silent,unaffected,class_5_recall,0.48221343873517786
101,PD_RANK,silent,unaffected,class_5_f1,0.5345016429353778
101,PD_RANK,silent,unaffected,class_5_auroc,0.8034319177986474
101,PD_RANK,silent,unaffected,class_5_auprc,0.5977230552931179
101,PD_RANK,silent,unaffected,class_6_precision,0.32885085574572126
101,PD_RANK,silent,unaffected,class_6_recall,0.629976580796253
101,PD_RANK,silent,unaffected,class_6_f1,0.4321285140562249
101,PD_RANK,silent,unaffected,class_6_auroc,0.807429882558947
101,PD_RANK,silent,unaffected,class_6_auprc,0.40437500314677355
101,NO_LSCORE,natural,all,accuracy,0.538038496791934
101,NO_LSCORE,natural,all,macro_f1,0.5307321134926127
101,NO_LSCORE,natural,all,macro_auroc,0.8354844300144163
101,NO_LSCORE,natural,all,macro_auprc,0.5640065593283633
101,NO_LSCORE,natural,all,nll,1.6484965080531326
101,NO_LSCORE,natural,all,class_1_precision,0.655241935483871
101,NO_LSCORE,natural,all,class_1_recall,0.4703328509406657
101,NO_LSCORE,natural,all,class_1_f1,0.5475989890480202
101,NO_LSCORE,natural,all,class_1_auroc,0.8518094453088463
101,NO_LSCORE,natural,all,class_1_auprc,0.5015994037898255
101,NO_LSCORE,natural,all,class_2_precision,0.793918918918919
101,NO_LSCORE,natural,all,class_2_recall,0.6861313868613139
101,NO_LSCORE,natural,all,class_2_f1,0.7361002349256069
101,NO_LSCORE,natural,all,class_2_auroc,0.8947567868926617
101,NO_LSCORE,natural,all,class_2_auprc,0.7566757802374688
101,NO_LSCORE,natural,all,class_3_precision,0.6731234866828087
101,NO_LSCORE,natural,all,class_3_recall,0.7513513513513513
101,NO_LSCORE,natural,all,class_3_f1,0.7100893997445722
101,NO_LSCORE,natural,all,class_3_auroc,0.9032646470974286
101,NO_LSCORE,natural,all,class_3_auprc,0.830175295524871
101,NO_LSCORE,natural,all,class_4_precision,0.298050139275766
101,NO_LSCORE,natural,all,class_4_recall,0.15112994350282485
101,NO_LSCORE,natural,all,class_4_f1,0.20056232427366447
101,NO_LSCORE,natural,all,class_4_auroc,0.7372158915303688
101,NO_LSCORE,natural,all,class_4_auprc,0.26531663320908255
101,NO_LSCORE,natural,all,class_5_precision,0.5679886685552408
101,NO_LSCORE,natural,all,class_5_recall,0.4884287454323995
101,NO_LSCORE,natural,all,class_5_f1,0.5252128356254093
101,NO_LSCORE,natural,all,class_5_auroc,0.7987410972829717
101,NO_LSCORE,natural,all,class_5_auprc,0.5866965324363237
101,NO_LSCORE,natural,all,class_6_precision,0.35306859205776175
101,NO_LSCORE,natural,all,class_6_recall,0.6801112656467315
101,NO_LSCORE,natural,all,class_6_f1,0.46482889733840305
101,NO_LSCORE,natural,all,class_6_auroc,0.8271187119742212
101,NO_LSCORE,natural,all,class_6_auprc,0.4435757107726085
101,NO_LSCORE,silent,all,accuracy,0.49243813015582033
101,NO_LSCORE,silent,all,macro_f1,0.4909509358004694
101,NO_LSCORE,silent,all,macro_auroc,0.7868196452199939
101,NO_LSCORE,silent,all,macro_auprc,0.49195693038595073
101,NO_LSCORE,silent,all,nll,2.2507986808121245
101,NO_LSCORE,silent,all,class_1_precision,0.6003937007874016
101,NO_LSCORE,silent,all,class_1_recall,0.44138929088277856
101,NO_LSCORE,silent,all,class_1_f1,0.5087572977481234
101,NO_LSCORE,silent,all,class_1_auroc,0.801796108261365
101,NO_LSCORE,silent,all,class_1_auprc,0.4484955064496512
101,NO_LSCORE,silent,all,class_2_precision,0.7341337907375644
101,NO_LSCORE,silent,all,class_2_recall,0.6248175182481752
101,NO_LSCORE,silent,all,class_2_f1,0.6750788643533123
101,NO_LSCORE,silent,all,class_2_auroc,0.8485233808774599
101,NO_LSCORE,silent,all,class_2_auprc,0.6593602697015661
101,NO_LSCORE,silent,all,class_3_precision,0.6335012594458438
101,NO_LSCORE,silent,all,class_3_recall,0.6797297297297298
101,NO_LSCORE,silent,all,class_3_f1,0.6558018252933507
101,NO_LSCORE,silent,all,class_3_auroc,0.8631958117057454
101,NO_LSCORE,silent,all,class_3_auprc,0.7470498111085324
101,NO_LSCORE,silent,all,class_4_precision,0.25052192066805845
101,NO_LSCORE,silent,all,class_4_recall,0.1694915254237288
101,NO_LSCORE,silent,all,class_4_f1,0.2021903959561921
101,NO_LSCORE,silent,all,class_4_auroc,0.674432710257266
101,NO_LSCORE,silent,all,class_4_auprc,0.22896665751473605
101,NO_LSCORE,silent,all,class_5_precision,0.505
101,NO_LSCORE,silent,all,class_5_recall,0.4920828258221681
101,NO_LSCORE,silent,all,class_5_f1,0.4984577421344849
101,NO_LSCORE,silent,all,class_5_auroc,0.774485759262487
101,NO_LSCORE,silent,all,class_5_auprc,0.5314473622063404
101,NO_LSCORE,silent,all,class_6_precision,0.32416666666666666
101,NO_LSCORE,silent,all,class_6_recall,0.541029207232267
101,NO_LSCORE,silent,all,class_6_f1,0.4054194893173528
101,NO_LSCORE,silent,all,class_6_auroc,0.7584841009556407
101,NO_LSCORE,silent,all,class_6_auprc,0.33642197533487783
101,NO_LSCORE,silent,affected,accuracy,0.41246458923512747
101,NO_LSCORE,silent,affected,macro_f1,0.41125039857890006
101,NO_LSCORE,silent,affected,macro_auroc,0.7250476276286277
101,NO_LSCORE,silent,affected,macro_auprc,0.4039163553157725
101,NO_LSCORE,silent,affected,nll,3.211409161102236
101,NO_LSCORE,silent,affected,class_1_precision,0.5125628140703518
101,NO_LSCORE,silent,affected,class_1_recall,0.3655913978494624
101,NO_LSCORE,silent,affected,class_1_f1,0.42677824267782427
101,NO_LSCORE,silent,affected,class_1_auroc,0.750408833702369
101,NO_LSCORE,silent,affected,class_1_auprc,0.39581261851135074
101,NO_LSCORE,silent,affected,class_2_precision,0.5682819383259912
101,NO_LSCORE,silent,affected,class_2_recall,0.46402877697841727
101,NO_LSCORE,silent,affected,class_2_f1,0.5108910891089109
101,NO_LSCORE,silent,affected,class_2_auroc,0.7599555863043257
101,NO_LSCORE,silent,affected,class_2_auprc,0.4876753669114122
101,NO_LSCORE,silent,affected,class_3_precision,0.514018691588785
101,NO_LSCORE,silent,affected,class_3_recall,0.5555555555555556
101,NO_LSCORE,silent,affected,class_3_f1,0.5339805825242718
101,NO_LSCORE,silent,affected,class_3_auroc,0.7966930889274214
101,NO_LSCORE,silent,affected,class_3_auprc,0.5680312839145517
101,NO_LSCORE,silent,affected,class_4_precision,0.2074688796680498
101,NO_LSCORE,silent,affected,class_4_recall,0.16447368421052633
101,NO_LSCORE,silent,affected,class_4_f1,0.1834862385321101
101,NO_LSCORE,silent,affected,class_4_auroc,0.6040811088295688
101,NO_LSCORE,silent,affected,class_4_auprc,0.20373711453542026
101,NO_LSCORE,silent,affected,class_5_precision,0.40554156171284633
101,NO_LSCORE,silent,affected,class_5_recall,0.5111111111111111
101,NO_LSCORE,silent,affected,class_5_f1,0.45224719101123595
101,NO_LSCORE,silent,affected,class_5_auroc,0.7421072796934867
101,NO_LSCORE,silent,affected,class_5_auprc,0.47705534670746114
101,NO_LSCORE,silent,affected,class_6_precision,0.31842105263157894
101,NO_LSCORE,silent,affected,class_6_recall,0.4143835616438356
101,NO_LSCORE,silent,affected,class_6_f1,0.3601190476190476
101,NO_LSCORE,silent,affected,class_6_auroc,0.6970398683145944
101,NO_LSCORE,silent,affected,class_6_auprc,0.29118640131443935
101,NO_LSCORE,silent,unaffected,accuracy,0.5467487495190458
101,NO_LSCORE,silent,unaffected,macro_f1,0.5445666702040225
101,NO_LSCORE,silent,unaffected,macro_auroc,0.8372399251443347
101,NO_LSCORE,silent,unaffected,macro_auprc,0.570399742682019
101,NO_LSCORE,silent,unaffected,nll,1.598441044139541
101,NO_LSCORE,silent,unaffected,class_1_precision,0.656957928802589
101,NO_LSCORE,silent,unaffected,class_1_recall,0.49271844660194175
101,NO_LSCORE,silent,unaffected,class_1_f1,0.5631067961165048
101,NO_LSCORE,silent,unaffected,class_1_auroc,0.8424805003973168
101,NO_LSCORE,silent,unaffected,class_1_auprc,0.4906608442966717
101,NO_LSCORE,silent,unaffected,class_2_precision,0.8398876404494382
101,NO_LSCORE,silent,unaffected,class_2_recall,0.7346437346437347
101,NO_LSCORE,silent,unaffected,class_2_f1,0.783748361730013
101,NO_LSCORE,silent,unaffected,class_2_auroc,0.9191161964884592
101,NO_LSCORE,silent,unaffected,class_2_auprc,0.812161076421903
101,NO_LSCORE,silent,unaffected,class_3_precision,0.7145877378435518
101,NO_LSCORE,silent,unaffected,class_3_recall,0.7629796839729119
101,NO_LSCORE,silent,unaffected,class_3_f1,0.7379912663755459
101,NO_LSCORE,silent,unaffected,class_3_auroc,0.916016827416376
101,NO_LSCORE,silent,unaffected,class_3_auprc,0.8598130080661744
101,NO_LSCORE,silent,unaffected,class_4_precision,0.29411764705882354
101,NO_LSCORE,silent,unaffected,class_4_recall,0.17326732673267325
101,NO_LSCORE,silent,unaffected,class_4_f1,0.21806853582554517
101,NO_LSCORE,silent,unaffected,class_4_auroc,0.7350673222219717
101,NO_LSCORE,silent,unaffected,class_4_auprc,0.25787839129449347
101,NO_LSCORE,silent,unaffected,class_5_precision,0.6029776674937966
101,NO_LSCORE,silent,unaffected,class_5_recall,0.48023715415019763
101,NO_LSCORE,silent,unaffected,class_5_f1,0.5346534653465347
101,NO_LSCORE,silent,unaffected,class_5_auroc,0.803850686175828
101,NO_LSCORE,silent,unaffected,class_5_auprc,0.5986304756479547
101,NO_LSCORE,silent,unaffected,class_6_precision,0.32682926829268294
101,NO_LSCORE,silent,unaffected,class_6_recall,0.6276346604215457
101,NO_LSCORE,silent,unaffected,class_6_f1,0.429831595829992
101,NO_LSCORE,silent,unaffected,class_6_auroc,0.8069080181660563
101,NO_LSCORE,silent,unaffected,class_6_auprc,0.40325466036491653
101,LSCORE_NO_LRANK,natural,all,accuracy,0.5586617781851513
101,LSCORE_NO_LRANK,natural,all,macro_f1,0.5469699545223624
101,LSCORE_NO_LRANK,natural,all,macro_auroc,0.8433266217645699
101,LSCORE_NO_LRANK,natural,all,macro_auprc,0.5795513193350115
101,LSCORE_NO_LRANK,natural,all,nll,1.586988475588394
101,LSCORE_NO_LRANK,natural,all,class_1_precision,0.6450381679389313
101,LSCORE_NO_LRANK,natural,all,class_1_recall,0.48914616497829233
101,LSCORE_NO_LRANK,natural,all,class_1_f1,0.5563786008230452
101,LSCORE_NO_LRANK,natural,all,class_1_auroc,0.8404822140523229
101,LSCORE_NO_LRANK,natural,all,class_1_auprc,0.5310526049831045
101,LSCORE_NO_LRANK,natural,all,class_2_precision,0.7796327212020033
101,LSCORE_NO_LRANK,natural,all,class_2_recall,0.6817518248175183
101,LSCORE_NO_LRANK,natural,all,class_2_f1,0.7274143302180686
101,LSCORE_NO_LRANK,natural,all,class_2_auroc,0.8960922418222977
101,LSCORE_NO_LRANK,natural,all,class_2_auprc,0.7449217233384551
101,LSCORE_NO_LRANK,natural,all,class_3_precision,0.7456492637215528
101,LSCORE_NO_LRANK,natural,all,class_3_recall,0.7527027027027027
101,LSCORE_NO_LRANK,natural,all,class_3_f1,0.7491593813046402
101,LSCORE_NO_LRANK,natural,all,class_3_auroc,0.905065703120339
101,LSCORE_NO_LRANK,natural,all,class_3_auprc,0.8411901164317677
101,LSCORE_NO_LRANK,natural,all,class_4_precision,0.3127035830618892
101,LSCORE_NO_LRANK,natural,all,class_4_recall,0.13559322033898305
101,LSCORE_NO_LRANK,natural,all,class_4_f1,0.1891625615763547
101,LSCORE_NO_LRANK,natural,all,class_4_auroc,0.7570381943156672
101,LSCORE_NO_LRANK,natural,all,class_4_auprc,0.28043880532056975
101,LSCORE_NO_LRANK,natural,all,class_5_precision,0.5578947368421052
101,LSCORE_NO_LRANK,natural,all,class_5_recall,0.5809987819732034
101,LSCORE_NO_LRANK,natural,all,class_5_f1,0.5692124105011933
101,LSCORE_NO_LRANK,natural,all,class_5_auroc,0.8202435847322765
101,LSCORE_NO_LRANK,natural,all,class_5_auprc,0.6409199425681182
101,LSCORE_NO_LRANK,natural,all,class_6_precision,0.37762762762762764
101,LSCORE_NO_LRANK,natural,all,class_6_recall,0.6995827538247567
101,LSCORE_NO_LRANK,natural,all,class_6_f1,0.4904924427108727
101,LSCORE_NO_LRANK,natural,all,class_6_auroc,0.8410377925445149
101,LSCORE_NO_LRANK,natural,all,class_6_auprc,0.4387847233680538
101,LSCORE_NO_LRANK,silent,all,accuracy,0.5066452795600367
101,LSCORE_NO_LRANK,silent,all,macro_f1,0.4987804456056595
101,LSCORE_NO_LRANK,silent,all,macro_auroc,0.7800836971235735
101,LSCORE_NO_LRANK,silent,all,macro_auprc,0.47845373932996366
101,LSCORE_NO_LRANK,silent,all,nll,2.492403435659187
101,LSCORE_NO_LRANK,silent,all,class_1_precision,0.5729166666666666
101,LSCORE_NO_LRANK,silent,all,class_1_recall,0.47756874095513746
101,LSCORE_NO_LRANK,silent,all,class_1_f1,0.5209155485398579
101,LSCORE_NO_LRANK,silent,all,class_1_auroc,0.7824627084726303
101,LSCORE_NO_LRANK,silent,all,class_1_auprc,0.4473894155520032
101,LSCORE_NO_LRANK,silent,all,class_2_precision,0.6753246753246753
101,LSCORE_NO_LRANK,silent,all,class_2_recall,0.6072992700729927
101,LSCORE_NO_LRANK,silent,all,class_2_f1,0.6395080707148347
101,LSCORE_NO_LRANK,silent,all,class_2_auroc,0.8281939514665005
101,LSCORE_NO_LRANK,silent,all,class_2_auprc,0.5727679662712666
101,LSCORE_NO_LRANK,silent,all,class_3_precision,0.7120115774240231
101,LSCORE_NO_LRANK,silent,all,class_3_recall,0.6648648648648648
101,LSCORE_NO_LRANK,silent,all,class_3_f1,0.6876310272536688
101,LSCORE_NO_LRANK,silent,all,class_3_auroc,0.8538422528488754
101,LSCORE_NO_LRANK,silent,all,class_3_auprc,0.7258792594007296
101,LSCORE_NO_LRANK,silent,all,class_4_precision,0.28205128205128205
101,LSCORE_NO_LRANK,silent,all,class_4_recall,0.13983050847457626
101,LSCORE_NO_LRANK,silent,all,class_4_f1,0.18696883852691218
101,LSCORE_NO_LRANK,silent,all,class_4_auroc,0.678551394503579
101,LSCORE_NO_LRANK,silent,all,class_4_auprc,0.24349051334673055
101,LSCORE_NO_LRANK,silent,all,class_5_precision,0.5058697972251868
101,LSCORE_NO_LRANK,silent,all,class_5_recall,0.5773447015834349
101,LSCORE_NO_LRANK,silent,all,class_5_f1,0.5392491467576792
101,LSCORE_NO_LRANK,silent,all,class_5_auroc,0.7889841629013721
101,LSCORE_NO_LRANK,silent,all,class_5_auprc,0.5476018339634079
101,LSCORE_NO_LRANK,silent,all,class_6_precision,0.3352891869237217
101,LSCORE_NO_LRANK,silent,all,class_6_recall,0.5563282336578581
101,LSCORE_NO_LRANK,silent,all,class_6_f1,0.41841004184100417
101,LSCORE_NO_LRANK,silent,all,class_6_auroc,0.7484677125484832
101,LSCORE_NO_LRANK,silent,all,class_6_auprc,0.3335934474456443
101,LSCORE_NO_LRANK,silent,affected,accuracy,0.4067988668555241
101,LSCORE_NO_LRANK,silent,affected,macro_f1,0.3992128945302467
101,LSCORE_NO_LRANK,silent,affected,macro_auroc,0.705920825319524
101,LSCORE_NO_LRANK,silent,affected,macro_auprc,0.3740870104884679
101,LSCORE_NO_LRANK,silent,affected,nll,3.883668812721739
101,LSCORE_NO_LRANK,silent,affected,class_1_precision,0.47107438016528924
101,LSCORE_NO_LRANK,silent,affected,class_1_recall,0.40860215053763443
101,LSCORE_NO_LRANK,silent,affected,class_1_f1,0.43761996161228406
101,LSCORE_NO_LRANK,silent,affected,class_1_auroc,0.7244870885733996
101,LSCORE_NO_LRANK,silent,affected,class_1_auprc,0.38603187557163
101,LSCORE_NO_LRANK,silent,affected,class_2_precision,0.4637096774193548
101,LSCORE_NO_LRANK,silent,affected,class_2_recall,0.4136690647482014
101,LSCORE_NO_LRANK,silent,affected,class_2_f1,0.4372623574144487
101,LSCORE_NO_LRANK,silent,affected,class_2_auroc,0.725861543448496
101,LSCORE_NO_LRANK,silent,affected,class_2_auprc,0.3776383076186541
101,LSCORE_NO_LRANK,silent,affected,class_3_precision,0.5483870967741935
101,LSCORE_NO_LRANK,silent,affected,class_3_recall,0.5151515151515151
101,LSCORE_NO_LRANK,silent,affected,class_3_f1,0.53125
101,LSCORE_NO_LRANK,silent,affected,class_3_auroc,0.7794704538573749
101,LSCORE_NO_LRANK,silent,affected,class_3_auprc,0.5268721750379288
101,LSCORE_NO_LRANK,silent,affected,class_4_precision,0.2484076433121019
101,LSCORE_NO_LRANK,silent,affected,class_4_recall,0.12828947368421054
101,LSCORE_NO_LRANK,silent,affected,class_4_f1,0.16919739696312364
101,LSCORE_NO_LRANK,silent,affected,class_4_auroc,0.5954622825029721
101,LSCORE_NO_LRANK,silent,affected,class_4_auprc,0.21166840387044458
101,LSCORE_NO_LRANK,silent,affected,class_5_precision,0.4172661870503597
101,LSCORE_NO_LRANK,silent,affected,class_5_recall,0.5523809523809524
101,LSCORE_NO_LRANK,silent,affected,class_5_f1,0.47540983606557374
101,LSCORE_NO_LRANK,silent,affected,class_5_auroc,0.7512829775588397
101,LSCORE_NO_LRANK,silent,affected,class_5_auprc,0.46251880174191934
101,LSCORE_NO_LRANK,silent,affected,class_6_precision,0.2914691943127962
101,LSCORE_NO_LRANK,silent,affected,class_6_recall,0.4212328767123288
101,LSCORE_NO_LRANK,silent,affected,class_6_f1,0.3445378151260504
101,LSCORE_NO_LRANK,silent,affected,class_6_auroc,0.6589606059760622
101,LSCORE_NO_LRANK,silent,affected,class_6_auprc,0.27979249909023035
101,LSCORE_NO_LRANK,silent,unaffected,accuracy,0.5744517121969989
101,LSCORE_NO_LRANK,silent,unaffected,macro_f1,0.5661244558594222
101,LSCORE_NO_LRANK,silent,unaffected,macro_auroc,0.8450205600317889
101,LSCORE_NO_LRANK,silent,unaffected,macro_auprc,0.5865259331127564
101,LSCORE_NO_LRANK,silent,unaffected,nll,1.5475848937140526
101,LSCORE_NO_LRANK,silent,unaffected,class_1_precision,0.6467065868263473
101,LSCORE_NO_LRANK,silent,unaffected,class_1_recall,0.5242718446601942
101,LSCORE_NO_LRANK,silent,unaffected,class_1_f1,0.579088471849866
101,LSCORE_NO_LRANK,silent,unaffected,class_1_auroc,0.8305143810957066
101,LSCORE_NO_LRANK,silent,unaffected,class_1_auprc,0.507003718279922
101,LSCORE_NO_LRANK,silent,unaffected,class_2_precision,0.8179347826086957
101,LSCORE_NO_LRANK,silent,unaffected,class_2_recall,0.7395577395577395
101,LSCORE_NO_LRANK,silent,unaffected,class_2_f1,0.7767741935483871
101,LSCORE_NO_LRANK,silent,unaffected,class_2_auroc,0.9167701626643232
101,LSCORE_NO_LRANK,silent,unaffected,class_2_auprc,0.8071195779441028
101,LSCORE_NO_LRANK,silent,unaffected,class_3_precision,0.8228155339805825
101,LSCORE_NO_LRANK,silent,unaffected,class_3_recall,0.7652370203160271
101,LSCORE_NO_LRANK,silent,unaffected,class_3_f1,0.7929824561403509
101,LSCORE_NO_LRANK,silent,unaffected,class_3_auroc,0.91706906444088
101,LSCORE_NO_LRANK,silent,unaffected,class_3_auprc,0.8636836989445741
101,LSCORE_NO_LRANK,silent,unaffected,class_4_precision,0.30927835051546393
101,LSCORE_NO_LRANK,silent,unaffected,class_4_recall,0.1485148514851485
101,LSCORE_NO_LRANK,silent,unaffected,class_4_f1,0.20066889632107024
101,LSCORE_NO_LRANK,silent,unaffected,class_4_auroc,0.7567130517151944
101,LSCORE_NO_LRANK,silent,unaffected,class_4_auprc,0.275634833756747
101,LSCORE_NO_LRANK,silent,unaffected,class_5_precision,0.5769230769230769
101,LSCORE_NO_LRANK,silent,unaffected,class_5_recall,0.5928853754940712
101,LSCORE_NO_LRANK,silent,unaffected,class_5_f1,0.5847953216374269
101,LSCORE_NO_LRANK,silent,unaffected,class_5_auroc,0.8255676270799144
101,LSCORE_NO_LRANK,silent,unaffected,class_5_auprc,0.6628329706313421
101,LSCORE_NO_LRANK,silent,unaffected,class_6_precision,0.35927367055771725
101,LSCORE_NO_LRANK,silent,unaffected,class_6_recall,0.6487119437939111
101,LSCORE_NO_LRANK,silent,unaffected,class_6_f1,0.46243739565943237
101,LSCORE_NO_LRANK,silent,unaffected,class_6_auroc,0.8234890731947158
101,LSCORE_NO_LRANK,silent,unaffected,class_6_auprc,0.40288079911984975
101,PDRF_NOQ,natural,all,accuracy,0.5336846929422548
101,PDRF_NOQ,natural,all,macro_f1,0.5229378595067419
101,PDRF_NOQ,natural,all,macro_auroc,0.8426957904797511
101,PDRF_NOQ,natural,all,macro_auprc,0.5759802473839214
101,PDRF_NOQ,natural,all,nll,1.5426031889541731
101,PDRF_NOQ,natural,all,class_1_precision,0.6868250539956804
101,PDRF_NOQ,natural,all,class_1_recall,0.4602026049204052
101,PDRF_NOQ,natural,all,class_1_f1,0.5511265164644714
101,PDRF_NOQ,natural,all,class_1_auroc,0.866647649389707
101,PDRF_NOQ,natural,all,class_1_auprc,0.5545078760522575
101,PDRF_NOQ,natural,all,class_2_precision,0.7828371278458844
101,PDRF_NOQ,natural,all,class_2_recall,0.6525547445255474
101,PDRF_NOQ,natural,all,class_2_f1,0.7117834394904459
101,PDRF_NOQ,natural,all,class_2_auroc,0.8973527001743968
101,PDRF_NOQ,natural,all,class_2_auprc,0.7188446349719876
101,PDRF_NOQ,natural,all,class_3_precision,0.7193675889328063
101,PDRF_NOQ,natural,all,class_3_recall,0.7378378378378379
101,PDRF_NOQ,natural,all,class_3_f1,0.7284856571047365
101,PDRF_NOQ,natural,all,class_3_auroc,0.9071143577352186
101,PDRF_NOQ,natural,all,class_3_auprc,0.8365204474311607
101,PDRF_NOQ,natural,all,class_4_precision,0.27165354330708663
101,PDRF_NOQ,natural,all,class_4_recall,0.09745762711864407
101,PDRF_NOQ,natural,all,class_4_f1,0.14345114345114346
101,PDRF_NOQ,natural,all,class_4_auroc,0.744017650731249
101,PDRF_NOQ,natural,all,class_4_auprc,0.2683384163360946
101,PDRF_NOQ,natural,all,class_5_precision,0.6038863976083707
101,PDRF_NOQ,natural,all,class_5_recall,0.4920828258221681
101,PDRF_NOQ,natural,all,class_5_f1,0.5422818791946309
101,PDRF_NOQ,natural,all,class_5_auroc,0.8072715821593968
101,PDRF_NOQ,natural,all,class_5_auprc,0.6193748370984696
101,PDRF_NOQ,natural,all,class_6_precision,0.3307038834951456
101,PDRF_NOQ,natural,all,class_6_recall,0.7579972183588317
101,PDRF_NOQ,natural,all,class_6_f1,0.4604985213350232
101,PDRF_NOQ,natural,all,class_6_auroc,0.8337708026885382
101,PDRF_NOQ,natural,all,class_6_auprc,0.45829527241355816
101,PDRF_NOQ,silent,all,accuracy,0.5087076076993584
101,PDRF_NOQ,silent,all,macro_f1,0.5045064004400578
101,PDRF_NOQ,silent,all,macro_auroc,0.8054031054167412
101,PDRF_NOQ,silent,all,macro_auprc,0.52294585097449
101,PDRF_NOQ,silent,all,nll,1.9152860602474966
101,PDRF_NOQ,silent,all,class_1_precision,0.6463654223968566
101,PDRF_NOQ,silent,all,class_1_recall,0.4761215629522431
101,PDRF_NOQ,silent,all,class_1_f1,0.5483333333333333
101,PDRF_NOQ,silent,all,class_1_auroc,0.8274308197300045
101,PDRF_NOQ,silent,all,class_1_auprc,0.5057530207812329
101,PDRF_NOQ,silent,all,class_2_precision,0.7422867513611615
101,PDRF_NOQ,silent,all,class_2_recall,0.5970802919708029
101,PDRF_NOQ,silent,all,class_2_f1,0.6618122977346278
101,PDRF_NOQ,silent,all,class_2_auroc,0.8558149132083258
101,PDRF_NOQ,silent,all,class_2_auprc,0.6655541098906194
101,PDRF_NOQ,silent,all,class_3_precision,0.6789473684210526
101,PDRF_NOQ,silent,all,class_3_recall,0.6972972972972973
101,PDRF_NOQ,silent,all,class_3_f1,0.688
101,PDRF_NOQ,silent,all,class_3_auroc,0.8783105124992541
101,PDRF_NOQ,silent,all,class_3_auprc,0.7798457874455162
101,PDRF_NOQ,silent,all,class_4_precision,0.2811594202898551
101,PDRF_NOQ,silent,all,class_4_recall,0.1370056497175141
101,PDRF_NOQ,silent,all,class_4_f1,0.1842355175688509
101,PDRF_NOQ,silent,all,class_4_auroc,0.703814022920298
101,PDRF_NOQ,silent,all,class_4_auprc,0.24835510745714437
101,PDRF_NOQ,silent,all,class_5_precision,0.5375796178343949
