seed,model,regime,metric,value
15,CRF,noise_shift,coverage_80_risk,0.24791666666666667
15,CRF,outlier_shift,auroc,0.7919698442477262
15,CRF,outlier_shift,auprc,0.7871279509058822
15,CRF,outlier_shift,nll,0.5504204666364967
15,CRF,outlier_shift,brier,0.18603607059230595
15,CRF,outlier_shift,ece,0.01981907924761375
15,CRF,outlier_shift,aurc,0.16300793650793652
15,CRF,outlier_shift,mean_uncertainty,0.2813020348548889
15,CRF,outlier_shift,coverage_80_risk,0.24083333333333334
15,CRF,silent_failure,auroc,0.7793398704169334
15,CRF,silent_failure,auprc,0.764553407600188
15,CRF,silent_failure,nll,0.5637342283903778
15,CRF,silent_failure,brier,0.1917044481790606
15,CRF,silent_failure,ece,0.030948610872030255
15,CRF,silent_failure,aurc,0.17542949735449734
15,CRF,silent_failure,mean_uncertainty,0.28047412633895874
15,CRF,silent_failure,coverage_80_risk,0.24791666666666667
16,EF,ID_missing,auroc,0.7734277299249792
16,EF,ID_missing,auprc,0.7727170033654218
16,EF,ID_missing,nll,0.5705336573846397
16,EF,ID_missing,brier,0.1941370421824228
16,EF,ID_missing,ece,0.024474306675295033
16,EF,ID_missing,aurc,0.1799649470899471
16,EF,ID_missing,mean_uncertainty,0.27975478768348694
16,EF,ID_missing,coverage_80_risk,0.2554166666666666
16,EF,noise_shift,auroc,0.7831868025860302
16,EF,noise_shift,auprc,0.7670685277366952
16,EF,noise_shift,nll,0.5611259063972186
16,EF,noise_shift,brier,0.19026229531866065
16,EF,noise_shift,ece,0.02187716400374969
16,EF,noise_shift,aurc,0.1716551587301587
16,EF,noise_shift,mean_uncertainty,0.2854090631008148
16,EF,noise_shift,coverage_80_risk,0.24375000000000002
16,EF,outlier_shift,auroc,0.7584454061444004
16,EF,outlier_shift,auprc,0.7524371921938208
16,EF,outlier_shift,nll,0.5915684278544341
16,EF,outlier_shift,brier,0.2017315038333266
16,EF,outlier_shift,ece,0.044325996927917
16,EF,outlier_shift,aurc,0.19641997354497354
16,EF,outlier_shift,mean_uncertainty,0.2780487537384033
16,EF,outlier_shift,coverage_80_risk,0.27041666666666664
16,EF,silent_failure,auroc,0.774454149248105
16,EF,silent_failure,auprc,0.7645026320337343
16,EF,silent_failure,nll,0.5720732126749051
16,EF,silent_failure,brier,0.194301998631599
16,EF,silent_failure,ece,0.03403058013568321
16,EF,silent_failure,aurc,0.1800982804232804
16,EF,silent_failure,mean_uncertainty,0.27058666944503784
16,EF,silent_failure,coverage_80_risk,0.2579166666666667
16,MD,ID_missing,auroc,0.7747507641011392
16,MD,ID_missing,auprc,0.7742178145284871
16,MD,ID_missing,nll,0.5780304589426519
16,MD,ID_missing,brier,0.1967103867367213
16,MD,ID_missing,ece,0.05471550439298153
16,MD,ID_missing,aurc,0.1795068783068783
16,MD,ID_missing,mean_uncertainty,0.2541203498840332
16,MD,ID_missing,coverage_80_risk,0.265
16,MD,noise_shift,auroc,0.7890201740764828
16,MD,noise_shift,auprc,0.7721327836544023
16,MD,noise_shift,nll,0.5594963688715955
16,MD,noise_shift,brier,0.18865739918597169
16,MD,noise_shift,ece,0.035888340767472986
16,MD,noise_shift,aurc,0.16848492063492065
16,MD,noise_shift,mean_uncertainty,0.2584337890148163
16,MD,noise_shift,coverage_80_risk,0.23750000000000004
16,MD,outlier_shift,auroc,0.7596929888695354
16,MD,outlier_shift,auprc,0.7511251558942157
16,MD,outlier_shift,nll,0.6007793531477761
16,MD,outlier_shift,brier,0.2032421236587749
16,MD,outlier_shift,ece,0.058230306563278045
16,MD,outlier_shift,aurc,0.19464246031746033
16,MD,outlier_shift,mean_uncertainty,0.2534044682979584
16,MD,outlier_shift,coverage_80_risk,0.26875000000000004
16,MD,silent_failure,auroc,0.7730747414110413
16,MD,silent_failure,auprc,0.7597913241223044
16,MD,silent_failure,nll,0.5851392616157678
16,MD,silent_failure,brier,0.19814904704474176
16,MD,silent_failure,ece,0.061327968016266825
16,MD,silent_failure,aurc,0.18112513227513224
16,MD,silent_failure,mean_uncertainty,0.2457566261291504
16,MD,silent_failure,coverage_80_risk,0.2583333333333333
16,UF,ID_missing,auroc,0.7774661850514033
16,UF,ID_missing,auprc,0.7728973620643155
16,UF,ID_missing,nll,0.5664886293471374
16,UF,ID_missing,brier,0.1924033762056265
16,UF,ID_missing,ece,0.02898716050883134
16,UF,ID_missing,aurc,0.17500224867724865
16,UF,ID_missing,mean_uncertainty,0.2774619460105896
16,UF,ID_missing,coverage_80_risk,0.2545833333333334
16,UF,noise_shift,auroc,0.7874620299617111
16,UF,noise_shift,auprc,0.7719098227557403
16,UF,noise_shift,nll,0.5576453929945253
16,UF,noise_shift,brier,0.1888751893971276
16,UF,noise_shift,ece,0.02992469670375188
16,UF,noise_shift,aurc,0.16830211640211637
16,UF,noise_shift,mean_uncertainty,0.2690337002277374
16,UF,noise_shift,coverage_80_risk,0.2433333333333333
16,UF,outlier_shift,auroc,0.7644130916628851
16,UF,outlier_shift,auprc,0.7568646941765763
16,UF,outlier_shift,nll,0.5849186045109294
16,UF,outlier_shift,brier,0.19931732193948024
16,UF,outlier_shift,ece,0.04667169296617309
16,UF,outlier_shift,aurc,0.188075
16,UF,outlier_shift,mean_uncertainty,0.27160269021987915
16,UF,outlier_shift,coverage_80_risk,0.26875000000000004
16,UF,silent_failure,auroc,0.7795565801710234
16,UF,silent_failure,auprc,0.7716046178415152
16,UF,silent_failure,nll,0.5643425586709753
16,UF,silent_failure,brier,0.19197522148251137
16,UF,silent_failure,ece,0.0344111806328098
16,UF,silent_failure,aurc,0.17254920634920634
16,UF,silent_failure,mean_uncertainty,0.2698771059513092
16,UF,silent_failure,coverage_80_risk,0.25083333333333335
16,GF,ID_missing,auroc,0.7791726590719645
16,GF,ID_missing,auprc,0.7765459161097132
16,GF,ID_missing,nll,0.5653379108927791
16,GF,ID_missing,brier,0.19185993443333282
16,GF,ID_missing,ece,0.026811783103893202
16,GF,ID_missing,aurc,0.17421970899470898
16,GF,ID_missing,mean_uncertainty,0.2739546000957489
16,GF,ID_missing,coverage_80_risk,0.24958333333333338
16,GF,noise_shift,auroc,0.7799251468456361
16,GF,noise_shift,auprc,0.7680922481958518
16,GF,noise_shift,nll,0.5655208953480431
16,GF,noise_shift,brier,0.1925534741883833
16,GF,noise_shift,ece,0.038679372340440756
16,GF,noise_shift,aurc,0.1719395502645503
16,GF,noise_shift,mean_uncertainty,0.26320117712020874
16,GF,noise_shift,coverage_80_risk,0.25625
16,GF,outlier_shift,auroc,0.7560186866291755
16,GF,outlier_shift,auprc,0.7324891669118787
16,GF,outlier_shift,nll,0.6115334912030086
16,GF,outlier_shift,brier,0.20422498158555588
16,GF,outlier_shift,ece,0.05194239320357641
16,GF,outlier_shift,aurc,0.20041957671957672
16,GF,outlier_shift,mean_uncertainty,0.2621566653251648
16,GF,outlier_shift,coverage_80_risk,0.27
16,GF,silent_failure,auroc,0.7613164342907541
16,GF,silent_failure,auprc,0.7500107354939963
16,GF,silent_failure,nll,0.5927192891730378
16,GF,silent_failure,brier,0.20151344899305407
16,GF,silent_failure,ece,0.05259938663244248
16,GF,silent_failure,aurc,0.19191851851851854
16,GF,silent_failure,mean_uncertainty,0.2568458318710327
16,GF,silent_failure,coverage_80_risk,0.27
16,QWF,ID_missing,auroc,0.7787585440400111
16,QWF,ID_missing,auprc,0.7744902399305091
16,QWF,ID_missing,nll,0.5651126030879522
16,QWF,ID_missing,brier,0.19176555132752662
16,QWF,ID_missing,ece,0.02950036234160264
16,QWF,ID_missing,aurc,0.17392301587301587
16,QWF,ID_missing,mean_uncertainty,0.2774144411087036
16,QWF,ID_missing,coverage_80_risk,0.255
16,QWF,noise_shift,auroc,0.7888783629573353
16,QWF,noise_shift,auprc,0.7742588897125574
16,QWF,noise_shift,nll,0.5557283314678715
16,QWF,noise_shift,brier,0.18802275018016523
16,QWF,noise_shift,ece,0.03248381797224283
16,QWF,noise_shift,aurc,0.16602208994708995
16,QWF,noise_shift,mean_uncertainty,0.26968899369239807
16,QWF,noise_shift,coverage_80_risk,0.2404166666666666
16,QWF,outlier_shift,auroc,0.7765826900230272
16,QWF,outlier_shift,auprc,0.7742882930559478
16,QWF,outlier_shift,nll,0.5675503036729447
16,QWF,outlier_shift,brier,0.1933985316390276
16,QWF,outlier_shift,ece,0.036854799440751464
16,QWF,outlier_shift,aurc,0.17451957671957674
16,QWF,outlier_shift,mean_uncertainty,0.2735159397125244
16,QWF,outlier_shift,coverage_80_risk,0.26
16,QWF,silent_failure,auroc,0.7785879273585963
16,QWF,silent_failure,auprc,0.7703494701426923
16,QWF,silent_failure,nll,0.5653147836293632
16,QWF,silent_failure,brier,0.19242107073078926
16,QWF,silent_failure,ece,0.031217478159815078
16,QWF,silent_failure,aurc,0.1739739417989418
16,QWF,silent_failure,mean_uncertainty,0.26929834485054016
16,QWF,silent_failure,coverage_80_risk,0.2529166666666667
16,LWF,ID_missing,auroc,0.7791044178938593
16,LWF,ID_missing,auprc,0.7784438355692131
16,LWF,ID_missing,nll,0.5640296249118407
16,LWF,ID_missing,brier,0.19173235807859695
16,LWF,ID_missing,ece,0.02696944467847546
16,LWF,ID_missing,aurc,0.1715744708994709
16,LWF,ID_missing,mean_uncertainty,0.2741938829421997
16,LWF,ID_missing,coverage_80_risk,0.25375000000000003
16,LWF,noise_shift,auroc,0.788101735919245
16,LWF,noise_shift,auprc,0.7726423025717755
16,LWF,noise_shift,nll,0.5565491212213598
16,LWF,noise_shift,brier,0.18824707363063295
16,LWF,noise_shift,ece,0.02895311413953702
16,LWF,noise_shift,aurc,0.167334126984127
16,LWF,noise_shift,mean_uncertainty,0.2641526162624359
16,LWF,noise_shift,coverage_80_risk,0.23916666666666664
16,LWF,outlier_shift,auroc,0.7627308328048032
16,LWF,outlier_shift,auprc,0.7390575210734744
16,LWF,outlier_shift,nll,0.5996601150509694
16,LWF,outlier_shift,brier,0.20053277430825012
16,LWF,outlier_shift,ece,0.05193227460235357
16,LWF,outlier_shift,aurc,0.19134722222222222
16,LWF,outlier_shift,mean_uncertainty,0.26426661014556885
16,LWF,outlier_shift,coverage_80_risk,0.2679166666666667
16,LWF,silent_failure,auroc,0.7783852170866978
16,LWF,silent_failure,auprc,0.7698501326925465
16,LWF,silent_failure,nll,0.5693527677478386
16,LWF,silent_failure,brier,0.1928712065294531
16,LWF,silent_failure,ece,0.034105553954839704
16,LWF,silent_failure,aurc,0.17516349206349208
16,LWF,silent_failure,mean_uncertainty,0.262534499168396
16,LWF,silent_failure,coverage_80_risk,0.25249999999999995
16,RWF,ID_missing,auroc,0.78132503473187
16,RWF,ID_missing,auprc,0.7814436743961463
16,RWF,ID_missing,nll,0.561323034062227
16,RWF,ID_missing,brier,0.19059031169186183
16,RWF,ID_missing,ece,0.03318238352239132
16,RWF,ID_missing,aurc,0.169476455026455
16,RWF,ID_missing,mean_uncertainty,0.27596592903137207
16,RWF,ID_missing,coverage_80_risk,0.2533333333333333
16,RWF,noise_shift,auroc,0.7912607008492218
16,RWF,noise_shift,auprc,0.7768934713491722
16,RWF,noise_shift,nll,0.5526544331949519
16,RWF,noise_shift,brier,0.18662540382676948
16,RWF,noise_shift,ece,0.02360676274324457
16,RWF,noise_shift,aurc,0.16413875661375663
16,RWF,noise_shift,mean_uncertainty,0.2690103352069855
16,RWF,noise_shift,coverage_80_risk,0.23875000000000002
16,RWF,outlier_shift,auroc,0.7829850516744588
16,RWF,outlier_shift,auprc,0.7812990036428831
16,RWF,outlier_shift,nll,0.5587656338952095
16,RWF,outlier_shift,brier,0.19023060922599627
16,RWF,outlier_shift,ece,0.03539316495756308
16,RWF,outlier_shift,aurc,0.1670074074074074
16,RWF,outlier_shift,mean_uncertainty,0.2722832262516022
16,RWF,outlier_shift,coverage_80_risk,0.255
16,RWF,silent_failure,auroc,0.7811853749873305
16,RWF,silent_failure,auprc,0.7724579267770992
16,RWF,silent_failure,nll,0.5632980792349623
16,RWF,silent_failure,brier,0.19119583605662946
16,RWF,silent_failure,ece,0.03300574540346861
16,RWF,silent_failure,aurc,0.17162579365079364
16,RWF,silent_failure,mean_uncertainty,0.26897767186164856
16,RWF,silent_failure,coverage_80_risk,0.24875000000000003
16,CFA,ID_missing,auroc,0.7819171992220062
16,CFA,ID_missing,auprc,0.7828443000767574
16,CFA,ID_missing,nll,0.5608958330091067
16,CFA,ID_missing,brier,0.1905349391088539
16,CFA,ID_missing,ece,0.037169475734233855
16,CFA,ID_missing,aurc,0.16887367724867725
16,CFA,ID_missing,mean_uncertainty,0.27443552017211914
16,CFA,ID_missing,coverage_80_risk,0.2545833333333334
16,CFA,noise_shift,auroc,0.7918501727739544
16,CFA,noise_shift,auprc,0.7766132770723866
16,CFA,noise_shift,nll,0.5518499605239174
16,CFA,noise_shift,brier,0.18627062883521853
16,CFA,noise_shift,ece,0.027586829392860328
16,CFA,noise_shift,aurc,0.16348055555555555
16,CFA,noise_shift,mean_uncertainty,0.2692355513572693
16,CFA,noise_shift,coverage_80_risk,0.23791666666666667
16,CFA,outlier_shift,auroc,0.7831250547234139
16,CFA,outlier_shift,auprc,0.7813224282928377
16,CFA,outlier_shift,nll,0.5590574617587214
16,CFA,outlier_shift,brier,0.1901176795024005
16,CFA,outlier_shift,ece,0.03277431176354488
16,CFA,outlier_shift,aurc,0.16721164021164023
16,CFA,outlier_shift,mean_uncertainty,0.2711278200149536
16,CFA,outlier_shift,coverage_80_risk,0.25583333333333336
16,CFA,silent_failure,auroc,0.7798353067948838
16,CFA,silent_failure,auprc,0.7696344504440746
16,CFA,silent_failure,nll,0.5646753792675872
16,CFA,silent_failure,brier,0.19186925757309897
16,CFA,silent_failure,ece,0.03516868945086996
16,CFA,silent_failure,aurc,0.17180291005291004
16,CFA,silent_failure,mean_uncertainty,0.2677404582500458
16,CFA,silent_failure,coverage_80_risk,0.2533333333333333
16,CRF_NR,ID_missing,auroc,0.7820287857738262
16,CRF_NR,ID_missing,auprc,0.7827655096253989
16,CRF_NR,ID_missing,nll,0.5607802919278113
16,CRF_NR,ID_missing,brier,0.19046993479028818
16,CRF_NR,ID_missing,ece,0.035747721627354616
16,CRF_NR,ID_missing,aurc,0.1696116402116402
16,CRF_NR,ID_missing,mean_uncertainty,0.27479228377342224
16,CRF_NR,ID_missing,coverage_80_risk,0.255
16,CRF_NR,noise_shift,auroc,0.7918635092428398
16,CRF_NR,noise_shift,auprc,0.7770164704012894
16,CRF_NR,noise_shift,nll,0.5519337804620534
16,CRF_NR,noise_shift,brier,0.1863005626111762
16,CRF_NR,noise_shift,ece,0.027059673321743805
16,CRF_NR,noise_shift,aurc,0.16391018518518521
16,CRF_NR,noise_shift,mean_uncertainty,0.2696203589439392
16,CRF_NR,noise_shift,coverage_80_risk,0.23958333333333337
16,CRF_NR,outlier_shift,auroc,0.7832061676009833
16,CRF_NR,outlier_shift,auprc,0.7813610747394477
16,CRF_NR,outlier_shift,nll,0.558883697023835
16,CRF_NR,outlier_shift,brier,0.19003877889631318
16,CRF_NR,outlier_shift,ece,0.032497781231999395
16,CRF_NR,outlier_shift,aurc,0.16758505291005288
16,CRF_NR,outlier_shift,mean_uncertainty,0.27148157358169556
16,CRF_NR,outlier_shift,coverage_80_risk,0.2554166666666666
16,CRF_NR,silent_failure,auroc,0.7799717805963594
16,CRF_NR,silent_failure,auprc,0.7701689503664554
16,CRF_NR,silent_failure,nll,0.5643883687578325
16,CRF_NR,silent_failure,brier,0.19178683996718246
16,CRF_NR,silent_failure,ece,0.035305121744672464
16,CRF_NR,silent_failure,aurc,0.17171997354497354
16,CRF_NR,silent_failure,mean_uncertainty,0.2681184411048889
16,CRF_NR,silent_failure,coverage_80_risk,0.2504166666666666
16,CRF,ID_missing,auroc,0.7812872464573493
16,CRF,ID_missing,auprc,0.7818088741476136
16,CRF,ID_missing,nll,0.5621229248535626
16,CRF,ID_missing,brier,0.1908364859614913
16,CRF,ID_missing,ece,0.034577948867032936
16,CRF,ID_missing,aurc,0.17074907407407408
16,CRF,ID_missing,mean_uncertainty,0.2755813002586365
16,CRF,ID_missing,coverage_80_risk,0.2545833333333334
16,CRF,noise_shift,auroc,0.7904625131864336
16,CRF,noise_shift,auprc,0.7770346290250121
16,CRF,noise_shift,nll,0.5528354123258586
16,CRF,noise_shift,brier,0.18684019242899402
16,CRF,noise_shift,ece,0.02840022998054823
16,CRF,noise_shift,aurc,0.164796164021164
16,CRF,noise_shift,mean_uncertainty,0.2706805467605591
16,CRF,noise_shift,coverage_80_risk,0.24208333333333332
16,CRF,outlier_shift,auroc,0.7827290460992261
16,CRF,outlier_shift,auprc,0.7813745517567932
16,CRF,outlier_shift,nll,0.5607704781071094
16,CRF,outlier_shift,brier,0.19040019532487742
16,CRF,outlier_shift,ece,0.036446797189613175
16,CRF,outlier_shift,aurc,0.16723730158730163
16,CRF,outlier_shift,mean_uncertainty,0.27254462242126465
16,CRF,outlier_shift,coverage_80_risk,0.26
16,CRF,silent_failure,auroc,0.7810008908583003
16,CRF,silent_failure,auprc,0.7724860785724897
16,CRF,silent_failure,nll,0.5630003164511215
16,CRF,silent_failure,brier,0.19146032910587268
16,CRF,silent_failure,ece,0.03826864773531754
16,CRF,silent_failure,aurc,0.1715403439153439
16,CRF,silent_failure,mean_uncertainty,0.2687010169029236
16,CRF,silent_failure,coverage_80_risk,0.25625
17,EF,ID_missing,auroc,0.7769087090047258
17,EF,ID_missing,auprc,0.7885585458176977
17,EF,ID_missing,nll,0.5673666400948859
17,EF,ID_missing,brier,0.1928433695879644
17,EF,ID_missing,ece,0.026358959510922434
17,EF,ID_missing,aurc,0.17806203703703702
17,EF,ID_missing,mean_uncertainty,0.2864309847354889
17,EF,ID_missing,coverage_80_risk,0.24875000000000003
17,EF,noise_shift,auroc,0.7847162468710889
17,EF,noise_shift,auprc,0.7783948774080247
17,EF,noise_shift,nll,0.5610849001153242
17,EF,noise_shift,brier,0.18955414839412552
17,EF,noise_shift,ece,0.028966113751133282
17,EF,noise_shift,aurc,0.1738216931216931
17,EF,noise_shift,mean_uncertainty,0.2896744906902313
17,EF,noise_shift,coverage_80_risk,0.23833333333333329
17,EF,outlier_shift,auroc,0.752871353751849
17,EF,outlier_shift,auprc,0.74113937596815
17,EF,outlier_shift,nll,0.5961108306911092
17,EF,outlier_shift,brier,0.20375087164560662
17,EF,outlier_shift,ece,0.045131871206065016
17,EF,outlier_shift,aurc,0.20047949735449735
17,EF,outlier_shift,mean_uncertainty,0.2815798223018646
17,EF,outlier_shift,coverage_80_risk,0.2795833333333333
17,EF,silent_failure,auroc,0.7564463393255589
17,EF,silent_failure,auprc,0.7435861208528987
17,EF,silent_failure,nll,0.5913566635244696
17,EF,silent_failure,brier,0.20204705314320445
17,EF,silent_failure,ece,0.042713363870978356
17,EF,silent_failure,aurc,0.196272619047619
17,EF,silent_failure,mean_uncertainty,0.2769232988357544
17,EF,silent_failure,coverage_80_risk,0.27375000000000005
17,MD,ID_missing,auroc,0.7802744939645846
17,MD,ID_missing,auprc,0.7928392693754169
17,MD,ID_missing,nll,0.5656353098448683
17,MD,ID_missing,brier,0.19191755396056112
17,MD,ID_missing,ece,0.04446927150338888
17,MD,ID_missing,aurc,0.1744813492063492
17,MD,ID_missing,mean_uncertainty,0.2633267045021057
17,MD,ID_missing,coverage_80_risk,0.2545833333333334
17,MD,noise_shift,auroc,0.7892873904881101
17,MD,noise_shift,auprc,0.7828502439553641
17,MD,noise_shift,nll,0.5581147057804304
17,MD,noise_shift,brier,0.18793607550440264
17,MD,noise_shift,ece,0.02953333822016915
17,MD,noise_shift,aurc,0.1670104497354497
17,MD,noise_shift,mean_uncertainty,0.2570728361606598
17,MD,noise_shift,coverage_80_risk,0.23624999999999996
17,MD,outlier_shift,auroc,0.7551502588462851
17,MD,outlier_shift,auprc,0.7395172302065643
17,MD,outlier_shift,nll,0.6088344791118968
17,MD,outlier_shift,brier,0.2052840760863244
17,MD,outlier_shift,ece,0.06351794395099082
17,MD,outlier_shift,aurc,0.19892407407407406
17,MD,outlier_shift,mean_uncertainty,0.25234076380729675
17,MD,outlier_shift,coverage_80_risk,0.275
17,MD,silent_failure,auroc,0.7558298411772759
17,MD,silent_failure,auprc,0.7468836439242876
17,MD,silent_failure,nll,0.602994091873842
17,MD,silent_failure,brier,0.20497517324169431
17,MD,silent_failure,ece,0.06558453300098578
17,MD,silent_failure,aurc,0.19767261904761904
17,MD,silent_failure,mean_uncertainty,0.2501513361930847
17,MD,silent_failure,coverage_80_risk,0.27541666666666664
17,UF,ID_missing,auroc,0.7816192065706316
17,UF,ID_missing,auprc,0.7946528547550046
17,UF,ID_missing,nll,0.5605125824813323
17,UF,ID_missing,brier,0.19049044044337682
17,UF,ID_missing,ece,0.02115358076492945
17,UF,ID_missing,aurc,0.17057605820105823
17,UF,ID_missing,mean_uncertainty,0.27646735310554504
17,UF,ID_missing,coverage_80_risk,0.24958333333333338
17,UF,noise_shift,auroc,0.7893451686767551
17,UF,noise_shift,auprc,0.7816115505548518
17,UF,noise_shift,nll,0.55618280269349
17,UF,noise_shift,brier,0.18739638933189937
17,UF,noise_shift,ece,0.02572926218062639
17,UF,noise_shift,aurc,0.16519920634920635
17,UF,noise_shift,mean_uncertainty,0.27088141441345215
17,UF,noise_shift,coverage_80_risk,0.24
17,UF,outlier_shift,auroc,0.7660445585390829
17,UF,outlier_shift,auprc,0.7564673518938823
17,UF,outlier_shift,nll,0.5873374059134345
17,UF,outlier_shift,brier,0.19817139169869297
17,UF,outlier_shift,ece,0.039083706105748815
17,UF,outlier_shift,aurc,0.18880978835978837
17,UF,outlier_shift,mean_uncertainty,0.2691012918949127
17,UF,outlier_shift,coverage_80_risk,0.2666666666666667
17,UF,silent_failure,auroc,0.7744501298779805
17,UF,silent_failure,auprc,0.7663623969328268
17,UF,silent_failure,nll,0.573221160460293
17,UF,silent_failure,brier,0.19440472504181577
17,UF,silent_failure,ece,0.033598680146038534
17,UF,silent_failure,aurc,0.17876362433862433
17,UF,silent_failure,mean_uncertainty,0.26834598183631897
17,UF,silent_failure,coverage_80_risk,0.2579166666666667
17,GF,ID_missing,auroc,0.7804221765928372
17,GF,ID_missing,auprc,0.7918857339126493
17,GF,ID_missing,nll,0.5625839194312567
17,GF,ID_missing,brier,0.19098869073249913
17,GF,ID_missing,ece,0.022473847486078738
17,GF,ID_missing,aurc,0.17314431216931217
17,GF,ID_missing,mean_uncertainty,0.28020352125167847
17,GF,ID_missing,coverage_80_risk,0.24875000000000003
17,GF,noise_shift,auroc,0.7851442499146661
17,GF,noise_shift,auprc,0.7686129200830205
17,GF,noise_shift,nll,0.5622428583080145
17,GF,noise_shift,brier,0.18947273736411746
17,GF,noise_shift,ece,0.029304013658314948
17,GF,noise_shift,aurc,0.17170833333333332
17,GF,noise_shift,mean_uncertainty,0.27405640482902527
17,GF,noise_shift,coverage_80_risk,0.24375000000000002
17,GF,outlier_shift,auroc,0.7622231980316305
17,GF,outlier_shift,auprc,0.7417835329258953
17,GF,outlier_shift,nll,0.5994781216941524
17,GF,outlier_shift,brier,0.2002271892786226
17,GF,outlier_shift,ece,0.03958292153477669
17,GF,outlier_shift,aurc,0.19355806878306878
17,GF,outlier_shift,mean_uncertainty,0.27136170864105225
17,GF,outlier_shift,coverage_80_risk,0.2645833333333333
17,GF,silent_failure,auroc,0.7633953891094514
17,GF,silent_failure,auprc,0.752521666510169
17,GF,silent_failure,nll,0.5858749476370158
17,GF,silent_failure,brier,0.19962089992523574
17,GF,silent_failure,ece,0.03911240243911744
17,GF,silent_failure,aurc,0.19032685185185183
17,GF,silent_failure,mean_uncertainty,0.2692670524120331
17,GF,silent_failure,coverage_80_risk,0.26875000000000004
17,QWF,ID_missing,auroc,0.7828473744519728
17,QWF,ID_missing,auprc,0.7967209353505094
17,QWF,ID_missing,nll,0.5588534592077291
17,QWF,ID_missing,brier,0.18995647915228286
17,QWF,ID_missing,ece,0.031906437819202736
17,QWF,ID_missing,aurc,0.1683468253968254
17,QWF,ID_missing,mean_uncertainty,0.2758587598800659
17,QWF,ID_missing,coverage_80_risk,0.2466666666666667
17,QWF,noise_shift,auroc,0.7924158571794289
17,QWF,noise_shift,auprc,0.7853967307926389
17,QWF,noise_shift,nll,0.5525786561267285
17,QWF,noise_shift,brier,0.18600199960436042
17,QWF,noise_shift,ece,0.021626395925879477
17,QWF,noise_shift,aurc,0.1626626984126984
17,QWF,noise_shift,mean_uncertainty,0.27274903655052185
17,QWF,noise_shift,coverage_80_risk,0.23833333333333329
17,QWF,outlier_shift,auroc,0.7780406438445784
17,QWF,outlier_shift,auprc,0.7730527173168239
17,QWF,outlier_shift,nll,0.5710950433872107
17,QWF,outlier_shift,brier,0.1924954884962561
17,QWF,outlier_shift,ece,0.02659042739495635
17,QWF,outlier_shift,aurc,0.1763035714285714
17,QWF,outlier_shift,mean_uncertainty,0.2727106213569641
17,QWF,outlier_shift,coverage_80_risk,0.2504166666666666
17,QWF,silent_failure,auroc,0.7771645885597145
17,QWF,silent_failure,auprc,0.7687885314323155
17,QWF,silent_failure,nll,0.5702858446872752
17,QWF,silent_failure,brier,0.19321325548790175
17,QWF,silent_failure,ece,0.03919241138299306
17,QWF,silent_failure,aurc,0.17742936507936505
17,QWF,silent_failure,mean_uncertainty,0.26734066009521484
17,QWF,silent_failure,coverage_80_risk,0.2583333333333333
17,LWF,ID_missing,auroc,0.7830906949268348
17,LWF,ID_missing,auprc,0.7958965716649802
17,LWF,ID_missing,nll,0.5593725419439776
17,LWF,ID_missing,brier,0.18987948750433953
17,LWF,ID_missing,ece,0.022119778643051785
17,LWF,ID_missing,aurc,0.16954880952380952
17,LWF,ID_missing,mean_uncertainty,0.280636191368103
17,LWF,ID_missing,coverage_80_risk,0.24958333333333338
17,LWF,noise_shift,auroc,0.7931527513084538
17,LWF,noise_shift,auprc,0.7848989272690666
17,LWF,noise_shift,nll,0.5521461289652523
17,LWF,noise_shift,brier,0.18556464807400008
17,LWF,noise_shift,ece,0.022880782472590608
17,LWF,noise_shift,aurc,0.16474775132275132
17,LWF,noise_shift,mean_uncertainty,0.26995012164115906
17,LWF,noise_shift,coverage_80_risk,0.23041666666666671
17,LWF,outlier_shift,auroc,0.7620436411992262
17,LWF,outlier_shift,auprc,0.7423310316119003
17,LWF,outlier_shift,nll,0.6062319114467138
17,LWF,outlier_shift,brier,0.20089597548008206
17,LWF,outlier_shift,ece,0.046199740365147596
17,LWF,outlier_shift,aurc,0.19663690476190473
17,LWF,outlier_shift,mean_uncertainty,0.26552173495292664
17,LWF,outlier_shift,coverage_80_risk,0.25875000000000004
17,LWF,silent_failure,auroc,0.7732562480998345
17,LWF,silent_failure,auprc,0.7644013939435575
17,LWF,silent_failure,nll,0.5756151040168437
17,LWF,silent_failure,brier,0.19509811829033935
17,LWF,silent_failure,ece,0.031792909756302834
17,LWF,silent_failure,aurc,0.1810595238095238
17,LWF,silent_failure,mean_uncertainty,0.26656484603881836
17,LWF,silent_failure,coverage_80_risk,0.2566666666666667
17,RWF,ID_missing,auroc,0.7843924817087058
17,RWF,ID_missing,auprc,0.7982891458029351
17,RWF,ID_missing,nll,0.5575279327935474
17,RWF,ID_missing,brier,0.18925320413658686
17,RWF,ID_missing,ece,0.023145984562734763
17,RWF,ID_missing,aurc,0.16813915343915345
17,RWF,ID_missing,mean_uncertainty,0.2834198474884033
17,RWF,ID_missing,coverage_80_risk,0.24750000000000005
17,RWF,noise_shift,auroc,0.7975007822277846
17,RWF,noise_shift,auprc,0.7910169150427635
17,RWF,noise_shift,nll,0.5458938583595825
17,RWF,noise_shift,brier,0.18348454940677383
17,RWF,noise_shift,ece,0.02589277349164089
17,RWF,noise_shift,aurc,0.1596414021164021
17,RWF,noise_shift,mean_uncertainty,0.27604028582572937
