representation,task,seed,method,fault,subset,metric,value
zero_padding,valve,101,PDRF_NOQ,vibration,unaffected,macro_auroc,0.9629625632568828
zero_padding,valve,101,PDRF_NOQ,vibration,unaffected,macro_auprc,0.9260625370226564
zero_padding,valve,101,PDRF_NOQ,vibration,unaffected,nll,0.6150831798447521
zero_padding,valve,101,PDRF_RCIA_R30_NOQ,pressure,all,accuracy,0.6513761467889908
zero_padding,valve,101,PDRF_RCIA_R30_NOQ,pressure,all,macro_f1,0.6563668629845101
zero_padding,valve,101,PDRF_RCIA_R30_NOQ,pressure,all,macro_auroc,0.863382909622747
zero_padding,valve,101,PDRF_RCIA_R30_NOQ,pressure,all,macro_auprc,0.7035406048118185
zero_padding,valve,101,PDRF_RCIA_R30_NOQ,pressure,all,nll,1.5977169557858106
zero_padding,valve,101,PDRF_RCIA_R30_NOQ,pressure,affected,accuracy,0.3291139240506329
zero_padding,valve,101,PDRF_RCIA_R30_NOQ,pressure,affected,macro_f1,0.3456359585391844
zero_padding,valve,101,PDRF_RCIA_R30_NOQ,pressure,affected,macro_auroc,0.6350184719985517
zero_padding,valve,101,PDRF_RCIA_R30_NOQ,pressure,affected,macro_auprc,0.4105584618219752
zero_padding,valve,101,PDRF_RCIA_R30_NOQ,pressure,affected,nll,3.73292424477298
zero_padding,valve,101,PDRF_RCIA_R30_NOQ,pressure,unaffected,accuracy,0.8345323741007195
zero_padding,valve,101,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_f1,0.8359156667761722
zero_padding,valve,101,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_auroc,0.9723500381482191
zero_padding,valve,101,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_auprc,0.9335942497387242
zero_padding,valve,101,PDRF_RCIA_R30_NOQ,pressure,unaffected,nll,0.3841818778722396
zero_padding,valve,101,PDRF_RCIA_R30_NOQ,vibration,all,accuracy,0.8302752293577982
zero_padding,valve,101,PDRF_RCIA_R30_NOQ,vibration,all,macro_f1,0.8316555781157551
zero_padding,valve,101,PDRF_RCIA_R30_NOQ,vibration,all,macro_auroc,0.9618337850045168
zero_padding,valve,101,PDRF_RCIA_R30_NOQ,vibration,all,macro_auprc,0.9206511280579903
zero_padding,valve,101,PDRF_RCIA_R30_NOQ,vibration,all,nll,0.56584395170466
zero_padding,valve,101,PDRF_RCIA_R30_NOQ,vibration,affected,accuracy,0.7777777777777778
zero_padding,valve,101,PDRF_RCIA_R30_NOQ,vibration,affected,macro_f1,0.7939266733760616
zero_padding,valve,101,PDRF_RCIA_R30_NOQ,vibration,affected,macro_auroc,0.9570157692706712
zero_padding,valve,101,PDRF_RCIA_R30_NOQ,vibration,affected,macro_auprc,0.9157939714678884
zero_padding,valve,101,PDRF_RCIA_R30_NOQ,vibration,affected,nll,0.43665500647642214
zero_padding,valve,101,PDRF_RCIA_R30_NOQ,vibration,unaffected,accuracy,0.8613138686131386
zero_padding,valve,101,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_f1,0.850084251191846
zero_padding,valve,101,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_auroc,0.9600017127007643
zero_padding,valve,101,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_auprc,0.9188402013059206
zero_padding,valve,101,PDRF_RCIA_R30_NOQ,vibration,unaffected,nll,0.6422257368396035
zero_padding,valve,102,CAGF,pressure,all,accuracy,0.6100917431192661
zero_padding,valve,102,CAGF,pressure,all,macro_f1,0.6085407082831358
zero_padding,valve,102,CAGF,pressure,all,macro_auroc,0.792500107540758
zero_padding,valve,102,CAGF,pressure,all,macro_auprc,0.5795932558552809
zero_padding,valve,102,CAGF,pressure,all,nll,2.4825078349276497
zero_padding,valve,102,CAGF,pressure,affected,accuracy,0.4050632911392405
zero_padding,valve,102,CAGF,pressure,affected,macro_f1,0.3804610671524775
zero_padding,valve,102,CAGF,pressure,affected,macro_auroc,0.6781382101165908
zero_padding,valve,102,CAGF,pressure,affected,macro_auprc,0.44629143117864856
zero_padding,valve,102,CAGF,pressure,affected,nll,4.579624627867473
zero_padding,valve,102,CAGF,pressure,unaffected,accuracy,0.7266187050359713
zero_padding,valve,102,CAGF,pressure,unaffected,macro_f1,0.7298551756885091
zero_padding,valve,102,CAGF,pressure,unaffected,macro_auroc,0.8780912489334021
zero_padding,valve,102,CAGF,pressure,unaffected,macro_auprc,0.728058750118589
zero_padding,valve,102,CAGF,pressure,unaffected,nll,1.2906213123215637
zero_padding,valve,102,CAGF,vibration,all,accuracy,0.7110091743119266
zero_padding,valve,102,CAGF,vibration,all,macro_f1,0.7043043884220355
zero_padding,valve,102,CAGF,vibration,all,macro_auroc,0.8813207080483503
zero_padding,valve,102,CAGF,vibration,all,macro_auprc,0.739587689018262
zero_padding,valve,102,CAGF,vibration,all,nll,1.2540550974489364
zero_padding,valve,102,CAGF,vibration,affected,accuracy,0.7407407407407407
zero_padding,valve,102,CAGF,vibration,affected,macro_f1,0.749023792068147
zero_padding,valve,102,CAGF,vibration,affected,macro_auroc,0.8900991709815239
zero_padding,valve,102,CAGF,vibration,affected,macro_auprc,0.7899295587618634
zero_padding,valve,102,CAGF,vibration,affected,nll,1.0754422497950498
zero_padding,valve,102,CAGF,vibration,unaffected,accuracy,0.6934306569343066
zero_padding,valve,102,CAGF,vibration,unaffected,macro_f1,0.6749561758229852
zero_padding,valve,102,CAGF,vibration,unaffected,macro_auroc,0.8764816030069378
zero_padding,valve,102,CAGF,vibration,unaffected,macro_auprc,0.7150692991419547
zero_padding,valve,102,CAGF,vibration,unaffected,nll,1.3596583139450298
zero_padding,valve,102,PDRF_NOQ,pressure,all,accuracy,0.7110091743119266
zero_padding,valve,102,PDRF_NOQ,pressure,all,macro_f1,0.7066926058051843
zero_padding,valve,102,PDRF_NOQ,pressure,all,macro_auroc,0.8295116036477825
zero_padding,valve,102,PDRF_NOQ,pressure,all,macro_auprc,0.6636716018892372
zero_padding,valve,102,PDRF_NOQ,pressure,all,nll,2.609308825432588
zero_padding,valve,102,PDRF_NOQ,pressure,affected,accuracy,0.43037974683544306
zero_padding,valve,102,PDRF_NOQ,pressure,affected,macro_f1,0.39865087840771735
zero_padding,valve,102,PDRF_NOQ,pressure,affected,macro_auroc,0.6356412709520856
zero_padding,valve,102,PDRF_NOQ,pressure,affected,macro_auprc,0.4064725513240107
zero_padding,valve,102,PDRF_NOQ,pressure,affected,nll,6.566592476054615
zero_padding,valve,102,PDRF_NOQ,pressure,unaffected,accuracy,0.8705035971223022
zero_padding,valve,102,PDRF_NOQ,pressure,unaffected,macro_f1,0.8696869817578773
zero_padding,valve,102,PDRF_NOQ,pressure,unaffected,macro_auroc,0.9779452168021086
zero_padding,valve,102,PDRF_NOQ,pressure,unaffected,macro_auprc,0.9482679459721717
zero_padding,valve,102,PDRF_NOQ,pressure,unaffected,nll,0.36020516788481793
zero_padding,valve,102,PDRF_NOQ,vibration,all,accuracy,0.8532110091743119
zero_padding,valve,102,PDRF_NOQ,vibration,all,macro_f1,0.8535781837693065
zero_padding,valve,102,PDRF_NOQ,vibration,all,macro_auroc,0.9693670150987225
zero_padding,valve,102,PDRF_NOQ,vibration,all,macro_auprc,0.9348188909202114
zero_padding,valve,102,PDRF_NOQ,vibration,all,nll,0.5602737246257573
zero_padding,valve,102,PDRF_NOQ,vibration,affected,accuracy,0.8148148148148148
zero_padding,valve,102,PDRF_NOQ,vibration,affected,macro_f1,0.8267488427731835
zero_padding,valve,102,PDRF_NOQ,vibration,affected,macro_auroc,0.9677482103952693
zero_padding,valve,102,PDRF_NOQ,vibration,affected,macro_auprc,0.9304677069596821
zero_padding,valve,102,PDRF_NOQ,vibration,affected,nll,0.48025607705910134
zero_padding,valve,102,PDRF_NOQ,vibration,unaffected,accuracy,0.8759124087591241
zero_padding,valve,102,PDRF_NOQ,vibration,unaffected,macro_f1,0.8621357551368155
zero_padding,valve,102,PDRF_NOQ,vibration,unaffected,macro_auroc,0.9671696791060369
zero_padding,valve,102,PDRF_NOQ,vibration,unaffected,macro_auprc,0.9329814995508299
zero_padding,valve,102,PDRF_NOQ,vibration,unaffected,nll,0.6075834286615173
zero_padding,valve,102,PDRF_RCIA_R30_NOQ,pressure,all,accuracy,0.6743119266055045
zero_padding,valve,102,PDRF_RCIA_R30_NOQ,pressure,all,macro_f1,0.670672506488691
zero_padding,valve,102,PDRF_RCIA_R30_NOQ,pressure,all,macro_auroc,0.8462271341463414
zero_padding,valve,102,PDRF_RCIA_R30_NOQ,pressure,all,macro_auprc,0.6739174725701966
zero_padding,valve,102,PDRF_RCIA_R30_NOQ,pressure,all,nll,1.9752450507746306
zero_padding,valve,102,PDRF_RCIA_R30_NOQ,pressure,affected,accuracy,0.45569620253164556
zero_padding,valve,102,PDRF_RCIA_R30_NOQ,pressure,affected,macro_f1,0.4249476416946638
zero_padding,valve,102,PDRF_RCIA_R30_NOQ,pressure,affected,macro_auroc,0.6617030592263506
zero_padding,valve,102,PDRF_RCIA_R30_NOQ,pressure,affected,macro_auprc,0.4269650049550191
zero_padding,valve,102,PDRF_RCIA_R30_NOQ,pressure,affected,nll,4.594580548349205
zero_padding,valve,102,PDRF_RCIA_R30_NOQ,pressure,unaffected,accuracy,0.7985611510791367
zero_padding,valve,102,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_f1,0.8020054780554823
zero_padding,valve,102,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_auroc,0.9599549026782612
zero_padding,valve,102,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_auprc,0.9069720715903079
zero_padding,valve,102,PDRF_RCIA_R30_NOQ,pressure,unaffected,nll,0.4865579694192981
zero_padding,valve,102,PDRF_RCIA_R30_NOQ,vibration,all,accuracy,0.7889908256880734
zero_padding,valve,102,PDRF_RCIA_R30_NOQ,vibration,all,macro_f1,0.7920415033664958
zero_padding,valve,102,PDRF_RCIA_R30_NOQ,vibration,all,macro_auroc,0.9528500989374973
zero_padding,valve,102,PDRF_RCIA_R30_NOQ,vibration,all,macro_auprc,0.8979444702325851
zero_padding,valve,102,PDRF_RCIA_R30_NOQ,vibration,all,nll,0.6043654742898452
zero_padding,valve,102,PDRF_RCIA_R30_NOQ,vibration,affected,accuracy,0.7283950617283951
zero_padding,valve,102,PDRF_RCIA_R30_NOQ,vibration,affected,macro_f1,0.7575124404261284
zero_padding,valve,102,PDRF_RCIA_R30_NOQ,vibration,affected,macro_auroc,0.9426513029454207
zero_padding,valve,102,PDRF_RCIA_R30_NOQ,vibration,affected,macro_auprc,0.8894421659000655
zero_padding,valve,102,PDRF_RCIA_R30_NOQ,vibration,affected,nll,0.6127953806907286
zero_padding,valve,102,PDRF_RCIA_R30_NOQ,vibration,unaffected,accuracy,0.8248175182481752
zero_padding,valve,102,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_f1,0.8111775539017938
zero_padding,valve,102,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_auroc,0.9554898066850043
zero_padding,valve,102,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_auprc,0.8994172753287657
zero_padding,valve,102,PDRF_RCIA_R30_NOQ,vibration,unaffected,nll,0.5993813690455273
zero_padding,valve,103,CAGF,pressure,all,accuracy,0.591743119266055
zero_padding,valve,103,CAGF,pressure,all,macro_f1,0.5928209067717997
zero_padding,valve,103,CAGF,pressure,all,macro_auroc,0.7753601271131759
zero_padding,valve,103,CAGF,pressure,all,macro_auprc,0.5739389306119139
zero_padding,valve,103,CAGF,pressure,all,nll,2.0555254416162043
zero_padding,valve,103,CAGF,pressure,affected,accuracy,0.4050632911392405
zero_padding,valve,103,CAGF,pressure,affected,macro_f1,0.36217948717948717
zero_padding,valve,103,CAGF,pressure,affected,macro_auroc,0.6569832778611322
zero_padding,valve,103,CAGF,pressure,affected,macro_auprc,0.4270264005695807
zero_padding,valve,103,CAGF,pressure,affected,nll,3.4735043056874657
zero_padding,valve,103,CAGF,pressure,unaffected,accuracy,0.697841726618705
zero_padding,valve,103,CAGF,pressure,unaffected,macro_f1,0.6942741921615161
zero_padding,valve,103,CAGF,pressure,unaffected,macro_auroc,0.8544510233621043
zero_padding,valve,103,CAGF,pressure,unaffected,macro_auprc,0.7070719320964
zero_padding,valve,103,CAGF,pressure,unaffected,nll,1.2496237850577165
zero_padding,valve,103,CAGF,vibration,all,accuracy,0.6238532110091743
zero_padding,valve,103,CAGF,vibration,all,macro_f1,0.6221288426953452
zero_padding,valve,103,CAGF,vibration,all,macro_auroc,0.820752408912978
zero_padding,valve,103,CAGF,vibration,all,macro_auprc,0.6683415459082309
zero_padding,valve,103,CAGF,vibration,all,nll,1.6851675785614515
zero_padding,valve,103,CAGF,vibration,affected,accuracy,0.6049382716049383
zero_padding,valve,103,CAGF,vibration,affected,macro_f1,0.6363449480933292
zero_padding,valve,103,CAGF,vibration,affected,macro_auroc,0.8310363202520066
zero_padding,valve,103,CAGF,vibration,affected,macro_auprc,0.6986575718477847
zero_padding,valve,103,CAGF,vibration,affected,nll,1.7019241672815453
zero_padding,valve,103,CAGF,vibration,unaffected,accuracy,0.635036496350365
zero_padding,valve,103,CAGF,vibration,unaffected,macro_f1,0.6218595130359836
zero_padding,valve,103,CAGF,vibration,unaffected,macro_auroc,0.8117338190704806
zero_padding,valve,103,CAGF,vibration,unaffected,macro_auprc,0.662383586171897
zero_padding,valve,103,CAGF,vibration,unaffected,nll,1.6752603983692793
zero_padding,valve,103,PDRF_NOQ,pressure,all,accuracy,0.7064220183486238
zero_padding,valve,103,PDRF_NOQ,pressure,all,macro_f1,0.7033634075098966
zero_padding,valve,103,PDRF_NOQ,pressure,all,macro_auroc,0.8297307179421001
zero_padding,valve,103,PDRF_NOQ,pressure,all,macro_auprc,0.6639947388855392
zero_padding,valve,103,PDRF_NOQ,pressure,all,nll,2.560324205567525
zero_padding,valve,103,PDRF_NOQ,pressure,affected,accuracy,0.46835443037974683
zero_padding,valve,103,PDRF_NOQ,pressure,affected,macro_f1,0.44565427797135115
zero_padding,valve,103,PDRF_NOQ,pressure,affected,macro_auroc,0.627075051287175
zero_padding,valve,103,PDRF_NOQ,pressure,affected,macro_auprc,0.40048603011526285
zero_padding,valve,103,PDRF_NOQ,pressure,affected,nll,6.3448104719452525
zero_padding,valve,103,PDRF_NOQ,pressure,unaffected,accuracy,0.841726618705036
zero_padding,valve,103,PDRF_NOQ,pressure,unaffected,macro_f1,0.8416986769099446
zero_padding,valve,103,PDRF_NOQ,pressure,unaffected,macro_auroc,0.9722243600990478
zero_padding,valve,103,PDRF_NOQ,pressure,unaffected,macro_auprc,0.9345525742976732
zero_padding,valve,103,PDRF_NOQ,pressure,unaffected,nll,0.40942913330967956
zero_padding,valve,103,PDRF_NOQ,vibration,all,accuracy,0.8348623853211009
zero_padding,valve,103,PDRF_NOQ,vibration,all,macro_f1,0.8345770772496992
zero_padding,valve,103,PDRF_NOQ,vibration,all,macro_auroc,0.95936975738805
zero_padding,valve,103,PDRF_NOQ,vibration,all,macro_auprc,0.8976536256070438
zero_padding,valve,103,PDRF_NOQ,vibration,all,nll,0.6383377755724788
zero_padding,valve,103,PDRF_NOQ,vibration,affected,accuracy,0.7777777777777778
zero_padding,valve,103,PDRF_NOQ,vibration,affected,macro_f1,0.7969945355191257
zero_padding,valve,103,PDRF_NOQ,vibration,affected,macro_auroc,0.9438271604938271
zero_padding,valve,103,PDRF_NOQ,vibration,affected,macro_auprc,0.8819329274619285
zero_padding,valve,103,PDRF_NOQ,vibration,affected,nll,0.6917430227933326
zero_padding,valve,103,PDRF_NOQ,vibration,unaffected,accuracy,0.8686131386861314
zero_padding,valve,103,PDRF_NOQ,vibration,unaffected,macro_f1,0.8528592244455427
zero_padding,valve,103,PDRF_NOQ,vibration,unaffected,macro_auroc,0.9642955518564655
zero_padding,valve,103,PDRF_NOQ,vibration,unaffected,macro_auprc,0.9126748230143791
zero_padding,valve,103,PDRF_NOQ,vibration,unaffected,nll,0.6067624104273025
zero_padding,valve,103,PDRF_RCIA_R30_NOQ,pressure,all,accuracy,0.6834862385321101
zero_padding,valve,103,PDRF_RCIA_R30_NOQ,pressure,all,macro_f1,0.6828851943076082
zero_padding,valve,103,PDRF_RCIA_R30_NOQ,pressure,all,macro_auroc,0.8519909827074461
zero_padding,valve,103,PDRF_RCIA_R30_NOQ,pressure,all,macro_auprc,0.6964122922235116
zero_padding,valve,103,PDRF_RCIA_R30_NOQ,pressure,all,nll,1.9335584468374287
zero_padding,valve,103,PDRF_RCIA_R30_NOQ,pressure,affected,accuracy,0.43037974683544306
zero_padding,valve,103,PDRF_RCIA_R30_NOQ,pressure,affected,macro_f1,0.42463450292397664
zero_padding,valve,103,PDRF_RCIA_R30_NOQ,pressure,affected,macro_auroc,0.6582801964947371
zero_padding,valve,103,PDRF_RCIA_R30_NOQ,pressure,affected,macro_auprc,0.4377073551041222
zero_padding,valve,103,PDRF_RCIA_R30_NOQ,pressure,affected,nll,4.481237002558245
zero_padding,valve,103,PDRF_RCIA_R30_NOQ,pressure,unaffected,accuracy,0.8273381294964028
zero_padding,valve,103,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_f1,0.8281531531531532
zero_padding,valve,103,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_auroc,0.9572122344629144
zero_padding,valve,103,PDRF_RCIA_R30_NOQ,pressure,unaffected,macro_auprc,0.8947777428062915
zero_padding,valve,103,PDRF_RCIA_R30_NOQ,pressure,unaffected,nll,0.48559725329825854
zero_padding,valve,103,PDRF_RCIA_R30_NOQ,vibration,all,accuracy,0.7981651376146789
zero_padding,valve,103,PDRF_RCIA_R30_NOQ,vibration,all,macro_f1,0.798888246592346
zero_padding,valve,103,PDRF_RCIA_R30_NOQ,vibration,all,macro_auroc,0.9476034542091453
zero_padding,valve,103,PDRF_RCIA_R30_NOQ,vibration,all,macro_auprc,0.870651537690228
zero_padding,valve,103,PDRF_RCIA_R30_NOQ,vibration,all,nll,0.6824085358098615
zero_padding,valve,103,PDRF_RCIA_R30_NOQ,vibration,affected,accuracy,0.7283950617283951
zero_padding,valve,103,PDRF_RCIA_R30_NOQ,vibration,affected,macro_f1,0.7597020728536367
zero_padding,valve,103,PDRF_RCIA_R30_NOQ,vibration,affected,macro_auroc,0.9332166199813259
zero_padding,valve,103,PDRF_RCIA_R30_NOQ,vibration,affected,macro_auprc,0.8579251174738663
zero_padding,valve,103,PDRF_RCIA_R30_NOQ,vibration,affected,nll,0.7178221017843847
zero_padding,valve,103,PDRF_RCIA_R30_NOQ,vibration,unaffected,accuracy,0.8394160583941606
zero_padding,valve,103,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_f1,0.823488809392772
zero_padding,valve,103,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_auroc,0.9554043264728597
zero_padding,valve,103,PDRF_RCIA_R30_NOQ,vibration,unaffected,macro_auprc,0.8866021815025527
zero_padding,valve,103,PDRF_RCIA_R30_NOQ,vibration,unaffected,nll,0.6614705880439028
zero_padding,valve,104,CAGF,pressure,all,accuracy,0.6605504587155964
zero_padding,valve,104,CAGF,pressure,all,macro_f1,0.6632415569255625
zero_padding,valve,104,CAGF,pressure,all,macro_auroc,0.8331437927474513
zero_padding,valve,104,CAGF,pressure,all,macro_auprc,0.6529648538378463
zero_padding,valve,104,CAGF,pressure,all,nll,1.1667711496548203
zero_padding,valve,104,CAGF,pressure,affected,accuracy,0.6075949367088608
zero_padding,valve,104,CAGF,pressure,affected,macro_f1,0.607430935919308
zero_padding,valve,104,CAGF,pressure,affected,macro_auroc,0.7955023512543312
zero_padding,valve,104,CAGF,pressure,affected,macro_auprc,0.6392199030623338
zero_padding,valve,104,CAGF,pressure,affected,nll,1.4923338440840694
zero_padding,valve,104,CAGF,pressure,unaffected,accuracy,0.6906474820143885
zero_padding,valve,104,CAGF,pressure,unaffected,macro_f1,0.6896119543624779
zero_padding,valve,104,CAGF,pressure,unaffected,macro_auroc,0.8549815185170343
zero_padding,valve,104,CAGF,pressure,unaffected,macro_auprc,0.6667751330872216
zero_padding,valve,104,CAGF,pressure,unaffected,nll,0.9817391146914338
zero_padding,valve,104,CAGF,vibration,all,accuracy,0.6467889908256881
zero_padding,valve,104,CAGF,vibration,all,macro_f1,0.650543070143121
zero_padding,valve,104,CAGF,vibration,all,macro_auroc,0.8660996580203898
zero_padding,valve,104,CAGF,vibration,all,macro_auprc,0.6920381424090085
zero_padding,valve,104,CAGF,vibration,all,nll,0.8470689367108385
zero_padding,valve,104,CAGF,vibration,affected,accuracy,0.6419753086419753
zero_padding,valve,104,CAGF,vibration,affected,macro_f1,0.6679317039972776
zero_padding,valve,104,CAGF,vibration,affected,macro_auroc,0.8578747323845363
zero_padding,valve,104,CAGF,vibration,affected,macro_auprc,0.7342922971059288
zero_padding,valve,104,CAGF,vibration,affected,nll,0.8338727358014982
zero_padding,valve,104,CAGF,vibration,unaffected,accuracy,0.6496350364963503
zero_padding,valve,104,CAGF,vibration,unaffected,macro_f1,0.6392551892551892
zero_padding,valve,104,CAGF,vibration,unaffected,macro_auroc,0.8666903117939078
zero_padding,valve,104,CAGF,vibration,unaffected,macro_auprc,0.6721177110674137
zero_padding,valve,104,CAGF,vibration,unaffected,nll,0.8548710700951929
zero_padding,valve,104,PDRF_NOQ,pressure,all,accuracy,0.6972477064220184
zero_padding,valve,104,PDRF_NOQ,pressure,all,macro_f1,0.6947665774606007
zero_padding,valve,104,PDRF_NOQ,pressure,all,macro_auroc,0.8248218184066762
zero_padding,valve,104,PDRF_NOQ,pressure,all,macro_auprc,0.6437420341768094
zero_padding,valve,104,PDRF_NOQ,pressure,all,nll,2.5954062665318696
zero_padding,valve,104,PDRF_NOQ,pressure,affected,accuracy,0.4430379746835443
zero_padding,valve,104,PDRF_NOQ,pressure,affected,macro_f1,0.416592394533571
zero_padding,valve,104,PDRF_NOQ,pressure,affected,macro_auroc,0.6208264644474986
zero_padding,valve,104,PDRF_NOQ,pressure,affected,macro_auprc,0.36753557134786
zero_padding,valve,104,PDRF_NOQ,pressure,affected,nll,6.457129721172684
zero_padding,valve,104,PDRF_NOQ,pressure,unaffected,accuracy,0.841726618705036
zero_padding,valve,104,PDRF_NOQ,pressure,unaffected,macro_f1,0.8446759971022798
zero_padding,valve,104,PDRF_NOQ,pressure,unaffected,macro_auroc,0.9753136782562956
zero_padding,valve,104,PDRF_NOQ,pressure,unaffected,macro_auprc,0.9423785820528712
zero_padding,valve,104,PDRF_NOQ,pressure,unaffected,nll,0.4006137995057949
zero_padding,valve,104,PDRF_NOQ,vibration,all,accuracy,0.8486238532110092
zero_padding,valve,104,PDRF_NOQ,vibration,all,macro_f1,0.8486810718441797
zero_padding,valve,104,PDRF_NOQ,vibration,all,macro_auroc,0.9624400460274445
zero_padding,valve,104,PDRF_NOQ,vibration,all,macro_auprc,0.9168703354759918
