method,cost_scheme,coverage,reject_cost,fault_prevalence,expected_cost
EF,uniform,0.9,0.25,0.8300000000000001,0.3357745187901008
EF,uniform,0.9,0.25,0.84,0.336012832263978
EF,uniform,0.9,0.25,0.85,0.3362511457378552
EF,uniform,0.9,0.25,0.86,0.33648945921173234
EF,uniform,0.9,0.25,0.87,0.33672777268560955
EF,uniform,0.9,0.25,0.88,0.3369660861594867
EF,uniform,0.9,0.25,0.89,0.3372043996333639
EF,uniform,0.9,0.25,0.9,0.33744271310724105
EF,uniform,0.9,0.25,0.91,0.3376810265811182
EF,uniform,0.9,0.25,0.92,0.3379193400549954
EF,uniform,0.9,0.25,0.93,0.3381576535288726
EF,uniform,0.9,0.25,0.9400000000000001,0.33839596700274976
EF,uniform,0.9,0.25,0.9500000000000001,0.3386342804766269
EF,uniform,0.9,0.25,0.96,0.3388725939505041
EF,uniform,0.9,0.25,0.97,0.3391109074243813
EF,uniform,0.9,0.25,0.98,0.3393492208982585
EF,uniform,0.9,0.25,0.99,0.3395875343721356
EF,uniform,0.9,0.25,1.0,0.33982584784601283
EF,uniform,0.9,0.5,0.0,0.34097158570119157
EF,uniform,0.9,0.5,0.01,0.3412098991750687
EF,uniform,0.9,0.5,0.02,0.3414482126489459
EF,uniform,0.9,0.5,0.03,0.3416865261228231
EF,uniform,0.9,0.5,0.04,0.3419248395967003
EF,uniform,0.9,0.5,0.05,0.34216315307057743
EF,uniform,0.9,0.5,0.06,0.3424014665444546
EF,uniform,0.9,0.5,0.07,0.3426397800183318
EF,uniform,0.9,0.5,0.08,0.342878093492209
EF,uniform,0.9,0.5,0.09,0.34311640696608614
EF,uniform,0.9,0.5,0.1,0.34335472043996335
EF,uniform,0.9,0.5,0.11,0.3435930339138405
EF,uniform,0.9,0.5,0.12,0.3438313473877177
EF,uniform,0.9,0.5,0.13,0.34406966086159485
EF,uniform,0.9,0.5,0.14,0.344307974335472
EF,uniform,0.9,0.5,0.15,0.3445462878093492
EF,uniform,0.9,0.5,0.16,0.3447846012832264
EF,uniform,0.9,0.5,0.17,0.3450229147571036
EF,uniform,0.9,0.5,0.18,0.3452612282309808
EF,uniform,0.9,0.5,0.19,0.34549954170485797
EF,uniform,0.9,0.5,0.2,0.3457378551787351
EF,uniform,0.9,0.5,0.21,0.34597616865261227
EF,uniform,0.9,0.5,0.22,0.3462144821264895
EF,uniform,0.9,0.5,0.23,0.3464527956003667
EF,uniform,0.9,0.5,0.24,0.34669110907424383
EF,uniform,0.9,0.5,0.25,0.346929422548121
EF,uniform,0.9,0.5,0.26,0.3471677360219982
EF,uniform,0.9,0.5,0.27,0.3474060494958754
EF,uniform,0.9,0.5,0.28,0.34764436296975254
EF,uniform,0.9,0.5,0.29,0.3478826764436297
EF,uniform,0.9,0.5,0.3,0.34812098991750684
EF,uniform,0.9,0.5,0.31,0.34835930339138405
EF,uniform,0.9,0.5,0.32,0.34859761686526125
EF,uniform,0.9,0.5,0.33,0.3488359303391384
EF,uniform,0.9,0.5,0.34,0.34907424381301555
EF,uniform,0.9,0.5,0.35000000000000003,0.34931255728689276
EF,uniform,0.9,0.5,0.36,0.34955087076076996
EF,uniform,0.9,0.5,0.37,0.3497891842346471
EF,uniform,0.9,0.5,0.38,0.35002749770852426
EF,uniform,0.9,0.5,0.39,0.3502658111824015
EF,uniform,0.9,0.5,0.4,0.35050412465627867
EF,uniform,0.9,0.5,0.41000000000000003,0.3507424381301558
EF,uniform,0.9,0.5,0.42,0.350980751604033
EF,uniform,0.9,0.5,0.43,0.3512190650779102
EF,uniform,0.9,0.5,0.44,0.3514573785517874
EF,uniform,0.9,0.5,0.45,0.35169569202566453
EF,uniform,0.9,0.5,0.46,0.35193400549954174
EF,uniform,0.9,0.5,0.47000000000000003,0.35217231897341894
EF,uniform,0.9,0.5,0.48,0.3524106324472961
EF,uniform,0.9,0.5,0.49,0.35264894592117324
EF,uniform,0.9,0.5,0.5,0.3528872593950504
EF,uniform,0.9,0.5,0.51,0.3531255728689276
EF,uniform,0.9,0.5,0.52,0.3533638863428048
EF,uniform,0.9,0.5,0.53,0.35360219981668195
EF,uniform,0.9,0.5,0.54,0.3538405132905591
EF,uniform,0.9,0.5,0.55,0.3540788267644363
EF,uniform,0.9,0.5,0.56,0.3543171402383135
EF,uniform,0.9,0.5,0.5700000000000001,0.35455545371219066
EF,uniform,0.9,0.5,0.58,0.3547937671860678
EF,uniform,0.9,0.5,0.59,0.355032080659945
EF,uniform,0.9,0.5,0.6,0.35527039413382216
EF,uniform,0.9,0.5,0.61,0.35550870760769937
EF,uniform,0.9,0.5,0.62,0.3557470210815765
EF,uniform,0.9,0.5,0.63,0.3559853345554537
EF,uniform,0.9,0.5,0.64,0.3562236480293309
EF,uniform,0.9,0.5,0.65,0.3564619615032081
EF,uniform,0.9,0.5,0.66,0.35670027497708523
EF,uniform,0.9,0.5,0.67,0.35693858845096244
EF,uniform,0.9,0.5,0.68,0.35717690192483964
EF,uniform,0.9,0.5,0.6900000000000001,0.3574152153987168
EF,uniform,0.9,0.5,0.7000000000000001,0.357653528872594
EF,uniform,0.9,0.5,0.71,0.35789184234647115
EF,uniform,0.9,0.5,0.72,0.3581301558203483
EF,uniform,0.9,0.5,0.73,0.3583684692942255
EF,uniform,0.9,0.5,0.74,0.35860678276810265
EF,uniform,0.9,0.5,0.75,0.3588450962419798
EF,uniform,0.9,0.5,0.76,0.359083409715857
EF,uniform,0.9,0.5,0.77,0.35932172318973415
EF,uniform,0.9,0.5,0.78,0.3595600366636114
EF,uniform,0.9,0.5,0.79,0.35979835013748857
EF,uniform,0.9,0.5,0.8,0.36003666361136577
EF,uniform,0.9,0.5,0.81,0.3602749770852429
EF,uniform,0.9,0.5,0.8200000000000001,0.36051329055912007
EF,uniform,0.9,0.5,0.8300000000000001,0.3607516040329973
EF,uniform,0.9,0.5,0.84,0.3609899175068744
EF,uniform,0.9,0.5,0.85,0.3612282309807516
EF,uniform,0.9,0.5,0.86,0.3614665444546288
EF,uniform,0.9,0.5,0.87,0.361704857928506
EF,uniform,0.9,0.5,0.88,0.3619431714023832
EF,uniform,0.9,0.5,0.89,0.36218148487626034
EF,uniform,0.9,0.5,0.9,0.3624197983501375
EF,uniform,0.9,0.5,0.91,0.3626581118240147
EF,uniform,0.9,0.5,0.92,0.36289642529789184
EF,uniform,0.9,0.5,0.93,0.36313473877176905
EF,uniform,0.9,0.5,0.9400000000000001,0.3633730522456462
EF,uniform,0.9,0.5,0.9500000000000001,0.36361136571952335
EF,uniform,0.9,0.5,0.96,0.36384967919340055
EF,uniform,0.9,0.5,0.97,0.36408799266727776
EF,uniform,0.9,0.5,0.98,0.3643263061411549
EF,uniform,0.9,0.5,0.99,0.3645646196150321
EF,uniform,0.9,0.5,1.0,0.36480293308890926
EF,uniform,1.0,0.1,0.0,0.3620531622364803
EF,uniform,1.0,0.1,0.01,0.36223418881759856
EF,uniform,1.0,0.1,0.02,0.3624152153987168
EF,uniform,1.0,0.1,0.03,0.36259624197983503
EF,uniform,1.0,0.1,0.04,0.36277726856095327
EF,uniform,1.0,0.1,0.05,0.3629582951420715
EF,uniform,1.0,0.1,0.06,0.36313932172318975
EF,uniform,1.0,0.1,0.07,0.363320348304308
EF,uniform,1.0,0.1,0.08,0.3635013748854263
EF,uniform,1.0,0.1,0.09,0.36368240146654446
EF,uniform,1.0,0.1,0.1,0.3638634280476627
EF,uniform,1.0,0.1,0.11,0.36404445462878093
EF,uniform,1.0,0.1,0.12,0.36422548120989917
EF,uniform,1.0,0.1,0.13,0.3644065077910174
EF,uniform,1.0,0.1,0.14,0.36458753437213565
EF,uniform,1.0,0.1,0.15,0.3647685609532539
EF,uniform,1.0,0.1,0.16,0.3649495875343721
EF,uniform,1.0,0.1,0.17,0.36513061411549036
EF,uniform,1.0,0.1,0.18,0.36531164069660865
EF,uniform,1.0,0.1,0.19,0.3654926672777269
EF,uniform,1.0,0.1,0.2,0.36567369385884513
EF,uniform,1.0,0.1,0.21,0.36585472043996337
EF,uniform,1.0,0.1,0.22,0.3660357470210816
EF,uniform,1.0,0.1,0.23,0.36621677360219984
EF,uniform,1.0,0.1,0.24,0.366397800183318
EF,uniform,1.0,0.1,0.25,0.3665788267644363
EF,uniform,1.0,0.1,0.26,0.3667598533455546
EF,uniform,1.0,0.1,0.27,0.3669408799266728
EF,uniform,1.0,0.1,0.28,0.3671219065077911
EF,uniform,1.0,0.1,0.29,0.36730293308890927
EF,uniform,1.0,0.1,0.3,0.3674839596700275
EF,uniform,1.0,0.1,0.31,0.36766498625114574
EF,uniform,1.0,0.1,0.32,0.367846012832264
EF,uniform,1.0,0.1,0.33,0.3680270394133822
EF,uniform,1.0,0.1,0.34,0.36820806599450046
EF,uniform,1.0,0.1,0.35000000000000003,0.3683890925756187
EF,uniform,1.0,0.1,0.36,0.36857011915673693
EF,uniform,1.0,0.1,0.37,0.36875114573785517
EF,uniform,1.0,0.1,0.38,0.36893217231897346
EF,uniform,1.0,0.1,0.39,0.3691131989000917
EF,uniform,1.0,0.1,0.4,0.36929422548120994
EF,uniform,1.0,0.1,0.41000000000000003,0.3694752520623282
EF,uniform,1.0,0.1,0.42,0.3696562786434464
EF,uniform,1.0,0.1,0.43,0.36983730522456465
EF,uniform,1.0,0.1,0.44,0.3700183318056829
EF,uniform,1.0,0.1,0.45,0.3701993583868012
EF,uniform,1.0,0.1,0.46,0.37038038496791936
EF,uniform,1.0,0.1,0.47000000000000003,0.37056141154903766
EF,uniform,1.0,0.1,0.48,0.37074243813015584
EF,uniform,1.0,0.1,0.49,0.3709234647112741
EF,uniform,1.0,0.1,0.5,0.3711044912923923
EF,uniform,1.0,0.1,0.51,0.37128551787351055
EF,uniform,1.0,0.1,0.52,0.3714665444546288
EF,uniform,1.0,0.1,0.53,0.371647571035747
EF,uniform,1.0,0.1,0.54,0.37182859761686526
EF,uniform,1.0,0.1,0.55,0.3720096241979835
EF,uniform,1.0,0.1,0.56,0.37219065077910174
EF,uniform,1.0,0.1,0.5700000000000001,0.37237167736022003
EF,uniform,1.0,0.1,0.58,0.3725527039413382
EF,uniform,1.0,0.1,0.59,0.37273373052245645
EF,uniform,1.0,0.1,0.6,0.3729147571035747
EF,uniform,1.0,0.1,0.61,0.3730957836846929
EF,uniform,1.0,0.1,0.62,0.37327681026581117
EF,uniform,1.0,0.1,0.63,0.37345783684692946
EF,uniform,1.0,0.1,0.64,0.3736388634280477
EF,uniform,1.0,0.1,0.65,0.37381989000916593
EF,uniform,1.0,0.1,0.66,0.3740009165902841
EF,uniform,1.0,0.1,0.67,0.3741819431714024
EF,uniform,1.0,0.1,0.68,0.3743629697525206
EF,uniform,1.0,0.1,0.6900000000000001,0.3745439963336389
EF,uniform,1.0,0.1,0.7000000000000001,0.37472502291475707
EF,uniform,1.0,0.1,0.71,0.3749060494958753
EF,uniform,1.0,0.1,0.72,0.37508707607699354
EF,uniform,1.0,0.1,0.73,0.37526810265811184
EF,uniform,1.0,0.1,0.74,0.37544912923923
EF,uniform,1.0,0.1,0.75,0.3756301558203483
EF,uniform,1.0,0.1,0.76,0.3758111824014666
EF,uniform,1.0,0.1,0.77,0.3759922089825848
EF,uniform,1.0,0.1,0.78,0.3761732355637031
EF,uniform,1.0,0.1,0.79,0.3763542621448213
EF,uniform,1.0,0.1,0.8,0.37653528872593955
EF,uniform,1.0,0.1,0.81,0.3767163153070578
EF,uniform,1.0,0.1,0.8200000000000001,0.37689734188817603
EF,uniform,1.0,0.1,0.8300000000000001,0.37707836846929427
EF,uniform,1.0,0.1,0.84,0.3772593950504125
EF,uniform,1.0,0.1,0.85,0.37744042163153074
EF,uniform,1.0,0.1,0.86,0.377621448212649
EF,uniform,1.0,0.1,0.87,0.3778024747937672
EF,uniform,1.0,0.1,0.88,0.37798350137488546
EF,uniform,1.0,0.1,0.89,0.3781645279560037
EF,uniform,1.0,0.1,0.9,0.37834555453712193
EF,uniform,1.0,0.1,0.91,0.37852658111824017
EF,uniform,1.0,0.1,0.92,0.3787076076993584
EF,uniform,1.0,0.1,0.93,0.37888863428047664
EF,uniform,1.0,0.1,0.9400000000000001,0.3790696608615949
EF,uniform,1.0,0.1,0.9500000000000001,0.3792506874427131
EF,uniform,1.0,0.1,0.96,0.37943171402383136
EF,uniform,1.0,0.1,0.97,0.3796127406049496
EF,uniform,1.0,0.1,0.98,0.37979376718606783
EF,uniform,1.0,0.1,0.99,0.37997479376718607
EF,uniform,1.0,0.1,1.0,0.3801558203483043
EF,uniform,1.0,0.25,0.0,0.3620531622364803
EF,uniform,1.0,0.25,0.01,0.36223418881759856
EF,uniform,1.0,0.25,0.02,0.3624152153987168
EF,uniform,1.0,0.25,0.03,0.36259624197983503
EF,uniform,1.0,0.25,0.04,0.36277726856095327
EF,uniform,1.0,0.25,0.05,0.3629582951420715
EF,uniform,1.0,0.25,0.06,0.36313932172318975
EF,uniform,1.0,0.25,0.07,0.363320348304308
EF,uniform,1.0,0.25,0.08,0.3635013748854263
EF,uniform,1.0,0.25,0.09,0.36368240146654446
EF,uniform,1.0,0.25,0.1,0.3638634280476627
EF,uniform,1.0,0.25,0.11,0.36404445462878093
EF,uniform,1.0,0.25,0.12,0.36422548120989917
EF,uniform,1.0,0.25,0.13,0.3644065077910174
EF,uniform,1.0,0.25,0.14,0.36458753437213565
EF,uniform,1.0,0.25,0.15,0.3647685609532539
EF,uniform,1.0,0.25,0.16,0.3649495875343721
EF,uniform,1.0,0.25,0.17,0.36513061411549036
EF,uniform,1.0,0.25,0.18,0.36531164069660865
EF,uniform,1.0,0.25,0.19,0.3654926672777269
EF,uniform,1.0,0.25,0.2,0.36567369385884513
EF,uniform,1.0,0.25,0.21,0.36585472043996337
EF,uniform,1.0,0.25,0.22,0.3660357470210816
EF,uniform,1.0,0.25,0.23,0.36621677360219984
EF,uniform,1.0,0.25,0.24,0.366397800183318
EF,uniform,1.0,0.25,0.25,0.3665788267644363
EF,uniform,1.0,0.25,0.26,0.3667598533455546
EF,uniform,1.0,0.25,0.27,0.3669408799266728
EF,uniform,1.0,0.25,0.28,0.3671219065077911
EF,uniform,1.0,0.25,0.29,0.36730293308890927
EF,uniform,1.0,0.25,0.3,0.3674839596700275
EF,uniform,1.0,0.25,0.31,0.36766498625114574
EF,uniform,1.0,0.25,0.32,0.367846012832264
EF,uniform,1.0,0.25,0.33,0.3680270394133822
EF,uniform,1.0,0.25,0.34,0.36820806599450046
EF,uniform,1.0,0.25,0.35000000000000003,0.3683890925756187
EF,uniform,1.0,0.25,0.36,0.36857011915673693
EF,uniform,1.0,0.25,0.37,0.36875114573785517
EF,uniform,1.0,0.25,0.38,0.36893217231897346
EF,uniform,1.0,0.25,0.39,0.3691131989000917
EF,uniform,1.0,0.25,0.4,0.36929422548120994
EF,uniform,1.0,0.25,0.41000000000000003,0.3694752520623282
EF,uniform,1.0,0.25,0.42,0.3696562786434464
EF,uniform,1.0,0.25,0.43,0.36983730522456465
EF,uniform,1.0,0.25,0.44,0.3700183318056829
EF,uniform,1.0,0.25,0.45,0.3701993583868012
EF,uniform,1.0,0.25,0.46,0.37038038496791936
EF,uniform,1.0,0.25,0.47000000000000003,0.37056141154903766
EF,uniform,1.0,0.25,0.48,0.37074243813015584
EF,uniform,1.0,0.25,0.49,0.3709234647112741
EF,uniform,1.0,0.25,0.5,0.3711044912923923
EF,uniform,1.0,0.25,0.51,0.37128551787351055
EF,uniform,1.0,0.25,0.52,0.3714665444546288
EF,uniform,1.0,0.25,0.53,0.371647571035747
EF,uniform,1.0,0.25,0.54,0.37182859761686526
EF,uniform,1.0,0.25,0.55,0.3720096241979835
EF,uniform,1.0,0.25,0.56,0.37219065077910174
EF,uniform,1.0,0.25,0.5700000000000001,0.37237167736022003
EF,uniform,1.0,0.25,0.58,0.3725527039413382
EF,uniform,1.0,0.25,0.59,0.37273373052245645
EF,uniform,1.0,0.25,0.6,0.3729147571035747
EF,uniform,1.0,0.25,0.61,0.3730957836846929
EF,uniform,1.0,0.25,0.62,0.37327681026581117
EF,uniform,1.0,0.25,0.63,0.37345783684692946
EF,uniform,1.0,0.25,0.64,0.3736388634280477
EF,uniform,1.0,0.25,0.65,0.37381989000916593
EF,uniform,1.0,0.25,0.66,0.3740009165902841
EF,uniform,1.0,0.25,0.67,0.3741819431714024
EF,uniform,1.0,0.25,0.68,0.3743629697525206
EF,uniform,1.0,0.25,0.6900000000000001,0.3745439963336389
EF,uniform,1.0,0.25,0.7000000000000001,0.37472502291475707
EF,uniform,1.0,0.25,0.71,0.3749060494958753
EF,uniform,1.0,0.25,0.72,0.37508707607699354
EF,uniform,1.0,0.25,0.73,0.37526810265811184
EF,uniform,1.0,0.25,0.74,0.37544912923923
EF,uniform,1.0,0.25,0.75,0.3756301558203483
EF,uniform,1.0,0.25,0.76,0.3758111824014666
EF,uniform,1.0,0.25,0.77,0.3759922089825848
EF,uniform,1.0,0.25,0.78,0.3761732355637031
EF,uniform,1.0,0.25,0.79,0.3763542621448213
EF,uniform,1.0,0.25,0.8,0.37653528872593955
EF,uniform,1.0,0.25,0.81,0.3767163153070578
EF,uniform,1.0,0.25,0.8200000000000001,0.37689734188817603
EF,uniform,1.0,0.25,0.8300000000000001,0.37707836846929427
EF,uniform,1.0,0.25,0.84,0.3772593950504125
EF,uniform,1.0,0.25,0.85,0.37744042163153074
EF,uniform,1.0,0.25,0.86,0.377621448212649
EF,uniform,1.0,0.25,0.87,0.3778024747937672
EF,uniform,1.0,0.25,0.88,0.37798350137488546
EF,uniform,1.0,0.25,0.89,0.3781645279560037
EF,uniform,1.0,0.25,0.9,0.37834555453712193
EF,uniform,1.0,0.25,0.91,0.37852658111824017
EF,uniform,1.0,0.25,0.92,0.3787076076993584
EF,uniform,1.0,0.25,0.93,0.37888863428047664
EF,uniform,1.0,0.25,0.9400000000000001,0.3790696608615949
EF,uniform,1.0,0.25,0.9500000000000001,0.3792506874427131
EF,uniform,1.0,0.25,0.96,0.37943171402383136
EF,uniform,1.0,0.25,0.97,0.3796127406049496
EF,uniform,1.0,0.25,0.98,0.37979376718606783
EF,uniform,1.0,0.25,0.99,0.37997479376718607
EF,uniform,1.0,0.25,1.0,0.3801558203483043
EF,uniform,1.0,0.5,0.0,0.3620531622364803
EF,uniform,1.0,0.5,0.01,0.36223418881759856
EF,uniform,1.0,0.5,0.02,0.3624152153987168
EF,uniform,1.0,0.5,0.03,0.36259624197983503
EF,uniform,1.0,0.5,0.04,0.36277726856095327
EF,uniform,1.0,0.5,0.05,0.3629582951420715
EF,uniform,1.0,0.5,0.06,0.36313932172318975
EF,uniform,1.0,0.5,0.07,0.363320348304308
EF,uniform,1.0,0.5,0.08,0.3635013748854263
EF,uniform,1.0,0.5,0.09,0.36368240146654446
EF,uniform,1.0,0.5,0.1,0.3638634280476627
EF,uniform,1.0,0.5,0.11,0.36404445462878093
EF,uniform,1.0,0.5,0.12,0.36422548120989917
EF,uniform,1.0,0.5,0.13,0.3644065077910174
EF,uniform,1.0,0.5,0.14,0.36458753437213565
EF,uniform,1.0,0.5,0.15,0.3647685609532539
EF,uniform,1.0,0.5,0.16,0.3649495875343721
EF,uniform,1.0,0.5,0.17,0.36513061411549036
EF,uniform,1.0,0.5,0.18,0.36531164069660865
EF,uniform,1.0,0.5,0.19,0.3654926672777269
EF,uniform,1.0,0.5,0.2,0.36567369385884513
EF,uniform,1.0,0.5,0.21,0.36585472043996337
EF,uniform,1.0,0.5,0.22,0.3660357470210816
EF,uniform,1.0,0.5,0.23,0.36621677360219984
EF,uniform,1.0,0.5,0.24,0.366397800183318
EF,uniform,1.0,0.5,0.25,0.3665788267644363
EF,uniform,1.0,0.5,0.26,0.3667598533455546
EF,uniform,1.0,0.5,0.27,0.3669408799266728
EF,uniform,1.0,0.5,0.28,0.3671219065077911
EF,uniform,1.0,0.5,0.29,0.36730293308890927
EF,uniform,1.0,0.5,0.3,0.3674839596700275
EF,uniform,1.0,0.5,0.31,0.36766498625114574
EF,uniform,1.0,0.5,0.32,0.367846012832264
EF,uniform,1.0,0.5,0.33,0.3680270394133822
EF,uniform,1.0,0.5,0.34,0.36820806599450046
EF,uniform,1.0,0.5,0.35000000000000003,0.3683890925756187
EF,uniform,1.0,0.5,0.36,0.36857011915673693
EF,uniform,1.0,0.5,0.37,0.36875114573785517
EF,uniform,1.0,0.5,0.38,0.36893217231897346
EF,uniform,1.0,0.5,0.39,0.3691131989000917
EF,uniform,1.0,0.5,0.4,0.36929422548120994
EF,uniform,1.0,0.5,0.41000000000000003,0.3694752520623282
EF,uniform,1.0,0.5,0.42,0.3696562786434464
EF,uniform,1.0,0.5,0.43,0.36983730522456465
EF,uniform,1.0,0.5,0.44,0.3700183318056829
EF,uniform,1.0,0.5,0.45,0.3701993583868012
EF,uniform,1.0,0.5,0.46,0.37038038496791936
EF,uniform,1.0,0.5,0.47000000000000003,0.37056141154903766
EF,uniform,1.0,0.5,0.48,0.37074243813015584
EF,uniform,1.0,0.5,0.49,0.3709234647112741
EF,uniform,1.0,0.5,0.5,0.3711044912923923
EF,uniform,1.0,0.5,0.51,0.37128551787351055
EF,uniform,1.0,0.5,0.52,0.3714665444546288
EF,uniform,1.0,0.5,0.53,0.371647571035747
EF,uniform,1.0,0.5,0.54,0.37182859761686526
EF,uniform,1.0,0.5,0.55,0.3720096241979835
EF,uniform,1.0,0.5,0.56,0.37219065077910174
EF,uniform,1.0,0.5,0.5700000000000001,0.37237167736022003
EF,uniform,1.0,0.5,0.58,0.3725527039413382
EF,uniform,1.0,0.5,0.59,0.37273373052245645
EF,uniform,1.0,0.5,0.6,0.3729147571035747
EF,uniform,1.0,0.5,0.61,0.3730957836846929
EF,uniform,1.0,0.5,0.62,0.37327681026581117
EF,uniform,1.0,0.5,0.63,0.37345783684692946
EF,uniform,1.0,0.5,0.64,0.3736388634280477
EF,uniform,1.0,0.5,0.65,0.37381989000916593
EF,uniform,1.0,0.5,0.66,0.3740009165902841
EF,uniform,1.0,0.5,0.67,0.3741819431714024
EF,uniform,1.0,0.5,0.68,0.3743629697525206
EF,uniform,1.0,0.5,0.6900000000000001,0.3745439963336389
EF,uniform,1.0,0.5,0.7000000000000001,0.37472502291475707
EF,uniform,1.0,0.5,0.71,0.3749060494958753
EF,uniform,1.0,0.5,0.72,0.37508707607699354
EF,uniform,1.0,0.5,0.73,0.37526810265811184
EF,uniform,1.0,0.5,0.74,0.37544912923923
EF,uniform,1.0,0.5,0.75,0.3756301558203483
EF,uniform,1.0,0.5,0.76,0.3758111824014666
EF,uniform,1.0,0.5,0.77,0.3759922089825848
EF,uniform,1.0,0.5,0.78,0.3761732355637031
EF,uniform,1.0,0.5,0.79,0.3763542621448213
EF,uniform,1.0,0.5,0.8,0.37653528872593955
EF,uniform,1.0,0.5,0.81,0.3767163153070578
EF,uniform,1.0,0.5,0.8200000000000001,0.37689734188817603
EF,uniform,1.0,0.5,0.8300000000000001,0.37707836846929427
EF,uniform,1.0,0.5,0.84,0.3772593950504125
EF,uniform,1.0,0.5,0.85,0.37744042163153074
EF,uniform,1.0,0.5,0.86,0.377621448212649
EF,uniform,1.0,0.5,0.87,0.3778024747937672
EF,uniform,1.0,0.5,0.88,0.37798350137488546
EF,uniform,1.0,0.5,0.89,0.3781645279560037
EF,uniform,1.0,0.5,0.9,0.37834555453712193
EF,uniform,1.0,0.5,0.91,0.37852658111824017
EF,uniform,1.0,0.5,0.92,0.3787076076993584
EF,uniform,1.0,0.5,0.93,0.37888863428047664
EF,uniform,1.0,0.5,0.9400000000000001,0.3790696608615949
EF,uniform,1.0,0.5,0.9500000000000001,0.3792506874427131
EF,uniform,1.0,0.5,0.96,0.37943171402383136
EF,uniform,1.0,0.5,0.97,0.3796127406049496
EF,uniform,1.0,0.5,0.98,0.37979376718606783
EF,uniform,1.0,0.5,0.99,0.37997479376718607
EF,uniform,1.0,0.5,1.0,0.3801558203483043
EF,class1_double,0.8,0.1,0.0,0.2965857011915674
EF,class1_double,0.8,0.1,0.01,0.2968675527039414
EF,class1_double,0.8,0.1,0.02,0.29714940421631536
EF,class1_double,0.8,0.1,0.03,0.29743125572868934
EF,class1_double,0.8,0.1,0.04,0.29771310724106326
EF,class1_double,0.8,0.1,0.05,0.29799495875343723
EF,class1_double,0.8,0.1,0.06,0.2982768102658112
EF,class1_double,0.8,0.1,0.07,0.2985586617781852
EF,class1_double,0.8,0.1,0.08,0.29884051329055916
EF,class1_double,0.8,0.1,0.09,0.2991223648029331
EF,class1_double,0.8,0.1,0.1,0.2994042163153071
EF,class1_double,0.8,0.1,0.11,0.2996860678276811
EF,class1_double,0.8,0.1,0.12,0.299967919340055
EF,class1_double,0.8,0.1,0.13,0.300249770852429
EF,class1_double,0.8,0.1,0.14,0.30053162236480296
EF,class1_double,0.8,0.1,0.15,0.30081347387717694
EF,class1_double,0.8,0.1,0.16,0.3010953253895509
EF,class1_double,0.8,0.1,0.17,0.3013771769019249
EF,class1_double,0.8,0.1,0.18,0.30165902841429887
EF,class1_double,0.8,0.1,0.19,0.30194087992667284
EF,class1_double,0.8,0.1,0.2,0.30222273143904677
EF,class1_double,0.8,0.1,0.21,0.30250458295142074
EF,class1_double,0.8,0.1,0.22,0.3027864344637947
EF,class1_double,0.8,0.1,0.23,0.30306828597616864
EF,class1_double,0.8,0.1,0.24,0.3033501374885426
EF,class1_double,0.8,0.1,0.25,0.3036319890009166
EF,class1_double,0.8,0.1,0.26,0.30391384051329057
EF,class1_double,0.8,0.1,0.27,0.30419569202566454
EF,class1_double,0.8,0.1,0.28,0.3044775435380385
EF,class1_double,0.8,0.1,0.29,0.3047593950504125
EF,class1_double,0.8,0.1,0.3,0.3050412465627864
EF,class1_double,0.8,0.1,0.31,0.3053230980751604
EF,class1_double,0.8,0.1,0.32,0.30560494958753437
EF,class1_double,0.8,0.1,0.33,0.30588680109990835
EF,class1_double,0.8,0.1,0.34,0.3061686526122823
EF,class1_double,0.8,0.1,0.35000000000000003,0.30645050412465624
EF,class1_double,0.8,0.1,0.36,0.3067323556370303
EF,class1_double,0.8,0.1,0.37,0.3070142071494042
EF,class1_double,0.8,0.1,0.38,0.3072960586617782
EF,class1_double,0.8,0.1,0.39,0.30757791017415215
EF,class1_double,0.8,0.1,0.4,0.3078597616865261
EF,class1_double,0.8,0.1,0.41000000000000003,0.3081416131989001
EF,class1_double,0.8,0.1,0.42,0.3084234647112741
EF,class1_double,0.8,0.1,0.43,0.30870531622364805
EF,class1_double,0.8,0.1,0.44,0.308987167736022
EF,class1_double,0.8,0.1,0.45,0.309269019248396
EF,class1_double,0.8,0.1,0.46,0.3095508707607699
EF,class1_double,0.8,0.1,0.47000000000000003,0.30983272227314396
EF,class1_double,0.8,0.1,0.48,0.3101145737855179
EF,class1_double,0.8,0.1,0.49,0.3103964252978918
EF,class1_double,0.8,0.1,0.5,0.31067827681026583
EF,class1_double,0.8,0.1,0.51,0.31096012832263975
EF,class1_double,0.8,0.1,0.52,0.3112419798350137
EF,class1_double,0.8,0.1,0.53,0.3115238313473877
EF,class1_double,0.8,0.1,0.54,0.3118056828597616
EF,class1_double,0.8,0.1,0.55,0.31208753437213566
EF,class1_double,0.8,0.1,0.56,0.31236938588450963
EF,class1_double,0.8,0.1,0.5700000000000001,0.3126512373968836
EF,class1_double,0.8,0.1,0.58,0.31293308890925753
EF,class1_double,0.8,0.1,0.59,0.3132149404216315
EF,class1_double,0.8,0.1,0.6,0.3134967919340055
EF,class1_double,0.8,0.1,0.61,0.31377864344637946
EF,class1_double,0.8,0.1,0.62,0.31406049495875343
EF,class1_double,0.8,0.1,0.63,0.3143423464711274
EF,class1_double,0.8,0.1,0.64,0.31462419798350133
EF,class1_double,0.8,0.1,0.65,0.3149060494958753
EF,class1_double,0.8,0.1,0.66,0.3151879010082493
