task,test_index,nearest_train_index,same_class,euclidean_distance,cosine_similarity
pump,1308,744,False,24.897043228149414,0.8405423164367676
pump,1309,744,False,24.737089157104492,0.8238363265991211
pump,1310,792,False,24.472211837768555,0.8227035999298096
pump,1311,792,False,24.87808609008789,0.8221193552017212
pump,1312,792,False,24.556562423706055,0.8314257264137268
pump,1313,792,False,24.468931198120117,0.8337867259979248
pump,1314,792,False,24.505380630493164,0.8312495946884155
pump,1315,792,False,24.56618881225586,0.8318197131156921
pump,1316,792,False,24.540414810180664,0.8309422731399536
pump,1317,792,False,24.8557071685791,0.8292407989501953
pump,1318,792,False,24.766109466552734,0.8261770606040955
pump,1319,792,False,24.49529266357422,0.8322855234146118
pump,1320,792,False,25.830209732055664,0.8292060494422913
pump,1321,792,False,25.87162971496582,0.8354907035827637
pump,1322,744,True,25.78042984008789,0.8176690340042114
pump,1323,792,False,25.847055435180664,0.8342881798744202
pump,1324,792,False,25.79833984375,0.825301468372345
pump,1325,792,False,25.679597854614258,0.8318884372711182
pump,1326,792,False,25.483169555664062,0.8212742805480957
pump,1327,792,False,25.559165954589844,0.8240495920181274
pump,1328,792,False,25.659719467163086,0.8220707178115845
pump,1329,792,False,25.770545959472656,0.8162697553634644
pump,1330,744,True,25.76850128173828,0.854009747505188
pump,1331,744,True,25.449743270874023,0.8474347591400146
pump,1332,744,True,25.584291458129883,0.8256967067718506
pump,1333,744,True,25.56296157836914,0.8384765386581421
pump,1334,744,True,25.455625534057617,0.8339492082595825
pump,1335,744,True,25.70977020263672,0.8347201347351074
pump,1336,744,True,25.742780685424805,0.8543820381164551
pump,1337,744,True,25.860654830932617,0.8556981682777405
pump,1338,744,True,25.61136245727539,0.8450227975845337
pump,1339,792,False,25.62591552734375,0.8256440162658691
pump,1340,744,True,25.663673400878906,0.85133957862854
pump,1341,744,True,26.05176544189453,0.8583632111549377
pump,1342,744,True,25.873517990112305,0.8561418652534485
pump,1343,744,True,26.364421844482422,0.8606611490249634
pump,1344,744,True,25.82651138305664,0.8444347977638245
pump,1345,744,True,26.012104034423828,0.8575229048728943
pump,1346,744,True,25.602018356323242,0.8421348333358765
pump,1347,744,True,25.919776916503906,0.8558456897735596
pump,1348,744,True,25.952035903930664,0.8573854565620422
pump,1349,744,True,25.82143783569336,0.8548174500465393
pump,1350,792,False,25.453821182250977,0.8398122787475586
pump,1351,744,True,25.795461654663086,0.82622230052948
pump,1352,792,False,25.79475212097168,0.828565239906311
pump,1353,744,True,25.721628189086914,0.8322641849517822
pump,1354,792,False,25.92601203918457,0.825669527053833
pump,1355,792,False,25.621036529541016,0.8368667364120483
pump,1356,744,True,26.071626663208008,0.820423424243927
pump,1357,792,False,25.845552444458008,0.8396714329719543
pump,1358,792,False,25.821874618530273,0.8202329874038696
pump,1359,792,False,25.776958465576172,0.8247678279876709
pump,1360,792,True,25.132192611694336,0.8268828392028809
pump,1361,792,True,24.95233917236328,0.8251027464866638
pump,1362,792,True,24.956932067871094,0.8434851169586182
pump,1363,792,True,25.161069869995117,0.8341860771179199
pump,1364,792,True,25.17648696899414,0.8235734701156616
pump,1365,792,True,25.171079635620117,0.8374300003051758
pump,1366,792,True,25.23546028137207,0.8328328728675842
pump,1367,792,True,25.255014419555664,0.8229954838752747
pump,1368,792,True,25.410892486572266,0.8288010954856873
pump,1369,792,True,24.895505905151367,0.8268303871154785
pump,1370,744,False,25.066383361816406,0.8400969505310059
pump,1371,792,True,24.9996395111084,0.8348904252052307
pump,1372,744,False,25.179445266723633,0.8426221609115601
pump,1373,792,True,25.134231567382812,0.8266802430152893
pump,1374,744,False,25.43623161315918,0.8467626571655273
pump,1375,744,False,25.36257553100586,0.8495444059371948
pump,1376,744,False,25.381908416748047,0.845649242401123
pump,1377,744,False,25.2624568939209,0.8262644410133362
pump,1378,744,False,25.41585350036621,0.8301798105239868
pump,1379,744,False,25.275381088256836,0.8423322439193726
pump,1380,744,False,25.548290252685547,0.851382315158844
pump,1381,744,False,25.415803909301758,0.8433232307434082
pump,1382,744,False,25.368850708007812,0.8288058638572693
pump,1383,792,True,25.57352066040039,0.8345972299575806
pump,1384,744,False,25.41090202331543,0.8270979523658752
pump,1385,744,False,25.268491744995117,0.8377009630203247
pump,1386,744,False,25.5732421875,0.8415871858596802
pump,1387,744,False,25.418603897094727,0.8326438665390015
pump,1388,744,False,25.369007110595703,0.8300543427467346
pump,1389,744,False,25.579307556152344,0.8313063979148865
pump,1390,792,True,25.418384552001953,0.8328557014465332
pump,1391,792,True,25.153982162475586,0.8276845812797546
pump,1392,792,True,25.60088348388672,0.8249207139015198
pump,1393,792,True,25.61090660095215,0.8310592174530029
pump,1394,792,True,25.571399688720703,0.8338829278945923
pump,1395,792,True,25.398353576660156,0.8294228911399841
pump,1396,792,True,25.561927795410156,0.828859806060791
pump,1397,792,True,25.219940185546875,0.8396735191345215
pump,1398,792,True,25.189634323120117,0.8254755735397339
pump,1399,792,True,25.103975296020508,0.8349749445915222
pump,1400,792,False,25.089454650878906,0.8280121088027954
pump,1401,792,False,24.979412078857422,0.8381712436676025
pump,1402,792,False,24.898773193359375,0.8322393894195557
pump,1403,792,False,24.90060806274414,0.8351451754570007
pump,1404,792,False,24.873598098754883,0.8309646248817444
pump,1405,792,False,25.01662254333496,0.8426339626312256
pump,1406,792,False,24.898784637451172,0.8348684310913086
pump,1407,792,False,25.14292335510254,0.8210368156433105
pump,1408,792,False,25.006628036499023,0.83141028881073
pump,1409,792,False,25.009382247924805,0.8347518444061279
pump,1410,792,False,25.16297149658203,0.8268593549728394
pump,1411,744,False,25.28826904296875,0.8183088302612305
pump,1412,744,False,25.473299026489258,0.8445608019828796
pump,1413,792,False,25.18285369873047,0.8301180601119995
pump,1414,792,False,25.690872192382812,0.8124933242797852
pump,1415,792,False,25.381454467773438,0.8436057567596436
pump,1416,792,False,25.511255264282227,0.8285951018333435
pump,1417,744,False,25.61284828186035,0.8264392614364624
pump,1418,744,False,25.66465187072754,0.8398714065551758
pump,1419,744,False,25.275840759277344,0.8311480283737183
pump,1420,744,False,25.61030387878418,0.839796781539917
pump,1421,744,False,25.357540130615234,0.8400574922561646
pump,1422,792,False,25.276042938232422,0.8256263136863708
pump,1423,744,False,25.2611141204834,0.8254718780517578
pump,1424,792,False,25.509782791137695,0.8348501920700073
pump,1425,744,False,25.550037384033203,0.8295509815216064
pump,1426,744,False,25.708911895751953,0.8351337909698486
pump,1427,744,False,25.714767456054688,0.8280852437019348
pump,1428,744,False,26.103479385375977,0.8518197536468506
pump,1429,744,False,25.844905853271484,0.8250141143798828
pump,1430,792,False,25.28626823425293,0.8458619713783264
pump,1431,792,False,25.71881675720215,0.8277747631072998
pump,1432,792,False,25.409826278686523,0.8392608165740967
pump,1433,792,False,25.573352813720703,0.8354665637016296
pump,1434,792,False,25.46617889404297,0.8304815292358398
pump,1435,792,False,25.510936737060547,0.8359596133232117
pump,1436,792,False,25.615453720092773,0.8370327949523926
pump,1437,792,False,25.48847198486328,0.8383122086524963
pump,1438,792,False,25.46695899963379,0.8320926427841187
pump,1439,792,False,25.822603225708008,0.8298616409301758
pump,1440,792,False,25.66950225830078,0.8319807052612305
pump,1441,792,False,25.815250396728516,0.8317254781723022
pump,1442,792,False,25.629289627075195,0.839047372341156
pump,1443,792,False,25.897062301635742,0.8287553787231445
pump,1444,792,False,25.768091201782227,0.8270182609558105
pump,1445,792,False,25.74941062927246,0.8312643766403198
pump,1446,792,False,25.7440128326416,0.835178554058075
pump,1447,792,False,25.838977813720703,0.848526120185852
pump,1448,792,False,25.511802673339844,0.8418402671813965
accumulator,1027,792,False,25.11686897277832,0.8198739290237427
accumulator,1028,744,False,25.061120986938477,0.8361778259277344
accumulator,1029,744,False,25.0889892578125,0.844275712966919
accumulator,1030,744,False,24.88176918029785,0.8218370676040649
accumulator,1031,841,False,24.87152099609375,0.8274304866790771
accumulator,1032,841,False,24.917570114135742,0.8273341655731201
accumulator,1033,744,False,25.134672164916992,0.8232648372650146
accumulator,1034,792,False,24.895597457885742,0.8164513111114502
accumulator,1035,841,False,24.698104858398438,0.8400442600250244
accumulator,1036,792,False,24.85434341430664,0.8166539669036865
accumulator,1037,792,False,24.91747283935547,0.8191840648651123
accumulator,1038,841,False,24.60622215270996,0.8320168256759644
accumulator,1039,841,False,24.66057777404785,0.835895299911499
accumulator,1040,792,False,24.87031364440918,0.8200416564941406
accumulator,1041,792,False,24.353256225585938,0.8233321309089661
accumulator,1042,792,False,24.281782150268555,0.8315982222557068
accumulator,1043,792,False,24.368881225585938,0.8238104581832886
accumulator,1044,792,False,24.55158233642578,0.820080041885376
accumulator,1045,792,False,24.434709548950195,0.8286991119384766
accumulator,1046,792,False,24.231048583984375,0.820805549621582
accumulator,1047,792,False,24.569305419921875,0.8286968469619751
accumulator,1048,792,False,24.552732467651367,0.822422444820404
accumulator,1049,792,False,24.508514404296875,0.8097401857376099
accumulator,1050,744,False,24.595260620117188,0.8162868618965149
accumulator,1051,744,False,24.64476776123047,0.8224780559539795
accumulator,1052,792,False,24.41440773010254,0.8234949111938477
accumulator,1053,792,False,24.42772102355957,0.815392017364502
accumulator,1054,744,False,24.248144149780273,0.8201273679733276
accumulator,1055,744,False,24.584808349609375,0.8230831027030945
accumulator,1056,744,False,24.498069763183594,0.8275638818740845
accumulator,1057,744,False,24.623321533203125,0.8280780911445618
accumulator,1058,744,False,24.83160972595215,0.8285568356513977
accumulator,1059,744,False,24.869369506835938,0.8248065710067749
accumulator,1060,744,False,24.78019142150879,0.831778883934021
accumulator,1061,744,False,24.7706356048584,0.8323086500167847
accumulator,1062,792,False,24.513212203979492,0.8301393985748291
accumulator,1063,744,False,24.638643264770508,0.8211988806724548
accumulator,1064,792,False,24.38549041748047,0.8258988857269287
accumulator,1065,744,False,24.48737144470215,0.8287595510482788
accumulator,1066,792,False,24.101768493652344,0.8315934538841248
accumulator,1067,744,False,24.823928833007812,0.8209465742111206
accumulator,1068,744,False,24.507978439331055,0.8262904286384583
accumulator,1069,792,False,24.16216468811035,0.8352831602096558
accumulator,1070,792,False,24.61176109313965,0.8198378086090088
accumulator,1071,792,False,24.366558074951172,0.8094295859336853
accumulator,1072,792,False,24.280149459838867,0.8303958177566528
accumulator,1073,792,False,24.19838523864746,0.817542314529419
accumulator,1074,792,False,23.70435905456543,0.8230828046798706
accumulator,1075,792,False,24.213863372802734,0.8148319125175476
accumulator,1076,792,False,23.791107177734375,0.8230262994766235
accumulator,1077,792,False,23.705507278442383,0.832518458366394
accumulator,1078,792,False,24.119888305664062,0.8354851007461548
accumulator,1079,792,False,24.253293991088867,0.8276439309120178
accumulator,1147,744,False,25.124731063842773,0.8370765447616577
accumulator,1148,744,False,24.97385025024414,0.8298327922821045
accumulator,1149,744,False,25.04026985168457,0.8392183780670166
accumulator,1150,792,False,25.203041076660156,0.8169039487838745
accumulator,1151,792,False,25.213085174560547,0.8229450583457947
accumulator,1152,792,False,25.21527099609375,0.8204330801963806
accumulator,1153,792,False,25.118186950683594,0.8270772099494934
accumulator,1154,792,False,24.868986129760742,0.8277469873428345
accumulator,1155,792,False,24.778919219970703,0.8317485451698303
accumulator,1156,792,False,24.91652488708496,0.8263816237449646
accumulator,1157,792,False,25.03203582763672,0.8232094049453735
accumulator,1158,792,False,25.202058792114258,0.8245233297348022
accumulator,1159,841,False,24.990922927856445,0.8457764387130737
accumulator,1160,792,False,25.2225399017334,0.8199471235275269
accumulator,1161,792,False,24.9821834564209,0.8288705945014954
accumulator,1162,792,False,25.18154525756836,0.8223221302032471
accumulator,1163,792,False,25.12323570251465,0.8209877610206604
accumulator,1164,792,False,24.723608016967773,0.826691210269928
accumulator,1165,792,False,25.10074806213379,0.8295872807502747
accumulator,1166,792,False,24.891555786132812,0.823043704032898
accumulator,1167,792,False,24.698078155517578,0.8333731889724731
accumulator,1168,792,False,24.86631965637207,0.8212153911590576
accumulator,1169,792,False,25.132783889770508,0.8310216665267944
accumulator,1170,744,False,25.190227508544922,0.824354887008667
accumulator,1171,792,False,25.0362548828125,0.8318367004394531
accumulator,1172,792,False,24.232219696044922,0.8660507202148438
accumulator,1173,744,False,17.51846694946289,0.9565192461013794
accumulator,1174,744,False,17.73027992248535,0.9436608552932739
accumulator,1175,744,False,19.101150512695312,0.930902898311615
accumulator,1176,744,False,16.77847671508789,0.9619309902191162
accumulator,1177,744,False,18.576900482177734,0.9376319646835327
accumulator,1178,744,False,18.717113494873047,0.9250626564025879
accumulator,1179,744,False,18.400253295898438,0.9421157240867615
accumulator,1180,844,False,18.041038513183594,0.9495024681091309
accumulator,1181,744,False,18.903066635131836,0.9361697435379028
accumulator,1182,792,False,20.27130699157715,0.8930051326751709
accumulator,1183,744,False,23.183734893798828,0.850933849811554
accumulator,1184,744,False,23.286731719970703,0.8489904403686523
accumulator,1185,744,False,24.48746681213379,0.8447542786598206
accumulator,1186,792,False,24.14545440673828,0.8371459245681763
accumulator,1187,744,False,24.514991760253906,0.8365478515625
accumulator,1188,792,False,24.863906860351562,0.8275766372680664
accumulator,1189,792,False,24.721145629882812,0.8206117153167725
accumulator,1190,792,False,24.786149978637695,0.8233575820922852
accumulator,1191,792,False,25.08798599243164,0.8275101780891418
accumulator,1192,792,False,24.99100685119629,0.825049877166748
accumulator,1193,792,False,24.98356056213379,0.8231046795845032
accumulator,1194,792,False,24.934040069580078,0.828033447265625
accumulator,1195,792,False,25.16469383239746,0.8226168155670166
accumulator,1196,744,False,25.135744094848633,0.825946569442749
accumulator,1197,792,False,25.11187744140625,0.8361780643463135
accumulator,1198,792,False,24.879749298095703,0.8288489580154419
accumulator,1199,792,False,24.509307861328125,0.8288058042526245
accumulator,1267,744,True,24.56441879272461,0.8292099237442017
accumulator,1268,744,True,24.552217483520508,0.8362332582473755
accumulator,1269,744,True,24.275569915771484,0.8103504180908203
accumulator,1270,792,True,24.69917106628418,0.8151285648345947
accumulator,1271,792,True,24.859560012817383,0.8208310604095459
accumulator,1272,792,True,24.69108009338379,0.8307549357414246
accumulator,1273,792,True,24.714963912963867,0.8186441659927368
accumulator,1274,792,True,24.942771911621094,0.8215208053588867
accumulator,1275,792,True,24.76673698425293,0.8302492499351501
accumulator,1276,841,False,24.415821075439453,0.8340988159179688
accumulator,1277,744,True,24.864215850830078,0.8305109739303589
accumulator,1278,792,True,24.653860092163086,0.826743483543396
accumulator,1279,792,True,24.70402717590332,0.8299593925476074
accumulator,1280,792,True,24.60185432434082,0.8211389780044556
accumulator,1281,792,True,24.490493774414062,0.8287473917007446
accumulator,1282,792,True,24.72486114501953,0.8183491826057434
accumulator,1283,792,True,24.37530517578125,0.833736777305603
accumulator,1284,792,True,24.760480880737305,0.8228057026863098
accumulator,1285,792,True,24.500547409057617,0.8241041898727417
accumulator,1286,792,True,24.276094436645508,0.8373175859451294
accumulator,1287,792,True,24.34550666809082,0.8245332837104797
accumulator,1288,792,True,24.61029815673828,0.8234329223632812
accumulator,1289,792,True,24.511812210083008,0.8201013803482056
accumulator,1290,744,True,24.550928115844727,0.8291971683502197
accumulator,1291,744,True,24.634174346923828,0.8253549933433533
accumulator,1292,744,True,24.778331756591797,0.8358258008956909
accumulator,1293,744,True,24.63945770263672,0.8324140906333923
accumulator,1294,744,True,24.715362548828125,0.8358316421508789
accumulator,1295,744,True,24.612428665161133,0.8313279151916504
accumulator,1296,744,True,24.5501651763916,0.8265020251274109
accumulator,1297,744,True,24.68465232849121,0.8199387788772583
accumulator,1298,792,True,24.451950073242188,0.8253836035728455
accumulator,1299,744,True,24.527774810791016,0.833259105682373
accumulator,1300,792,True,24.32349395751953,0.8213158845901489
accumulator,1301,744,True,24.656681060791016,0.8388880491256714
accumulator,1302,744,True,24.504077911376953,0.8344075083732605
accumulator,1303,744,True,24.550628662109375,0.8305597305297852
accumulator,1304,744,True,24.577165603637695,0.8310970067977905
accumulator,1305,744,True,24.638938903808594,0.8328919410705566
accumulator,1306,744,True,24.548450469970703,0.8293901681900024
accumulator,1307,744,True,24.575855255126953,0.8329737186431885
accumulator,1308,744,True,24.777158737182617,0.8379243612289429
accumulator,1309,744,True,24.62560272216797,0.8239647150039673
accumulator,1310,792,True,24.340124130249023,0.8203897476196289
accumulator,1311,792,True,24.746097564697266,0.8200734853744507
accumulator,1312,792,True,24.425065994262695,0.8293793201446533
accumulator,1313,792,True,24.333940505981445,0.8318989872932434
accumulator,1314,792,True,24.37343406677246,0.829349160194397
accumulator,1315,792,True,24.436054229736328,0.8298078179359436
accumulator,1316,792,True,24.40757942199707,0.8288819193840027
accumulator,1317,792,True,24.73040771484375,0.827276885509491
accumulator,1318,792,True,24.631038665771484,0.8242576718330383
accumulator,1319,792,True,24.358800888061523,0.8302716016769409
accumulator,1395,792,False,25.21988296508789,0.8260830640792847
accumulator,1396,792,False,25.376981735229492,0.8256245851516724
accumulator,1397,841,True,24.962690353393555,0.8438016176223755
accumulator,1398,792,False,25.0181884765625,0.822007954120636
accumulator,1399,841,True,24.89027976989746,0.8371351957321167
accumulator,1400,792,False,24.943531036376953,0.8255340456962585
accumulator,1401,792,False,24.83547592163086,0.8360813856124878
accumulator,1402,792,False,24.747934341430664,0.8297642469406128
accumulator,1403,792,False,24.7664794921875,0.8329992294311523
accumulator,1404,792,False,24.72360610961914,0.8285104036331177
accumulator,1405,792,False,24.867887496948242,0.8406277298927307
accumulator,1406,792,False,24.747968673706055,0.8326067924499512
accumulator,1407,792,False,24.991483688354492,0.8183978796005249
accumulator,1408,792,False,24.85431671142578,0.828843355178833
accumulator,1409,792,False,24.8527889251709,0.8323976993560791
accumulator,1410,792,False,24.970687866210938,0.8250690698623657
accumulator,1411,744,False,25.151031494140625,0.819123387336731
accumulator,1412,744,False,25.326231002807617,0.8414400815963745
accumulator,1413,792,False,24.9981746673584,0.8283767700195312
accumulator,1414,792,False,25.510517120361328,0.8102415800094604
accumulator,1415,792,False,25.198970794677734,0.8424323797225952
accumulator,1416,792,False,25.349029541015625,0.8265382647514343
accumulator,1417,744,False,25.4832820892334,0.8278946876525879
accumulator,1418,744,False,25.543418884277344,0.8387349247932434
accumulator,1419,744,False,25.156692504882812,0.8294870853424072
accumulator,1420,744,False,25.490129470825195,0.8376825451850891
accumulator,1421,744,False,25.22084617614746,0.8371431827545166
accumulator,1422,792,False,25.056299209594727,0.8245278596878052
accumulator,1423,744,False,25.139911651611328,0.8256664276123047
accumulator,1424,792,False,25.293813705444336,0.8341923952102661
accumulator,1425,744,False,25.422937393188477,0.8297039270401001
accumulator,1426,744,False,25.583559036254883,0.8350274562835693
accumulator,1427,744,False,25.57876968383789,0.8296395540237427
accumulator,1428,744,False,25.91960334777832,0.8477030992507935
accumulator,1429,744,False,25.70652961730957,0.8265024423599243
accumulator,1430,792,False,25.134859085083008,0.8438863754272461
accumulator,1431,792,False,25.542858123779297,0.8258780241012573
accumulator,1432,792,False,25.252653121948242,0.8372576832771301
accumulator,1433,792,False,25.389528274536133,0.8339709043502808
accumulator,1434,792,False,25.293947219848633,0.8284440636634827
accumulator,1435,792,False,25.330833435058594,0.8341705799102783
accumulator,1436,841,True,25.332433700561523,0.844179093837738
accumulator,1437,792,False,25.314756393432617,0.8363773822784424
accumulator,1438,792,False,25.307598114013672,0.8299194574356079
accumulator,1439,792,False,25.624174118041992,0.8284162282943726
accumulator,1440,792,False,25.48388671875,0.8300031423568726
accumulator,1441,792,False,25.611125946044922,0.8301620483398438
accumulator,1442,792,False,25.464519500732422,0.8368939161300659
accumulator,1443,792,False,25.70794677734375,0.8269457817077637
accumulator,1444,792,False,25.593807220458984,0.8250859975814819
accumulator,1445,792,False,25.58505630493164,0.8291866779327393
accumulator,1446,792,False,25.557144165039062,0.833797812461853
accumulator,1447,792,False,25.680015563964844,0.8469879627227783
accumulator,1448,792,False,25.348339080810547,0.8398882150650024
