seed,method,subset,metric,value,n
108,CAGF,unaffected_available,macro_auprc,0.586002055713005,2045
108,CAGF,unaffected_available,nll,1.477056581580515,2045
108,CAGF,unaffected_available,brier,0.5972557943940491,2045
108,CAGF,unaffected_available,ece15,0.1604910973812734,2045
108,PDRF,unaffected_available,accuracy,0.628361858190709,2045
108,PDRF,unaffected_available,macro_f1,0.5905761487802682,2045
108,PDRF,unaffected_available,macro_auroc,0.86946874738438,2045
108,PDRF,unaffected_available,macro_auprc,0.6441221208975377,2045
108,PDRF,unaffected_available,nll,1.9036830825207016,2045
108,PDRF,unaffected_available,brier,0.592256820468242,2045
108,PDRF,unaffected_available,ece15,0.2292986207891721,2045
108,RO-CAGF,unaffected_available,accuracy,0.5794621026894865,2045
108,RO-CAGF,unaffected_available,macro_f1,0.5396557411266989,2045
108,RO-CAGF,unaffected_available,macro_auroc,0.8566407610649059,2045
108,RO-CAGF,unaffected_available,macro_auprc,0.5953082380949515,2045
108,RO-CAGF,unaffected_available,nll,1.4621104381305405,2045
108,RO-CAGF,unaffected_available,brier,0.6124911191777276,2045
108,RO-CAGF,unaffected_available,ece15,0.1901199193676146,2045
108,RO-PDRF,unaffected_available,accuracy,0.6161369193154034,2045
108,RO-PDRF,unaffected_available,macro_f1,0.5773326082988758,2045
108,RO-PDRF,unaffected_available,macro_auroc,0.8713151047704225,2045
108,RO-PDRF,unaffected_available,macro_auprc,0.6431842776997552,2045
108,RO-PDRF,unaffected_available,nll,1.7330426932754897,2045
108,RO-PDRF,unaffected_available,brier,0.5959107901931151,2045
108,RO-PDRF,unaffected_available,ece15,0.22995666961556083,2045
109,CAGF,unaffected_available,accuracy,0.5251833740831295,2045
109,CAGF,unaffected_available,macro_f1,0.5112184701796415,2045
109,CAGF,unaffected_available,macro_auroc,0.8434694024446167,2045
109,CAGF,unaffected_available,macro_auprc,0.5975925104948493,2045
109,CAGF,unaffected_available,nll,1.2843193417960515,2045
109,CAGF,unaffected_available,brier,0.5897388091045137,2045
109,CAGF,unaffected_available,ece15,0.12446848661595779,2045
109,PDRF,unaffected_available,accuracy,0.6312958435207824,2045
109,PDRF,unaffected_available,macro_f1,0.5983917231893666,2045
109,PDRF,unaffected_available,macro_auroc,0.8747626865643531,2045
109,PDRF,unaffected_available,macro_auprc,0.6548405461989651,2045
109,PDRF,unaffected_available,nll,2.0659607456315014,2045
109,PDRF,unaffected_available,brier,0.5988421238331532,2045
109,PDRF,unaffected_available,ece15,0.2421304458412063,2045
109,RO-CAGF,unaffected_available,accuracy,0.5511002444987775,2045
109,RO-CAGF,unaffected_available,macro_f1,0.5250286118029402,2045
109,RO-CAGF,unaffected_available,macro_auroc,0.8359660875777948,2045
109,RO-CAGF,unaffected_available,macro_auprc,0.5898363006473005,2045
109,RO-CAGF,unaffected_available,nll,1.3695129923677418,2045
109,RO-CAGF,unaffected_available,brier,0.6076358359426126,2045
109,RO-CAGF,unaffected_available,ece15,0.12626252460461948,2045
109,RO-PDRF,unaffected_available,accuracy,0.6234718826405868,2045
109,RO-PDRF,unaffected_available,macro_f1,0.5889642623827473,2045
109,RO-PDRF,unaffected_available,macro_auroc,0.8766548290762071,2045
109,RO-PDRF,unaffected_available,macro_auprc,0.6492800543581272,2045
109,RO-PDRF,unaffected_available,nll,1.9635355717356031,2045
109,RO-PDRF,unaffected_available,brier,0.6025689698197025,2045
109,RO-PDRF,unaffected_available,ece15,0.24726031013940816,2045
110,CAGF,unaffected_available,accuracy,0.556479217603912,2045
110,CAGF,unaffected_available,macro_f1,0.5158094666239851,2045
110,CAGF,unaffected_available,macro_auroc,0.8267464490119617,2045
110,CAGF,unaffected_available,macro_auprc,0.5562150065555821,2045
110,CAGF,unaffected_available,nll,1.886326217571531,2045
110,CAGF,unaffected_available,brier,0.6764025073527384,2045
110,CAGF,unaffected_available,ece15,0.2505050448040341,2045
110,PDRF,unaffected_available,accuracy,0.6259168704156479,2045
110,PDRF,unaffected_available,macro_f1,0.5900625187497376,2045
110,PDRF,unaffected_available,macro_auroc,0.8647374928718531,2045
110,PDRF,unaffected_available,macro_auprc,0.6356429578849002,2045
110,PDRF,unaffected_available,nll,1.9890500732603849,2045
110,PDRF,unaffected_available,brier,0.5886515970493659,2045
110,PDRF,unaffected_available,ece15,0.2273757056535227,2045
110,RO-CAGF,unaffected_available,accuracy,0.5496332518337408,2045
110,RO-CAGF,unaffected_available,macro_f1,0.5142207923245284,2045
110,RO-CAGF,unaffected_available,macro_auroc,0.8441903632398261,2045
110,RO-CAGF,unaffected_available,macro_auprc,0.5904031406832357,2045
110,RO-CAGF,unaffected_available,nll,1.5231498749091417,2045
110,RO-CAGF,unaffected_available,brier,0.6418715759267483,2045
110,RO-CAGF,unaffected_available,ece15,0.20400134873166992,2045
110,RO-PDRF,unaffected_available,accuracy,0.6171149144254279,2045
110,RO-PDRF,unaffected_available,macro_f1,0.579850392528149,2045
110,RO-PDRF,unaffected_available,macro_auroc,0.8627133538710005,2045
110,RO-PDRF,unaffected_available,macro_auprc,0.6346763424676596,2045
110,RO-PDRF,unaffected_available,nll,1.8513472080625608,2045
110,RO-PDRF,unaffected_available,brier,0.5911482454395333,2045
110,RO-PDRF,unaffected_available,ece15,0.22035992768920987,2045
