seed,fault_type,method,subset,metric,value,n
101,drift,SR-PDRF-Safe,assigned_unavailable,nll,2.317262559091766,329
101,drift,SR-PDRF-Safe,assigned_unavailable,brier,0.7526857493741526,329
101,drift,SR-PDRF-Safe,assigned_unavailable,ece15,0.33123851963814266,329
101,drift,PDRF,unaffected,accuracy,0.5952289342054636,2599
101,drift,PDRF,unaffected,macro_f1,0.5678425090401407,2599
101,drift,PDRF,unaffected,macro_auroc,0.8707090628307216,2599
101,drift,PDRF,unaffected,macro_auprc,0.6525005468297764,2599
101,drift,PDRF,unaffected,nll,1.8167823182321787,2599
101,drift,PDRF,unaffected,brier,0.6316594640550582,2599
101,drift,PDRF,unaffected,ece15,0.24570131812154355,2599
101,drift,RO-PDRF-Full,unaffected,accuracy,0.5852250865717584,2599
101,drift,RO-PDRF-Full,unaffected,macro_f1,0.5587407928915825,2599
101,drift,RO-PDRF-Full,unaffected,macro_auroc,0.8649073922656622,2599
101,drift,RO-PDRF-Full,unaffected,macro_auprc,0.6330105770015481,2599
101,drift,RO-PDRF-Full,unaffected,nll,1.7314622711746674,2599
101,drift,RO-PDRF-Full,unaffected,brier,0.6391555720070532,2599
101,drift,RO-PDRF-Full,unaffected,ece15,0.23947082220842952,2599
101,drift,SR-PDRF-Balanced,unaffected,accuracy,0.5944594074644094,2599
101,drift,SR-PDRF-Balanced,unaffected,macro_f1,0.5671737265103304,2599
101,drift,SR-PDRF-Balanced,unaffected,macro_auroc,0.8696661200490263,2599
101,drift,SR-PDRF-Balanced,unaffected,macro_auprc,0.6415190513374517,2599
101,drift,SR-PDRF-Balanced,unaffected,nll,1.7123049065976872,2599
101,drift,SR-PDRF-Balanced,unaffected,brier,0.6309680616583296,2599
101,drift,SR-PDRF-Balanced,unaffected,ece15,0.23824567976434585,2599
101,drift,SR-PDRF-Safe,unaffected,accuracy,0.5944594074644094,2599
101,drift,SR-PDRF-Safe,unaffected,macro_f1,0.5671875675302885,2599
101,drift,SR-PDRF-Safe,unaffected,macro_auroc,0.8699590332982291,2599
101,drift,SR-PDRF-Safe,unaffected,macro_auprc,0.6422729889511888,2599
101,drift,SR-PDRF-Safe,unaffected,nll,1.72996722984314,2599
101,drift,SR-PDRF-Safe,unaffected,brier,0.6315306115270144,2599
101,drift,SR-PDRF-Safe,unaffected,ece15,0.24065330657834227,2599
101,drift,PDRF,all,accuracy,0.5632447296058661,4364
101,drift,PDRF,all,macro_f1,0.5431050864091246,4364
101,drift,PDRF,all,macro_auroc,0.8558449383252706,4364
101,drift,PDRF,all,macro_auprc,0.6265075247385076,4364
101,drift,PDRF,all,nll,2.0766508665556564,4364
101,drift,PDRF,all,brier,0.6904745072934312,4364
101,drift,PDRF,all,ece15,0.280008107881334,4364
101,drift,RO-PDRF-Full,all,accuracy,0.5554537121906508,4364
101,drift,RO-PDRF-Full,all,macro_f1,0.534748365166391,4364
101,drift,RO-PDRF-Full,all,macro_auroc,0.8493514954504496,4364
101,drift,RO-PDRF-Full,all,macro_auprc,0.60493116094408,4364
101,drift,RO-PDRF-Full,all,nll,1.9732752511676028,4364
101,drift,RO-PDRF-Full,all,brier,0.6945086139501879,4364
101,drift,RO-PDRF-Full,all,ece15,0.270184392343411,4364
101,drift,SR-PDRF-Balanced,all,accuracy,0.5611824014665444,4364
101,drift,SR-PDRF-Balanced,all,macro_f1,0.5411008087385831,4364
101,drift,SR-PDRF-Balanced,all,macro_auroc,0.8532926178491422,4364
101,drift,SR-PDRF-Balanced,all,macro_auprc,0.6114021641995434,4364
101,drift,SR-PDRF-Balanced,all,nll,1.9680933339731659,4364
101,drift,SR-PDRF-Balanced,all,brier,0.6909962513272137,4364
101,drift,SR-PDRF-Balanced,all,ece15,0.2735173702649738,4364
101,drift,SR-PDRF-Safe,all,accuracy,0.5616406966086159,4364
101,drift,SR-PDRF-Safe,all,macro_f1,0.5415996542597853,4364
101,drift,SR-PDRF-Safe,all,macro_auroc,0.8539737142361629,4364
101,drift,SR-PDRF-Safe,all,macro_auprc,0.6129453625808755,4364
101,drift,SR-PDRF-Safe,all,nll,1.9873895954234102,4364
101,drift,SR-PDRF-Safe,all,brier,0.6910567342243795,4364
101,drift,SR-PDRF-Safe,all,ece15,0.2754110745628093,4364
101,stuck_at,PDRF,fault_applied_available,accuracy,0.4742339832869081,1436
101,stuck_at,PDRF,fault_applied_available,macro_f1,0.46459447473019705,1436
101,stuck_at,PDRF,fault_applied_available,macro_auroc,0.8254240255500753,1436
101,stuck_at,PDRF,fault_applied_available,macro_auprc,0.584107961090056,1436
101,stuck_at,PDRF,fault_applied_available,nll,2.574106921147001,1436
101,stuck_at,PDRF,fault_applied_available,brier,0.829077192801111,1436
101,stuck_at,PDRF,fault_applied_available,ece15,0.3485843851166183,1436
101,stuck_at,RO-PDRF-Full,fault_applied_available,accuracy,0.48119777158774374,1436
101,stuck_at,RO-PDRF-Full,fault_applied_available,macro_f1,0.4699394344174858,1436
101,stuck_at,RO-PDRF-Full,fault_applied_available,macro_auroc,0.8220401733199787,1436
101,stuck_at,RO-PDRF-Full,fault_applied_available,macro_auprc,0.562501672226889,1436
101,stuck_at,RO-PDRF-Full,fault_applied_available,nll,2.410236704682236,1436
101,stuck_at,RO-PDRF-Full,fault_applied_available,brier,0.8112979749778064,1436
101,stuck_at,RO-PDRF-Full,fault_applied_available,ece15,0.32464433160498946,1436
101,stuck_at,SR-PDRF-Balanced,fault_applied_available,accuracy,0.47493036211699163,1436
101,stuck_at,SR-PDRF-Balanced,fault_applied_available,macro_f1,0.46492842020370456,1436
101,stuck_at,SR-PDRF-Balanced,fault_applied_available,macro_auroc,0.8239820891891009,1436
101,stuck_at,SR-PDRF-Balanced,fault_applied_available,macro_auprc,0.5653672255543462,1436
101,stuck_at,SR-PDRF-Balanced,fault_applied_available,nll,2.445573727520619,1436
101,stuck_at,SR-PDRF-Balanced,fault_applied_available,brier,0.8225181162212764,1436
101,stuck_at,SR-PDRF-Balanced,fault_applied_available,ece15,0.3402225486830417,1436
101,stuck_at,SR-PDRF-Safe,fault_applied_available,accuracy,0.47493036211699163,1436
101,stuck_at,SR-PDRF-Safe,fault_applied_available,macro_f1,0.46525860721027706,1436
101,stuck_at,SR-PDRF-Safe,fault_applied_available,macro_auroc,0.8262840827165134,1436
101,stuck_at,SR-PDRF-Safe,fault_applied_available,macro_auprc,0.56948091026515,1436
101,stuck_at,SR-PDRF-Safe,fault_applied_available,nll,2.4689224918433412,1436
101,stuck_at,SR-PDRF-Safe,fault_applied_available,brier,0.8256021257186378,1436
101,stuck_at,SR-PDRF-Safe,fault_applied_available,ece15,0.34305337447060846,1436
101,stuck_at,PDRF,assigned,accuracy,0.488385269121813,1765
101,stuck_at,PDRF,assigned,macro_f1,0.47705089606776285,1765
101,stuck_at,PDRF,assigned,macro_auroc,0.8272561098737675,1765
101,stuck_at,PDRF,assigned,macro_auprc,0.5824054626261865,1765
101,stuck_at,PDRF,assigned,nll,2.5518861689718144,1765
101,stuck_at,PDRF,assigned,brier,0.8158658446659229,1765
101,stuck_at,PDRF,assigned,ece15,0.3447666550493105,1765
101,stuck_at,RO-PDRF-Full,assigned,accuracy,0.49235127478753543,1765
101,stuck_at,RO-PDRF-Full,assigned,macro_f1,0.4799990509439491,1765
101,stuck_at,RO-PDRF-Full,assigned,macro_auroc,0.8237582712668022,1765
101,stuck_at,RO-PDRF-Full,assigned,macro_auprc,0.5651329440167118,1765
101,stuck_at,RO-PDRF-Full,assigned,nll,2.3918030660718514,1765
101,stuck_at,RO-PDRF-Full,assigned,brier,0.800325086689409,1765
101,stuck_at,RO-PDRF-Full,assigned,ece15,0.3236291725979986,1765
101,stuck_at,SR-PDRF-Balanced,assigned,accuracy,0.488385269121813,1765
101,stuck_at,SR-PDRF-Balanced,assigned,macro_f1,0.47701288127856173,1765
101,stuck_at,SR-PDRF-Balanced,assigned,macro_auroc,0.8254633621213382,1765
101,stuck_at,SR-PDRF-Balanced,assigned,macro_auprc,0.5682987541461065,1765
101,stuck_at,SR-PDRF-Balanced,assigned,nll,2.4212754478067815,1765
101,stuck_at,SR-PDRF-Balanced,assigned,brier,0.8096779581224437,1765
101,stuck_at,SR-PDRF-Balanced,assigned,ece15,0.33658409794059085,1765
101,stuck_at,SR-PDRF-Safe,assigned,accuracy,0.488385269121813,1765
101,stuck_at,SR-PDRF-Safe,assigned,macro_f1,0.4771890921788446,1765
101,stuck_at,SR-PDRF-Safe,assigned,macro_auroc,0.8274730254592932,1765
101,stuck_at,SR-PDRF-Safe,assigned,macro_auprc,0.5717037561990443,1765
101,stuck_at,SR-PDRF-Safe,assigned,nll,2.4406527366732176,1765
101,stuck_at,SR-PDRF-Safe,assigned,brier,0.8120103479184477,1765
101,stuck_at,SR-PDRF-Safe,assigned,ece15,0.3391570538873375,1765
101,stuck_at,PDRF,assigned_unavailable,accuracy,0.5501519756838906,329
101,stuck_at,PDRF,assigned_unavailable,macro_f1,0.522474719915857,329
101,stuck_at,PDRF,assigned_unavailable,macro_auroc,0.8438977156009363,329
101,stuck_at,PDRF,assigned_unavailable,macro_auprc,0.6320754721512333,329
101,stuck_at,PDRF,assigned_unavailable,nll,2.4548983266509388,329
101,stuck_at,PDRF,assigned_unavailable,brier,0.758201723322063,329
101,stuck_at,PDRF,assigned_unavailable,ece15,0.33519644115833525,329
101,stuck_at,RO-PDRF-Full,assigned_unavailable,accuracy,0.541033434650456,329
101,stuck_at,RO-PDRF-Full,assigned_unavailable,macro_f1,0.5145882202195509,329
101,stuck_at,RO-PDRF-Full,assigned_unavailable,macro_auroc,0.8397663700124077,329
101,stuck_at,RO-PDRF-Full,assigned_unavailable,macro_auprc,0.6244778838803988,329
101,stuck_at,RO-PDRF-Full,assigned_unavailable,nll,2.311344996027741,329
101,stuck_at,RO-PDRF-Full,assigned_unavailable,brier,0.7524312642512982,329
101,stuck_at,RO-PDRF-Full,assigned_unavailable,ece15,0.32100707555252006,329
101,stuck_at,SR-PDRF-Balanced,assigned_unavailable,accuracy,0.547112462006079,329
101,stuck_at,SR-PDRF-Balanced,assigned_unavailable,macro_f1,0.5194350838792736,329
101,stuck_at,SR-PDRF-Balanced,assigned_unavailable,macro_auroc,0.8406835424598834,329
101,stuck_at,SR-PDRF-Balanced,assigned_unavailable,macro_auprc,0.6266536935739434,329
101,stuck_at,SR-PDRF-Balanced,assigned_unavailable,nll,2.315219734526931,329
101,stuck_at,SR-PDRF-Balanced,assigned_unavailable,brier,0.7536339853871136,329
101,stuck_at,SR-PDRF-Balanced,assigned_unavailable,ece15,0.329791321218195,329
101,stuck_at,SR-PDRF-Safe,assigned_unavailable,accuracy,0.547112462006079,329
101,stuck_at,SR-PDRF-Safe,assigned_unavailable,macro_f1,0.5194350838792736,329
101,stuck_at,SR-PDRF-Safe,assigned_unavailable,macro_auroc,0.8412516482975717,329
101,stuck_at,SR-PDRF-Safe,assigned_unavailable,macro_auprc,0.6272929011749923,329
101,stuck_at,SR-PDRF-Safe,assigned_unavailable,nll,2.317262559091766,329
101,stuck_at,SR-PDRF-Safe,assigned_unavailable,brier,0.7526857493741526,329
101,stuck_at,SR-PDRF-Safe,assigned_unavailable,ece15,0.33123851963814266,329
101,stuck_at,PDRF,unaffected,accuracy,0.5952289342054636,2599
101,stuck_at,PDRF,unaffected,macro_f1,0.5678425090401407,2599
101,stuck_at,PDRF,unaffected,macro_auroc,0.8707090628307216,2599
101,stuck_at,PDRF,unaffected,macro_auprc,0.6525005468297764,2599
101,stuck_at,PDRF,unaffected,nll,1.8167823182321787,2599
101,stuck_at,PDRF,unaffected,brier,0.6316594640550582,2599
101,stuck_at,PDRF,unaffected,ece15,0.24570131812154355,2599
101,stuck_at,RO-PDRF-Full,unaffected,accuracy,0.5852250865717584,2599
101,stuck_at,RO-PDRF-Full,unaffected,macro_f1,0.5587407928915825,2599
101,stuck_at,RO-PDRF-Full,unaffected,macro_auroc,0.8649073922656622,2599
101,stuck_at,RO-PDRF-Full,unaffected,macro_auprc,0.6330105770015481,2599
101,stuck_at,RO-PDRF-Full,unaffected,nll,1.7314622711746674,2599
101,stuck_at,RO-PDRF-Full,unaffected,brier,0.6391555720070532,2599
101,stuck_at,RO-PDRF-Full,unaffected,ece15,0.23947082220842952,2599
101,stuck_at,SR-PDRF-Balanced,unaffected,accuracy,0.5944594074644094,2599
101,stuck_at,SR-PDRF-Balanced,unaffected,macro_f1,0.5671737265103304,2599
101,stuck_at,SR-PDRF-Balanced,unaffected,macro_auroc,0.8696661200490263,2599
101,stuck_at,SR-PDRF-Balanced,unaffected,macro_auprc,0.6415190513374517,2599
101,stuck_at,SR-PDRF-Balanced,unaffected,nll,1.7123049065976872,2599
101,stuck_at,SR-PDRF-Balanced,unaffected,brier,0.6309680616583296,2599
101,stuck_at,SR-PDRF-Balanced,unaffected,ece15,0.23824567976434585,2599
101,stuck_at,SR-PDRF-Safe,unaffected,accuracy,0.5944594074644094,2599
101,stuck_at,SR-PDRF-Safe,unaffected,macro_f1,0.5671875675302885,2599
101,stuck_at,SR-PDRF-Safe,unaffected,macro_auroc,0.8699590332982291,2599
101,stuck_at,SR-PDRF-Safe,unaffected,macro_auprc,0.6422729889511888,2599
101,stuck_at,SR-PDRF-Safe,unaffected,nll,1.72996722984314,2599
101,stuck_at,SR-PDRF-Safe,unaffected,brier,0.6315306115270144,2599
101,stuck_at,SR-PDRF-Safe,unaffected,ece15,0.24065330657834227,2599
101,stuck_at,PDRF,all,accuracy,0.5520164986251146,4364
101,stuck_at,PDRF,all,macro_f1,0.5319369351602073,4364
101,stuck_at,PDRF,all,macro_auroc,0.8500434227783732,4364
101,stuck_at,PDRF,all,macro_auprc,0.6106420491946342,4364
101,stuck_at,PDRF,all,nll,2.1140917354080395,4364
101,stuck_at,PDRF,all,brier,0.7061608989263177,4364
101,stuck_at,PDRF,all,ece15,0.2857678446075328,4364
101,stuck_at,RO-PDRF-Full,all,accuracy,0.5476626947754354,4364
101,stuck_at,RO-PDRF-Full,all,macro_f1,0.5266135486918769,4364
101,stuck_at,RO-PDRF-Full,all,macro_auroc,0.8447132676795878,4364
101,stuck_at,RO-PDRF-Full,all,macro_auprc,0.5926476396664763,4364
101,stuck_at,RO-PDRF-Full,all,nll,1.9985341096241471,4364
101,stuck_at,RO-PDRF-Full,all,brier,0.7043398509745963,4364
101,stuck_at,RO-PDRF-Full,all,ece15,0.2717486563267564,4364
101,stuck_at,SR-PDRF-Balanced,all,accuracy,0.5515582034830431,4364
101,stuck_at,SR-PDRF-Balanced,all,macro_f1,0.5315013637082666,4364
101,stuck_at,SR-PDRF-Balanced,all,macro_auroc,0.8482531413246702,4364
101,stuck_at,SR-PDRF-Balanced,all,macro_auprc,0.5993096108482543,4364
101,stuck_at,SR-PDRF-Balanced,all,nll,1.9990448253039317,4364
101,stuck_at,SR-PDRF-Balanced,all,brier,0.7032464684546544,4364
101,stuck_at,SR-PDRF-Balanced,all,ece15,0.27801821198515886,4364
101,stuck_at,SR-PDRF-Safe,all,accuracy,0.5515582034830431,4364
101,stuck_at,SR-PDRF-Safe,all,macro_f1,0.5315426872981704,4364
101,stuck_at,SR-PDRF-Safe,all,macro_auroc,0.8492966756231298,4364
101,stuck_at,SR-PDRF-Safe,all,macro_auprc,0.6008422821421212,4364
101,stuck_at,SR-PDRF-Safe,all,nll,2.017400758613783,4364
101,stuck_at,SR-PDRF-Safe,all,brier,0.704524822051964,4364
101,stuck_at,SR-PDRF-Safe,all,ece15,0.2804927070830854,4364
102,gaussian,PDRF,fault_applied_available,accuracy,0.4714484679665738,1436
102,gaussian,PDRF,fault_applied_available,macro_f1,0.46616031695268667,1436
102,gaussian,PDRF,fault_applied_available,macro_auroc,0.7861973762387459,1436
102,gaussian,PDRF,fault_applied_available,macro_auprc,0.5016504357503025,1436
102,gaussian,PDRF,fault_applied_available,nll,2.8131191988184265,1436
102,gaussian,PDRF,fault_applied_available,brier,0.8333847240182651,1436
102,gaussian,PDRF,fault_applied_available,ece15,0.3418610468921887,1436
102,gaussian,RO-PDRF-Full,fault_applied_available,accuracy,0.49512534818941506,1436
102,gaussian,RO-PDRF-Full,fault_applied_available,macro_f1,0.4863971926823569,1436
102,gaussian,RO-PDRF-Full,fault_applied_available,macro_auroc,0.8011387648074911,1436
102,gaussian,RO-PDRF-Full,fault_applied_available,macro_auprc,0.5245921975193378,1436
102,gaussian,RO-PDRF-Full,fault_applied_available,nll,2.269063872300934,1436
102,gaussian,RO-PDRF-Full,fault_applied_available,brier,0.7629612029659836,1436
102,gaussian,RO-PDRF-Full,fault_applied_available,ece15,0.2820137368935396,1436
102,gaussian,SR-PDRF-Balanced,fault_applied_available,accuracy,0.48119777158774374,1436
102,gaussian,SR-PDRF-Balanced,fault_applied_available,macro_f1,0.47413907536928496,1436
102,gaussian,SR-PDRF-Balanced,fault_applied_available,macro_auroc,0.7973208024834851,1436
102,gaussian,SR-PDRF-Balanced,fault_applied_available,macro_auprc,0.519203555315467,1436
102,gaussian,SR-PDRF-Balanced,fault_applied_available,nll,2.4004856573113673,1436
102,gaussian,SR-PDRF-Balanced,fault_applied_available,brier,0.7967543439973174,1436
102,gaussian,SR-PDRF-Balanced,fault_applied_available,ece15,0.3218542736511376,1436
102,gaussian,SR-PDRF-Safe,fault_applied_available,accuracy,0.4805013927576602,1436
102,gaussian,SR-PDRF-Safe,fault_applied_available,macro_f1,0.4742142638911773,1436
102,gaussian,SR-PDRF-Safe,fault_applied_available,macro_auroc,0.7948195043067489,1436
102,gaussian,SR-PDRF-Safe,fault_applied_available,macro_auprc,0.5166852028080099,1436
102,gaussian,SR-PDRF-Safe,fault_applied_available,nll,2.4601979264399687,1436
102,gaussian,SR-PDRF-Safe,fault_applied_available,brier,0.8065214928824453,1436
102,gaussian,SR-PDRF-Safe,fault_applied_available,ece15,0.3278295308725083,1436
102,gaussian,PDRF,assigned,accuracy,0.49008498583569404,1765
102,gaussian,PDRF,assigned,macro_f1,0.4855549206217688,1765
102,gaussian,PDRF,assigned,macro_auroc,0.7964760629113884,1765
102,gaussian,PDRF,assigned,macro_auprc,0.5202360104865145,1765
102,gaussian,PDRF,assigned,nll,2.6397097184290494,1765
102,gaussian,PDRF,assigned,brier,0.7966902876197793,1765
102,gaussian,PDRF,assigned,ece15,0.31810488532015013,1765
102,gaussian,RO-PDRF-Full,assigned,accuracy,0.5082152974504249,1765
102,gaussian,RO-PDRF-Full,assigned,macro_f1,0.499136968221125,1765
102,gaussian,RO-PDRF-Full,assigned,macro_auroc,0.8097113403062112,1765
102,gaussian,RO-PDRF-Full,assigned,macro_auprc,0.54018156791613,1765
102,gaussian,RO-PDRF-Full,assigned,nll,2.173876758320261,1765
102,gaussian,RO-PDRF-Full,assigned,brier,0.738682223271785,1765
102,gaussian,RO-PDRF-Full,assigned,ece15,0.26910721492497175,1765
102,gaussian,SR-PDRF-Balanced,assigned,accuracy,0.4963172804532578,1765
102,gaussian,SR-PDRF-Balanced,assigned,macro_f1,0.4901011882587432,1765
102,gaussian,SR-PDRF-Balanced,assigned,macro_auroc,0.8060042957478757,1765
102,gaussian,SR-PDRF-Balanced,assigned,macro_auprc,0.5355852229314123,1765
102,gaussian,SR-PDRF-Balanced,assigned,nll,2.285121487957862,1765
102,gaussian,SR-PDRF-Balanced,assigned,brier,0.7674157015209286,1765
102,gaussian,SR-PDRF-Balanced,assigned,ece15,0.30291582914992704,1765
102,gaussian,SR-PDRF-Safe,assigned,accuracy,0.49575070821529743,1765
102,gaussian,SR-PDRF-Safe,assigned,macro_f1,0.49019893462357095,1765
102,gaussian,SR-PDRF-Safe,assigned,macro_auroc,0.8036155987666035,1765
102,gaussian,SR-PDRF-Safe,assigned,macro_auprc,0.5335307283943035,1765
102,gaussian,SR-PDRF-Safe,assigned,nll,2.342124157050325,1765
102,gaussian,SR-PDRF-Safe,assigned,brier,0.7762440482839073,1765
102,gaussian,SR-PDRF-Safe,assigned,ece15,0.3085697878352644,1765
102,gaussian,PDRF,assigned_unavailable,accuracy,0.5714285714285714,329
102,gaussian,PDRF,assigned_unavailable,macro_f1,0.5338295915826274,329
102,gaussian,PDRF,assigned_unavailable,macro_auroc,0.8502083431408908,329
102,gaussian,PDRF,assigned_unavailable,macro_auprc,0.6237029881027117,329
102,gaussian,PDRF,assigned_unavailable,nll,1.882822138370857,329
102,gaussian,PDRF,assigned_unavailable,brier,0.6365285530659028,329
102,gaussian,PDRF,assigned_unavailable,ece15,0.2160014219378266,329
102,gaussian,RO-PDRF-Full,assigned_unavailable,accuracy,0.5653495440729484,329
102,gaussian,RO-PDRF-Full,assigned_unavailable,macro_f1,0.5280666487563903,329
102,gaussian,RO-PDRF-Full,assigned_unavailable,macro_auroc,0.8542351944472598,329
102,gaussian,RO-PDRF-Full,assigned_unavailable,macro_auprc,0.6224249272319617,329
102,gaussian,RO-PDRF-Full,assigned_unavailable,nll,1.7584095982100911,329
102,gaussian,RO-PDRF-Full,assigned_unavailable,brier,0.6327107495913308,329
102,gaussian,RO-PDRF-Full,assigned_unavailable,ece15,0.21347909676630084,329
102,gaussian,SR-PDRF-Balanced,assigned_unavailable,accuracy,0.5623100303951368,329
102,gaussian,SR-PDRF-Balanced,assigned_unavailable,macro_f1,0.5267777159967596,329
102,gaussian,SR-PDRF-Balanced,assigned_unavailable,macro_auroc,0.8524292725463406,329
102,gaussian,SR-PDRF-Balanced,assigned_unavailable,macro_auprc,0.6222764669897336,329
102,gaussian,SR-PDRF-Balanced,assigned_unavailable,nll,1.7815866940623168,329
102,gaussian,SR-PDRF-Balanced,assigned_unavailable,brier,0.6393601070039254,329
102,gaussian,SR-PDRF-Balanced,assigned_unavailable,ece15,0.2218405286410659,329
102,gaussian,SR-PDRF-Safe,assigned_unavailable,accuracy,0.5623100303951368,329
102,gaussian,SR-PDRF-Safe,assigned_unavailable,macro_f1,0.5265892500516569,329
102,gaussian,SR-PDRF-Safe,assigned_unavailable,macro_auroc,0.8509188167462772,329
