seed,variant,subset,metric,value,parameters,train_seconds,inference_ms_per_observation
103,minus_auc,affected,nll,3.343121641275371,19740,14.27023160000681,0.0020199129256564105
103,minus_auc,affected,brier,0.8686274125516087,19740,14.27023160000681,0.0020199129256564105
103,minus_auc,affected,ece15,0.3871080246930757,19740,14.27023160000681,0.0020199129256564105
103,minus_auc,unaffected,accuracy,0.5852250865717584,19740,14.27023160000681,0.0020199129256564105
103,minus_auc,unaffected,macro_f1,0.5700821088972422,19740,14.27023160000681,0.0020199129256564105
103,minus_auc,unaffected,macro_auroc,0.8632799236476681,19740,14.27023160000681,0.0020199129256564105
103,minus_auc,unaffected,macro_auprc,0.6234795989411602,19740,14.27023160000681,0.0020199129256564105
103,minus_auc,unaffected,nll,1.9278448195910356,19740,14.27023160000681,0.0020199129256564105
103,minus_auc,unaffected,brier,0.6325691825370574,19740,14.27023160000681,0.0020199129256564105
103,minus_auc,unaffected,ece15,0.2570092647912274,19740,14.27023160000681,0.0020199129256564105
104,full,all,accuracy,0.5446837763519706,19740,22.648401599988574,0.0020654674628612906
104,full,all,macro_f1,0.5291778448211611,19740,22.648401599988574,0.0020654674628612906
104,full,all,macro_auroc,0.8320479498690107,19740,22.648401599988574,0.0020654674628612906
104,full,all,macro_auprc,0.5717420168961361,19740,22.648401599988574,0.0020654674628612906
104,full,all,nll,2.2803795472372466,19740,22.648401599988574,0.0020654674628612906
104,full,all,brier,0.727127653701639,19740,22.648401599988574,0.0020654674628612906
104,full,all,ece15,0.3067501543805099,19740,22.648401599988574,0.0020654674628612906
104,full,affected,accuracy,0.48215297450424927,19740,22.648401599988574,0.0020654674628612906
104,full,affected,macro_f1,0.47891893487995124,19740,22.648401599988574,0.0020654674628612906
104,full,affected,macro_auroc,0.7932921869756204,19740,22.648401599988574,0.0020654674628612906
104,full,affected,macro_auprc,0.5084260318672312,19740,22.648401599988574,0.0020654674628612906
104,full,affected,nll,2.8538762128749964,19740,22.648401599988574,0.0020654674628612906
104,full,affected,brier,0.8474269367220768,19740,22.648401599988574,0.0020654674628612906
104,full,affected,ece15,0.3705199353924554,19740,22.648401599988574,0.0020654674628612906
104,full,unaffected,accuracy,0.587148903424394,19740,22.648401599988574,0.0020654674628612906
104,full,unaffected,macro_f1,0.5600095153340847,19740,22.648401599988574,0.0020654674628612906
104,full,unaffected,macro_auroc,0.862138182929996,19740,22.648401599988574,0.0020654674628612906
104,full,unaffected,macro_auprc,0.6362578615078116,19740,22.648401599988574,0.0020654674628612906
104,full,unaffected,nll,1.8909137469869084,19740,22.648401599988574,0.0020654674628612906
104,full,unaffected,brier,0.6454315265253894,19740,22.648401599988574,0.0020654674628612906
104,full,unaffected,ece15,0.26344363615576144,19740,22.648401599988574,0.0020654674628612906
104,minus_recovery,all,accuracy,0.5419340054995417,19740,21.961404100002255,0.0020499541742196197
104,minus_recovery,all,macro_f1,0.5272168583040501,19740,21.961404100002255,0.0020499541742196197
104,minus_recovery,all,macro_auroc,0.8276211587846607,19740,21.961404100002255,0.0020499541742196197
104,minus_recovery,all,macro_auprc,0.5571796997745094,19740,21.961404100002255,0.0020499541742196197
104,minus_recovery,all,nll,2.5138268446040977,19740,21.961404100002255,0.0020499541742196197
104,minus_recovery,all,brier,0.7504696285573831,19740,21.961404100002255,0.0020499541742196197
104,minus_recovery,all,ece15,0.3222931338410985,19740,21.961404100002255,0.0020499541742196197
104,minus_recovery,affected,accuracy,0.4696883852691218,19740,21.961404100002255,0.0020499541742196197
104,minus_recovery,affected,macro_f1,0.46678370358165533,19740,21.961404100002255,0.0020499541742196197
104,minus_recovery,affected,macro_auroc,0.7824145145245917,19740,21.961404100002255,0.0020499541742196197
104,minus_recovery,affected,macro_auprc,0.4867572385544505,19740,21.961404100002255,0.0020499541742196197
104,minus_recovery,affected,nll,3.281373760121625,19740,21.961404100002255,0.0020499541742196197
104,minus_recovery,affected,brier,0.897185009498601,19740,21.961404100002255,0.0020499541742196197
104,minus_recovery,affected,ece15,0.40042111735168323,19740,21.961404100002255,0.0020499541742196197
104,minus_recovery,unaffected,accuracy,0.5909965371296653,19740,21.961404100002255,0.0020499541742196197
104,minus_recovery,unaffected,macro_f1,0.5647711015123782,19740,21.961404100002255,0.0020499541742196197
104,minus_recovery,unaffected,macro_auroc,0.8639461784133312,19740,21.961404100002255,0.0020499541742196197
104,minus_recovery,unaffected,macro_auprc,0.6339009860385829,19740,21.961404100002255,0.0020499541742196197
104,minus_recovery,unaffected,nll,1.9925800935889237,19740,21.961404100002255,0.0020499541742196197
104,minus_recovery,unaffected,brier,0.6508341351517466,19740,21.961404100002255,0.0020499541742196197
104,minus_recovery,unaffected,ece15,0.26977322232544354,19740,21.961404100002255,0.0020499541742196197
104,minus_brier,all,accuracy,0.541704857928506,19740,22.08786230001715,0.0019328139309291613
104,minus_brier,all,macro_f1,0.525283885042039,19740,22.08786230001715,0.0019328139309291613
104,minus_brier,all,macro_auroc,0.8314696718195824,19740,22.08786230001715,0.0019328139309291613
104,minus_brier,all,macro_auprc,0.5688339057626807,19740,22.08786230001715,0.0019328139309291613
104,minus_brier,all,nll,2.3304895732445745,19740,22.08786230001715,0.0019328139309291613
104,minus_brier,all,brier,0.7361315121650014,19740,22.08786230001715,0.0019328139309291613
104,minus_brier,all,ece15,0.3136616472964108,19740,22.08786230001715,0.0019328139309291613
104,minus_brier,affected,accuracy,0.47875354107648727,19740,22.08786230001715,0.0019328139309291613
104,minus_brier,affected,macro_f1,0.4749273237520844,19740,22.08786230001715,0.0019328139309291613
104,minus_brier,affected,macro_auroc,0.7931576745501743,19740,22.08786230001715,0.0019328139309291613
104,minus_brier,affected,macro_auprc,0.5069070267302566,19740,22.08786230001715,0.0019328139309291613
104,minus_brier,affected,nll,2.9136098843131863,19740,22.08786230001715,0.0019328139309291613
104,minus_brier,affected,brier,0.8571279536796514,19740,22.08786230001715,0.0019328139309291613
104,minus_brier,affected,ece15,0.37821180359499984,19740,22.08786230001715,0.0019328139309291613
104,minus_brier,unaffected,accuracy,0.5844555598307041,19740,22.08786230001715,0.0019328139309291613
104,minus_brier,unaffected,macro_f1,0.5569931656994189,19740,22.08786230001715,0.0019328139309291613
104,minus_brier,unaffected,macro_auroc,0.861195144457378,19740,22.08786230001715,0.0019328139309291613
104,minus_brier,unaffected,macro_auprc,0.632554233248022,19740,22.08786230001715,0.0019328139309291613
104,minus_brier,unaffected,nll,1.9344882846581564,19740,22.08786230001715,0.0019328139309291613
104,minus_brier,unaffected,brier,0.653961939531928,19740,22.08786230001715,0.0019328139309291613
104,minus_brier,unaffected,ece15,0.26982517051394056,19740,22.08786230001715,0.0019328139309291613
104,minus_interior,all,accuracy,0.5435380384967919,19740,22.095628599985503,0.0020993813015174846
104,minus_interior,all,macro_f1,0.5279223281374453,19740,22.095628599985503,0.0020993813015174846
104,minus_interior,all,macro_auroc,0.8323322951727489,19740,22.095628599985503,0.0020993813015174846
104,minus_interior,all,macro_auprc,0.5727535837428438,19740,22.095628599985503,0.0020993813015174846
104,minus_interior,all,nll,2.2598029908153023,19740,22.095628599985503,0.0020993813015174846
104,minus_interior,all,brier,0.7256954760663284,19740,22.095628599985503,0.0020993813015174846
104,minus_interior,all,ece15,0.30716558276077244,19740,22.095628599985503,0.0020993813015174846
104,minus_interior,affected,accuracy,0.48328611898017,19740,22.095628599985503,0.0020993813015174846
104,minus_interior,affected,macro_f1,0.4801209515090102,19740,22.095628599985503,0.0020993813015174846
104,minus_interior,affected,macro_auroc,0.7933946685971275,19740,22.095628599985503,0.0020993813015174846
104,minus_interior,affected,macro_auprc,0.5091811933659239,19740,22.095628599985503,0.0020993813015174846
104,minus_interior,affected,nll,2.8312872162748715,19740,22.095628599985503,0.0020993813015174846
104,minus_interior,affected,brier,0.8473920874559621,19740,22.095628599985503,0.0020993813015174846
104,minus_interior,affected,ece15,0.3699637440716579,19740,22.095628599985503,0.0020993813015174846
104,minus_interior,unaffected,accuracy,0.5844555598307041,19740,22.095628599985503,0.0020993813015174846
104,minus_interior,unaffected,macro_f1,0.5575237531659787,19740,22.095628599985503,0.0020993813015174846
104,minus_interior,unaffected,macro_auroc,0.862526980876228,19740,22.095628599985503,0.0020993813015174846
104,minus_interior,unaffected,macro_auprc,0.6374209120593411,19740,22.095628599985503,0.0020993813015174846
104,minus_interior,unaffected,nll,1.8717038534793502,19740,22.095628599985503,0.0020993813015174846
104,minus_interior,unaffected,brier,0.6430504129256194,19740,22.095628599985503,0.0020993813015174846
104,minus_interior,unaffected,ece15,0.26490628829411517,19740,22.095628599985503,0.0020993813015174846
104,minus_auc,all,accuracy,0.5458295142071494,19740,20.55556589999469,0.00201079284957517
104,minus_auc,all,macro_f1,0.5281846583759447,19740,20.55556589999469,0.00201079284957517
104,minus_auc,all,macro_auroc,0.8330528138222825,19740,20.55556589999469,0.00201079284957517
104,minus_auc,all,macro_auprc,0.576081014339029,19740,20.55556589999469,0.00201079284957517
104,minus_auc,all,nll,2.2501598233092692,19740,20.55556589999469,0.00201079284957517
104,minus_auc,all,brier,0.7203132055687653,19740,20.55556589999469,0.00201079284957517
104,minus_auc,all,ece15,0.30207236738761123,19740,20.55556589999469,0.00201079284957517
104,minus_auc,affected,accuracy,0.48441926345609065,19740,20.55556589999469,0.00201079284957517
104,minus_auc,affected,macro_f1,0.47832321245080783,19740,20.55556589999469,0.00201079284957517
104,minus_auc,affected,macro_auroc,0.7948975786395232,19740,20.55556589999469,0.00201079284957517
104,minus_auc,affected,macro_auprc,0.5127428754570943,19740,20.55556589999469,0.00201079284957517
104,minus_auc,affected,nll,2.8230570069759957,19740,20.55556589999469,0.00201079284957517
104,minus_auc,affected,brier,0.8428694621464488,19740,20.55556589999469,0.00201079284957517
104,minus_auc,affected,ece15,0.36456586941443486,19740,20.55556589999469,0.00201079284957517
104,minus_auc,unaffected,accuracy,0.5875336667949211,19740,20.55556589999469,0.00201079284957517
104,minus_auc,unaffected,macro_f1,0.5602536208562084,19740,20.55556589999469,0.00201079284957517
104,minus_auc,unaffected,macro_auroc,0.8629057389608138,19740,20.55556589999469,0.00201079284957517
104,minus_auc,unaffected,macro_auprc,0.6403836793006297,19740,20.55556589999469,0.00201079284957517
104,minus_auc,unaffected,nll,1.8611011356710339,19740,20.55556589999469,0.00201079284957517
104,minus_auc,unaffected,brier,0.6370843510633356,19740,20.55556589999469,0.00201079284957517
104,minus_auc,unaffected,ece15,0.2603385454877242,19740,20.55556589999469,0.00201079284957517
105,full,all,accuracy,0.5540788267644363,19740,25.26298840000527,0.0021056370311574608
105,full,all,macro_f1,0.5278089347225615,19740,25.26298840000527,0.0021056370311574608
105,full,all,macro_auroc,0.8386102947276789,19740,25.26298840000527,0.0021056370311574608
105,full,all,macro_auprc,0.5841797952390763,19740,25.26298840000527,0.0021056370311574608
105,full,all,nll,2.0214533947153424,19740,25.26298840000527,0.0021056370311574608
105,full,all,brier,0.6955471028070888,19740,25.26298840000527,0.0021056370311574608
105,full,all,ece15,0.26894681341433935,19740,25.26298840000527,0.0021056370311574608
105,full,affected,accuracy,0.484985835694051,19740,25.26298840000527,0.0021056370311574608
105,full,affected,macro_f1,0.4659212281305476,19740,25.26298840000527,0.0021056370311574608
105,full,affected,macro_auroc,0.8056717725643979,19740,25.26298840000527,0.0021056370311574608
105,full,affected,macro_auprc,0.5249351118889932,19740,25.26298840000527,0.0021056370311574608
105,full,affected,nll,2.5084261835206454,19740,25.26298840000527,0.0021056370311574608
105,full,affected,brier,0.8172819751256748,19740,25.26298840000527,0.0021056370311574608
105,full,affected,ece15,0.3355592476578677,19740,25.26298840000527,0.0021056370311574608
105,full,unaffected,accuracy,0.6010003847633705,19740,25.26298840000527,0.0021056370311574608
105,full,unaffected,macro_f1,0.5657143193507088,19740,25.26298840000527,0.0021056370311574608
105,full,unaffected,macro_auroc,0.8639264273630798,19740,25.26298840000527,0.0021056370311574608
105,full,unaffected,macro_auprc,0.6352409128183963,19740,25.26298840000527,0.0021056370311574608
105,full,unaffected,nll,1.6907465950841931,19740,25.26298840000527,0.0021056370311574608
105,full,unaffected,brier,0.6128760563883491,19740,25.26298840000527,0.0021056370311574608
105,full,unaffected,ece15,0.22370979395129215,19740,25.26298840000527,0.0021056370311574608
105,minus_recovery,all,accuracy,0.5545371219065078,19740,24.849143300001742,0.002070989921359528
105,minus_recovery,all,macro_f1,0.5328260902150862,19740,24.849143300001742,0.002070989921359528
105,minus_recovery,all,macro_auroc,0.8372276519711698,19740,24.849143300001742,0.002070989921359528
105,minus_recovery,all,macro_auprc,0.5847591619552698,19740,24.849143300001742,0.002070989921359528
105,minus_recovery,all,nll,2.1903128311141042,19740,24.849143300001742,0.002070989921359528
105,minus_recovery,all,brier,0.7090136924003642,19740,24.849143300001742,0.002070989921359528
105,minus_recovery,all,ece15,0.2831042920240123,19740,24.849143300001742,0.002070989921359528
105,minus_recovery,affected,accuracy,0.47875354107648727,19740,24.849143300001742,0.002070989921359528
105,minus_recovery,affected,macro_f1,0.46409616212518084,19740,24.849143300001742,0.002070989921359528
105,minus_recovery,affected,macro_auroc,0.8026078335524658,19740,24.849143300001742,0.002070989921359528
105,minus_recovery,affected,macro_auprc,0.5257097370861783,19740,24.849143300001742,0.002070989921359528
105,minus_recovery,affected,nll,2.7799336142213558,19740,24.849143300001742,0.002070989921359528
105,minus_recovery,affected,brier,0.8387710613336399,19740,24.849143300001742,0.002070989921359528
105,minus_recovery,affected,ece15,0.35669861783724666,19740,24.849143300001742,0.002070989921359528
105,minus_recovery,unaffected,accuracy,0.6060023085802232,19740,24.849143300001742,0.002070989921359528
105,minus_recovery,unaffected,macro_f1,0.5737531480166701,19740,24.849143300001742,0.002070989921359528
105,minus_recovery,unaffected,macro_auroc,0.8644735478692627,19740,24.849143300001742,0.002070989921359528
105,minus_recovery,unaffected,macro_auprc,0.6381116675193846,19740,24.849143300001742,0.002070989921359528
105,minus_recovery,unaffected,nll,1.7898970241944052,19740,24.849143300001742,0.002070989921359528
105,minus_recovery,unaffected,brier,0.6208945095734186,19740,24.849143300001742,0.002070989921359528
105,minus_recovery,unaffected,ece15,0.23312577610980922,19740,24.849143300001742,0.002070989921359528
105,minus_brier,all,accuracy,0.5543079743354721,19740,24.45511969999643,0.0018291017441821689
105,minus_brier,all,macro_f1,0.5286317538522899,19740,24.45511969999643,0.0018291017441821689
105,minus_brier,all,macro_auroc,0.8386899480891367,19740,24.45511969999643,0.0018291017441821689
105,minus_brier,all,macro_auprc,0.5865224465682144,19740,24.45511969999643,0.0018291017441821689
105,minus_brier,all,nll,2.1247259642873946,19740,24.45511969999643,0.0018291017441821689
105,minus_brier,all,brier,0.705252218722238,19740,24.45511969999643,0.0018291017441821689
105,minus_brier,all,ece15,0.28052436748193443,19740,24.45511969999643,0.0018291017441821689
105,minus_brier,affected,accuracy,0.484985835694051,19740,24.45511969999643,0.0018291017441821689
105,minus_brier,affected,macro_f1,0.4671852256475357,19740,24.45511969999643,0.0018291017441821689
105,minus_brier,affected,macro_auroc,0.8055800977627703,19740,24.45511969999643,0.0018291017441821689
105,minus_brier,affected,macro_auprc,0.5266813111921145,19740,24.45511969999643,0.0018291017441821689
105,minus_brier,affected,nll,2.6589223459072175,19740,24.45511969999643,0.0018291017441821689
105,minus_brier,affected,brier,0.830098986817456,19740,24.45511969999643,0.0018291017441821689
105,minus_brier,affected,ece15,0.34865689159452745,19740,24.45511969999643,0.0018291017441821689
105,minus_brier,unaffected,accuracy,0.6013851481338977,19740,24.45511969999643,0.0018291017441821689
105,minus_brier,unaffected,macro_f1,0.5663570549015199,19740,24.45511969999643,0.0018291017441821689
105,minus_brier,unaffected,macro_auroc,0.8644168506868692,19740,24.45511969999643,0.0018291017441821689
105,minus_brier,unaffected,macro_auprc,0.6381664157642882,19740,24.45511969999643,0.0018291017441821689
105,minus_brier,unaffected,nll,1.7619492757306465,19740,24.45511969999643,0.0018291017441821689
105,minus_brier,unaffected,brier,0.6204678610123265,19740,24.45511969999643,0.0018291017441821689
105,minus_brier,unaffected,ece15,0.23425508520152763,19740,24.45511969999643,0.0018291017441821689
105,minus_interior,all,accuracy,0.5529330889092575,19740,24.68285090001882,0.0019122823122841852
105,minus_interior,all,macro_f1,0.5261354575108512,19740,24.68285090001882,0.0019122823122841852
105,minus_interior,all,macro_auroc,0.8393041250656422,19740,24.68285090001882,0.0019122823122841852
105,minus_interior,all,macro_auprc,0.5849638474205198,19740,24.68285090001882,0.0019122823122841852
105,minus_interior,all,nll,2.0640924426781004,19740,24.68285090001882,0.0019122823122841852
105,minus_interior,all,brier,0.6992171932955591,19740,24.68285090001882,0.0019122823122841852
105,minus_interior,all,ece15,0.27505742752366286,19740,24.68285090001882,0.0019122823122841852
105,minus_interior,affected,accuracy,0.48215297450424927,19740,24.68285090001882,0.0019122823122841852
105,minus_interior,affected,macro_f1,0.46211169042742334,19740,24.68285090001882,0.0019122823122841852
105,minus_interior,affected,macro_auroc,0.8055270800594886,19740,24.68285090001882,0.0019122823122841852
105,minus_interior,affected,macro_auprc,0.5255808229612354,19740,24.68285090001882,0.0019122823122841852
105,minus_interior,affected,nll,2.574552037257343,19740,24.68285090001882,0.0019122823122841852
105,minus_interior,affected,brier,0.8212096930891042,19740,24.68285090001882,0.0019122823122841852
105,minus_interior,affected,ece15,0.34361238553909,19740,24.68285090001882,0.0019122823122841852
105,minus_interior,unaffected,accuracy,0.6010003847633705,19740,24.68285090001882,0.0019122823122841852
105,minus_interior,unaffected,macro_f1,0.5655420067182452,19740,24.68285090001882,0.0019122823122841852
105,minus_interior,unaffected,macro_auroc,0.8651561930131795,19740,24.68285090001882,0.0019122823122841852
105,minus_interior,unaffected,macro_auprc,0.6356447345706197,19740,24.68285090001882,0.0019122823122841852
105,minus_interior,unaffected,nll,1.7174355806417925,19740,24.68285090001882,0.0019122823122841852
105,minus_interior,unaffected,brier,0.6163711901652755,19740,24.68285090001882,0.0019122823122841852
105,minus_interior,unaffected,ece15,0.22850123865414507,19740,24.68285090001882,0.0019122823122841852
105,minus_auc,all,accuracy,0.5549954170485792,19740,21.379981400008546,0.001780889088251243
105,minus_auc,all,macro_f1,0.5297157255763344,19740,21.379981400008546,0.001780889088251243
105,minus_auc,all,macro_auroc,0.8379308936381724,19740,21.379981400008546,0.001780889088251243
105,minus_auc,all,macro_auprc,0.585104747401492,19740,21.379981400008546,0.001780889088251243
105,minus_auc,all,nll,2.09046286575487,19740,21.379981400008546,0.001780889088251243
105,minus_auc,all,brier,0.6996549377536525,19740,21.379981400008546,0.001780889088251243
105,minus_auc,all,ece15,0.273524105671783,19740,21.379981400008546,0.001780889088251243
105,minus_auc,affected,accuracy,0.48441926345609065,19740,21.379981400008546,0.001780889088251243
105,minus_auc,affected,macro_f1,0.4679507436996239,19740,21.379981400008546,0.001780889088251243
105,minus_auc,affected,macro_auroc,0.8048844035278749,19740,21.379981400008546,0.001780889088251243
105,minus_auc,affected,macro_auprc,0.5262422759447282,19740,21.379981400008546,0.001780889088251243
105,minus_auc,affected,nll,2.599594042880614,19740,21.379981400008546,0.001780889088251243
105,minus_auc,affected,brier,0.8257767969331129,19740,21.379981400008546,0.001780889088251243
105,minus_auc,affected,ece15,0.34278183702706616,19740,21.379981400008546,0.001780889088251243
105,minus_auc,unaffected,accuracy,0.6029242016160061,19740,21.379981400008546,0.001780889088251243
105,minus_auc,unaffected,macro_f1,0.5676321494621911,19740,21.379981400008546,0.001780889088251243
105,minus_auc,unaffected,macro_auroc,0.863288744409595,19740,21.379981400008546,0.001780889088251243
105,minus_auc,unaffected,macro_auprc,0.6365135122073339,19740,21.379981400008546,0.001780889088251243
105,minus_auc,unaffected,nll,1.7447081417737476,19740,21.379981400008546,0.001780889088251243
105,minus_auc,unaffected,brier,0.6140046563178125,19740,21.379981400008546,0.001780889088251243
105,minus_auc,unaffected,ece15,0.2264906682615878,19740,21.379981400008546,0.001780889088251243
106,full,all,accuracy,0.5497250229147571,19740,15.366134400013834,0.0020206003669349733
106,full,all,macro_f1,0.5332138848381557,19740,15.366134400013834,0.0020206003669349733
106,full,all,macro_auroc,0.8424025932023942,19740,15.366134400013834,0.0020206003669349733
106,full,all,macro_auprc,0.5979638554205823,19740,15.366134400013834,0.0020206003669349733
106,full,all,nll,2.3702303327913565,19740,15.366134400013834,0.0020206003669349733
106,full,all,brier,0.7122521870049177,19740,15.366134400013834,0.0020206003669349733
106,full,all,ece15,0.30530369899805043,19740,15.366134400013834,0.0020206003669349733
106,full,affected,accuracy,0.4889518413597734,19740,15.366134400013834,0.0020206003669349733
106,full,affected,macro_f1,0.477539089178419,19740,15.366134400013834,0.0020206003669349733
106,full,affected,macro_auroc,0.8086923271334379,19740,15.366134400013834,0.0020206003669349733
106,full,affected,macro_auprc,0.5375575118422012,19740,15.366134400013834,0.0020206003669349733
106,full,affected,nll,2.980864896084833,19740,15.366134400013834,0.0020206003669349733
106,full,affected,brier,0.8316516871576496,19740,15.366134400013834,0.0020206003669349733
106,full,affected,ece15,0.3722388459839159,19740,15.366134400013834,0.0020206003669349733
106,full,unaffected,accuracy,0.5909965371296653,19740,15.366134400013834,0.0020206003669349733
106,full,unaffected,macro_f1,0.5690780016170821,19740,15.366134400013834,0.0020206003669349733
106,full,unaffected,macro_auroc,0.867553427646136,19740,15.366134400013834,0.0020206003669349733
106,full,unaffected,macro_auprc,0.6478359102459513,19740,15.366134400013834,0.0020206003669349733
106,full,unaffected,nll,1.9555439133173336,19740,15.366134400013834,0.0020206003669349733
106,full,unaffected,brier,0.6311671089866138,19740,15.366134400013834,0.0020206003669349733
106,full,unaffected,ece15,0.26062405366262775,19740,15.366134400013834,0.0020206003669349733
106,minus_recovery,all,accuracy,0.5494958753437214,19740,15.194425900001079,0.00165357470203372
106,minus_recovery,all,macro_f1,0.5341953024068098,19740,15.194425900001079,0.00165357470203372
106,minus_recovery,all,macro_auroc,0.8396098817493588,19740,15.194425900001079,0.00165357470203372
106,minus_recovery,all,macro_auprc,0.5912513934836209,19740,15.194425900001079,0.00165357470203372
106,minus_recovery,all,nll,2.5985122799241243,19740,15.194425900001079,0.00165357470203372
106,minus_recovery,all,brier,0.7313904228864813,19740,15.194425900001079,0.00165357470203372
106,minus_recovery,all,ece15,0.31766323192774104,19740,15.194425900001079,0.00165357470203372
106,minus_recovery,affected,accuracy,0.47932011331444757,19740,15.194425900001079,0.00165357470203372
106,minus_recovery,affected,macro_f1,0.4692780187210041,19740,15.194425900001079,0.00165357470203372
106,minus_recovery,affected,macro_auroc,0.799679067149626,19740,15.194425900001079,0.00165357470203372
106,minus_recovery,affected,macro_auprc,0.5227789063648307,19740,15.194425900001079,0.00165357470203372
106,minus_recovery,affected,nll,3.450116162969688,19740,15.194425900001079,0.00165357470203372
106,minus_recovery,affected,brier,0.8756483307996253,19740,15.194425900001079,0.00165357470203372
106,minus_recovery,affected,ece15,0.3993952170985279,19740,15.194425900001079,0.00165357470203372
106,minus_recovery,unaffected,accuracy,0.5971527510580993,19740,15.194425900001079,0.00165357470203372
106,minus_recovery,unaffected,macro_f1,0.5755657282088512,19740,15.194425900001079,0.00165357470203372
106,minus_recovery,unaffected,macro_auroc,0.8702883878795147,19740,15.194425900001079,0.00165357470203372
106,minus_recovery,unaffected,macro_auprc,0.6495260374147825,19740,15.194425900001079,0.00165357470203372
106,minus_recovery,unaffected,nll,2.0201818245276555,19740,15.194425900001079,0.00165357470203372
106,minus_recovery,unaffected,brier,0.6334238174741308,19740,15.194425900001079,0.00165357470203372
106,minus_recovery,unaffected,ece15,0.262470125762166,19740,15.194425900001079,0.00165357470203372
106,minus_brier,all,accuracy,0.5510999083409716,19740,15.172409399994649,0.0015987626058271446
106,minus_brier,all,macro_f1,0.5352528626600203,19740,15.172409399994649,0.0015987626058271446
106,minus_brier,all,macro_auroc,0.8422849917277863,19740,15.172409399994649,0.0015987626058271446
106,minus_brier,all,macro_auprc,0.5973103537384928,19740,15.172409399994649,0.0015987626058271446
106,minus_brier,all,nll,2.4385585392395046,19740,15.172409399994649,0.0015987626058271446
106,minus_brier,all,brier,0.719152164436736,19740,15.172409399994649,0.0015987626058271446
106,minus_brier,all,ece15,0.30947912696110447,19740,15.172409399994649,0.0015987626058271446
106,minus_brier,affected,accuracy,0.49461756373937676,19740,15.172409399994649,0.0015987626058271446
106,minus_brier,affected,macro_f1,0.48342905663859087,19740,15.172409399994649,0.0015987626058271446
106,minus_brier,affected,macro_auroc,0.8083113579612385,19740,15.172409399994649,0.0015987626058271446
106,minus_brier,affected,macro_auprc,0.5365271030089293,19740,15.172409399994649,0.0015987626058271446
106,minus_brier,affected,nll,3.0798363281739753,19740,15.172409399994649,0.0015987626058271446
106,minus_brier,affected,brier,0.839904708649463,19740,15.172409399994649,0.0015987626058271446
106,minus_brier,affected,ece15,0.3715614957275877,19740,15.172409399994649,0.0015987626058271446
106,minus_brier,unaffected,accuracy,0.5894574836475568,19740,15.172409399994649,0.0015987626058271446
106,minus_brier,unaffected,macro_f1,0.5684134470460624,19740,15.172409399994649,0.0015987626058271446
106,minus_brier,unaffected,macro_auroc,0.8676037852012276,19740,15.172409399994649,0.0015987626058271446
106,minus_brier,unaffected,macro_auprc,0.6472105108335632,19740,15.172409399994649,0.0015987626058271446
106,minus_brier,unaffected,nll,2.003062080036219,19740,15.172409399994649,0.0015987626058271446
106,minus_brier,unaffected,brier,0.6371482242537951,19740,15.172409399994649,0.0015987626058271446
106,minus_brier,unaffected,ece15,0.26744155850076545,19740,15.172409399994649,0.0015987626058271446
106,minus_interior,all,accuracy,0.5515582034830431,19740,15.36781989998417,0.0016459211749050298
106,minus_interior,all,macro_f1,0.5349720601041416,19740,15.36781989998417,0.0016459211749050298
106,minus_interior,all,macro_auroc,0.8427289286461085,19740,15.36781989998417,0.0016459211749050298
106,minus_interior,all,macro_auprc,0.5983580688216822,19740,15.36781989998417,0.0016459211749050298
106,minus_interior,all,nll,2.373687974905521,19740,15.36781989998417,0.0016459211749050298
106,minus_interior,all,brier,0.7116039666860979,19740,15.36781989998417,0.0016459211749050298
106,minus_interior,all,ece15,0.30442068817334694,19740,15.36781989998417,0.0016459211749050298
106,minus_interior,affected,accuracy,0.4912181303116147,19740,15.36781989998417,0.0016459211749050298
106,minus_interior,affected,macro_f1,0.47993546272478915,19740,15.36781989998417,0.0016459211749050298
106,minus_interior,affected,macro_auroc,0.8090749348220755,19740,15.36781989998417,0.0016459211749050298
106,minus_interior,affected,macro_auprc,0.538353625252506,19740,15.36781989998417,0.0016459211749050298
106,minus_interior,affected,nll,2.987550868311915,19740,15.36781989998417,0.0016459211749050298
106,minus_interior,affected,brier,0.8306557304449533,19740,15.36781989998417,0.0016459211749050298
106,minus_interior,affected,ece15,0.3699609027537003,19740,15.36781989998417,0.0016459211749050298
106,minus_interior,unaffected,accuracy,0.5925355906117737,19740,15.36781989998417,0.0016459211749050298
106,minus_interior,unaffected,macro_f1,0.5702680346693411,19740,15.36781989998417,0.0016459211749050298
106,minus_interior,unaffected,macro_auroc,0.8679272230812525,19740,15.36781989998417,0.0016459211749050298
106,minus_interior,unaffected,macro_auprc,0.6482684881630472,19740,15.36781989998417,0.0016459211749050298
106,minus_interior,unaffected,nll,1.9568091727268808,19740,15.36781989998417,0.0016459211749050298
106,minus_interior,unaffected,brier,0.6307550390083835,19740,15.36781989998417,0.0016459211749050298
106,minus_interior,unaffected,ece15,0.26011423597477085,19740,15.36781989998417,0.0016459211749050298
106,minus_auc,all,accuracy,0.5467461044912924,19740,13.861516999982996,0.001718881763547734
106,minus_auc,all,macro_f1,0.5310256592436792,19740,13.861516999982996,0.001718881763547734
106,minus_auc,all,macro_auroc,0.8414201806671215,19740,13.861516999982996,0.001718881763547734
106,minus_auc,all,macro_auprc,0.5965915532010414,19740,13.861516999982996,0.001718881763547734
