method,seed,subset,metric,value,n
RO-PDRF-CRA,107,unaffected,accuracy,0.6206233166602539,2599
RO-PDRF-CRA,107,unaffected,macro_f1,0.5850704702599703,2599
RO-PDRF-CRA,107,unaffected,macro_auroc,0.8775025952316072,2599
RO-PDRF-CRA,107,unaffected,macro_auprc,0.6769110175623808,2599
RO-PDRF-CRA,107,unaffected,nll,1.5258002129034407,2599
RO-PDRF-CRA,107,unaffected,brier,0.5517808464616053,2599
RO-PDRF-CRA,107,unaffected,ece15,0.1864249745255573,2599
RO-PDRF-ECA,107,all,accuracy,0.5657653528872594,4364
RO-PDRF-ECA,107,all,macro_f1,0.536804936743322,4364
RO-PDRF-ECA,107,all,macro_auroc,0.8452619812834109,4364
RO-PDRF-ECA,107,all,macro_auprc,0.6075236327925367,4364
RO-PDRF-ECA,107,all,nll,1.7624291484621688,4364
RO-PDRF-ECA,107,all,brier,0.6459878232305436,4364
RO-PDRF-ECA,107,all,ece15,0.2296207951847891,4364
RO-PDRF-ECA,107,affected,accuracy,0.49008498583569404,1765
RO-PDRF-ECA,107,affected,macro_f1,0.47200013793386236,1765
RO-PDRF-ECA,107,affected,macro_auroc,0.809832591741145,1765
RO-PDRF-ECA,107,affected,macro_auprc,0.5428714265749487,1765
RO-PDRF-ECA,107,affected,nll,2.1873687579235286,1765
RO-PDRF-ECA,107,affected,brier,0.7723584410773128,1765
RO-PDRF-ECA,107,affected,ece15,0.30640806353125966,1765
RO-PDRF-ECA,107,unaffected,accuracy,0.6171604463255098,2599
RO-PDRF-ECA,107,unaffected,macro_f1,0.5795124340257366,2599
RO-PDRF-ECA,107,unaffected,macro_auroc,0.8731318231618964,2599
RO-PDRF-ECA,107,unaffected,macro_auprc,0.6640046280074853,2599
RO-PDRF-ECA,107,unaffected,nll,1.4738495368041078,2599
RO-PDRF-ECA,107,unaffected,brier,0.560168607955612,2599
RO-PDRF-ECA,107,unaffected,ece15,0.17747404943204192,2599
RO-PDRF-CRA,108,all,accuracy,0.5728689275893676,4364
RO-PDRF-CRA,108,all,macro_f1,0.5520558402201546,4364
RO-PDRF-CRA,108,all,macro_auroc,0.8457988210110021,4364
RO-PDRF-CRA,108,all,macro_auprc,0.5976561130090343,4364
RO-PDRF-CRA,108,all,nll,2.21680979182096,4364
RO-PDRF-CRA,108,all,brier,0.687290614658959,4364
RO-PDRF-CRA,108,all,ece15,0.2868385572194725,4364
RO-PDRF-CRA,108,affected,accuracy,0.5161473087818697,1765
RO-PDRF-CRA,108,affected,macro_f1,0.5093019133360445,1765
RO-PDRF-CRA,108,affected,macro_auroc,0.8152658702415542,1765
RO-PDRF-CRA,108,affected,macro_auprc,0.5440220950261381,1765
RO-PDRF-CRA,108,affected,nll,2.641129341521797,1765
RO-PDRF-CRA,108,affected,brier,0.7896360087018995,1765
RO-PDRF-CRA,108,affected,ece15,0.33960536034519206,1765
RO-PDRF-CRA,108,unaffected,accuracy,0.611388995767603,2599
RO-PDRF-CRA,108,unaffected,macro_f1,0.5791061876147112,2599
RO-PDRF-CRA,108,unaffected,macro_auroc,0.8675842398346826,2599
RO-PDRF-CRA,108,unaffected,macro_auprc,0.6407482127135934,2599
RO-PDRF-CRA,108,unaffected,nll,1.9286512673030782,2599
RO-PDRF-CRA,108,unaffected,brier,0.6177871054301057,2599
RO-PDRF-CRA,108,unaffected,ece15,0.25166051990484084,2599
RO-PDRF-ECA,108,all,accuracy,0.5708065994500459,4364
RO-PDRF-ECA,108,all,macro_f1,0.549142555863031,4364
RO-PDRF-ECA,108,all,macro_auroc,0.8471653206068593,4364
RO-PDRF-ECA,108,all,macro_auprc,0.6029900158476483,4364
RO-PDRF-ECA,108,all,nll,2.253283710322973,4364
RO-PDRF-ECA,108,all,brier,0.6999722665038516,4364
RO-PDRF-ECA,108,all,ece15,0.29238956224251844,4364
RO-PDRF-ECA,108,affected,accuracy,0.5127478753541076,1765
RO-PDRF-ECA,108,affected,macro_f1,0.5064605107119317,1765
RO-PDRF-ECA,108,affected,macro_auroc,0.816127629497303,1765
RO-PDRF-ECA,108,affected,macro_auprc,0.5494276544977484,1765
RO-PDRF-ECA,108,affected,nll,2.680146088919047,1765
RO-PDRF-ECA,108,affected,brier,0.7983756317420835,1765
RO-PDRF-ECA,108,affected,ece15,0.3462016833909173,1765
RO-PDRF-ECA,108,unaffected,accuracy,0.6102347056560216,2599
RO-PDRF-ECA,108,unaffected,macro_f1,0.5766708087389015,2599
RO-PDRF-ECA,108,unaffected,macro_auroc,0.8690453851245664,2599
RO-PDRF-ECA,108,unaffected,macro_auprc,0.6457518828494787,2599
RO-PDRF-ECA,108,unaffected,nll,1.9633983320151358,2599
RO-PDRF-ECA,108,unaffected,brier,0.633145818006168,2599
RO-PDRF-ECA,108,unaffected,ece15,0.25584530820063145,2599
RO-PDRF-CRA,109,all,accuracy,0.577910174152154,4364
RO-PDRF-CRA,109,all,macro_f1,0.557328068772626,4364
RO-PDRF-CRA,109,all,macro_auroc,0.8460051959114104,4364
RO-PDRF-CRA,109,all,macro_auprc,0.5955234755400358,4364
RO-PDRF-CRA,109,all,nll,2.2956750381984055,4364
RO-PDRF-CRA,109,all,brier,0.6860666311346862,4364
RO-PDRF-CRA,109,all,ece15,0.2865056186969077,4364
RO-PDRF-CRA,109,affected,accuracy,0.509915014164306,1765
RO-PDRF-CRA,109,affected,macro_f1,0.5030550224576043,1765
RO-PDRF-CRA,109,affected,macro_auroc,0.8114024807671792,1765
