held_out_building,seed,method,regime,metric,value
office,102,EF-PD,target_norm,class_2_auroc,0.9411848142454522
office,102,EF-PD,target_norm,class_2_auprc,0.5100147833474409
office,102,EF-PD,target_norm,brier,0.1242879594080205
office,102,EF-PD,target_norm,ece15,0.05170178184854884
office,102,EF-PD,target_norm,reversed_auroc,0.05881512995551952
office,102,EF-PD,target_norm,recall_return_air_temperature_fault,0.7039577082440348
office,102,EF-PD,target_norm,recall_supply_air_temperature_fault,0.7458777885548011
office,102,EF-PD,target_norm,selective_error_at_0.5,0.004316027371460862
office,102,EF-PD,target_norm,selective_error_at_0.8,0.02682819167198003
office,102,EF-PD,target_norm,selective_error_at_1,0.0701393684474857
office,102,EF-PD,target_norm,parameters,12354.0
office,102,EF-PD,target_norm,train_seconds,17.45127119999961
office,102,EF-PD,target_norm,epochs,12.0
office,102,EF-PD,target_norm,inference_ms_per_observation,0.0002958417037987632
office,102,EF-PD,coral_adapt,accuracy,0.9323717747504552
office,102,EF-PD,coral_adapt,macro_f1,0.6677899079457291
office,102,EF-PD,coral_adapt,macro_auroc,0.8494568240991227
office,102,EF-PD,coral_adapt,macro_auprc,0.6543444165030577
office,102,EF-PD,coral_adapt,nll,0.4364120736410142
office,102,EF-PD,coral_adapt,class_1_precision,0.9549501453751006
office,102,EF-PD,coral_adapt,class_1_recall,0.9737609085274953
office,102,EF-PD,coral_adapt,class_1_f1,0.9642637960490305
office,102,EF-PD,coral_adapt,class_1_auroc,0.8494572381592012
office,102,EF-PD,coral_adapt,class_1_auprc,0.9885424250868885
office,102,EF-PD,coral_adapt,class_2_precision,0.4482212046495245
office,102,EF-PD,coral_adapt,class_2_recall,0.31693648816936487
office,102,EF-PD,coral_adapt,class_2_f1,0.3713160198424278
office,102,EF-PD,coral_adapt,class_2_auroc,0.8494564100390442
office,102,EF-PD,coral_adapt,class_2_auprc,0.320146407919227
office,102,EF-PD,coral_adapt,brier,0.125970563212325
office,102,EF-PD,coral_adapt,ece15,0.05111339885966687
office,102,EF-PD,coral_adapt,reversed_auroc,0.15054120676881638
office,102,EF-PD,coral_adapt,recall_return_air_temperature_fault,0.3066152307472496
office,102,EF-PD,coral_adapt,recall_supply_air_temperature_fault,0.38700290979631424
office,102,EF-PD,coral_adapt,selective_error_at_0.5,0.0039707451817440065
office,102,EF-PD,coral_adapt,selective_error_at_0.8,0.03638236303889353
office,102,EF-PD,coral_adapt,selective_error_at_1,0.06762822524954482
office,102,EF-PD,coral_adapt,parameters,12354.0
office,102,EF-PD,coral_adapt,train_seconds,17.45127119999961
office,102,EF-PD,coral_adapt,epochs,12.0
office,102,EF-PD,coral_adapt,inference_ms_per_observation,0.00033494177287977635
office,102,RO-PDRF-NOQ,source_norm,accuracy,0.9218563626090778
office,102,RO-PDRF-NOQ,source_norm,macro_f1,0.6777177740290166
office,102,RO-PDRF-NOQ,source_norm,macro_auroc,0.8852939507407849
office,102,RO-PDRF-NOQ,source_norm,macro_auprc,0.6726311457349956
office,102,RO-PDRF-NOQ,source_norm,nll,0.25030380456708784
office,102,RO-PDRF-NOQ,source_norm,class_1_precision,0.9600729767449682
office,102,RO-PDRF-NOQ,source_norm,class_1_recall,0.956374265087687
office,102,RO-PDRF-NOQ,source_norm,class_1_f1,0.9582200516899942
office,102,RO-PDRF-NOQ,source_norm,class_1_auroc,0.8852939465688949
office,102,RO-PDRF-NOQ,source_norm,class_1_auprc,0.9917024796388824
office,102,RO-PDRF-NOQ,source_norm,class_2_precision,0.38645465253239103
office,102,RO-PDRF-NOQ,source_norm,class_2_recall,0.4085927770859278
office,102,RO-PDRF-NOQ,source_norm,class_2_f1,0.39721549636803877
office,102,RO-PDRF-NOQ,source_norm,class_2_auroc,0.8852939549126747
office,102,RO-PDRF-NOQ,source_norm,class_2_auprc,0.35355981183110885
office,102,RO-PDRF-NOQ,source_norm,brier,0.12667941988276873
office,102,RO-PDRF-NOQ,source_norm,ece15,0.04400078866669846
office,102,RO-PDRF-NOQ,source_norm,reversed_auroc,0.11470605134516021
office,102,RO-PDRF-NOQ,source_norm,recall_return_air_temperature_fault,0.37476782397485353
office,102,RO-PDRF-NOQ,source_norm,recall_supply_air_temperature_fault,0.6382153249272551
office,102,RO-PDRF-NOQ,source_norm,selective_error_at_0.5,1.5694644987185313e-05
office,102,RO-PDRF-NOQ,source_norm,selective_error_at_0.8,0.031330619451665154
office,102,RO-PDRF-NOQ,source_norm,selective_error_at_1,0.07814363739092223
office,102,RO-PDRF-NOQ,source_norm,parameters,15055.0
office,102,RO-PDRF-NOQ,source_norm,train_seconds,62.58078150000074
office,102,RO-PDRF-NOQ,source_norm,epochs,12.0
office,102,RO-PDRF-NOQ,source_norm,inference_ms_per_observation,0.0007099551133401561
office,102,RO-PDRF-NOQ,target_norm,accuracy,0.9229863770481511
office,102,RO-PDRF-NOQ,target_norm,macro_f1,0.5335442596583192
office,102,RO-PDRF-NOQ,target_norm,macro_auroc,0.7679691240197127
office,102,RO-PDRF-NOQ,target_norm,macro_auprc,0.5803964179063354
office,102,RO-PDRF-NOQ,target_norm,nll,0.2885531553052714
office,102,RO-PDRF-NOQ,target_norm,class_1_precision,0.9402256001542565
office,102,RO-PDRF-NOQ,target_norm,class_1_recall,0.9801175859700842
office,102,RO-PDRF-NOQ,target_norm,class_1_f1,0.959757247713946
office,102,RO-PDRF-NOQ,target_norm,class_1_auroc,0.7679691091573547
office,102,RO-PDRF-NOQ,target_norm,class_1_auprc,0.9808943323483282
office,102,RO-PDRF-NOQ,target_norm,class_2_precision,0.199055330634278
office,102,RO-PDRF-NOQ,target_norm,class_2_recall,0.07347447073474471
office,102,RO-PDRF-NOQ,target_norm,class_2_f1,0.10733127160269237
office,102,RO-PDRF-NOQ,target_norm,class_2_auroc,0.7679691388820707
office,102,RO-PDRF-NOQ,target_norm,class_2_auprc,0.17989850346434255
office,102,RO-PDRF-NOQ,target_norm,brier,0.1275160351543434
office,102,RO-PDRF-NOQ,target_norm,ece15,0.05202666946189074
office,102,RO-PDRF-NOQ,target_norm,reversed_auroc,0.23203087571954412
office,102,RO-PDRF-NOQ,target_norm,recall_return_air_temperature_fault,0.05386483783397628
office,102,RO-PDRF-NOQ,target_norm,recall_supply_air_temperature_fault,0.20659553831231814
office,102,RO-PDRF-NOQ,target_norm,selective_error_at_0.5,0.008145520748320645
office,102,RO-PDRF-NOQ,target_norm,selective_error_at_0.8,0.04129677767423612
office,102,RO-PDRF-NOQ,target_norm,selective_error_at_1,0.07701362295184888
office,102,RO-PDRF-NOQ,target_norm,parameters,15055.0
office,102,RO-PDRF-NOQ,target_norm,train_seconds,62.58078150000074
office,102,RO-PDRF-NOQ,target_norm,epochs,12.0
office,102,RO-PDRF-NOQ,target_norm,inference_ms_per_observation,0.0005991163915360198
office,102,RO-PDRF-NOQ,coral_adapt,accuracy,0.9381238621382384
office,102,RO-PDRF-NOQ,coral_adapt,macro_f1,0.6647957820040971
office,102,RO-PDRF-NOQ,coral_adapt,macro_auroc,0.855975726265028
office,102,RO-PDRF-NOQ,coral_adapt,macro_auprc,0.6640536177397928
office,102,RO-PDRF-NOQ,coral_adapt,nll,0.2176032211894505
office,102,RO-PDRF-NOQ,coral_adapt,class_1_precision,0.9529492043119064
office,102,RO-PDRF-NOQ,coral_adapt,class_1_recall,0.9824709803855882
office,102,RO-PDRF-NOQ,coral_adapt,class_1_f1,0.9674849383306598
office,102,RO-PDRF-NOQ,coral_adapt,class_1_auroc,0.855975717660505
office,102,RO-PDRF-NOQ,coral_adapt,class_1_auprc,0.9888764225584676
office,102,RO-PDRF-NOQ,coral_adapt,class_2_precision,0.5167397829600554
office,102,RO-PDRF-NOQ,coral_adapt,class_2_recall,0.2787048567870486
office,102,RO-PDRF-NOQ,coral_adapt,class_2_f1,0.36210662567753416
office,102,RO-PDRF-NOQ,coral_adapt,class_2_auroc,0.8559757348695511
office,102,RO-PDRF-NOQ,coral_adapt,class_2_auprc,0.3392308129211179
office,102,RO-PDRF-NOQ,coral_adapt,brier,0.10480530891178434
office,102,RO-PDRF-NOQ,coral_adapt,ece15,0.03304101097916054
office,102,RO-PDRF-NOQ,coral_adapt,reversed_auroc,0.14402427451720126
office,102,RO-PDRF-NOQ,coral_adapt,recall_return_air_temperature_fault,0.26303757679668527
office,102,RO-PDRF-NOQ,coral_adapt,recall_supply_air_temperature_fault,0.3850630455868089
office,102,RO-PDRF-NOQ,coral_adapt,selective_error_at_0.5,0.003907966601795487
office,102,RO-PDRF-NOQ,coral_adapt,selective_error_at_0.8,0.034155672176173435
office,102,RO-PDRF-NOQ,coral_adapt,selective_error_at_1,0.061876137861761604
office,102,RO-PDRF-NOQ,coral_adapt,parameters,15055.0
office,102,RO-PDRF-NOQ,coral_adapt,train_seconds,62.58078150000074
office,102,RO-PDRF-NOQ,coral_adapt,epochs,12.0
office,102,RO-PDRF-NOQ,coral_adapt,inference_ms_per_observation,0.000667811067866846
office,102,GroupDRO-EF-PD,source_only,accuracy,0.98747567330027
office,102,GroupDRO-EF-PD,source_only,macro_f1,0.9472818421644169
office,102,GroupDRO-EF-PD,source_only,macro_auroc,0.9950020706132844
office,102,GroupDRO-EF-PD,source_only,macro_auprc,0.944724976936827
office,102,GroupDRO-EF-PD,source_only,nll,0.05382756542374428
office,102,GroupDRO-EF-PD,source_only,class_1_precision,0.9937384744341995
office,102,GroupDRO-EF-PD,source_only,class_1_recall,0.9928895663389223
office,102,GroupDRO-EF-PD,source_only,class_1_f1,0.9933138390126601
office,102,GroupDRO-EF-PD,source_only,class_1_auroc,0.9950020487108621
office,102,GroupDRO-EF-PD,source_only,class_1_auprc,0.9996678142917326
office,102,GroupDRO-EF-PD,source_only,class_2_precision,0.8955976389572061
office,102,GroupDRO-EF-PD,source_only,class_2_recall,0.9069738480697385
office,102,GroupDRO-EF-PD,source_only,class_2_f1,0.9012498453161737
office,102,GroupDRO-EF-PD,source_only,class_2_auroc,0.9950020925157067
office,102,GroupDRO-EF-PD,source_only,class_2_auprc,0.8897821395819214
office,102,GroupDRO-EF-PD,source_only,brier,0.020668609026978067
office,102,GroupDRO-EF-PD,source_only,ece15,0.002919772492416625
office,102,GroupDRO-EF-PD,source_only,reversed_auroc,0.00499789705456851
office,102,GroupDRO-EF-PD,source_only,recall_return_air_temperature_fault,0.9039862837548222
office,102,GroupDRO-EF-PD,source_only,recall_supply_air_temperature_fault,0.92725509214355
office,102,GroupDRO-EF-PD,source_only,selective_error_at_0.5,1.5694644987185313e-05
office,102,GroupDRO-EF-PD,source_only,selective_error_at_0.8,0.0033253224778067025
office,102,GroupDRO-EF-PD,source_only,selective_error_at_1,0.012524326699730026
office,102,GroupDRO-EF-PD,source_only,train_seconds,20.174146399993333
office,102,GroupDRO-EF-PD,source_only,parameters,12354.0
office,102,GroupDRO-EF-PD,source_only,epochs,12.0
office,102,GroupDRO-EF-PD,source_only,inference_ms_per_observation,0.00023106598035754173
office,102,HGB-current,source_only,accuracy,0.9824533869043882
office,102,HGB-current,source_only,macro_f1,0.9233482372791411
office,102,HGB-current,source_only,macro_auroc,0.9920006075106159
office,102,HGB-current,source_only,macro_auprc,0.9557162909655029
office,102,HGB-current,source_only,nll,0.05958764367194111
office,102,HGB-current,source_only,class_1_precision,0.9884766113566247
office,102,HGB-current,source_only,class_1_recall,0.9928476909934507
office,102,HGB-current,source_only,class_1_f1,0.9906573295672957
office,102,HGB-current,source_only,class_1_auroc,0.9920006075106159
office,102,HGB-current,source_only,class_1_auprc,0.9994517585060804
office,102,HGB-current,source_only,class_2_precision,0.8861636896827513
office,102,HGB-current,source_only,class_2_recall,0.8278953922789539
office,102,HGB-current,source_only,class_2_f1,0.8560391449909863
office,102,HGB-current,source_only,class_2_auroc,0.9920006075106159
office,102,HGB-current,source_only,class_2_auprc,0.9119808234249255
office,102,HGB-current,source_only,brier,0.028160484455132306
office,102,HGB-current,source_only,ece15,0.010244619547287483
office,102,HGB-current,source_only,reversed_auroc,0.007999392489384048
office,102,HGB-current,source_only,recall_return_air_temperature_fault,0.8102586083726246
office,102,HGB-current,source_only,recall_supply_air_temperature_fault,0.9476236663433559
office,102,HGB-current,source_only,selective_error_at_0.5,0.0
office,102,HGB-current,source_only,selective_error_at_0.8,0.0006670263377310803
office,102,HGB-current,source_only,selective_error_at_1,0.017546613095611785
office,102,HGB-current,source_only,train_seconds,2.3149035000096774
office,102,HGB-current,source_only,parameters,
office,102,HGB-current,source_only,epochs,
office,102,HGB-current,source_only,inference_ms_per_observation,
office,103,EF-PD,source_norm,accuracy,0.9367898173143323
office,103,EF-PD,source_norm,macro_f1,0.8135087166219557
office,103,EF-PD,source_norm,macro_auroc,0.992968077396819
office,103,EF-PD,source_norm,macro_auprc,0.9495393775203382
office,103,EF-PD,source_norm,nll,0.14375865708510818
office,103,EF-PD,source_norm,class_1_precision,0.9986922132946372
office,103,EF-PD,source_norm,class_1_recall,0.9337615785330229
office,103,EF-PD,source_norm,class_1_f1,0.9651360581022416
office,103,EF-PD,source_norm,class_1_auroc,0.9929680734856722
office,103,EF-PD,source_norm,class_1_auprc,0.999525354440268
office,103,EF-PD,source_norm,class_2_precision,0.49920851009941114
office,103,EF-PD,source_norm,class_2_recall,0.9818181818181818
office,103,EF-PD,source_norm,class_2_f1,0.6618813751416698
office,103,EF-PD,source_norm,class_2_auroc,0.992968081307966
office,103,EF-PD,source_norm,class_2_auprc,0.8995534006004084
office,103,EF-PD,source_norm,brier,0.08395214671689481
office,103,EF-PD,source_norm,ece15,0.02721715075603439
office,103,EF-PD,source_norm,reversed_auroc,0.007031917649061579
office,103,EF-PD,source_norm,recall_return_air_temperature_fault,0.9809972853264752
office,103,EF-PD,source_norm,recall_supply_air_temperature_fault,0.9873908826382153
office,103,EF-PD,source_norm,selective_error_at_0.5,0.004629920271203458
office,103,EF-PD,source_norm,selective_error_at_0.8,0.005032125165530421
office,103,EF-PD,source_norm,selective_error_at_1,0.06321018268566769
office,103,EF-PD,source_norm,parameters,12354.0
office,103,EF-PD,source_norm,train_seconds,19.717932800005656
office,103,EF-PD,source_norm,epochs,12.0
office,103,EF-PD,source_norm,inference_ms_per_observation,0.0002680637516075033
office,103,EF-PD,target_norm,accuracy,0.9389635256450499
office,103,EF-PD,target_norm,macro_f1,0.7729683275072521
office,103,EF-PD,target_norm,macro_auroc,0.9532828231838517
office,103,EF-PD,target_norm,macro_auprc,0.7948250674433541
office,103,EF-PD,target_norm,nll,0.2195061587281995
office,103,EF-PD,target_norm,class_1_precision,0.9770501051335966
office,103,EF-PD,target_norm,class_1_recall,0.9573457731026281
office,103,EF-PD,target_norm,class_1_f1,0.9670975820233845
office,103,EF-PD,target_norm,class_1_auroc,0.9532826005092252
office,103,EF-PD,target_norm,class_1_auprc,0.9966759409950026
office,103,EF-PD,target_norm,class_2_precision,0.5120712780226097
office,103,EF-PD,target_norm,class_2_recall,0.6656288916562889
office,103,EF-PD,target_norm,class_2_f1,0.5788390729911198
office,103,EF-PD,target_norm,class_2_auroc,0.9532830458584782
office,103,EF-PD,target_norm,class_2_auprc,0.5929741938917058
office,103,EF-PD,target_norm,brier,0.10512061759790366
office,103,EF-PD,target_norm,ece15,0.04657724940170262
office,103,EF-PD,target_norm,reversed_auroc,0.046716897299521026
office,103,EF-PD,target_norm,recall_return_air_temperature_fault,0.6540934419202743
office,103,EF-PD,target_norm,recall_supply_air_temperature_fault,0.7439379243452958
office,103,EF-PD,target_norm,selective_error_at_0.5,9.416786992277881e-05
office,103,EF-PD,target_norm,selective_error_at_0.8,0.007602138407965087
office,103,EF-PD,target_norm,selective_error_at_1,0.06103647435495008
office,103,EF-PD,target_norm,parameters,12354.0
office,103,EF-PD,target_norm,train_seconds,19.717932800005656
office,103,EF-PD,target_norm,epochs,12.0
office,103,EF-PD,target_norm,inference_ms_per_observation,0.0003046534622922371
office,103,EF-PD,coral_adapt,accuracy,0.9372763513089334
office,103,EF-PD,coral_adapt,macro_f1,0.6777648445635261
office,103,EF-PD,coral_adapt,macro_auroc,0.8519055923517409
office,103,EF-PD,coral_adapt,macro_auprc,0.6921448605944428
office,103,EF-PD,coral_adapt,nll,0.4780618833331659
office,103,EF-PD,coral_adapt,class_1_precision,0.9551430275596663
office,103,EF-PD,coral_adapt,class_1_recall,0.979037202056917
office,103,EF-PD,coral_adapt,class_1_f1,0.9669425247424428
office,103,EF-PD,coral_adapt,class_1_auroc,0.8518061566582644
office,103,EF-PD,coral_adapt,class_1_auprc,0.9884661612332188
office,103,EF-PD,coral_adapt,class_2_precision,0.5036684513186596
office,103,EF-PD,coral_adapt,class_2_recall,0.3163138231631382
office,103,EF-PD,coral_adapt,class_2_f1,0.3885871643846095
office,103,EF-PD,coral_adapt,class_2_auroc,0.8520050280452174
office,103,EF-PD,coral_adapt,class_2_auprc,0.39582355995566676
office,103,EF-PD,coral_adapt,brier,0.11297165853213913
office,103,EF-PD,coral_adapt,ece15,0.05201834636259844
office,103,EF-PD,coral_adapt,reversed_auroc,0.14820529152927156
office,103,EF-PD,coral_adapt,recall_return_air_temperature_fault,0.30647235319331334
office,103,EF-PD,coral_adapt,recall_supply_air_temperature_fault,0.3831231813773036
office,103,EF-PD,coral_adapt,selective_error_at_0.5,0.0019932199133655404
office,103,EF-PD,coral_adapt,selective_error_at_0.8,0.03385158663985477
office,103,EF-PD,coral_adapt,selective_error_at_1,0.06272364869106661
office,103,EF-PD,coral_adapt,parameters,12354.0
office,103,EF-PD,coral_adapt,train_seconds,19.717932800005656
office,103,EF-PD,coral_adapt,epochs,12.0
office,103,EF-PD,coral_adapt,inference_ms_per_observation,0.0002981150730782818
office,103,RO-PDRF-NOQ,source_norm,accuracy,0.9206635695900559
office,103,RO-PDRF-NOQ,source_norm,macro_f1,0.6821244923013752
office,103,RO-PDRF-NOQ,source_norm,macro_auroc,0.8839529110540754
office,103,RO-PDRF-NOQ,source_norm,macro_auprc,0.6913430010815534
office,103,RO-PDRF-NOQ,source_norm,nll,0.24724076257295463
office,103,RO-PDRF-NOQ,source_norm,class_1_precision,0.961459212970782
office,103,RO-PDRF-NOQ,source_norm,class_1_recall,0.9535518668029012
office,103,RO-PDRF-NOQ,source_norm,class_1_f1,0.957489214622701
office,103,RO-PDRF-NOQ,source_norm,class_1_auroc,0.8839529139222497
office,103,RO-PDRF-NOQ,source_norm,class_1_auprc,0.9914740649726603
office,103,RO-PDRF-NOQ,source_norm,class_2_precision,0.38459831335996447
office,103,RO-PDRF-NOQ,source_norm,class_2_recall,0.4316313823163138
office,103,RO-PDRF-NOQ,source_norm,class_2_f1,0.4067597699800493
office,103,RO-PDRF-NOQ,source_norm,class_2_auroc,0.883952908185901
office,103,RO-PDRF-NOQ,source_norm,class_2_auprc,0.3912119371904466
office,103,RO-PDRF-NOQ,source_norm,brier,0.12676582121578508
office,103,RO-PDRF-NOQ,source_norm,ece15,0.04455712226680372
office,103,RO-PDRF-NOQ,source_norm,reversed_auroc,0.11604709755044769
office,103,RO-PDRF-NOQ,source_norm,recall_return_air_temperature_fault,0.3949135590798685
office,103,RO-PDRF-NOQ,source_norm,recall_supply_air_temperature_fault,0.6808923375363725
office,103,RO-PDRF-NOQ,source_norm,selective_error_at_0.5,0.00026680896478126215
office,103,RO-PDRF-NOQ,source_norm,selective_error_at_0.8,0.032890283976654056
office,103,RO-PDRF-NOQ,source_norm,selective_error_at_1,0.07933643040994409
office,103,RO-PDRF-NOQ,source_norm,parameters,15055.0
office,103,RO-PDRF-NOQ,source_norm,train_seconds,62.051040999998804
office,103,RO-PDRF-NOQ,source_norm,epochs,12.0
office,103,RO-PDRF-NOQ,source_norm,inference_ms_per_observation,0.0006554672296878963
office,103,RO-PDRF-NOQ,target_norm,accuracy,0.9242497959696152
office,103,RO-PDRF-NOQ,target_norm,macro_f1,0.5539256891766625
office,103,RO-PDRF-NOQ,target_norm,macro_auroc,0.7895413000209867
office,103,RO-PDRF-NOQ,target_norm,macro_auprc,0.5987738213806906
office,103,RO-PDRF-NOQ,target_norm,nll,0.26477387587007695
office,103,RO-PDRF-NOQ,target_norm,class_1_precision,0.942040776871088
office,103,RO-PDRF-NOQ,target_norm,class_1_recall,0.9794140801661614
office,103,RO-PDRF-NOQ,target_norm,class_1_f1,0.9603639633572992
office,103,RO-PDRF-NOQ,target_norm,class_1_auroc,0.7895413227056383
office,103,RO-PDRF-NOQ,target_norm,class_1_auprc,0.9826402278877966
office,103,RO-PDRF-NOQ,target_norm,class_2_precision,0.25356817491648953
office,103,RO-PDRF-NOQ,target_norm,class_2_recall,0.10398505603985056
office,103,RO-PDRF-NOQ,target_norm,class_2_f1,0.1474874149960258
office,103,RO-PDRF-NOQ,target_norm,class_2_auroc,0.7895412773363351
office,103,RO-PDRF-NOQ,target_norm,class_2_auprc,0.2149074148735846
office,103,RO-PDRF-NOQ,target_norm,brier,0.12443867631080475
office,103,RO-PDRF-NOQ,target_norm,ece15,0.05032440906164753
office,103,RO-PDRF-NOQ,target_norm,reversed_auroc,0.21045871536285754
office,103,RO-PDRF-NOQ,target_norm,recall_return_air_temperature_fault,0.07958279754250608
office,103,RO-PDRF-NOQ,target_norm,recall_supply_air_temperature_fault,0.2696411251212415
office,103,RO-PDRF-NOQ,target_norm,selective_error_at_0.5,0.012540021344717212
office,103,RO-PDRF-NOQ,target_norm,selective_error_at_0.8,0.03914856049830795
office,103,RO-PDRF-NOQ,target_norm,selective_error_at_1,0.0757502040303848
office,103,RO-PDRF-NOQ,target_norm,parameters,15055.0
office,103,RO-PDRF-NOQ,target_norm,train_seconds,62.051040999998804
office,103,RO-PDRF-NOQ,target_norm,epochs,12.0
office,103,RO-PDRF-NOQ,target_norm,inference_ms_per_observation,0.0006514329210786163
office,103,RO-PDRF-NOQ,coral_adapt,accuracy,0.936993847699165
office,103,RO-PDRF-NOQ,coral_adapt,macro_f1,0.6745230629322303
office,103,RO-PDRF-NOQ,coral_adapt,macro_auroc,0.8625793936733664
office,103,RO-PDRF-NOQ,coral_adapt,macro_auprc,0.6661740577625721
office,103,RO-PDRF-NOQ,coral_adapt,nll,0.221584079379317
office,103,RO-PDRF-NOQ,coral_adapt,class_1_precision,0.9547135916384273
office,103,RO-PDRF-NOQ,coral_adapt,class_1_recall,0.9792047034388034
office,103,RO-PDRF-NOQ,coral_adapt,class_1_f1,0.9668040700054162
office,103,RO-PDRF-NOQ,coral_adapt,class_1_auroc,0.8625793934126232
office,103,RO-PDRF-NOQ,coral_adapt,class_1_auprc,0.9893465358101916
office,103,RO-PDRF-NOQ,coral_adapt,class_2_precision,0.5001006643849406
office,103,RO-PDRF-NOQ,coral_adapt,class_2_recall,0.3093399750933998
office,103,RO-PDRF-NOQ,coral_adapt,class_2_f1,0.3822420558590444
office,103,RO-PDRF-NOQ,coral_adapt,class_2_auroc,0.8625793939341097
office,103,RO-PDRF-NOQ,coral_adapt,class_2_auprc,0.3430015797149525
office,103,RO-PDRF-NOQ,coral_adapt,brier,0.10838141396133066
office,103,RO-PDRF-NOQ,coral_adapt,ece15,0.03344584111926675
office,103,RO-PDRF-NOQ,coral_adapt,reversed_auroc,0.13742059667913806
office,103,RO-PDRF-NOQ,coral_adapt,recall_return_air_temperature_fault,0.2963280468638377
office,103,RO-PDRF-NOQ,coral_adapt,recall_supply_air_temperature_fault,0.3976721629485936
office,103,RO-PDRF-NOQ,coral_adapt,selective_error_at_0.5,0.004567141691254939
office,103,RO-PDRF-NOQ,coral_adapt,selective_error_at_0.8,0.0346755603511697
office,103,RO-PDRF-NOQ,coral_adapt,selective_error_at_1,0.06300615230083495
office,103,RO-PDRF-NOQ,coral_adapt,parameters,15055.0
office,103,RO-PDRF-NOQ,coral_adapt,train_seconds,62.051040999998804
office,103,RO-PDRF-NOQ,coral_adapt,epochs,12.0
office,103,RO-PDRF-NOQ,coral_adapt,inference_ms_per_observation,0.0006895920962224152
office,103,GroupDRO-EF-PD,source_only,accuracy,0.9763717119718752
office,103,GroupDRO-EF-PD,source_only,macro_f1,0.9121427623676029
office,103,GroupDRO-EF-PD,source_only,macro_auroc,0.9941092053315168
office,103,GroupDRO-EF-PD,source_only,macro_auprc,0.9433107455423261
office,103,GroupDRO-EF-PD,source_only,nll,0.0829193869058975
office,103,GroupDRO-EF-PD,source_only,class_1_precision,0.9974527084205937
office,103,GroupDRO-EF-PD,source_only,class_1_recall,0.9772784375471097
office,103,GroupDRO-EF-PD,source_only,class_1_f1,0.987262520675666
office,103,GroupDRO-EF-PD,source_only,class_1_auroc,0.9941092214975904
office,103,GroupDRO-EF-PD,source_only,class_1_auprc,0.9996092216077241
office,103,GroupDRO-EF-PD,source_only,class_2_precision,0.7402584968884633
office,103,GroupDRO-EF-PD,source_only,class_2_recall,0.9628891656288917
office,103,GroupDRO-EF-PD,source_only,class_2_f1,0.8370230040595399
office,103,GroupDRO-EF-PD,source_only,class_2_auroc,0.9941091891654433
office,103,GroupDRO-EF-PD,source_only,class_2_auprc,0.887012269476928
office,103,GroupDRO-EF-PD,source_only,brier,0.03759192992120501
office,103,GroupDRO-EF-PD,source_only,ece15,0.01046803353452679
office,103,GroupDRO-EF-PD,source_only,reversed_auroc,0.005890810313070514
office,103,GroupDRO-EF-PD,source_only,recall_return_air_temperature_fault,0.9628518359765681
office,103,GroupDRO-EF-PD,source_only,recall_supply_air_temperature_fault,0.9631425800193987
office,103,GroupDRO-EF-PD,source_only,selective_error_at_0.5,0.0009259840542407138
office,103,GroupDRO-EF-PD,source_only,selective_error_at_0.8,0.0035509343273333327
office,103,GroupDRO-EF-PD,source_only,selective_error_at_1,0.023628288028124778
office,103,GroupDRO-EF-PD,source_only,train_seconds,19.921506300001056
office,103,GroupDRO-EF-PD,source_only,parameters,12354.0
office,103,GroupDRO-EF-PD,source_only,epochs,12.0
office,103,GroupDRO-EF-PD,source_only,inference_ms_per_observation,0.0002853160901548161
office,103,HGB-current,source_only,accuracy,0.9799736329964216
office,103,HGB-current,source_only,macro_f1,0.9156843426697461
office,103,HGB-current,source_only,macro_auroc,0.9917534621419656
office,103,HGB-current,source_only,macro_auprc,0.9559887131319671
office,103,HGB-current,source_only,nll,0.05952584858932534
office,103,HGB-current,source_only,class_1_precision,0.9897153490243412
office,103,HGB-current,source_only,class_1_recall,0.988903033450026
office,103,HGB-current,source_only,class_1_f1,0.9893090244903773
office,103,HGB-current,source_only,class_1_auroc,0.9917534621419656
office,103,HGB-current,source_only,class_1_auprc,0.9994226334522808
office,103,HGB-current,source_only,class_2_precision,0.8369832677165354
office,103,HGB-current,source_only,class_2_recall,0.84719800747198
office,103,HGB-current,source_only,class_2_f1,0.842059660849115
office,103,HGB-current,source_only,class_2_auroc,0.9917534621419656
office,103,HGB-current,source_only,class_2_auprc,0.9125547928116534
office,103,HGB-current,source_only,brier,0.03043482484465679
office,103,HGB-current,source_only,ece15,0.009503952360769206
office,103,HGB-current,source_only,reversed_auroc,0.008246537858034465
office,103,HGB-current,source_only,recall_return_air_temperature_fault,0.8385483640520074
office,103,HGB-current,source_only,recall_supply_air_temperature_fault,0.9059165858389913
office,103,HGB-current,source_only,selective_error_at_0.5,0.0
office,103,HGB-current,source_only,selective_error_at_0.8,0.0011280592476334839
office,103,HGB-current,source_only,selective_error_at_1,0.020026367003578405
office,103,HGB-current,source_only,train_seconds,1.8643900000024587
office,103,HGB-current,source_only,parameters,
office,103,HGB-current,source_only,epochs,
office,103,HGB-current,source_only,inference_ms_per_observation,
office,104,EF-PD,source_norm,accuracy,0.9847997363299642
office,104,EF-PD,source_norm,macro_f1,0.9379774491123509
office,104,EF-PD,source_norm,macro_auroc,0.993796260392934
office,104,EF-PD,source_norm,macro_auprc,0.9470610938199817
office,104,EF-PD,source_norm,nll,0.06437766283092425
office,104,EF-PD,source_norm,class_1_precision,0.9945853087552947
