subset,difference
all,-0.0019980187584394127
all,-0.003399909406587409
all,-0.0012612435380390252
all,0.0004959591481875636
all,0.00168943343089889
all,0.0004958531528809207
all,-0.00022015422149246344
all,-0.00025492088771250643
all,-0.001254941861176917
all,-0.000405763056740005
all,0.0029814697391510325
all,-0.002387120237100193
all,-0.0012713847042086224
all,0.0016655972158300392
all,-0.0005782550019739485
all,-0.0005723607663669084
all,-0.002887923458232633
all,0.0009992250835643146
all,0.001859259085972731
all,0.0011696976643114088
all,-0.0004783210084762235
all,0.0017074878208370725
all,0.0009127647371498515
all,0.001444195860068942
all,0.0016751193634318984
all,-0.0002576344724737334
all,-0.0012593712849522376
all,0.0004668969888046437
all,0.00020269332897970838
all,-0.00025172410153562197
all,-0.0013405693974981592
all,0.00040616837261897576
all,0.00044108405449783117
all,0.0005391958101910177
all,0.002522967267687748
all,0.001003489541056668
all,-0.0016679189074789713
all,0.0030294778569881498
all,-0.0014306888561916864
all,0.0034457275496242445
all,-0.0028592238689759686
all,0.0009350702223732688
all,-0.0033036569862051612
all,0.0008757057170709626
all,3.742513815907511e-05
all,-0.003580584898343453
all,-0.002023907074618303
all,-0.0014723716378342022
all,0.001456888304573134
all,-0.0005789534263389573
all,0.0007566143937038916
all,-0.0007371359776118247
all,0.0016246367221400826
all,-0.005596461312623147
all,-0.005326466249425121
all,0.00029902050680785663
all,-0.001075050268215083
all,-0.0006698118551735632
all,0.0038280020563878914
all,0.0033933042673393032
all,-0.0025605295401807115
all,-0.0004486347931065282
all,0.0005850897595666149
all,0.001919174484357078
all,3.340467525725366e-05
all,-0.0017101302941733287
all,0.0016392396999513892
all,0.00036127110837558263
all,-0.002385102887581203
all,-0.0017523234975138635
all,0.001729670761466351
all,-0.0013418467552951396
all,-0.000745821903094801
all,-0.0005802325160793043
all,0.0014296493437795377
all,-0.0011760091918420201
all,-0.005295157039543419
all,0.002305213859130628
all,-0.00430670699999669
all,-0.0014485320153809766
all,0.001695740210198693
all,0.0015488528384461908
all,1.4532783934040339e-05
all,-0.0025901823232205023
all,-0.0006209415950233499
all,-0.0034937609642194944
all,0.001494876439757209
all,-0.004914877393357608
all,-0.0003441762986775565
all,0.001568269461451166
all,-0.0005866392045542623
all,-0.0009052724630469466
all,-0.0018975654355067872
all,0.0023174802719713172
all,-0.0006623066463659066
all,3.8991487330442e-05
all,-0.0019506522977568164
all,-0.0020711622454464562
all,0.0036050768395489152
all,-0.001441280214014462
all,0.0019446876327815499
all,-0.0008972287878017404
all,0.00036694312653651195
all,-0.0019513608917436365
all,-0.0005734370979606496
all,0.0002866046812546319
all,0.00013715396612479225
all,-0.0008614464717762171
all,0.00027399571997632766
all,-0.0012886145635160329
all,0.007229403167120507
all,-0.0005043619345863615
all,4.6317595085332286e-05
all,0.0019237042268696047
all,0.0011329081436490807
all,-0.001505555740858977
all,0.0008111188239039446
all,0.0015819524494589121
all,-0.003145460015056223
all,0.0038475697044639823
all,0.00137880776603716
all,-0.00029733725756375673
all,0.0026978583091606945
all,0.005275604040760662
all,0.0007683200121778588
all,-0.00136002798478696
all,0.004306964701288329
all,-0.002314491624256565
all,-0.002623395075458057
all,0.0013989026055646336
all,-0.002064189446815523
all,-0.0010568420091410236
all,-0.0016058484766237058
all,0.0018736418488531914
all,-0.0009910348596562368
all,0.0006765744699045451
all,0.0003961125561845469
all,-0.0015260028098652567
all,-0.0027508043427650897
all,0.0015511364959063245
all,0.0011203552386986892
all,-0.003329495677495853
all,-0.0013609579524097581
all,-0.0029211400820412514
all,0.0012626880321183753
all,0.002139723247864933
all,-0.002459479138271936
all,-0.0013809586707669297
all,-0.00045099920204472177
all,0.002579324330528099
all,0.0006945912465627924
all,0.003935105932984961
all,-0.0001933336462545121
all,0.00018960843298776453
all,-1.0005000804169661e-05
all,-0.000542166721129278
all,-0.002141889776305139
all,-0.0022008394873078707
all,-0.00021170450089191828
all,0.0021641054312209196
all,0.0021614757143135765
all,0.002650713138163119
all,0.0028195447266475826
all,0.0002824286656644137
all,0.0037724765713491593
all,0.0011232177045936709
all,0.0003018540843906514
all,-0.0015019199397472427
all,0.0007971407340172654
all,0.00012537025053727113
all,0.0015852787712395955
all,9.797486710638736e-05
all,0.0004824061772976673
all,0.001096484977375467
all,0.0009339214638693916
all,-0.0009310594432253572
all,-0.002669733960964038
all,0.001827178166516119
all,0.0015793774981947006
all,0.0031663935863727177
all,0.0024629969029558163
all,-0.0008817808018575235
all,0.001772599896989191
all,0.0019226930912413787
all,0.00015401449371943432
all,0.0017282386488288726
all,-0.0004697693161613836
all,-0.00015120246694555473
all,-0.0017412125950495572
all,0.00015881307221854435
all,-0.0024994223692320627
all,-0.00038222779074204016
all,0.0017240814081126432
all,-0.0022511510798336465
all,-0.0004544366195720073
all,0.0009229733224168646
all,0.00013430083726717612
all,-0.0006154881280063806
all,-0.0017515836351997827
all,0.001283758735794116
all,0.0005221151082599462
all,0.001279539286539011
all,0.002014769861114263
all,0.000955528672067274
all,-0.0007514592028203815
all,0.0004152608563829929
all,-0.00035854637771748354
all,-0.0018845565643198503
all,0.001720018258330902
all,-0.0013102134468030435
all,0.002172629428853212
all,-0.002442626870681419
all,-0.0013060261057666889
all,0.0016525431796693413
all,0.003195336908898505
all,-0.004103314522263424
all,-0.0003069514901469228
all,-0.0012271465912536694
all,-0.0023427286401921377
all,-0.0020765901708048595
all,0.0037495691378583995
all,0.001989701823251977
all,0.0007940079247902299
all,9.649820937707165e-05
all,-0.0004566576993833005
all,-0.0018668726231605426
all,0.001587606002749986
all,0.0004833410262745641
all,-0.0013977340275974637
all,0.002307080207325174
all,0.001662312664919896
all,0.0036218571565872493
all,-0.0009532096282662827
all,-0.002163210539130711
all,0.00203099408781926
all,0.005155188994420579
all,-0.002079575835536418
all,0.0006940750560248121
all,-0.002287697896412366
all,-0.0015028095503950567
all,-0.0008053033089573391
all,-0.001033331633921275
all,3.4976122258001396e-05
all,-0.002229770289488231
all,-0.0004428621533878463
all,-0.0010863311758451122
all,0.0032382735163096754
all,3.536918654756249e-05
all,-0.0028468119019997573
all,-0.001955580472833729
all,0.004141900515460373
all,-0.00042952657326367216
all,0.0011288998157326091
all,-0.0007543861206554814
all,-0.00010098063857222339
all,0.00016047752125247783
all,-0.0010358916309043398
all,0.0030651198097420007
all,-0.003782642054694585
all,-0.0009908363312588486
all,0.0010101752123305996
all,0.004482937639094353
all,-0.0005322997606096447
all,-0.0006480403441155858
all,-0.0025020853839489154
all,0.0017857378782799582
all,-5.832933073135482e-05
all,-8.072897548572211e-05
all,-0.002658379907835906
all,-0.0006424150405296425
all,-0.0014252139983654821
all,0.0012908356563570145
all,-0.001932043114385551
all,0.001787198717128291
all,0.003326353220942435
all,0.0014140772554228631
all,0.0006473855407225226
all,0.0007345120951924855
all,-0.002083736749039611
all,-0.0002490937590079456
all,0.002631027414697673
all,0.0014162356429363587
all,-0.0007785271261320226
all,0.00123853197211099
all,-0.002967158154351779
all,-0.0045905649185326025
all,0.0020398052827151902
all,0.0015988286619468273
all,0.0008743414465883781
all,0.0017992241305586631
all,-0.0012996519906286474
all,-0.0036085329091459784
all,-0.0006128091594275187
all,-0.001596894825338091
all,0.0023589477964998107
all,0.004624547813502633
all,-0.0021367728155445853
all,-0.00015055257305707226
all,-0.00017203029787027369
all,-0.0039785807007060026
all,-0.00016582670772946617
all,-0.0031330172636894194
all,0.001930694861878468
all,0.0016039163997269013
all,-0.0051337911818912785
all,-0.0024183320424499
all,-0.00393179968153301
all,0.0035747431262114215
all,0.002246528167076267
all,0.0016766731932209566
all,0.0006737630263511374
all,-0.00052070626373657
all,0.0009832560406973778
all,0.0028897549222666186
all,-8.701225524987422e-05
all,0.0013962157661298047
all,-0.002987890496353063
all,-0.0005158497228970882
all,-0.0019146762780691828
all,0.0024121409195995147
all,-0.0014374217487184149
all,0.000580083403040832
all,0.0016892000143162722
all,-0.0009604690317347453
all,-0.00036278536895273383
all,0.0020809345254750866
all,-0.00045005496142369594
all,0.0007544295607679885
all,-0.0009624717001319727
all,-0.002168402752161791
all,0.0008052269263146838
all,-1.6355621323960179e-06
all,-0.0013297473137515725
all,-0.001599473246872929
all,0.00035445419266721956
all,-0.002011734243399399
all,-0.00022273937306538372
all,0.0015156543286948265
all,-0.0023962120196052705
all,0.00048823879708126405
all,0.0035560603237344557
all,0.003520721677023664
all,0.002679602481018062
all,-0.0024153413675903623
all,0.002716733057266829
all,-0.0038511590342220625
all,8.47209385994585e-05
all,0.0009374332896457949
all,0.000644182396133508
all,0.000966827103010881
all,-0.00018077469047850236
all,0.0022523330738972724
all,6.082585269528984e-05
all,-0.0017113055889430573
all,-0.0025357759934295787
all,-0.0008622117408624286
all,-0.000795523970697376
all,0.0002410365360606681
all,-0.0022227043664923007
all,-5.292080105168129e-05
all,0.002128710822332458
all,0.0005248657425994674
all,-0.001725133205698226
all,0.0018201187231481342
all,-0.003959743682307115
all,0.00023820082457615133
all,-6.473845428756064e-05
all,0.0023096657313056435
all,-0.0023010249658260706
all,0.0004729012345342509
all,0.0002639020094745703
all,0.0012827519712308444
all,0.003052950994792969
all,-0.0025173221880410157
all,-0.004250217561286407
all,-0.0005415166663957915
all,0.00039011529194288297
all,0.0011698050052030284
all,0.000544527339221279
all,0.002658171437433521
all,0.0024796945410873183
all,-0.001569437231126125
all,5.4112360391767034e-05
all,-0.002535324571435682
all,-0.0014985351049309203
all,-0.003728694099492502
all,0.001575651131707545
all,0.001297292620476398
all,0.0016619066163221508
all,0.0017982622489327582
all,-0.0001843492167400429
all,0.0006037490482119212
all,0.0028350790486213473
all,0.0026183725953130566
all,-0.0013962553449925474
all,-0.0012483929098697777
all,0.0010231416255916947
all,-0.002842360917326592
all,0.0007200933020610201
all,0.005002595404692944
all,0.0011223379458854543
all,0.0010048567122926677
all,-0.0011225587701031436
all,-0.00011830885814723135
all,-2.6367423604622964e-05
all,0.003307243272632654
all,0.004782114757202471
all,-0.004080612211323942
all,0.004247955308953166
all,0.0018014846791517547
all,0.0008275432117278436
all,0.00040387763364835294
all,0.001106989481603815
all,0.0009731948231779253
all,0.0034829021569504626
all,-9.056280458485944e-05
all,0.0020108684067253746
all,0.0006804808192450995
all,-0.003016015289096341
all,0.00029029076016595656
all,0.003229576577754467
all,-0.001093283682256585
all,0.001210486210938222
all,-0.0006582627971470911
all,0.0013845210789460438
all,0.0018088949251655606
all,-3.995863086714291e-05
all,0.0008550035851228044
all,-0.0020172748224590586
all,-0.0014708047065661312
all,-0.0025973860120003245
all,0.0035104328732351586
all,-0.0047368229218021085
all,0.0006350929364418167
all,0.002615377635053151
all,-0.002186942366846134
all,-0.00013704393750679777
all,-0.0012039307833847657
all,0.001481714328115058
all,-0.003411160683709058
all,-0.0026039448104844265
all,0.00026964558786535253
all,0.0002900186937964122
all,-0.0001427038830352778
all,0.0020090315766765343
all,-9.579896226030726e-05
all,-0.0018049561208245413
all,0.0010920853276935594
all,0.001981677251984615
all,-0.0007963043560571537
all,-0.005204535607136185
all,-0.0006856956251916069
all,0.0033762756852300235
all,0.005515702457843941
all,0.0007738550352844875
all,0.0018222924561012155
all,-0.0019881240479078244
all,0.0019224202245340383
all,-0.0014722713620130001
all,0.0023177655000941044
all,0.00036779850467949515
all,-0.002069839094344661
all,0.0003603374402296744
all,-0.0008510524725424684
all,-3.161827691777752e-06
all,-0.00018084780745886153
all,-0.0014283110104057473
all,-0.0020031412698516826
all,-0.0021420658726887254
all,0.0028861666766893945
all,0.00011589543181056428
all,-0.000336323097107738
all,0.002082854216716057
all,0.0018606988948691727
all,0.0023144196731934574
all,0.0009990242733479704
all,0.0003679960300017049
all,0.0028712604377357787
all,-0.0010090940183629105
all,-0.0014945803678697578
all,0.005526621896158712
all,0.0013996754975075243
all,-0.0010684277352787097
all,0.0035761162208045594
all,-0.0007970478460718189
all,0.0003471021272601904
all,-0.0017851010746940954
all,-0.0007837703846073074
all,-0.0011118135883466662
all,-0.0007062586653543423
all,0.0022689570625784583
all,-0.0017570605494683367
all,0.003271691144720923
all,-0.002766289458668747
all,0.0015480909670408938
all,0.0012747627673218576
all,-0.0008669719059440917
all,0.00041124722738739017
all,-0.000931482593117261
all,0.0009908061997589979
all,0.0001918036203515383
all,-0.0006870259505141751
all,0.0012493810975899855
all,0.0010714188946436831
all,-0.003575716887428193
all,0.0011665066869576135
all,0.002731129099887264
all,-9.325127074077955e-05
all,-0.00014457759130059866
all,-0.0007438359411939821
all,-0.0007652067182567501
all,-0.0002977305640675665
all,0.00012246341670918426
all,-0.0004592101003576543
all,-0.0003157148994195058
all,0.0009848893267082603
all,-0.003986472079187231
all,-0.001049000559547708
all,0.0007944188042496858
all,-0.0009378626866188844
all,0.0019914176432146435
all,-0.00030473618040671724
all,0.0011617958373337789
all,-0.0026085186969380114
all,-0.0008726993059272603
all,0.0014713557035087588
all,-0.0015886411819450164
all,-0.0021103745620583148
all,0.0038992416095963156
all,-0.0005327709478867293
all,0.001662253660995372
all,-0.00012061216480330206
all,0.0006703967372603259
all,-0.0014350798495278427
all,0.003986894381611816
all,-0.0005688030703896452
all,0.002562348672357939
all,-0.004213550533148425
all,-0.0009623016424712416
all,-0.002576703185493856
all,0.0006844342232859013
all,0.000404611396932375
all,-0.0006911215390303926
all,1.7265384426146113e-05
all,-0.004435420200129436
all,0.0002462984576169225
all,-0.0005955384820336418
all,0.0008387792645057068
all,0.0012985087942981588
all,-0.0032810381392620602
all,-0.0008614680345901959
all,0.003022021957537757
all,0.0001735718389801466
all,0.004345250236087228
all,-0.001090580912541883
all,0.0006990343736408278
all,-0.0027987615560473023
all,0.000653123616176754
all,0.005037797449373493
all,0.0023204560815722752
all,0.0027328242816500037
all,0.0009426529588233423
all,-0.0014614016763326854
all,0.0005102750882240992
all,-0.0020100955971256163
all,0.0015480713107900446
all,0.0005378857354070288
all,-0.005009850048998121
all,0.000623528213108071
all,-0.0015316262544772252
all,-0.0011612420266028378
all,-0.0009224388035423692
all,-0.0008272450481355831
all,0.0028636743429292233
all,0.0028477729068075996
all,0.0043338295183033
all,-0.0005273453204953649
all,-0.0011327426236156235
all,0.0007269191615535409
all,0.0018838904922422461
all,0.003017699959016351
all,0.00019721733701083544
all,-0.00032022478832338663
all,0.0011611530625237343
all,0.001631035636932343
all,0.001215202942394078
all,-0.00024707897211839747
all,0.00224744671954924
all,0.0018917616775429025
all,0.0024778881662732566
all,0.0075055461882315155
all,0.0018681847728208023
all,-0.0012899952344379573
all,-0.00172760471493405
all,-0.0005546033590546617
all,-0.000922410993589029
all,-0.0001725708093696099
all,0.002651053695852834
all,-0.0014120423066178445
all,-0.0010739112102605697
all,0.00155351937339121
all,-4.193878264668882e-07
all,0.0032143224146470306
all,-0.002171032652460436
all,-0.0031652502936510007
all,-0.004808321842731056
all,-0.00021696602866005943
all,0.002228510282305307
all,-0.0016719523259843827
all,-0.0019615412616968975
all,0.00018960820030733405
all,0.0034479154502552456
all,-0.003296142495670007
all,-0.003587782361519243
all,0.0013948326680534029
all,0.004797865440718918
all,-0.0020219986558188685
all,0.00238178573673542
all,0.006460146251217602
all,-0.003995293381650167
all,-0.0013927039367161997
all,0.001658700325383955
all,0.0016244887699160548
all,-0.0012290406579795743
all,0.003055534965795803
all,0.0014700328253779427
all,0.0005689034246957325
all,0.001035950745501557
all,-0.0023394837773823562
all,0.003316711375252801
all,0.00103540583371875
all,-0.002505954999622473
all,0.0007225515025155449
all,-0.0006688039664379808
all,-0.00036191836144294776
all,0.002050797572955565
all,0.000706553364124729
all,0.0009971556640659962
all,-0.000702137570857353
all,-3.90571360540104e-05
all,-0.0027523391378192485
all,-0.0021617691758156754
all,0.0010822893425611602
all,0.0012919185248616571
all,-0.0001904429510012351
all,0.000622329434449953
all,-0.0019495007972449852
all,-0.0006651179539720609
all,0.0011459772308201055
all,-0.003103529637925484
all,0.0003297729340421274
all,-0.003305407411493433
all,0.004840809213528474
all,-0.0005012776592948631
all,0.0017505545807142697
all,0.002825968185267147
all,-0.0001566074780620097
all,0.0018383241109004578
all,0.002905661805431503
all,0.00375489711784871
all,0.0018749574273653202
all,-4.151496170567981e-05
all,0.0005084469138825209
all,0.0030040574629799366
all,0.0004896448693703093
all,-0.0012997337113884733
all,0.00021607507339849175
all,0.0027142854444495157
all,0.0013669375458158495
all,-0.0017478814011749888
all,0.0037753763184772415
all,-0.0010588859381306381
all,-0.0006161448629641297
all,-0.005002578982202133
all,-0.0005458104458548885
all,0.005417171904075646
all,-0.00198949345404964
all,-0.0002878764116132082
all,0.00020748385384328216
all,-0.0012318178766226318
all,7.575288696270999e-05
all,-0.0032989322823366862
all,0.0026332135295259462
all,-0.0027823087236972244
all,-0.0007424249939333993
all,0.0005970425367621823
all,-0.0012178369796957966
all,-0.0013250458036359047
all,-0.0004243091356643802
all,-0.0027911143145081807
all,0.007520774297500976
all,-0.0010726819076861682
all,0.0026486197148143376
all,0.002794043984193917
all,-0.002423824733102875
all,0.002699947314869555
all,0.000296956063998155
all,-0.0007723879987078242
all,0.0007141046970330356
all,-0.000600817230013706
all,-0.003195605694963133
all,0.001900476631187753
all,0.003723998193171929
all,-0.003489960911511103
all,0.0016513229396354356
all,0.0024291058468063342
all,-0.0008701020045132069
all,-0.001931885341718842
all,0.00045709849571617944
all,-0.0014557526884739769
all,-0.0009567336021462092
all,0.003258951456323156
all,-0.001499962992223547
all,0.0013116705125519879
all,-0.0010966567556589535
all,0.0005462955667137059
all,-0.0014139209914241224
all,-0.0010251190283945277
all,0.0021365975962173156
all,-0.001260774045956703
all,-0.001362866979342514
all,-0.003070421826676051
all,0.002221600266061108
all,0.004829561178853137
all,-0.0003853365462536118
all,0.0024350887129287457
all,0.0019304519427972844
all,-0.0013280869897754899
all,-0.0025378780365208353
all,0.0025083643104618636
all,-0.001768850028335156
all,0.001577139091680002
all,0.0006268642860021156
all,0.0015735399549153817
all,-0.0015326486776877646
all,0.001580678320527884
all,0.0029691597648437984
all,0.0008178346864615715
all,0.0016753613410788182
all,-0.004075409946521336
all,0.0015732804872421458
all,-0.001115612136557198
all,0.0014242195747546926
all,-0.0012123439917438583
all,0.002685838747063629
all,-0.0027084804862522738
all,0.002463904157547714
all,0.0031164820233258173
all,-1.9209864725588943e-06
all,0.0016256708614087456
all,-0.0006758826619039926
all,0.001945140061170525
all,0.004985973287323198
all,-0.002014080054214773
all,-0.0018258712653476117
all,-0.0017971916920499487
all,0.0028635830230865356
all,0.0020527063150037606
all,0.001486812051965214
all,-0.0031718831966933703
all,0.0005354530589010142
all,0.004266349907218636
all,-0.0021496981896813594
all,-0.003503852999243273
all,-0.000835346987558494
all,-0.0017681573990360189
all,0.0015061360886723385
all,0.00138854927753862
all,0.003987497748778157
all,0.000347276405251451
all,0.001573902044351816
all,-0.001639518544651053
all,0.00019424412931323687
all,0.004649883483587747
all,0.002691539573285051
all,-0.0024030312085510097
all,-0.0006800452704508464
all,-0.0012533957299578624
all,-0.001102399258901099
all,0.0025580123880705186
all,0.0004999173262139056
all,-0.001883111491821965
all,0.0026144648343611188
all,-0.003519771040193187
all,-0.0009031703981140504
all,-0.0020642432836179836
all,-0.001049048029732047
all,0.003696291086675796
all,-0.004225983684867152
all,-0.00035870186447573005
all,-0.0004938414319263229
all,-0.001714245281330462
all,-0.00027856076499199744
all,-0.0008901340065123886
all,-0.0028064249998942525
all,-0.0015608606838024564
all,0.0034256439426726404
all,0.0012540817969389773
all,0.0013799597989569978
all,0.0013781054663389858
all,-0.0008296230663200621
all,0.0005749714275140594
all,-0.0036878056622913213
all,1.8918737530460028e-05
all,0.001507495325288044
all,-7.688194818911143e-05
all,0.002445884222267658
all,-0.002663223402944337
all,0.001909596449412132
all,-0.0030727429675186935
all,0.0017014844332758905
all,-0.0032039466386504234
all,0.0010039980372950064
all,-0.001500674518105205
all,-0.0003602242105836817
all,-0.0012406321372363527
all,-0.0014696859050821187
all,-0.0012740770195741602
all,0.0009373540055174212
all,0.0003558179191327504
all,-0.003737462753108045
all,-0.0049912504035084515
all,-0.0009081229630680809
all,-0.0014305036893834666
all,0.002532601531142653
all,-0.001437333519016315
all,-0.001791165057976829
all,-0.005072538991135911
all,0.002963441078716378
all,2.2712967872928758e-05
all,0.002691883005380147
all,-0.0011169494853531248
all,0.0038763504283227945
all,0.000510315366146874
all,-0.001188258189057101
all,-0.00276393645566797
all,-0.000418639622547623
all,0.0007521923939582953
all,0.0010653629951079546
all,0.0011616393653999246
all,0.0026942766922016803
all,0.0019213692318926778
all,-0.0009173545512574099
all,-0.0010419341830117945
all,-0.00037235431511717376
all,0.0019027706258079036
all,-0.0030197340243446336
all,-0.0007498775483207876
all,0.00226656763124633
all,0.0008623185421778867
all,0.0006841421956012006
all,0.0015091120319035145
all,0.002201781695223226
all,0.0012324463447095368
all,0.00020863288246264489
all,0.0029727408362156815
all,-0.0007484419277070664
all,-0.0011582893724562116
all,-0.00155454659981491
all,-0.0030716709742839576
all,0.0017965377818102146
all,-0.0013622741495774582
all,-0.006645629934868502
all,-0.003785125932948552
all,0.0029628121739510016
all,0.005105566362818004
all,0.00020127900508659646
all,-6.860344573444976e-05
all,0.003719659431532296
all,0.0013836882399789197
all,0.0004504722175938669
all,-0.002452799664507288
all,0.0004291705230273779
all,0.0013875418232791592
all,0.0015790596443847615
all,-0.0013545672733142888
all,-0.0028156113102761893
all,-0.0012206033993868992
all,0.0008608738056227194
all,-0.0013104392525983277
all,0.0019773942985914505
all,-0.0002585870297890924
all,0.0009979077468847963
all,-0.0017415827239175563
all,-0.00022642204874823157
all,-0.0022919065678933537
all,-0.0041512994977599416
all,-0.0010583445073999442
all,0.0032151307532970463
all,0.0017429504964371345
all,-0.003092601790503413
all,0.0030546227626899736
all,0.002161964503082592
all,0.0006103839664102217
all,0.0003794040671944998
all,-0.0012878359227266323
all,-0.0002758314983326571
all,-0.0026740927095927347
all,-0.0008472408640448625
all,0.005302446841342956
all,-0.004765243505300498
all,-0.00022726106068593488
all,0.003907851303753818
all,-0.0025933597642785466
all,-0.0004188644040208356
all,-0.00042159722483503526
all,0.0019544226709329315
all,0.0014958057953676773
all,-0.001916920661317989
all,0.002660011161652709
all,0.00022243606546323846
all,0.0023293691418048157
all,-0.0007641530550008824
all,-9.734305712527647e-05
all,-0.002675296859127929
all,-0.0006351184754582739
all,-0.000145675259130007
all,0.0023694749260719794
all,0.001190028305772084
all,-0.0036021070783692766
all,2.3508906435543153e-05
all,-0.0009331307333261263
all,-0.00038917616623512785
all,-0.0015793253132643237
all,-4.452089264861403e-05
all,-0.0006670371043022705
all,0.0016164589040162936
all,6.050199785567756e-05
all,0.0003051056649611139
all,0.0024965304170989633
all,0.001965981442091813
all,-0.000628061637047983
all,-0.0013185571469851443
all,0.0025161656886218964
all,0.0046409944040749496
all,0.0012943006429471104
all,0.002147650047338967
all,-0.00047855126396445513
all,0.0017986458510204084
all,-0.0008743004938194243
all,-0.0009898705252909812
all,-0.002327160436907616
all,0.001811668886086082
all,0.003038440527304953
all,0.0001553356866335065
all,0.0015651438879987767
all,0.005121595858373351
all,0.003137187048073531
all,0.0018733592458208825
all,-0.001672002215323043
all,-0.0003913294171309367
all,-0.0006291265754788666
all,0.00248099967193971
all,0.00032288774013600197
all,-0.0007799109628792156
all,0.001810373964715395
all,-0.004214882343508974
all,0.0019547944658672156
all,-0.0034785889347882515
all,0.0007000845598238437
all,0.0014118676835761512
all,0.005114457091595748
all,-0.0004929853975084164
all,-0.00026906949709104566
all,0.0019709118581111573
all,0.00032599533625743415
all,-0.003244590739288844
all,0.003849430676411747
all,0.00385701683217865
all,0.0010508150812623684
all,-0.0006918774148773066
all,-0.0009280068529846641
all,-2.6387788625292785e-06
all,-0.001545800227483185
all,0.00023591773341069544
all,9.076258201001774e-05
all,0.0010939423413485194
all,0.0039274440197100136
all,0.0005206339125062298
all,-0.0007170066448649592
all,0.0019232564583939737
all,0.000346901917318565
all,-0.0026709539632314705
all,0.003953000839735044
all,-0.0006831943244077765
all,-0.0024696261451780943
all,-0.0024154016680136836
all,-0.0027662028151826945
all,0.0014843716869792356
all,0.00016765006674035465
all,0.0018413449173700913
all,0.0008190893574218094
all,0.0012767726875987373
all,-0.003592768902927701
all,0.0006219760985940459
all,-0.0010790810818483987
all,-0.000895588299116068
all,0.0020908281979719057
all,0.001709589952695767
all,0.0016570054513492805
all,0.001473268570085895
all,0.0012973723145012217
all,0.0011061235431967242
all,-0.001262958772656364
all,0.004471383419012542
all,-0.0005859361570723642
all,-0.0038578395581775338
all,-0.0008536161737625614
all,-0.00027605588198653663
all,-0.0028006962481142983
all,-0.0008613107636121775
all,-0.0021720377589742323
all,-0.0013669779504437152
all,-0.002624582646328477
all,0.0003089610357454031
all,0.0014941986732497359
all,0.0035677395467069717
all,-0.00011617639329997154
all,-0.00017306874103828473
all,0.00010529179907237118
all,-0.0022064897201294897
all,0.0008742149558641499
all,-0.0032253502057945083
all,0.0023761708065433984
all,-0.0008147764885912956
all,-0.0045461218301459105
all,-0.00020373873320345126
all,-5.11254733104316e-06
all,0.00031914390869114406
all,6.944888238802349e-05
all,-0.00048711759175468217
all,0.0016126610973319355
all,0.0007796581063652663
all,0.003597760890034274
all,0.0019148792095113887
all,0.0009229828145811414
all,0.0001227303604833807
all,0.00320155042709791
all,-0.0022471027260433374
all,0.0024052641724431334
all,-0.0012868224687115903
all,-0.0011753494353955452
all,0.0010965879831836833
all,-0.001145556899938338
all,0.00034484477562246596
all,-0.0017716792618656108
all,0.0018429283127342488
all,0.0004758292617628168
all,-9.676024221760837e-05
all,0.00427985050795332
all,-0.00016831380985982136
all,0.0004499208248033293
all,0.0008249636885787615
all,0.0013952218232125002
all,-0.0022140652683365625
all,0.005756945146418557
all,0.0016125551437358165
all,0.00045532159317906995
all,0.002805227331184046
all,0.002285257376819838
all,0.002330650297981962
all,0.0012801146640146754
all,0.00104986908805349
all,0.0005309815840641718
all,0.0004999289716538513
all,2.1209810124878103e-06
all,0.0026625190988507352
all,0.0018633712678411962
all,-3.3581275468486105e-05
all,0.0021184026919218724
all,0.0007964495530210502
all,-0.0016381718849123317
all,-0.0008686953463632463
all,-0.0024910140137078818
all,-0.0007512893342892513
all,-0.001974182955103765
all,0.0021883387580438063
all,0.002728633463394692
all,0.0035301181747843247
all,-0.0013150205877897614
all,0.004379694293318637
all,-0.004776870341824613
all,0.0014896626656061285
all,0.0010930461852091122
all,-0.000580323486354728
all,0.00027706430016316563
all,0.0007645843257757523
all,0.0014551679303307363
all,-0.0012242784357451297
all,0.002569316325561788
all,0.004026590730265456
all,0.004122786375557963
all,0.001056999774685985
all,-0.0015859962694170227
all,0.00013644656885647422
all,0.0012366404200224723
all,0.0011922874866951982
all,0.00031611686744070777
all,-0.00011123328997397763
all,0.0002242922472834863
all,-0.0005947423040021382
all,0.0015543078334425697
all,-0.0023017360980781554
all,-0.0002515573561145956
all,0.003968690100446759
all,0.0019218806111378495
all,0.001053367641522196
all,-0.001766750010916085
all,0.003107983779377599
all,0.0016414031471869706
all,0.0002511331220270696
all,-0.0004144497448279605
all,-0.0006546339902577802
all,0.0032547672793585836
all,-0.0014182257766056638
all,-0.001290271512425778
all,-0.002964058078584797
all,-0.0021566061784721313
all,0.004552069149989291
all,0.000566295444055398
all,-0.002976350812557982
all,0.0023477431961085315
all,0.0016182725671995968
all,0.0010206607260235812
all,0.001958835904066536
all,-0.0009916467922977956
all,-0.002533593395422029
all,0.0011808264329076223
all,0.0016263032208345685
all,-0.0018500661262192963
all,0.004197241859702161
all,-0.00040275878186413205
all,-0.0014159609742122603
all,0.000315363095493848
all,0.0003354770643915206
all,0.005252483934782504
all,-0.0005830122695997808
all,-0.00163258608335759
all,-0.0009161521116591853
all,0.0034339162268136603
all,-0.0017088094195735204
all,0.0012716866048758657
all,0.002115586181189455
