seed,teacher,subset,metric,value,parameters,train_seconds,inference_ms_per_observation
104,removal_only,affected,brier,0.7830698712200372,19740,20.70448880000913,0.0014104491285542257
104,removal_only,affected,ece15,0.3303876908633996,19740,20.70448880000913,0.0014104491285542257
104,removal_only,unaffected,accuracy,0.5861153262518968,19740,20.70448880000913,0.0014104491285542257
104,removal_only,unaffected,macro_f1,0.5613860053198553,19740,20.70448880000913,0.0014104491285542257
104,removal_only,unaffected,macro_auroc,0.8598322450862449,19740,20.70448880000913,0.0014104491285542257
104,removal_only,unaffected,macro_auprc,0.6350190869814494,19740,20.70448880000913,0.0014104491285542257
104,removal_only,unaffected,nll,1.8303025496166425,19740,20.70448880000913,0.0014104491285542257
104,removal_only,unaffected,brier,0.6366423631700695,19740,20.70448880000913,0.0014104491285542257
104,removal_only,unaffected,ece15,0.24982353228629087,19740,20.70448880000913,0.0014104491285542257
104,confidence_selected,all,accuracy,0.5577451879010082,19740,20.406082000001334,0.0016476856079646134
104,confidence_selected,all,macro_f1,0.5376708115330355,19740,20.406082000001334,0.0016476856079646134
104,confidence_selected,all,macro_auroc,0.8402016395993371,19740,20.406082000001334,0.0016476856079646134
104,confidence_selected,all,macro_auprc,0.5819962381546433,19740,20.406082000001334,0.0016476856079646134
104,confidence_selected,all,nll,2.1752631222183485,19740,20.406082000001334,0.0016476856079646134
104,confidence_selected,all,brier,0.7003872554779905,19740,20.406082000001334,0.0016476856079646134
104,confidence_selected,all,ece15,0.29178600364273344,19740,20.406082000001334,0.0016476856079646134
104,confidence_selected,affected,accuracy,0.5202546296296297,19740,20.406082000001334,0.0016476856079646134
104,confidence_selected,affected,macro_f1,0.5032924516181428,19740,20.406082000001334,0.0016476856079646134
104,confidence_selected,affected,macro_auroc,0.8134369001561444,19740,20.406082000001334,0.0016476856079646134
104,confidence_selected,affected,macro_auprc,0.5254955938512944,19740,20.406082000001334,0.0016476856079646134
104,confidence_selected,affected,nll,2.592517443895908,19740,20.406082000001334,0.0016476856079646134
104,confidence_selected,affected,brier,0.7823416048611854,19740,20.406082000001334,0.0016476856079646134
104,confidence_selected,affected,ece15,0.3334115936282884,19740,20.406082000001334,0.0016476856079646134
104,confidence_selected,unaffected,accuracy,0.5823216995447648,19740,20.406082000001334,0.0016476856079646134
104,confidence_selected,unaffected,macro_f1,0.5590740380413415,19740,20.406082000001334,0.0016476856079646134
104,confidence_selected,unaffected,macro_auroc,0.8606944928280352,19740,20.406082000001334,0.0016476856079646134
104,confidence_selected,unaffected,macro_auprc,0.6380390361488382,19740,20.406082000001334,0.0016476856079646134
104,confidence_selected,unaffected,nll,1.9017367687058964,19740,20.406082000001334,0.0016476856079646134
104,confidence_selected,unaffected,brier,0.6466630082343784,19740,20.406082000001334,0.0016476856079646134
104,confidence_selected,unaffected,ece15,0.2644988378574888,19740,20.406082000001334,0.0016476856079646134
105,best_ce,all,accuracy,0.5689734188817599,19740,22.538279400003375,0.0017982813912795091
105,best_ce,all,macro_f1,0.5405148186396748,19740,22.538279400003375,0.0017982813912795091
105,best_ce,all,macro_auroc,0.8468373013872997,19740,22.538279400003375,0.0017982813912795091
105,best_ce,all,macro_auprc,0.6000627570623535,19740,22.538279400003375,0.0017982813912795091
105,best_ce,all,nll,2.003057059965013,19740,22.538279400003375,0.0017982813912795091
105,best_ce,all,brier,0.6803564624446072,19740,22.538279400003375,0.0017982813912795091
105,best_ce,all,ece15,0.26518588163484463,19740,22.538279400003375,0.0017982813912795091
105,best_ce,affected,accuracy,0.5162037037037037,19740,22.538279400003375,0.0017982813912795091
105,best_ce,affected,macro_f1,0.48507209235567594,19740,22.538279400003375,0.0017982813912795091
105,best_ce,affected,macro_auroc,0.8224444357873136,19740,22.538279400003375,0.0017982813912795091
105,best_ce,affected,macro_auprc,0.5468017062581769,19740,22.538279400003375,0.0017982813912795091
105,best_ce,affected,nll,2.42270653634009,19740,22.538279400003375,0.0017982813912795091
105,best_ce,affected,brier,0.7715834228546409,19740,22.538279400003375,0.0017982813912795091
105,best_ce,affected,ece15,0.32474299421947866,19740,22.538279400003375,0.0017982813912795091
105,best_ce,unaffected,accuracy,0.6035660091047041,19740,22.538279400003375,0.0017982813912795091
105,best_ce,unaffected,macro_f1,0.5719540820719332,19740,22.538279400003375,0.0017982813912795091
105,best_ce,unaffected,macro_auroc,0.8654074933562935,19740,22.538279400003375,0.0017982813912795091
105,best_ce,unaffected,macro_auprc,0.6453753690545402,19740,22.538279400003375,0.0017982813912795091
105,best_ce,unaffected,nll,1.727960589867846,19740,22.538279400003375,0.0017982813912795091
105,best_ce,unaffected,brier,0.6205536598692892,19740,22.538279400003375,0.0017982813912795091
105,best_ce,unaffected,ece15,0.22632039229813766,19740,22.538279400003375,0.0017982813912795091
105,clean_only,all,accuracy,0.5678276810265811,19740,22.313740500001586,0.001577749770284288
105,clean_only,all,macro_f1,0.5392837981494653,19740,22.313740500001586,0.001577749770284288
105,clean_only,all,macro_auroc,0.8452857676031812,19740,22.313740500001586,0.001577749770284288
105,clean_only,all,macro_auprc,0.5978255465123268,19740,22.313740500001586,0.001577749770284288
105,clean_only,all,nll,1.927788954688112,19740,22.313740500001586,0.001577749770284288
105,clean_only,all,brier,0.6752283477565504,19740,22.313740500001586,0.001577749770284288
105,clean_only,all,ece15,0.2559799940746165,19740,22.313740500001586,0.001577749770284288
105,clean_only,affected,accuracy,0.5179398148148148,19740,22.313740500001586,0.001577749770284288
105,clean_only,affected,macro_f1,0.4888284567240553,19740,22.313740500001586,0.001577749770284288
105,clean_only,affected,macro_auroc,0.8208631025227687,19740,22.313740500001586,0.001577749770284288
105,clean_only,affected,macro_auprc,0.5444731658033874,19740,22.313740500001586,0.001577749770284288
105,clean_only,affected,nll,2.3126416955379003,19740,22.313740500001586,0.001577749770284288
105,clean_only,affected,brier,0.7649211627489484,19740,22.313740500001586,0.001577749770284288
105,clean_only,affected,ece15,0.3126708603360587,19740,22.313740500001586,0.001577749770284288
105,clean_only,unaffected,accuracy,0.6005311077389985,19740,22.313740500001586,0.001577749770284288
105,clean_only,unaffected,macro_f1,0.5676197879043845,19740,22.313740500001586,0.001577749770284288
105,clean_only,unaffected,macro_auroc,0.8637493766295016,19740,22.313740500001586,0.001577749770284288
105,clean_only,unaffected,macro_auprc,0.6438215244783553,19740,22.313740500001586,0.001577749770284288
105,clean_only,unaffected,nll,1.6755030911871884,19740,22.313740500001586,0.001577749770284288
105,clean_only,unaffected,brier,0.6164312368662379,19740,22.313740500001586,0.001577749770284288
105,clean_only,unaffected,ece15,0.21881697279413845,19740,22.313740500001586,0.001577749770284288
105,removal_only,all,accuracy,0.5685151237396884,19740,22.59643540000252,0.001774931256056445
105,removal_only,all,macro_f1,0.5402839729861775,19740,22.59643540000252,0.001774931256056445
105,removal_only,all,macro_auroc,0.8460521744064574,19740,22.59643540000252,0.001774931256056445
105,removal_only,all,macro_auprc,0.6008672435846175,19740,22.59643540000252,0.001774931256056445
105,removal_only,all,nll,2.0105335003835565,19740,22.59643540000252,0.001774931256056445
105,removal_only,all,brier,0.6827025704888127,19740,22.59643540000252,0.001774931256056445
105,removal_only,all,ece15,0.26609571515066055,19740,22.59643540000252,0.001774931256056445
105,removal_only,affected,accuracy,0.5214120370370371,19740,22.59643540000252,0.001774931256056445
105,removal_only,affected,macro_f1,0.4906175254248341,19740,22.59643540000252,0.001774931256056445
105,removal_only,affected,macro_auroc,0.8222479085502372,19740,22.59643540000252,0.001774931256056445
105,removal_only,affected,macro_auprc,0.550011930977014,19740,22.59643540000252,0.001774931256056445
105,removal_only,affected,nll,2.4259452062442115,19740,22.59643540000252,0.001774931256056445
105,removal_only,affected,brier,0.7692385336089159,19740,22.59643540000252,0.001774931256056445
105,removal_only,affected,ece15,0.3192596531611074,19740,22.59643540000252,0.001774931256056445
105,removal_only,unaffected,accuracy,0.5993930197268589,19740,22.59643540000252,0.001774931256056445
105,removal_only,unaffected,macro_f1,0.5684834373543689,19740,22.59643540000252,0.001774931256056445
105,removal_only,unaffected,macro_auroc,0.8640336967698903,19740,22.59643540000252,0.001774931256056445
105,removal_only,unaffected,macro_auprc,0.6444838161908393,19740,22.59643540000252,0.001774931256056445
105,removal_only,unaffected,nll,1.7382150528390898,19740,22.59643540000252,0.001774931256056445
105,removal_only,unaffected,brier,0.6259748981551486,19740,22.59643540000252,0.001774931256056445
105,removal_only,unaffected,ece15,0.23129809754073893,19740,22.59643540000252,0.001774931256056445
105,confidence_selected,all,accuracy,0.5717231897341888,19740,23.16837709999527,0.0018732355622976752
105,confidence_selected,all,macro_f1,0.5428379355988008,19740,23.16837709999527,0.0018732355622976752
105,confidence_selected,all,macro_auroc,0.8484162639978168,19740,23.16837709999527,0.0018732355622976752
105,confidence_selected,all,macro_auprc,0.6059088332431459,19740,23.16837709999527,0.0018732355622976752
105,confidence_selected,all,nll,1.9805284075081504,19740,23.16837709999527,0.0018732355622976752
105,confidence_selected,all,brier,0.6786792463796493,19740,23.16837709999527,0.0018732355622976752
105,confidence_selected,all,ece15,0.26305897212241575,19740,23.16837709999527,0.0018732355622976752
105,confidence_selected,affected,accuracy,0.5225694444444444,19740,23.16837709999527,0.0018732355622976752
105,confidence_selected,affected,macro_f1,0.49080264682881086,19740,23.16837709999527,0.0018732355622976752
105,confidence_selected,affected,macro_auroc,0.8258617591247542,19740,23.16837709999527,0.0018732355622976752
105,confidence_selected,affected,macro_auprc,0.5561277507228203,19740,23.16837709999527,0.0018732355622976752
105,confidence_selected,affected,nll,2.3718740653819705,19740,23.16837709999527,0.0018732355622976752
105,confidence_selected,affected,brier,0.7632025215551184,19740,23.16837709999527,0.0018732355622976752
105,confidence_selected,affected,ece15,0.31886550858271895,19740,23.16837709999527,0.0018732355622976752
105,confidence_selected,unaffected,accuracy,0.6039453717754173,19740,23.16837709999527,0.0018732355622976752
105,confidence_selected,unaffected,macro_f1,0.5723304977596961,19740,23.16837709999527,0.0018732355622976752
105,confidence_selected,unaffected,macro_auroc,0.8654329501625463,19740,23.16837709999527,0.0018732355622976752
105,confidence_selected,unaffected,macro_auprc,0.6482932596925283,19740,23.16837709999527,0.0018732355622976752
105,confidence_selected,unaffected,nll,1.723986185654599,19740,23.16837709999527,0.0018732355622976752
105,confidence_selected,unaffected,brier,0.6232709688746375,19740,23.16837709999527,0.0018732355622976752
105,confidence_selected,unaffected,ece15,0.22687121537232796,19740,23.16837709999527,0.0018732355622976752
106,best_ce,all,accuracy,0.5655362053162236,19740,15.050525300001027,0.0018077451880000306
106,best_ce,all,macro_f1,0.5473850363746073,19740,15.050525300001027,0.0018077451880000306
106,best_ce,all,macro_auroc,0.8494274862555417,19740,15.050525300001027,0.0018077451880000306
106,best_ce,all,macro_auprc,0.6121341792334499,19740,15.050525300001027,0.0018077451880000306
106,best_ce,all,nll,2.2857881248826395,19740,15.050525300001027,0.0018077451880000306
106,best_ce,all,brier,0.6842063639761105,19740,15.050525300001027,0.0018077451880000306
106,best_ce,all,ece15,0.28686939997344146,19740,15.050525300001027,0.0018077451880000306
106,best_ce,affected,accuracy,0.5277777777777778,19740,15.050525300001027,0.0018077451880000306
106,best_ce,affected,macro_f1,0.5102884761418064,19740,15.050525300001027,0.0018077451880000306
106,best_ce,affected,macro_auroc,0.8277356386211303,19740,15.050525300001027,0.0018077451880000306
106,best_ce,affected,macro_auprc,0.5657568151745284,19740,15.050525300001027,0.0018077451880000306
106,best_ce,affected,nll,2.7969094057823694,19740,15.050525300001027,0.0018077451880000306
106,best_ce,affected,brier,0.7711892993313024,19740,15.050525300001027,0.0018077451880000306
106,best_ce,affected,ece15,0.34254829466549885,19740,15.050525300001027,0.0018077451880000306
106,best_ce,unaffected,accuracy,0.590288315629742,19740,15.050525300001027,0.0018077451880000306
106,best_ce,unaffected,macro_f1,0.5683747674233647,19740,15.050525300001027,0.0018077451880000306
106,best_ce,unaffected,macro_auroc,0.8666360180061456,19740,15.050525300001027,0.0018077451880000306
106,best_ce,unaffected,macro_auprc,0.6513908273841112,19740,15.050525300001027,0.0018077451880000306
106,best_ce,unaffected,nll,1.9507283474187804,19740,15.050525300001027,0.0018077451880000306
106,best_ce,unaffected,brier,0.6271856840467585,19740,15.050525300001027,0.0018077451880000306
106,best_ce,unaffected,ece15,0.2506181348414812,19740,15.050525300001027,0.0018077451880000306
106,clean_only,all,accuracy,0.5666819431714024,19740,15.751651900005527,0.001778322639255157
106,clean_only,all,macro_f1,0.5491007931605544,19740,15.751651900005527,0.001778322639255157
106,clean_only,all,macro_auroc,0.8488888744234412,19740,15.751651900005527,0.001778322639255157
106,clean_only,all,macro_auprc,0.6117669000450764,19740,15.751651900005527,0.001778322639255157
106,clean_only,all,nll,2.2705835383323594,19740,15.751651900005527,0.001778322639255157
106,clean_only,all,brier,0.6830111688206011,19740,15.751651900005527,0.001778322639255157
106,clean_only,all,ece15,0.28428991228738143,19740,15.751651900005527,0.001778322639255157
106,clean_only,affected,accuracy,0.5295138888888888,19740,15.751651900005527,0.001778322639255157
106,clean_only,affected,macro_f1,0.5117946474104001,19740,15.751651900005527,0.001778322639255157
106,clean_only,affected,macro_auroc,0.8270563098378853,19740,15.751651900005527,0.001778322639255157
106,clean_only,affected,macro_auprc,0.5646998220819225,19740,15.751651900005527,0.001778322639255157
106,clean_only,affected,nll,2.762024264767977,19740,15.751651900005527,0.001778322639255157
106,clean_only,affected,brier,0.7672936746896755,19740,15.751651900005527,0.001778322639255157
106,clean_only,affected,ece15,0.3374398566040866,19740,15.751651900005527,0.001778322639255157
106,clean_only,unaffected,accuracy,0.5910470409711684,19740,15.751651900005527,0.001778322639255157
106,clean_only,unaffected,macro_f1,0.5704177830313929,19740,15.751651900005527,0.001778322639255157
106,clean_only,unaffected,macro_auroc,0.8660195612264111,19740,15.751651900005527,0.001778322639255157
106,clean_only,unaffected,macro_auprc,0.6514288966302055,19740,15.751651900005527,0.001778322639255157
106,clean_only,unaffected,nll,1.948425125858631,19740,15.751651900005527,0.001778322639255157
106,clean_only,unaffected,brier,0.6277607249124976,19740,15.751651900005527,0.001778322639255157
106,clean_only,unaffected,ece15,0.24944805367446996,19740,15.751651900005527,0.001778322639255157
106,removal_only,all,accuracy,0.5637030247479377,19740,15.135225799996988,0.001824083410844328
106,removal_only,all,macro_f1,0.5455299871839187,19740,15.135225799996988,0.001824083410844328
106,removal_only,all,macro_auroc,0.8483088594145967,19740,15.135225799996988,0.001824083410844328
106,removal_only,all,macro_auprc,0.6112506479477086,19740,15.135225799996988,0.001824083410844328
106,removal_only,all,nll,2.2577375511540385,19740,15.135225799996988,0.001824083410844328
106,removal_only,all,brier,0.6828076765422112,19740,15.135225799996988,0.001824083410844328
106,removal_only,all,ece15,0.2841785041210741,19740,15.135225799996988,0.001824083410844328
106,removal_only,affected,accuracy,0.5243055555555556,19740,15.135225799996988,0.001824083410844328
106,removal_only,affected,macro_f1,0.5071556990843807,19740,15.135225799996988,0.001824083410844328
106,removal_only,affected,macro_auroc,0.8255047510841367,19740,15.135225799996988,0.001824083410844328
106,removal_only,affected,macro_auprc,0.5630462420425176,19740,15.135225799996988,0.001824083410844328
106,removal_only,affected,nll,2.768872755924144,19740,15.135225799996988,0.001824083410844328
106,removal_only,affected,brier,0.77353319532672,19740,15.135225799996988,0.001824083410844328
106,removal_only,affected,ece15,0.34106232776065115,19740,15.135225799996988,0.001824083410844328
106,removal_only,unaffected,accuracy,0.5895295902883156,19740,15.135225799996988,0.001824083410844328
106,removal_only,unaffected,macro_f1,0.566850294135503,19740,15.135225799996988,0.001824083410844328
106,removal_only,unaffected,macro_auroc,0.8663269939991635,19740,15.135225799996988,0.001824083410844328
106,removal_only,unaffected,macro_auprc,0.6525186019170427,19740,15.135225799996988,0.001824083410844328
106,removal_only,unaffected,nll,1.9226686460543638,19740,15.135225799996988,0.001824083410844328
106,removal_only,unaffected,brier,0.6233335883557047,19740,15.135225799996988,0.001824083410844328
106,removal_only,unaffected,ece15,0.2476505412407819,19740,15.135225799996988,0.001824083410844328
106,confidence_selected,all,accuracy,0.5641613198900092,19740,16.626313200002187,0.0019423923023076221
106,confidence_selected,all,macro_f1,0.546952191667818,19740,16.626313200002187,0.0019423923023076221
106,confidence_selected,all,macro_auroc,0.8484583289523564,19740,16.626313200002187,0.0019423923023076221
106,confidence_selected,all,macro_auprc,0.6108764891333988,19740,16.626313200002187,0.0019423923023076221
106,confidence_selected,all,nll,2.309049850542483,19740,16.626313200002187,0.0019423923023076221
106,confidence_selected,all,brier,0.68799697664407,19740,16.626313200002187,0.0019423923023076221
106,confidence_selected,all,ece15,0.28926704106912166,19740,16.626313200002187,0.0019423923023076221
106,confidence_selected,affected,accuracy,0.5266203703703703,19740,16.626313200002187,0.0019423923023076221
106,confidence_selected,affected,macro_f1,0.509532381303265,19740,16.626313200002187,0.0019423923023076221
106,confidence_selected,affected,macro_auroc,0.8263121882787695,19740,16.626313200002187,0.0019423923023076221
106,confidence_selected,affected,macro_auprc,0.5633139518345677,19740,16.626313200002187,0.0019423923023076221
106,confidence_selected,affected,nll,2.8268573842797986,19740,16.626313200002187,0.0019423923023076221
106,confidence_selected,affected,brier,0.7756796368281106,19740,16.626313200002187,0.0019423923023076221
106,confidence_selected,affected,ece15,0.34425565629714616,19740,16.626313200002187,0.0019423923023076221
106,confidence_selected,unaffected,accuracy,0.5887708649468892,19740,16.626313200002187,0.0019423923023076221
106,confidence_selected,unaffected,macro_f1,0.5684130608052141,19740,16.626313200002187,0.0019423923023076221
106,confidence_selected,unaffected,macro_auroc,0.8659945510604824,19740,16.626313200002187,0.0019423923023076221
106,confidence_selected,unaffected,macro_auprc,0.6511989805617279,19740,16.626313200002187,0.0019423923023076221
106,confidence_selected,unaffected,nll,1.9696069756190835,19740,16.626313200002187,0.0019423923023076221
106,confidence_selected,unaffected,brier,0.6305176000135608,19740,16.626313200002187,0.0019423923023076221
106,confidence_selected,unaffected,ece15,0.2532197022542064,19740,16.626313200002187,0.0019423923023076221
107,best_ce,all,accuracy,0.5845554537121906,19740,21.083254099998157,0.0014338221787088777
107,best_ce,all,macro_f1,0.5567777561742558,19740,21.083254099998157,0.0014338221787088777
107,best_ce,all,macro_auroc,0.854709582566041,19740,21.083254099998157,0.0014338221787088777
107,best_ce,all,macro_auprc,0.6270430916912039,19740,21.083254099998157,0.0014338221787088777
107,best_ce,all,nll,1.7630586806213773,19740,21.083254099998157,0.0014338221787088777
107,best_ce,all,brier,0.6194884197028867,19740,21.083254099998157,0.0014338221787088777
107,best_ce,all,ece15,0.22067339796193905,19740,21.083254099998157,0.0014338221787088777
107,best_ce,affected,accuracy,0.5376157407407407,19740,21.083254099998157,0.0014338221787088777
107,best_ce,affected,macro_f1,0.5141212935909825,19740,21.083254099998157,0.0014338221787088777
107,best_ce,affected,macro_auroc,0.8300487776405445,19740,21.083254099998157,0.0014338221787088777
107,best_ce,affected,macro_auprc,0.5720847777185912,19740,21.083254099998157,0.0014338221787088777
107,best_ce,affected,nll,2.1329078058277635,19740,21.083254099998157,0.0014338221787088777
107,best_ce,affected,brier,0.7106931315910727,19740,21.083254099998157,0.0014338221787088777
107,best_ce,affected,ece15,0.28180239349603653,19740,21.083254099998157,0.0014338221787088777
107,best_ce,unaffected,accuracy,0.6153262518968133,19740,21.083254099998157,0.0014338221787088777
107,best_ce,unaffected,macro_f1,0.5831358865453008,19740,21.083254099998157,0.0014338221787088777
107,best_ce,unaffected,macro_auroc,0.8748326983448975,19740,21.083254099998157,0.0014338221787088777
107,best_ce,unaffected,macro_auprc,0.6810352610152345,19740,21.083254099998157,0.0014338221787088777
107,best_ce,unaffected,nll,1.520608267739497,19740,21.083254099998157,0.0014338221787088777
107,best_ce,unaffected,brier,0.5597002018945463,19740,21.083254099998157,0.0014338221787088777
107,best_ce,unaffected,ece15,0.18060094115857106,19740,21.083254099998157,0.0014338221787088777
107,clean_only,all,accuracy,0.5859303391384051,19740,18.368011200000183,0.0015399404232689852
107,clean_only,all,macro_f1,0.5590088193265577,19740,18.368011200000183,0.0015399404232689852
107,clean_only,all,macro_auroc,0.8537071269463025,19740,18.368011200000183,0.0015399404232689852
107,clean_only,all,macro_auprc,0.6250457193124699,19740,18.368011200000183,0.0015399404232689852
107,clean_only,all,nll,1.7842059255012686,19740,18.368011200000183,0.0015399404232689852
107,clean_only,all,brier,0.6248559163870347,19740,18.368011200000183,0.0015399404232689852
107,clean_only,all,ece15,0.2223356253203725,19740,18.368011200000183,0.0015399404232689852
107,clean_only,affected,accuracy,0.5428240740740741,19740,18.368011200000183,0.0015399404232689852
107,clean_only,affected,macro_f1,0.5195360503018099,19740,18.368011200000183,0.0015399404232689852
107,clean_only,affected,macro_auroc,0.8298009739503017,19740,18.368011200000183,0.0015399404232689852
107,clean_only,affected,macro_auprc,0.5717248963884011,19740,18.368011200000183,0.0015399404232689852
107,clean_only,affected,nll,2.1449624639400042,19740,18.368011200000183,0.0015399404232689852
107,clean_only,affected,brier,0.712266752255691,19740,18.368011200000183,0.0015399404232689852
107,clean_only,affected,ece15,0.28015413012838475,19740,18.368011200000183,0.0015399404232689852
107,clean_only,unaffected,accuracy,0.6141881638846738,19740,18.368011200000183,0.0015399404232689852
107,clean_only,unaffected,macro_f1,0.583584085237185,19740,18.368011200000183,0.0015399404232689852
107,clean_only,unaffected,macro_auroc,0.8731510293076702,19740,18.368011200000183,0.0015399404232689852
107,clean_only,unaffected,macro_auprc,0.6782838427779062,19740,18.368011200000183,0.0015399404232689852
107,clean_only,unaffected,nll,1.5477160550831595,19740,18.368011200000183,0.0015399404232689852
107,clean_only,unaffected,brier,0.5675547311134999,19740,18.368011200000183,0.0015399404232689852
107,clean_only,unaffected,ece15,0.185444611439846,19740,18.368011200000183,0.0015399404232689852
107,removal_only,all,accuracy,0.583409715857012,19740,18.85200280000572,0.0015187901014711376
107,removal_only,all,macro_f1,0.5563139024754037,19740,18.85200280000572,0.0015187901014711376
107,removal_only,all,macro_auroc,0.852700351845406,19740,18.85200280000572,0.0015187901014711376
107,removal_only,all,macro_auprc,0.6224488789335327,19740,18.85200280000572,0.0015187901014711376
107,removal_only,all,nll,1.7979418469097164,19740,18.85200280000572,0.0015187901014711376
107,removal_only,all,brier,0.6249226359648775,19740,18.85200280000572,0.0015187901014711376
107,removal_only,all,ece15,0.2232824131115711,19740,18.85200280000572,0.0015187901014711376
107,removal_only,affected,accuracy,0.5358796296296297,19740,18.85200280000572,0.0015187901014711376
107,removal_only,affected,macro_f1,0.513691644755386,19740,18.85200280000572,0.0015187901014711376
107,removal_only,affected,macro_auroc,0.8283403403633799,19740,18.85200280000572,0.0015187901014711376
107,removal_only,affected,macro_auprc,0.5691831878903503,19740,18.85200280000572,0.0015187901014711376
107,removal_only,affected,nll,2.1618485585375895,19740,18.85200280000572,0.0015187901014711376
107,removal_only,affected,brier,0.715838756001439,19740,18.85200280000572,0.0015187901014711376
107,removal_only,affected,ece15,0.2835355852730572,19740,18.85200280000572,0.0015187901014711376
107,removal_only,unaffected,accuracy,0.6145675265553869,19740,18.85200280000572,0.0015187901014711376
107,removal_only,unaffected,macro_f1,0.5829705385572113,19740,18.85200280000572,0.0015187901014711376
107,removal_only,unaffected,macro_auroc,0.8726456303794606,19740,18.85200280000572,0.0015187901014711376
107,removal_only,unaffected,macro_auprc,0.6760009057923821,19740,18.85200280000572,0.0015187901014711376
107,removal_only,unaffected,nll,1.5593869160702007,19740,18.85200280000572,0.0015187901014711376
107,removal_only,unaffected,brier,0.5653236012823365,19740,18.85200280000572,0.0015187901014711376
107,removal_only,unaffected,ece15,0.18397293065721237,19740,18.85200280000572,0.0015187901014711376
107,confidence_selected,all,accuracy,0.5854720439963337,19740,18.57851429999573,0.0014777955989723412
107,confidence_selected,all,macro_f1,0.5580309547043819,19740,18.57851429999573,0.0014777955989723412
107,confidence_selected,all,macro_auroc,0.8539459327672351,19740,18.57851429999573,0.0014777955989723412
107,confidence_selected,all,macro_auprc,0.6259301332322081,19740,18.57851429999573,0.0014777955989723412
107,confidence_selected,all,nll,1.7963449213735554,19740,18.57851429999573,0.0014777955989723412
107,confidence_selected,all,brier,0.6235434251526534,19740,18.57851429999573,0.0014777955989723412
107,confidence_selected,all,ece15,0.2236371543582812,19740,18.57851429999573,0.0014777955989723412
107,confidence_selected,affected,accuracy,0.5387731481481481,19740,18.57851429999573,0.0014777955989723412
107,confidence_selected,affected,macro_f1,0.5156060344618938,19740,18.57851429999573,0.0014777955989723412
107,confidence_selected,affected,macro_auroc,0.829584102493223,19740,18.57851429999573,0.0014777955989723412
107,confidence_selected,affected,macro_auprc,0.5715320078145112,19740,18.57851429999573,0.0014777955989723412
107,confidence_selected,affected,nll,2.170224261188594,19740,18.57851429999573,0.0014777955989723412
107,confidence_selected,affected,brier,0.7147294981376504,19740,18.57851429999573,0.0014777955989723412
107,confidence_selected,affected,ece15,0.2845576279624193,19740,18.57851429999573,0.0014777955989723412
107,confidence_selected,unaffected,accuracy,0.6160849772382397,19740,18.57851429999573,0.0014777955989723412
107,confidence_selected,unaffected,macro_f1,0.5844588670432423,19740,18.57851429999573,0.0014777955989723412
107,confidence_selected,unaffected,macro_auroc,0.8739305111546701,19740,18.57851429999573,0.0014777955989723412
107,confidence_selected,unaffected,macro_auprc,0.6801642128261477,19740,18.57851429999573,0.0014777955989723412
107,confidence_selected,unaffected,nll,1.55125254686658,19740,18.57851429999573,0.0014777955989723412
107,confidence_selected,unaffected,brier,0.5637674258665855,19740,18.57851429999573,0.0014777955989723412
107,confidence_selected,unaffected,ece15,0.18385070828051056,19740,18.57851429999573,0.0014777955989723412
108,best_ce,all,accuracy,0.5822639780018332,19740,32.915273399994476,0.0014215857019425156
108,best_ce,all,macro_f1,0.5594876177183375,19740,32.915273399994476,0.0014215857019425156
108,best_ce,all,macro_auroc,0.8496630487585642,19740,32.915273399994476,0.0014215857019425156
108,best_ce,all,macro_auprc,0.6053770791255476,19740,32.915273399994476,0.0014215857019425156
108,best_ce,all,nll,2.1216971922378005,19740,32.915273399994476,0.0014215857019425156
108,best_ce,all,brier,0.6696622523880318,19740,32.915273399994476,0.0014215857019425156
108,best_ce,all,ece15,0.2727880261899898,19740,32.915273399994476,0.0014215857019425156
108,best_ce,affected,accuracy,0.5439814814814815,19740,32.915273399994476,0.0014215857019425156
108,best_ce,affected,macro_f1,0.5282553835351868,19740,32.915273399994476,0.0014215857019425156
108,best_ce,affected,macro_auroc,0.8285512239155183,19740,32.915273399994476,0.0014215857019425156
108,best_ce,affected,macro_auprc,0.5611040845774341,19740,32.915273399994476,0.0014215857019425156
108,best_ce,affected,nll,2.4418304383474294,19740,32.915273399994476,0.0014215857019425156
108,best_ce,affected,brier,0.7364328280961212,19740,32.915273399994476,0.0014215857019425156
108,best_ce,affected,ece15,0.31509533150259544,19740,32.915273399994476,0.0014215857019425156
108,best_ce,unaffected,accuracy,0.6073596358118362,19740,32.915273399994476,0.0014215857019425156
108,best_ce,unaffected,macro_f1,0.5788894176878799,19740,32.915273399994476,0.0014215857019425156
108,best_ce,unaffected,macro_auroc,0.8646004964328308,19740,32.915273399994476,0.0014215857019425156
108,best_ce,unaffected,macro_auprc,0.641290548516337,19740,32.915273399994476,0.0014215857019425156
108,best_ce,unaffected,nll,1.9118374618594103,19740,32.915273399994476,0.0014215857019425156
108,best_ce,unaffected,brier,0.6258915563244588,19740,32.915273399994476,0.0014215857019425156
108,best_ce,unaffected,ece15,0.24505398417957272,19740,32.915273399994476,0.0014215857019425156
108,clean_only,all,accuracy,0.581576535288726,19740,26.27037019999989,0.0013096929413057765
108,clean_only,all,macro_f1,0.5559246851664299,19740,26.27037019999989,0.0013096929413057765
108,clean_only,all,macro_auroc,0.8523562599809535,19740,26.27037019999989,0.0013096929413057765
