dataset,task,seed,method,environment,fault_type,group,scale,prevalence,subset,metric,value
chemical,gas_class,109,RO-CAGF,scale:1,silent_gaussian,1,1.0,0.4,unaffected,brier,0.6243494827424442
chemical,gas_class,109,RO-CAGF,scale:1,silent_gaussian,1,1.0,0.4,unaffected,ece15,0.12546377259771738
chemical,gas_class,109,RO-CAGF,scale:3,silent_gaussian,1,3.0,0.4,all,accuracy,0.5167277726856095
chemical,gas_class,109,RO-CAGF,scale:3,silent_gaussian,1,3.0,0.4,all,macro_f1,0.4875979755411392
chemical,gas_class,109,RO-CAGF,scale:3,silent_gaussian,1,3.0,0.4,all,macro_auroc,0.8151501303128565
chemical,gas_class,109,RO-CAGF,scale:3,silent_gaussian,1,3.0,0.4,all,macro_auprc,0.5408973981435244
chemical,gas_class,109,RO-CAGF,scale:3,silent_gaussian,1,3.0,0.4,all,nll,1.5498020618994754
chemical,gas_class,109,RO-CAGF,scale:3,silent_gaussian,1,3.0,0.4,all,brier,0.6628972462764477
chemical,gas_class,109,RO-CAGF,scale:3,silent_gaussian,1,3.0,0.4,all,ece15,0.15351296709312637
chemical,gas_class,109,RO-CAGF,scale:3,silent_gaussian,1,3.0,0.4,affected,accuracy,0.4783861671469741
chemical,gas_class,109,RO-CAGF,scale:3,silent_gaussian,1,3.0,0.4,affected,macro_f1,0.44944802497092423
chemical,gas_class,109,RO-CAGF,scale:3,silent_gaussian,1,3.0,0.4,affected,macro_auroc,0.7910916421956893
chemical,gas_class,109,RO-CAGF,scale:3,silent_gaussian,1,3.0,0.4,affected,macro_auprc,0.5045269958307652
chemical,gas_class,109,RO-CAGF,scale:3,silent_gaussian,1,3.0,0.4,affected,nll,1.7562761034213616
chemical,gas_class,109,RO-CAGF,scale:3,silent_gaussian,1,3.0,0.4,affected,brier,0.7213076614527562
chemical,gas_class,109,RO-CAGF,scale:3,silent_gaussian,1,3.0,0.4,affected,ece15,0.19621664391299143
chemical,gas_class,109,RO-CAGF,scale:3,silent_gaussian,1,3.0,0.4,unaffected,accuracy,0.5420311905667554
chemical,gas_class,109,RO-CAGF,scale:3,silent_gaussian,1,3.0,0.4,unaffected,macro_f1,0.5123107332076338
chemical,gas_class,109,RO-CAGF,scale:3,silent_gaussian,1,3.0,0.4,unaffected,macro_auroc,0.8314832377906732
chemical,gas_class,109,RO-CAGF,scale:3,silent_gaussian,1,3.0,0.4,unaffected,macro_auprc,0.5693890248508616
chemical,gas_class,109,RO-CAGF,scale:3,silent_gaussian,1,3.0,0.4,unaffected,nll,1.41354018968933
chemical,gas_class,109,RO-CAGF,scale:3,silent_gaussian,1,3.0,0.4,unaffected,brier,0.6243494827424442
chemical,gas_class,109,RO-CAGF,scale:3,silent_gaussian,1,3.0,0.4,unaffected,ece15,0.12546377259771738
chemical,gas_class,109,RO-CAGF,scale:5,silent_gaussian,1,5.0,0.4,all,accuracy,0.5114573785517873
chemical,gas_class,109,RO-CAGF,scale:5,silent_gaussian,1,5.0,0.4,all,macro_f1,0.4818677779514615
chemical,gas_class,109,RO-CAGF,scale:5,silent_gaussian,1,5.0,0.4,all,macro_auroc,0.8120823010109098
chemical,gas_class,109,RO-CAGF,scale:5,silent_gaussian,1,5.0,0.4,all,macro_auprc,0.5314933913139411
chemical,gas_class,109,RO-CAGF,scale:5,silent_gaussian,1,5.0,0.4,all,nll,1.5747892897217473
chemical,gas_class,109,RO-CAGF,scale:5,silent_gaussian,1,5.0,0.4,all,brier,0.6709877759858881
chemical,gas_class,109,RO-CAGF,scale:5,silent_gaussian,1,5.0,0.4,all,ece15,0.15900915978932248
chemical,gas_class,109,RO-CAGF,scale:5,silent_gaussian,1,5.0,0.4,affected,accuracy,0.46512968299711815
chemical,gas_class,109,RO-CAGF,scale:5,silent_gaussian,1,5.0,0.4,affected,macro_f1,0.4346292222824945
chemical,gas_class,109,RO-CAGF,scale:5,silent_gaussian,1,5.0,0.4,affected,macro_auroc,0.7833524484799139
chemical,gas_class,109,RO-CAGF,scale:5,silent_gaussian,1,5.0,0.4,affected,macro_auprc,0.48416586082675145
chemical,gas_class,109,RO-CAGF,scale:5,silent_gaussian,1,5.0,0.4,affected,nll,1.8191258222780733
chemical,gas_class,109,RO-CAGF,scale:5,silent_gaussian,1,5.0,0.4,affected,brier,0.7416575586585187
chemical,gas_class,109,RO-CAGF,scale:5,silent_gaussian,1,5.0,0.4,affected,ece15,0.21004105640591392
chemical,gas_class,109,RO-CAGF,scale:5,silent_gaussian,1,5.0,0.4,unaffected,accuracy,0.5420311905667554
chemical,gas_class,109,RO-CAGF,scale:5,silent_gaussian,1,5.0,0.4,unaffected,macro_f1,0.5123107332076338
chemical,gas_class,109,RO-CAGF,scale:5,silent_gaussian,1,5.0,0.4,unaffected,macro_auroc,0.8314832377906732
chemical,gas_class,109,RO-CAGF,scale:5,silent_gaussian,1,5.0,0.4,unaffected,macro_auprc,0.5693890248508616
chemical,gas_class,109,RO-CAGF,scale:5,silent_gaussian,1,5.0,0.4,unaffected,nll,1.41354018968933
chemical,gas_class,109,RO-CAGF,scale:5,silent_gaussian,1,5.0,0.4,unaffected,brier,0.6243494827424442
chemical,gas_class,109,RO-CAGF,scale:5,silent_gaussian,1,5.0,0.4,unaffected,ece15,0.12546377259771738
chemical,gas_class,109,RO-CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,all,accuracy,0.5368927589367553
chemical,gas_class,109,RO-CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,all,macro_f1,0.5090399209998827
chemical,gas_class,109,RO-CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,all,macro_auroc,0.8268153182377255
chemical,gas_class,109,RO-CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,all,macro_auprc,0.5701793930023106
chemical,gas_class,109,RO-CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,all,nll,1.4441755586723013
chemical,gas_class,109,RO-CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,all,brier,0.6365328100687949
chemical,gas_class,109,RO-CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,all,ece15,0.1324777483332332
chemical,gas_class,109,RO-CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,affected,accuracy,0.49148418491484186
chemical,gas_class,109,RO-CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,affected,macro_f1,0.4681393722462733
chemical,gas_class,109,RO-CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,affected,macro_auroc,0.8070361679530742
chemical,gas_class,109,RO-CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,affected,macro_auprc,0.5350593277866741
chemical,gas_class,109,RO-CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,affected,nll,1.6590961509184707
chemical,gas_class,109,RO-CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,affected,brier,0.7170169089521683
chemical,gas_class,109,RO-CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,affected,ece15,0.18631808039190703
chemical,gas_class,109,RO-CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,unaffected,accuracy,0.5416139640779155
chemical,gas_class,109,RO-CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,unaffected,macro_f1,0.5129040696803034
chemical,gas_class,109,RO-CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,unaffected,macro_auroc,0.8288859314427334
chemical,gas_class,109,RO-CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,unaffected,macro_auprc,0.5756491779317989
chemical,gas_class,109,RO-CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,unaffected,nll,1.421829906404865
chemical,gas_class,109,RO-CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,unaffected,brier,0.6281647441337921
chemical,gas_class,109,RO-CAGF,prevalence:0.1,silent_gaussian,1,3.0,0.1,unaffected,ece15,0.12700348349121773
chemical,gas_class,109,RO-CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,all,accuracy,0.5249770852428964
chemical,gas_class,109,RO-CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,all,macro_f1,0.4962388753377019
chemical,gas_class,109,RO-CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,all,macro_auroc,0.8184192132426347
chemical,gas_class,109,RO-CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,all,macro_auprc,0.5510268179248591
chemical,gas_class,109,RO-CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,all,nll,1.508918778487205
chemical,gas_class,109,RO-CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,all,brier,0.6588872945739598
chemical,gas_class,109,RO-CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,all,ece15,0.14500940578804447
chemical,gas_class,109,RO-CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,affected,accuracy,0.5026300409117476
chemical,gas_class,109,RO-CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,affected,macro_f1,0.46827756958136774
chemical,gas_class,109,RO-CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,affected,macro_auroc,0.8058686797048367
chemical,gas_class,109,RO-CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,affected,macro_auprc,0.5232536760868488
chemical,gas_class,109,RO-CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,affected,nll,1.6084854602281409
chemical,gas_class,109,RO-CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,affected,brier,0.6944349329852062
chemical,gas_class,109,RO-CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,affected,ece15,0.1715516204516279
chemical,gas_class,109,RO-CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,unaffected,accuracy,0.5393893705239352
chemical,gas_class,109,RO-CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,unaffected,macro_f1,0.5139730537847623
chemical,gas_class,109,RO-CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,unaffected,macro_auroc,0.8266467477753169
chemical,gas_class,109,RO-CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,unaffected,macro_auprc,0.5745464664904569
chemical,gas_class,109,RO-CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,unaffected,nll,1.444705211785832
chemical,gas_class,109,RO-CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,unaffected,brier,0.6359615466200803
chemical,gas_class,109,RO-CAGF,prevalence:0.4,silent_gaussian,1,3.0,0.4,unaffected,ece15,0.12789156171923263
chemical,gas_class,109,RO-CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,all,accuracy,0.5089367552703942
chemical,gas_class,109,RO-CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,all,macro_f1,0.47975503273904807
chemical,gas_class,109,RO-CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,all,macro_auroc,0.8116910215393814
chemical,gas_class,109,RO-CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,all,macro_auprc,0.5353139638875292
chemical,gas_class,109,RO-CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,all,nll,1.574463910757534
chemical,gas_class,109,RO-CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,all,brier,0.6784351188832028
chemical,gas_class,109,RO-CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,all,ece15,0.1628911813173023
chemical,gas_class,109,RO-CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,affected,accuracy,0.4899665551839465
chemical,gas_class,109,RO-CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,affected,macro_f1,0.46014478362995964
chemical,gas_class,109,RO-CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,affected,macro_auroc,0.8010721586646191
chemical,gas_class,109,RO-CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,affected,macro_auprc,0.5165539044387192
chemical,gas_class,109,RO-CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,affected,nll,1.6421921034449194
chemical,gas_class,109,RO-CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,affected,brier,0.7032031781797666
chemical,gas_class,109,RO-CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,affected,ece15,0.17970585673050737
chemical,gas_class,109,RO-CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,unaffected,accuracy,0.5502183406113537
chemical,gas_class,109,RO-CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,unaffected,macro_f1,0.5217673275769319
chemical,gas_class,109,RO-CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,unaffected,macro_auroc,0.8339133599203935
chemical,gas_class,109,RO-CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,unaffected,macro_auprc,0.5817942931188702
chemical,gas_class,109,RO-CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,unaffected,nll,1.4270786879516508
chemical,gas_class,109,RO-CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,unaffected,brier,0.6245366492349304
chemical,gas_class,109,RO-CAGF,prevalence:0.7,silent_gaussian,1,3.0,0.7,unaffected,ece15,0.13043083360058078
chemical,gas_class,109,PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,all,accuracy,0.5797433547204399
chemical,gas_class,109,PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,all,macro_f1,0.5582202974663627
chemical,gas_class,109,PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,all,macro_auroc,0.8449406875015669
chemical,gas_class,109,PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,all,macro_auprc,0.6006778308624665
chemical,gas_class,109,PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,all,nll,2.4255752457228406
chemical,gas_class,109,PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,all,brier,0.6920794478793298
chemical,gas_class,109,PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,all,ece15,0.2943009187140452
chemical,gas_class,109,PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,affected,accuracy,0.5185614849187935
chemical,gas_class,109,PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,affected,macro_f1,0.5032248910816508
chemical,gas_class,109,PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,affected,macro_auroc,0.8152604473994609
chemical,gas_class,109,PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,affected,macro_auprc,0.5496486950751588
chemical,gas_class,109,PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,affected,nll,3.042555677000258
chemical,gas_class,109,PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,affected,brier,0.7919298337847672
chemical,gas_class,109,PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,affected,ece15,0.3517089939898792
chemical,gas_class,109,PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,unaffected,accuracy,0.6196969696969697
chemical,gas_class,109,PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,unaffected,macro_f1,0.5887704148946992
chemical,gas_class,109,PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,unaffected,macro_auroc,0.8682037058357422
chemical,gas_class,109,PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,unaffected,macro_auprc,0.6438659207170508
chemical,gas_class,109,PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,unaffected,nll,2.022668327721982
chemical,gas_class,109,PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,unaffected,brier,0.6268741201138094
chemical,gas_class,109,PDRF,type:silent_gaussian,silent_gaussian,1,,0.4,unaffected,ece15,0.2579784554514018
chemical,gas_class,109,PDRF,type:gain_loss,gain_loss,1,,0.4,all,accuracy,0.6115948670944088
chemical,gas_class,109,PDRF,type:gain_loss,gain_loss,1,,0.4,all,macro_f1,0.5912006814491786
chemical,gas_class,109,PDRF,type:gain_loss,gain_loss,1,,0.4,all,macro_auroc,0.8635295583350892
chemical,gas_class,109,PDRF,type:gain_loss,gain_loss,1,,0.4,all,macro_auprc,0.64446207338779
chemical,gas_class,109,PDRF,type:gain_loss,gain_loss,1,,0.4,all,nll,1.9255555439265144
chemical,gas_class,109,PDRF,type:gain_loss,gain_loss,1,,0.4,all,brier,0.6195347438891378
chemical,gas_class,109,PDRF,type:gain_loss,gain_loss,1,,0.4,all,ece15,0.2379474149595205
chemical,gas_class,109,PDRF,type:gain_loss,gain_loss,1,,0.4,affected,accuracy,0.5971751412429378
chemical,gas_class,109,PDRF,type:gain_loss,gain_loss,1,,0.4,affected,macro_f1,0.58893208751274
chemical,gas_class,109,PDRF,type:gain_loss,gain_loss,1,,0.4,affected,macro_auroc,0.8528794695454828
chemical,gas_class,109,PDRF,type:gain_loss,gain_loss,1,,0.4,affected,macro_auprc,0.6322081054994645
chemical,gas_class,109,PDRF,type:gain_loss,gain_loss,1,,0.4,affected,nll,1.8213863435594253
chemical,gas_class,109,PDRF,type:gain_loss,gain_loss,1,,0.4,affected,brier,0.6208763683026285
chemical,gas_class,109,PDRF,type:gain_loss,gain_loss,1,,0.4,affected,ece15,0.22075141771870144
chemical,gas_class,109,PDRF,type:gain_loss,gain_loss,1,,0.4,unaffected,accuracy,0.6214340786430224
chemical,gas_class,109,PDRF,type:gain_loss,gain_loss,1,,0.4,unaffected,macro_f1,0.590692199599597
chemical,gas_class,109,PDRF,type:gain_loss,gain_loss,1,,0.4,unaffected,macro_auroc,0.8739541743023395
chemical,gas_class,109,PDRF,type:gain_loss,gain_loss,1,,0.4,unaffected,macro_auprc,0.6611518936487373
chemical,gas_class,109,PDRF,type:gain_loss,gain_loss,1,,0.4,unaffected,nll,1.9966347592887919
chemical,gas_class,109,PDRF,type:gain_loss,gain_loss,1,,0.4,unaffected,brier,0.6186192946941194
chemical,gas_class,109,PDRF,type:gain_loss,gain_loss,1,,0.4,unaffected,ece15,0.24968103922001655
chemical,gas_class,109,PDRF,type:offset,offset,1,,0.4,all,accuracy,0.5623281393217232
chemical,gas_class,109,PDRF,type:offset,offset,1,,0.4,all,macro_f1,0.5464507797281729
chemical,gas_class,109,PDRF,type:offset,offset,1,,0.4,all,macro_auroc,0.8432179229281408
chemical,gas_class,109,PDRF,type:offset,offset,1,,0.4,all,macro_auprc,0.6040724937615859
chemical,gas_class,109,PDRF,type:offset,offset,1,,0.4,all,nll,2.460713820997927
chemical,gas_class,109,PDRF,type:offset,offset,1,,0.4,all,brier,0.7151493139039239
chemical,gas_class,109,PDRF,type:offset,offset,1,,0.4,all,ece15,0.30296884777620225
chemical,gas_class,109,PDRF,type:offset,offset,1,,0.4,affected,accuracy,0.4774193548387097
chemical,gas_class,109,PDRF,type:offset,offset,1,,0.4,affected,macro_f1,0.4606994817566645
chemical,gas_class,109,PDRF,type:offset,offset,1,,0.4,affected,macro_auroc,0.8200174830494796
chemical,gas_class,109,PDRF,type:offset,offset,1,,0.4,affected,macro_auprc,0.586629736622716
chemical,gas_class,109,PDRF,type:offset,offset,1,,0.4,affected,nll,3.1572250718434893
chemical,gas_class,109,PDRF,type:offset,offset,1,,0.4,affected,brier,0.8478835404054588
chemical,gas_class,109,PDRF,type:offset,offset,1,,0.4,affected,ece15,0.3750191536467096
chemical,gas_class,109,PDRF,type:offset,offset,1,,0.4,unaffected,accuracy,0.6167732230161715
chemical,gas_class,109,PDRF,type:offset,offset,1,,0.4,unaffected,macro_f1,0.5872515378210161
chemical,gas_class,109,PDRF,type:offset,offset,1,,0.4,unaffected,macro_auroc,0.8717891603439675
chemical,gas_class,109,PDRF,type:offset,offset,1,,0.4,unaffected,macro_auprc,0.6511828286482719
chemical,gas_class,109,PDRF,type:offset,offset,1,,0.4,unaffected,nll,2.014097919271081
chemical,gas_class,109,PDRF,type:offset,offset,1,,0.4,unaffected,brier,0.6300376718636391
chemical,gas_class,109,PDRF,type:offset,offset,1,,0.4,unaffected,ece15,0.2567688042550842
chemical,gas_class,109,PDRF,type:linear_drift,linear_drift,1,,0.4,all,accuracy,0.5918881759853346
chemical,gas_class,109,PDRF,type:linear_drift,linear_drift,1,,0.4,all,macro_f1,0.570195732595337
chemical,gas_class,109,PDRF,type:linear_drift,linear_drift,1,,0.4,all,macro_auroc,0.8562216452283312
chemical,gas_class,109,PDRF,type:linear_drift,linear_drift,1,,0.4,all,macro_auprc,0.6290334415408888
chemical,gas_class,109,PDRF,type:linear_drift,linear_drift,1,,0.4,all,nll,2.2000944409585603
chemical,gas_class,109,PDRF,type:linear_drift,linear_drift,1,,0.4,all,brier,0.6627257211489954
chemical,gas_class,109,PDRF,type:linear_drift,linear_drift,1,,0.4,all,ece15,0.2763989195910536
chemical,gas_class,109,PDRF,type:linear_drift,linear_drift,1,,0.4,affected,accuracy,0.5500582072176949
chemical,gas_class,109,PDRF,type:linear_drift,linear_drift,1,,0.4,affected,macro_f1,0.5324456162987447
chemical,gas_class,109,PDRF,type:linear_drift,linear_drift,1,,0.4,affected,macro_auroc,0.8459259873746389
chemical,gas_class,109,PDRF,type:linear_drift,linear_drift,1,,0.4,affected,macro_auprc,0.6290642864947692
chemical,gas_class,109,PDRF,type:linear_drift,linear_drift,1,,0.4,affected,nll,2.442910659614886
chemical,gas_class,109,PDRF,type:linear_drift,linear_drift,1,,0.4,affected,brier,0.7192902603201504
chemical,gas_class,109,PDRF,type:linear_drift,linear_drift,1,,0.4,affected,ece15,0.30961633327051696
chemical,gas_class,109,PDRF,type:linear_drift,linear_drift,1,,0.4,unaffected,accuracy,0.6190476190476191
chemical,gas_class,109,PDRF,type:linear_drift,linear_drift,1,,0.4,unaffected,macro_f1,0.5918102214580075
chemical,gas_class,109,PDRF,type:linear_drift,linear_drift,1,,0.4,unaffected,macro_auroc,0.8677124439114728
chemical,gas_class,109,PDRF,type:linear_drift,linear_drift,1,,0.4,unaffected,macro_auprc,0.6448725408877408
chemical,gas_class,109,PDRF,type:linear_drift,linear_drift,1,,0.4,unaffected,nll,2.0424382566609154
chemical,gas_class,109,PDRF,type:linear_drift,linear_drift,1,,0.4,unaffected,brier,0.6259993877037782
chemical,gas_class,109,PDRF,type:linear_drift,linear_drift,1,,0.4,unaffected,ece15,0.25571125316646903
chemical,gas_class,109,PDRF,type:stuck_at,stuck_at,1,,0.4,all,accuracy,0.6017415215398717
chemical,gas_class,109,PDRF,type:stuck_at,stuck_at,1,,0.4,all,macro_f1,0.584930352417966
chemical,gas_class,109,PDRF,type:stuck_at,stuck_at,1,,0.4,all,macro_auroc,0.8564057965826201
chemical,gas_class,109,PDRF,type:stuck_at,stuck_at,1,,0.4,all,macro_auprc,0.63181389778271
chemical,gas_class,109,PDRF,type:stuck_at,stuck_at,1,,0.4,all,nll,1.9498508732437083
chemical,gas_class,109,PDRF,type:stuck_at,stuck_at,1,,0.4,all,brier,0.6294708136011746
chemical,gas_class,109,PDRF,type:stuck_at,stuck_at,1,,0.4,all,ece15,0.23738920813602227
chemical,gas_class,109,PDRF,type:stuck_at,stuck_at,1,,0.4,affected,accuracy,0.5779036827195467
chemical,gas_class,109,PDRF,type:stuck_at,stuck_at,1,,0.4,affected,macro_f1,0.5679603951602863
chemical,gas_class,109,PDRF,type:stuck_at,stuck_at,1,,0.4,affected,macro_auroc,0.8456594087732094
chemical,gas_class,109,PDRF,type:stuck_at,stuck_at,1,,0.4,affected,macro_auprc,0.6308263418546614
chemical,gas_class,109,PDRF,type:stuck_at,stuck_at,1,,0.4,affected,nll,1.8097048526424784
chemical,gas_class,109,PDRF,type:stuck_at,stuck_at,1,,0.4,affected,brier,0.6320767605543645
chemical,gas_class,109,PDRF,type:stuck_at,stuck_at,1,,0.4,affected,ece15,0.2144754261200556
chemical,gas_class,109,PDRF,type:stuck_at,stuck_at,1,,0.4,unaffected,accuracy,0.617929973066564
chemical,gas_class,109,PDRF,type:stuck_at,stuck_at,1,,0.4,unaffected,macro_f1,0.5938586819006183
chemical,gas_class,109,PDRF,type:stuck_at,stuck_at,1,,0.4,unaffected,macro_auroc,0.8673629569511788
chemical,gas_class,109,PDRF,type:stuck_at,stuck_at,1,,0.4,unaffected,macro_auprc,0.6452293753238774
chemical,gas_class,109,PDRF,type:stuck_at,stuck_at,1,,0.4,unaffected,nll,2.045025065764359
chemical,gas_class,109,PDRF,type:stuck_at,stuck_at,1,,0.4,unaffected,brier,0.6277010958742103
chemical,gas_class,109,PDRF,type:stuck_at,stuck_at,1,,0.4,unaffected,ece15,0.25344422901075775
chemical,gas_class,109,PDRF,type:clipping,clipping,1,,0.4,all,accuracy,0.611365719523373
chemical,gas_class,109,PDRF,type:clipping,clipping,1,,0.4,all,macro_f1,0.5858753205367724
chemical,gas_class,109,PDRF,type:clipping,clipping,1,,0.4,all,macro_auroc,0.8599757132465884
chemical,gas_class,109,PDRF,type:clipping,clipping,1,,0.4,all,macro_auprc,0.6386970248633974
chemical,gas_class,109,PDRF,type:clipping,clipping,1,,0.4,all,nll,2.0219142142013586
chemical,gas_class,109,PDRF,type:clipping,clipping,1,,0.4,all,brier,0.6153667405345852
chemical,gas_class,109,PDRF,type:clipping,clipping,1,,0.4,all,ece15,0.24053936698888004
chemical,gas_class,109,PDRF,type:clipping,clipping,1,,0.4,affected,accuracy,0.6076093128904032
chemical,gas_class,109,PDRF,type:clipping,clipping,1,,0.4,affected,macro_f1,0.5833387223408966
chemical,gas_class,109,PDRF,type:clipping,clipping,1,,0.4,affected,macro_auroc,0.8561378018155829
chemical,gas_class,109,PDRF,type:clipping,clipping,1,,0.4,affected,macro_auprc,0.6377409207656416
chemical,gas_class,109,PDRF,type:clipping,clipping,1,,0.4,affected,nll,1.96737743223834
chemical,gas_class,109,PDRF,type:clipping,clipping,1,,0.4,affected,brier,0.5977003811905142
chemical,gas_class,109,PDRF,type:clipping,clipping,1,,0.4,affected,ece15,0.2109214876064992
chemical,gas_class,109,PDRF,type:clipping,clipping,1,,0.4,unaffected,accuracy,0.6139070303495966
chemical,gas_class,109,PDRF,type:clipping,clipping,1,,0.4,unaffected,macro_f1,0.5855090068811172
chemical,gas_class,109,PDRF,type:clipping,clipping,1,,0.4,unaffected,macro_auroc,0.8672868381829794
chemical,gas_class,109,PDRF,type:clipping,clipping,1,,0.4,unaffected,macro_auprc,0.6466367091598517
chemical,gas_class,109,PDRF,type:clipping,clipping,1,,0.4,unaffected,nll,2.058809824280835
chemical,gas_class,109,PDRF,type:clipping,clipping,1,,0.4,unaffected,brier,0.6273185111088876
chemical,gas_class,109,PDRF,type:clipping,clipping,1,,0.4,unaffected,ece15,0.2605766691339048
chemical,gas_class,109,PDRF,type:correlated_dual,correlated_dual,1,,0.4,all,accuracy,0.5529330889092575
chemical,gas_class,109,PDRF,type:correlated_dual,correlated_dual,1,,0.4,all,macro_f1,0.5308771862197286
chemical,gas_class,109,PDRF,type:correlated_dual,correlated_dual,1,,0.4,all,macro_auroc,0.821682559069266
chemical,gas_class,109,PDRF,type:correlated_dual,correlated_dual,1,,0.4,all,macro_auprc,0.551991146418287
chemical,gas_class,109,PDRF,type:correlated_dual,correlated_dual,1,,0.4,all,nll,2.9188926360277647
chemical,gas_class,109,PDRF,type:correlated_dual,correlated_dual,1,,0.4,all,brier,0.7515429110405621
chemical,gas_class,109,PDRF,type:correlated_dual,correlated_dual,1,,0.4,all,ece15,0.322836134825192
chemical,gas_class,109,PDRF,type:correlated_dual,correlated_dual,1,,0.4,affected,accuracy,0.43373493975903615
chemical,gas_class,109,PDRF,type:correlated_dual,correlated_dual,1,,0.4,affected,macro_f1,0.42183436288985954
chemical,gas_class,109,PDRF,type:correlated_dual,correlated_dual,1,,0.4,affected,macro_auroc,0.7609908931163935
chemical,gas_class,109,PDRF,type:correlated_dual,correlated_dual,1,,0.4,affected,macro_auprc,0.44995524766178846
chemical,gas_class,109,PDRF,type:correlated_dual,correlated_dual,1,,0.4,affected,nll,4.3530281465995735
